feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	edgeR	DSpre	HSpre	0.883578972126667	none	0.883578972126667
ko00564	edgeR	DSpre	HSpre	0.91031020107658	none	0.91031020107658
ko00680	edgeR	DSpre	HSpre	0.889283114590636	none	0.889283114590636
ko00562	edgeR	DSpre	HSpre	0.887457497404605	none	0.887457497404605
ko00563	edgeR	DSpre	HSpre	7.41763749148067e-14	none	7.41763749148067e-14
ko03030	edgeR	DSpre	HSpre	0.960098727558147	none	0.960098727558147
ko00561	edgeR	DSpre	HSpre	0.986286319276767	none	0.986286319276767
ko00440	edgeR	DSpre	HSpre	0.808445302856921	none	0.808445302856921
ko00250	edgeR	DSpre	HSpre	0.925648437614961	none	0.925648437614961
ko00740	edgeR	DSpre	HSpre	0.898193723040818	none	0.898193723040818
ko04111	edgeR	DSpre	HSpre	0.997364507693531	none	0.997364507693531
ko04940	edgeR	DSpre	HSpre	0.996373507243624	none	0.996373507243624
ko00010	edgeR	DSpre	HSpre	0.994011439694566	none	0.994011439694566
ko05412	edgeR	DSpre	HSpre	0.00238584084956091	none	0.00238584084956091
ko00195	edgeR	DSpre	HSpre	0.856589389756731	none	0.856589389756731
ko03450	edgeR	DSpre	HSpre	0.00613761357830563	none	0.00613761357830563
ko00760	edgeR	DSpre	HSpre	0.918085809396056	none	0.918085809396056
ko00920	edgeR	DSpre	HSpre	0.804325995844534	none	0.804325995844534
ko00311	edgeR	DSpre	HSpre	0.0144329336034225	none	0.0144329336034225
ko00310	edgeR	DSpre	HSpre	0.928786892452955	none	0.928786892452955
ko04146	edgeR	DSpre	HSpre	0.92246966735179	none	0.92246966735179
ko00600	edgeR	DSpre	HSpre	0.831404098473292	none	0.831404098473292
ko04141	edgeR	DSpre	HSpre	0.706684504772251	none	0.706684504772251
ko04142	edgeR	DSpre	HSpre	0.924979987679031	none	0.924979987679031
ko00604	edgeR	DSpre	HSpre	0.826870455640433	none	0.826870455640433
ko04260	edgeR	DSpre	HSpre	0.654012312816897	none	0.654012312816897
ko03040	edgeR	DSpre	HSpre	0.792012627861232	none	0.792012627861232
ko04110	edgeR	DSpre	HSpre	0.997364507693531	none	0.997364507693531
ko05142	edgeR	DSpre	HSpre	0.0923838747962306	none	0.0923838747962306
ko00513	edgeR	DSpre	HSpre	0.972307997927028	none	0.972307997927028
ko04973	edgeR	DSpre	HSpre	0.922856894176999	none	0.922856894176999
ko00510	edgeR	DSpre	HSpre	0.642307430079091	none	0.642307430079091
ko05110	edgeR	DSpre	HSpre	0.825240801870771	none	0.825240801870771
ko04974	edgeR	DSpre	HSpre	0.782295106640632	none	0.782295106640632
ko04976	edgeR	DSpre	HSpre	0.204354304092285	none	0.204354304092285
ko00450	edgeR	DSpre	HSpre	0.972772084297971	none	0.972772084297971
ko01051	edgeR	DSpre	HSpre	0.924735066087734	none	0.924735066087734
ko00565	edgeR	DSpre	HSpre	0.752187435716243	none	0.752187435716243
ko00524	edgeR	DSpre	HSpre	0.819970996809912	none	0.819970996809912
ko00300	edgeR	DSpre	HSpre	0.94961081137102	none	0.94961081137102
ko05222	edgeR	DSpre	HSpre	0.0663391591429883	none	0.0663391591429883
ko00514	edgeR	DSpre	HSpre	0.0252558499060692	none	0.0252558499060692
ko05416	edgeR	DSpre	HSpre	0.0663391591429883	none	0.0663391591429883
ko00260	edgeR	DSpre	HSpre	0.954886402421013	none	0.954886402421013
ko00190	edgeR	DSpre	HSpre	0.97244176228376	none	0.97244176228376
ko03440	edgeR	DSpre	HSpre	0.952859023574534	none	0.952859023574534
ko00750	edgeR	DSpre	HSpre	0.952028765484255	none	0.952028765484255
ko00950	edgeR	DSpre	HSpre	0.97088499187095	none	0.97088499187095
ko00592	edgeR	DSpre	HSpre	0.835457696489366	none	0.835457696489366
ko00591	edgeR	DSpre	HSpre	0.940079528797865	none	0.940079528797865
ko00590	edgeR	DSpre	HSpre	0.753139877680412	none	0.753139877680412
ko00061	edgeR	DSpre	HSpre	0.998527880964029	none	0.998527880964029
ko03070	edgeR	DSpre	HSpre	0.929726577145971	none	0.929726577145971
ko00253	edgeR	DSpre	HSpre	0.848588827568567	none	0.848588827568567
ko03060	edgeR	DSpre	HSpre	0.944992580471154	none	0.944992580471154
ko04740	edgeR	DSpre	HSpre	1.80054182913313e-07	none	1.80054182913313e-07
ko00380	edgeR	DSpre	HSpre	0.941672883028333	none	0.941672883028333
ko00500	edgeR	DSpre	HSpre	0.93196414029022	none	0.93196414029022
ko05120	edgeR	DSpre	HSpre	0.825645642818121	none	0.825645642818121
ko05322	edgeR	DSpre	HSpre	0.948377566288358	none	0.948377566288358
ko04964	edgeR	DSpre	HSpre	0.909036378823104	none	0.909036378823104
ko04962	edgeR	DSpre	HSpre	0.590620684833741	none	0.590620684833741
ko00625	edgeR	DSpre	HSpre	0.910806279708971	none	0.910806279708971
ko00624	edgeR	DSpre	HSpre	0.932949377750035	none	0.932949377750035
ko00627	edgeR	DSpre	HSpre	0.820940934768762	none	0.820940934768762
ko00626	edgeR	DSpre	HSpre	0.794456262681754	none	0.794456262681754
ko00621	edgeR	DSpre	HSpre	0.457634843053215	none	0.457634843053215
ko00620	edgeR	DSpre	HSpre	0.980046089530598	none	0.980046089530598
ko00623	edgeR	DSpre	HSpre	0.825344204177474	none	0.825344204177474
ko00622	edgeR	DSpre	HSpre	0.543882034043201	none	0.543882034043201
ko00270	edgeR	DSpre	HSpre	0.989569308220342	none	0.989569308220342
ko00940	edgeR	DSpre	HSpre	0.934883004677386	none	0.934883004677386
ko00941	edgeR	DSpre	HSpre	0.906446159200152	none	0.906446159200152
ko01053	edgeR	DSpre	HSpre	0.786385225100177	none	0.786385225100177
ko00100	edgeR	DSpre	HSpre	3.12088347857926e-14	none	3.12088347857926e-14
ko00945	edgeR	DSpre	HSpre	0.840932111564352	none	0.840932111564352
ko05016	edgeR	DSpre	HSpre	0.683797522499226	none	0.683797522499226
ko00071	edgeR	DSpre	HSpre	0.910451265887292	none	0.910451265887292
ko00072	edgeR	DSpre	HSpre	0.806622795705719	none	0.806622795705719
ko05219	edgeR	DSpre	HSpre	0.753374506424564	none	0.753374506424564
ko05215	edgeR	DSpre	HSpre	0.585570120132926	none	0.585570120132926
ko05214	edgeR	DSpre	HSpre	1.80054182913313e-07	none	1.80054182913313e-07
ko05211	edgeR	DSpre	HSpre	0.973127911852621	none	0.973127911852621
ko05210	edgeR	DSpre	HSpre	0.0663391591429883	none	0.0663391591429883
ko01055	edgeR	DSpre	HSpre	0.900338846915344	none	0.900338846915344
ko04910	edgeR	DSpre	HSpre	0.850952429471442	none	0.850952429471442
ko00531	edgeR	DSpre	HSpre	0.727038543212432	none	0.727038543212432
ko04916	edgeR	DSpre	HSpre	1.80054182913313e-07	none	1.80054182913313e-07
ko00360	edgeR	DSpre	HSpre	0.902837189084407	none	0.902837189084407
ko00633	edgeR	DSpre	HSpre	0.913584074005701	none	0.913584074005701
ko00630	edgeR	DSpre	HSpre	0.97998098684116	none	0.97998098684116
ko00363	edgeR	DSpre	HSpre	0.957806178277215	none	0.957806178277215
ko00364	edgeR	DSpre	HSpre	1.9521741810473e-05	none	1.9521741810473e-05
ko05130	edgeR	DSpre	HSpre	0.00125303851978901	none	0.00125303851978901
ko04115	edgeR	DSpre	HSpre	0.0663391591429883	none	0.0663391591429883
ko04114	edgeR	DSpre	HSpre	1.80054182913313e-07	none	1.80054182913313e-07
ko00121	edgeR	DSpre	HSpre	0.851303731835247	none	0.851303731835247
ko04914	edgeR	DSpre	HSpre	0.585570120132926	none	0.585570120132926
ko00430	edgeR	DSpre	HSpre	0.987638866515453	none	0.987638866515453
ko02010	edgeR	DSpre	HSpre	0.917012862633242	none	0.917012862633242
ko00130	edgeR	DSpre	HSpre	0.921138247634777	none	0.921138247634777
ko03050	edgeR	DSpre	HSpre	0.837564144197616	none	0.837564144197616
ko00361	edgeR	DSpre	HSpre	0.0676658250545274	none	0.0676658250545274
