feature	method	group1	group2	p_values	adj_method	p_adjust
ko00471	LinDA	DSpost	HSpost	0.616558700643528	none	0.616558700643528
ko00472	LinDA	DSpost	HSpost	0.726313986265545	none	0.726313986265545
ko00473	LinDA	DSpost	HSpost	0.532290087925286	none	0.532290087925286
ko05111	LinDA	DSpost	HSpost	0.39170541327537	none	0.39170541327537
ko04510	LinDA	DSpost	HSpost	0.0242646164851458	none	0.0242646164851458
ko04810	LinDA	DSpost	HSpost	0.0242646164851458	none	0.0242646164851458
ko04210	LinDA	DSpost	HSpost	0.991728401481962	none	0.991728401481962
ko00240	LinDA	DSpost	HSpost	0.843268319388391	none	0.843268319388391
ko04011	LinDA	DSpost	HSpost	0.775505840061799	none	0.775505840061799
ko00944	LinDA	DSpost	HSpost	0.381920291226543	none	0.381920291226543
ko04113	LinDA	DSpost	HSpost	0.978070912085037	none	0.978070912085037
ko04070	LinDA	DSpost	HSpost	0.292306950878905	none	0.292306950878905
ko03420	LinDA	DSpost	HSpost	0.676430555718015	none	0.676430555718015
ko00770	LinDA	DSpost	HSpost	0.774371454348824	none	0.774371454348824
ko02040	LinDA	DSpost	HSpost	0.126971982187945	none	0.126971982187945
ko04912	LinDA	DSpost	HSpost	0.639332325579855	none	0.639332325579855
ko00670	LinDA	DSpost	HSpost	0.995181149521741	none	0.995181149521741
ko04920	LinDA	DSpost	HSpost	0.294474580861401	none	0.294474580861401
ko04144	LinDA	DSpost	HSpost	0.239334402265155	none	0.239334402265155
ko00930	LinDA	DSpost	HSpost	0.537123348852016	none	0.537123348852016
ko04112	LinDA	DSpost	HSpost	0.83949252133394	none	0.83949252133394
ko04720	LinDA	DSpost	HSpost	0.639332325579855	none	0.639332325579855
ko04722	LinDA	DSpost	HSpost	0.639332325579855	none	0.639332325579855
ko04075	LinDA	DSpost	HSpost	0.364332596401015	none	0.364332596401015
