feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	LinDA	DSpre	HSpre	0.741081423061473	none	0.741081423061473
ko00564	LinDA	DSpre	HSpre	0.655466051307787	none	0.655466051307787
ko00680	LinDA	DSpre	HSpre	0.855337064719584	none	0.855337064719584
ko00562	LinDA	DSpre	HSpre	0.50913376090056	none	0.50913376090056
ko00563	LinDA	DSpre	HSpre	0.00332805900869527	none	0.00332805900869527
ko03030	LinDA	DSpre	HSpre	0.983472169604292	none	0.983472169604292
ko00561	LinDA	DSpre	HSpre	0.922242555050499	none	0.922242555050499
ko00440	LinDA	DSpre	HSpre	0.436409965211355	none	0.436409965211355
ko00250	LinDA	DSpre	HSpre	0.873655391671387	none	0.873655391671387
ko00740	LinDA	DSpre	HSpre	0.829740328868067	none	0.829740328868067
ko04111	LinDA	DSpre	HSpre	0.790704884794205	none	0.790704884794205
ko04940	LinDA	DSpre	HSpre	0.91681675607688	none	0.91681675607688
ko00010	LinDA	DSpre	HSpre	0.90198825862833	none	0.90198825862833
ko05412	LinDA	DSpre	HSpre	0.0819382997467942	none	0.0819382997467942
ko00195	LinDA	DSpre	HSpre	0.452270601562734	none	0.452270601562734
ko03450	LinDA	DSpre	HSpre	0.955847665654335	none	0.955847665654335
ko00760	LinDA	DSpre	HSpre	0.829127292304069	none	0.829127292304069
ko00920	LinDA	DSpre	HSpre	0.287214582353596	none	0.287214582353596
ko00311	LinDA	DSpre	HSpre	0.167946079118464	none	0.167946079118464
ko00310	LinDA	DSpre	HSpre	0.812932023643051	none	0.812932023643051
ko04146	LinDA	DSpre	HSpre	0.579824515006879	none	0.579824515006879
ko00600	LinDA	DSpre	HSpre	0.724790371795804	none	0.724790371795804
ko04141	LinDA	DSpre	HSpre	0.577420992577822	none	0.577420992577822
ko04142	LinDA	DSpre	HSpre	0.966291289709473	none	0.966291289709473
ko00604	LinDA	DSpre	HSpre	0.898875292450038	none	0.898875292450038
ko04260	LinDA	DSpre	HSpre	0.598800943540383	none	0.598800943540383
ko03040	LinDA	DSpre	HSpre	0.151392871874394	none	0.151392871874394
