"ID","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean","Label"
"ASV_18","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Lentzea","Lentzea_flaviverrucosa",375.5,"ASV_18"
"ASV_10","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Unassigned",372.166666666667,"ASV_10"
"ASV_28","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Thermomonosporaceae","Actinocorallia","Unassigned",348,"ASV_28"
"ASV_21","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Kribbella","Kribbella_catacumbae",269,"ASV_21"
"ASV_38","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella","Pseudoduganella_violaceinigra",212.333333333333,"ASV_38"
"ASV_27","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_neotropicale",184.833333333333,"ASV_27"
"ASV_41","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Unassigned","Unassigned",117.5,"ASV_41"
"ASV_77","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_denitrificans",105.333333333333,"ASV_77"
"ASV_66","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Dongia","Dongia_mobilis",85.1666666666667,"ASV_66"
"ASV_83","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Unassigned","Unassigned",73.1666666666667,"ASV_83"
"ASV_114","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus","Sandaracinus_amylolyticus",69,"ASV_114"
"ASV_102","Bacteria","Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",68.6666666666667,"ASV_102"
