"ID","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean","Label"
"ASV_1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Thermomonosporaceae","Unassigned","Unassigned",1250.16666666667,"ASV_1"
"ASV_10","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Unassigned",269.833333333333,"ASV_10"
"ASV_100","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_intermedia",54.1666666666667,"ASV_100"
"ASV_101","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",74.8333333333333,"ASV_101"
"ASV_102","Bacteria","Proteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",54.5,"ASV_102"
"ASV_103","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Phyllobacterium","Phyllobacterium_bourgognense",37.8333333333333,"ASV_103"
"ASV_104","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","Unassigned",46,"ASV_104"
"ASV_105","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Unassigned",37.5,"ASV_105"
"ASV_106","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Unassigned",91,"ASV_106"
"ASV_107","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",44.8333333333333,"ASV_107"
"ASV_108","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Unassigned",61.6666666666667,"ASV_108"
"ASV_109","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Unassigned","Unassigned",58.1666666666667,"ASV_109"
"ASV_11","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Unassigned","Unassigned",340,"ASV_11"
"ASV_110","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",45.8333333333333,"ASV_110"
"ASV_111","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",52,"ASV_111"
"ASV_112","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Niastella","Unassigned",69.5,"ASV_112"
"ASV_113","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Agromyces","Unassigned",54,"ASV_113"
"ASV_114","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus","Sandaracinus_amylolyticus",43,"ASV_114"
"ASV_115","Bacteria","Proteobacteria","Betaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned",84.5,"ASV_115"
"ASV_1156","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Dactylosporangium","Unassigned",30,"ASV_1156"
"ASV_117","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Micromonospora","Unassigned",69.6666666666667,"ASV_117"
"ASV_118","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Unassigned",46.8333333333333,"ASV_118"
"ASV_119","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_denitrificans",52.8333333333333,"ASV_119"
"ASV_12","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium_terrae",430,"ASV_12"
"ASV_120","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Aeromicrobium","Aeromicrobium_ginsengisoli",28.3333333333333,"ASV_120"
"ASV_121","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",55.1666666666667,"ASV_121"
"ASV_122","Bacteria","Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned",58,"ASV_122"
"ASV_123","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned",33.6666666666667,"ASV_123"
"ASV_124","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",34.6666666666667,"ASV_124"
"ASV_125","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Unassigned","Unassigned",48.5,"ASV_125"
"ASV_126","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned",50.3333333333333,"ASV_126"
"ASV_127","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",32.8333333333333,"ASV_127"
"ASV_128","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned",44.5,"ASV_128"
"ASV_129","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium_alvei",36.3333333333333,"ASV_129"
"ASV_13","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned",357.166666666667,"ASV_13"
"ASV_132","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",25.8333333333333,"ASV_132"
"ASV_133","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unassigned","Unassigned",37.3333333333333,"ASV_133"
"ASV_134","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Unassigned",36.8333333333333,"ASV_134"
"ASV_135","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptosporangiaceae","Unassigned","Unassigned",45.8333333333333,"ASV_135"
"ASV_136","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned",38.8333333333333,"ASV_136"
"ASV_137","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned",31.3333333333333,"ASV_137"
"ASV_138","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned",33,"ASV_138"
"ASV_14","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",271.166666666667,"ASV_14"
"ASV_140","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Unassigned",27,"ASV_140"
"ASV_142","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned",44.6666666666667,"ASV_142"
"ASV_143","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Unassigned","Unassigned",29.6666666666667,"ASV_143"
"ASV_144","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Unassigned","Unassigned",41.5,"ASV_144"
"ASV_146","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",27.6666666666667,"ASV_146"
"ASV_147","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium_composti",29.3333333333333,"ASV_147"
"ASV_148","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned",36.5,"ASV_148"
"ASV_149","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Amycolatopsis","Unassigned",25.1666666666667,"ASV_149"
"ASV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_neotropicale",329.833333333333,"ASV_15"
"ASV_150","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",30.1666666666667,"ASV_150"
"ASV_151","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",37.1666666666667,"ASV_151"
"ASV_153","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Unassigned","Unassigned",38,"ASV_153"
"ASV_154","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Lentzea","Unassigned",35.1666666666667,"ASV_154"
"ASV_155","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","Unassigned",37.1666666666667,"ASV_155"
"ASV_156","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","Unassigned",36.6666666666667,"ASV_156"
"ASV_157","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","Bosea_eneae",32,"ASV_157"
"ASV_158","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Unassigned","Unassigned",30.5,"ASV_158"
"ASV_159","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_canus",37.3333333333333,"ASV_159"
"ASV_16","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","Streptomyces_ederensis",281,"ASV_16"
"ASV_160","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Caulobacter_henricii",33.8333333333333,"ASV_160"
"ASV_161","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Unassigned","Ohtaekwangia","Ohtaekwangia_koreensis",65.5,"ASV_161"
"ASV_162","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Unassigned","Reyranella","Reyranella_soli",42.5,"ASV_162"
"ASV_163","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned",45.8333333333333,"ASV_163"
"ASV_164","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Unassigned","Unassigned",49.8333333333333,"ASV_164"
"ASV_165","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unassigned",33.1666666666667,"ASV_165"
"ASV_166","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",115.166666666667,"ASV_166"
"ASV_167","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned",26.8333333333333,"ASV_167"
"ASV_168","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Unassigned","Unassigned","Unassigned",48.1666666666667,"ASV_168"
"ASV_169","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Unassigned","Unassigned",28.8333333333333,"ASV_169"
"ASV_17","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned",179.166666666667,"ASV_17"
"ASV_170","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas","Unassigned",35.5,"ASV_170"
"ASV_172","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unassigned",76.3333333333333,"ASV_172"
"ASV_177","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unassigned",30.3333333333333,"ASV_177"
"ASV_178","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Agromyces","Unassigned",32,"ASV_178"
"ASV_179","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Unassigned",31,"ASV_179"
"ASV_18","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Lentzea","Lentzea_flaviverrucosa",240.833333333333,"ASV_18"
"ASV_180","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned",39,"ASV_180"
"ASV_181","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","Steroidobacter_denitrificans",34.5,"ASV_181"
"ASV_183","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",48.8333333333333,"ASV_183"
"ASV_186","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Kineosporiaceae","Unassigned","Unassigned",31.1666666666667,"ASV_186"
"ASV_19","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Lentzea","Lentzea_flaviverrucosa",215.5,"ASV_19"
"ASV_191","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Unassigned","Ohtaekwangia","Unassigned",30.5,"ASV_191"
"ASV_193","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia","Unassigned",29.3333333333333,"ASV_193"
"ASV_195","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unassigned",30.5,"ASV_195"
"ASV_197","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unassigned","Unassigned","Unassigned",32.1666666666667,"ASV_197"
