"z","module","p","roles","label","role_7"
0.801058099607868,"2",0.524444444444444,"Peripherals","","peripheral"
0.801058099607868,"2",0.524444444444444,"Peripherals","","peripheral"
0.801058099607868,"2",0.515,"Peripherals","","peripheral"
0.801058099607868,"2",0.48,"Peripherals","","peripheral"
-0.0942421293656315,"2",0.435555555555556,"Peripherals","","peripheral"
0.801058099607868,"2",0.513888888888889,"Peripherals","","peripheral"
0.204191280292202,"2",0.444444444444444,"Peripherals","","peripheral"
-0.0942421293656315,"2",0.5546875,"Peripherals","","peripheral"
1.39792491892353,"2",0.661157024793388,"Connectors","ASV_250","non hub connector"
-0.0942421293656315,"2",0.524444444444444,"Peripherals","","peripheral"
0.801058099607868,"2",0.63905325443787,"Connectors","ASV_205","non hub connector"
0.204191280292202,"2",0.402777777777778,"Peripherals","","peripheral"
-1.28797576799696,"2",0.532871972318339,"Peripherals","","peripheral"
-0.691108948681298,"2",0.402777777777778,"Peripherals","","peripheral"
-1.5864091776548,"2",0.497777777777778,"Peripherals","","peripheral"
-0.691108948681298,"2",0,"Peripherals","","ultra peripheral"
-0.392675539023465,"2",0.21875,"Peripherals","","peripheral"
0.801058099607868,"2",0.357142857142857,"Peripherals","","peripheral"
-2.4817094066283,"2",0.110726643598616,"Peripherals","","peripheral"
1.0911698512649,"3",0,"Peripherals","","ultra peripheral"
0.613490345560952,"3",0,"Peripherals","","ultra peripheral"
0.135810839857005,"3",0,"Peripherals","","ultra peripheral"
-0.580708418698916,"3",0,"Peripherals","","ultra peripheral"
2.04652886267279,"3",0.110726643598616,"Peripherals","","peripheral"
-0.103028912994969,"3",0,"Peripherals","","ultra peripheral"
-0.580708418698916,"3",0.46,"Peripherals","","peripheral"
1.0911698512649,"3",0.6171875,"Peripherals","","peripheral"
-0.103028912994969,"3",0.499054820415879,"Peripherals","","peripheral"
0.135810839857005,"3",0.277777777777778,"Peripherals","","peripheral"
1.0911698512649,"3",0.21875,"Peripherals","","peripheral"
0.852330098412925,"3",0.197530864197531,"Peripherals","","peripheral"
1.33000960411687,"3",0,"Peripherals","","ultra peripheral"
0.613490345560952,"3",0.21875,"Peripherals","","peripheral"
0.374650592708978,"3",0,"Peripherals","","ultra peripheral"
0.135810839857005,"3",0,"Peripherals","","ultra peripheral"
1.0911698512649,"3",0.21875,"Peripherals","","peripheral"
0.852330098412925,"3",0.495,"Peripherals","","peripheral"
1.80768910982082,"3",0.21875,"Peripherals","","peripheral"
2.28536861552477,"3",0.444444444444444,"Peripherals","","peripheral"
-1.05838792440286,"3",0.512110726643599,"Peripherals","","peripheral"
-1.05838792440286,"3",0.455,"Peripherals","","peripheral"
-0.341868665846943,"3",0.336734693877551,"Peripherals","","peripheral"
0.135810839857005,"3",0.408163265306122,"Peripherals","","peripheral"
-1.29722767725484,"3",0.3046875,"Peripherals","","peripheral"
-0.103028912994969,"3",0.355029585798817,"Peripherals","","peripheral"
0.135810839857005,"3",0.408163265306122,"Peripherals","","peripheral"
0.613490345560952,"3",0,"Peripherals","","ultra peripheral"
-0.341868665846943,"3",0.429752066115702,"Peripherals","","peripheral"
0.613490345560952,"3",0.2265625,"Peripherals","","peripheral"
-0.580708418698916,"3",0.355029585798817,"Peripherals","","peripheral"
-1.77490718295878,"3",0.355029585798817,"Peripherals","","peripheral"
-0.341868665846943,"3",0.378698224852071,"Peripherals","","peripheral"
-1.77490718295878,"3",0.444444444444444,"Peripherals","","peripheral"
0.613490345560952,"3",0.272189349112426,"Peripherals","","peripheral"
0.613490345560952,"3",0.444444444444444,"Peripherals","","peripheral"
0.135810839857005,"3",0.4296875,"Peripherals","","peripheral"
0.613490345560952,"3",0.42603550295858,"Peripherals","","peripheral"
-0.580708418698916,"3",0.21875,"Peripherals","","peripheral"
-1.29722767725484,"3",0.21875,"Peripherals","","peripheral"
-0.341868665846943,"3",0.32,"Peripherals","","peripheral"
-0.341868665846943,"3",0.56,"Peripherals","","peripheral"
-2.25258668866273,"3",0.444444444444444,"Peripherals","","peripheral"
-0.341868665846943,"3",0.21875,"Peripherals","","peripheral"
-0.341868665846943,"3",0.34,"Peripherals","","peripheral"
-0.341868665846943,"3",0.46,"Peripherals","","peripheral"
-0.103028912994969,"3",0.611111111111111,"Peripherals","","peripheral"
-0.81954817155089,"3",0.21875,"Peripherals","","peripheral"
0.852330098412925,"3",0,"Peripherals","","ultra peripheral"
-0.81954817155089,"3",0,"Peripherals","","ultra peripheral"
-2.25258668866273,"3",0.375,"Peripherals","","peripheral"
0.845120799137244,"4",0,"Peripherals","","ultra peripheral"
1.24893278507313,"4",0.375,"Peripherals","","peripheral"
2.0565567569449,"4",0,"Peripherals","","ultra peripheral"
0.0374968272654748,"4",0.408163265306122,"Peripherals","","peripheral"
0.643214806169301,"4",0,"Peripherals","","ultra peripheral"
1.45083877804107,"4",0.231111111111111,"Peripherals","","peripheral"
1.65274477100901,"4",0.544378698224852,"Peripherals","","peripheral"
-0.568221151638352,"4",0.095,"Peripherals","","peripheral"
1.65274477100901,"4",0.124444444444444,"Peripherals","","peripheral"
0.643214806169301,"4",0.1171875,"Peripherals","","peripheral"
1.65274477100901,"4",0.095,"Peripherals","","peripheral"
-0.770127144606294,"4",0,"Peripherals","","ultra peripheral"
1.85465076397695,"4",0,"Peripherals","","ultra peripheral"
0.845120799137244,"4",0.104938271604938,"Peripherals","","peripheral"
2.0565567569449,"4",0.110726643598616,"Peripherals","","peripheral"
0.845120799137244,"4",0.1171875,"Peripherals","","peripheral"
2.66227473584872,"4",0.32,"Module hubs","ASV_212","connector hub"
0.239402820233417,"4",0,"Peripherals","","ultra peripheral"
0.239402820233417,"4",0,"Peripherals","","ultra peripheral"
1.24893278507313,"4",0,"Peripherals","","ultra peripheral"
0.239402820233417,"4",0.462809917355372,"Peripherals","","peripheral"
-1.37584512351012,"4",0.396694214876033,"Peripherals","","peripheral"
0.441308813201359,"4",0.152777777777778,"Peripherals","","peripheral"
-1.37584512351012,"4",0.13265306122449,"Peripherals","","peripheral"
0.239402820233417,"4",0.244897959183674,"Peripherals","","peripheral"
-0.568221151638352,"4",0.396694214876033,"Peripherals","","peripheral"
0.441308813201359,"4",0.197530864197531,"Peripherals","","peripheral"
-0.164409165702467,"4",0.491349480968858,"Peripherals","","peripheral"
-0.164409165702467,"4",0.207612456747405,"Peripherals","","peripheral"
-0.164409165702467,"4",0.207612456747405,"Peripherals","","peripheral"
-0.972033137574236,"4",0.491349480968858,"Peripherals","","peripheral"
-1.779657109446,"4",0.337777777777778,"Peripherals","","peripheral"
-0.770127144606294,"4",0,"Peripherals","","ultra peripheral"
-0.972033137574236,"4",0.497777777777778,"Peripherals","","peripheral"
-0.568221151638352,"4",0.124444444444444,"Peripherals","","peripheral"
-1.17393913054218,"4",0,"Peripherals","","ultra peripheral"
-1.17393913054218,"4",0.459183673469388,"Peripherals","","peripheral"
-1.17393913054218,"4",0.244897959183674,"Peripherals","","peripheral"
0.239402820233417,"4",0.21875,"Peripherals","","peripheral"
0.0374968272654748,"4",0,"Peripherals","","ultra peripheral"
-0.568221151638352,"4",0.124444444444444,"Peripherals","","peripheral"
0.643214806169301,"4",0.21875,"Peripherals","","peripheral"
0.643214806169301,"4",0.402777777777778,"Peripherals","","peripheral"
0.239402820233417,"4",0.653061224489796,"Connectors","ASV_114","non hub connector"
-0.568221151638352,"4",0.54,"Peripherals","","peripheral"
0.239402820233417,"4",0,"Peripherals","","ultra peripheral"
0.239402820233417,"4",0.520710059171598,"Peripherals","","peripheral"
0.239402820233417,"4",0.34,"Peripherals","","peripheral"
0.0374968272654748,"4",0,"Peripherals","","ultra peripheral"
0.239402820233417,"4",0.124444444444444,"Peripherals","","peripheral"
-0.164409165702467,"4",0.42,"Peripherals","","peripheral"
-0.770127144606294,"4",0.396694214876033,"Peripherals","","peripheral"
0.239402820233417,"4",0.152777777777778,"Peripherals","","peripheral"
0.239402820233417,"4",0.537037037037037,"Peripherals","","peripheral"
-0.164409165702467,"4",0.380952380952381,"Peripherals","","peripheral"
-0.972033137574236,"4",0.42603550295858,"Peripherals","","peripheral"
-0.164409165702467,"4",0.556213017751479,"Peripherals","","peripheral"
-1.37584512351012,"4",0.24,"Peripherals","","peripheral"
-0.770127144606294,"4",0.272189349112426,"Peripherals","","peripheral"
-1.17393913054218,"4",0,"Peripherals","","ultra peripheral"
-0.770127144606294,"4",0.364197530864197,"Peripherals","","peripheral"
-1.779657109446,"4",0.142011834319527,"Peripherals","","peripheral"
0.643214806169301,"4",0.625,"Connectors","ASV_2","non hub connector"
1.04702679210519,"4",0.520408163265306,"Peripherals","","peripheral"
-0.36631515867041,"4",0.625,"Connectors","ASV_7","non hub connector"
-0.972033137574236,"4",0.364197530864197,"Peripherals","","peripheral"
-0.568221151638352,"4",0.666666666666667,"Connectors","ASV_15","non hub connector"
-1.17393913054218,"4",0.364197530864197,"Peripherals","","peripheral"
-0.972033137574236,"4",0.1171875,"Peripherals","","peripheral"
-1.17393913054218,"4",0.197530864197531,"Peripherals","","peripheral"
1.12970166342801,"1",0.473372781065089,"Peripherals","","peripheral"
-0.0309507305048768,"1",0.391111111111111,"Peripherals","","peripheral"
1.12970166342801,"1",0,"Peripherals","","ultra peripheral"
1.12970166342801,"1",0.355029585798817,"Peripherals","","peripheral"
1.12970166342801,"1",0.124444444444444,"Peripherals","","peripheral"
1.12970166342801,"1",0.110726643598616,"Peripherals","","peripheral"
1.36183214221458,"1",0,"Peripherals","","ultra peripheral"
2.05822357857431,"1",0.24,"Peripherals","","peripheral"
0.665440705854853,"1",0.345679012345679,"Peripherals","","peripheral"
0.433310227068277,"1",0.58,"Peripherals","","peripheral"
0.2011797482817,"1",0.297520661157025,"Peripherals","","peripheral"
-0.727342166864607,"1",0.641975308641975,"Connectors","ASV_65","non hub connector"
-0.263081209291454,"1",0.142011834319527,"Peripherals","","peripheral"
-1.19160312443776,"1",0.612244897959184,"Peripherals","","peripheral"
-0.727342166864607,"1",0.34,"Peripherals","","peripheral"
-0.0309507305048768,"1",0.375,"Peripherals","","peripheral"
0.2011797482817,"1",0,"Peripherals","","ultra peripheral"
0.665440705854853,"1",0.244897959183674,"Peripherals","","peripheral"
-0.959472645651184,"1",0.244897959183674,"Peripherals","","peripheral"
-0.49521168807803,"1",0.244897959183674,"Peripherals","","peripheral"
1.36183214221458,"1",0.244897959183674,"Peripherals","","peripheral"
1.36183214221458,"1",0,"Peripherals","","ultra peripheral"
0.2011797482817,"1",0,"Peripherals","","ultra peripheral"
-0.263081209291454,"1",0.277777777777778,"Peripherals","","peripheral"
0.2011797482817,"1",0.378698224852071,"Peripherals","","peripheral"
2.29035405736089,"1",0.408163265306122,"Peripherals","","peripheral"
0.433310227068277,"1",0.378698224852071,"Peripherals","","peripheral"
0.433310227068277,"1",0.32,"Peripherals","","peripheral"
0.89757118464143,"1",0,"Peripherals","","ultra peripheral"
0.2011797482817,"1",0,"Peripherals","","ultra peripheral"
0.89757118464143,"1",0.448979591836735,"Peripherals","","peripheral"
0.89757118464143,"1",0.337777777777778,"Peripherals","","peripheral"
0.433310227068277,"1",0.493827160493827,"Peripherals","","peripheral"
0.89757118464143,"1",0.652777777777778,"Connectors","ASV_118","non hub connector"
1.36183214221458,"1",0,"Peripherals","","ultra peripheral"
-0.49521168807803,"1",0.197530864197531,"Peripherals","","peripheral"
0.89757118464143,"1",0,"Peripherals","","ultra peripheral"
-0.0309507305048768,"1",0.693877551020408,"Connectors","ASV_106","non hub connector"
-0.49521168807803,"1",0.46875,"Peripherals","","peripheral"
-0.959472645651184,"1",0,"Peripherals","","ultra peripheral"
-0.959472645651184,"1",0,"Peripherals","","ultra peripheral"
-0.263081209291454,"1",0.408163265306122,"Peripherals","","peripheral"
-1.42373360322434,"1",0.435555555555556,"Peripherals","","peripheral"
0.433310227068277,"1",0.110726643598616,"Peripherals","","peripheral"
-0.959472645651184,"1",0.465373961218837,"Peripherals","","peripheral"
0.433310227068277,"1",0.486111111111111,"Peripherals","","peripheral"
-0.49521168807803,"1",0,"Peripherals","","ultra peripheral"
-0.49521168807803,"1",0,"Peripherals","","ultra peripheral"
-0.49521168807803,"1",0.462809917355372,"Peripherals","","peripheral"
-0.727342166864607,"1",0.625,"Connectors","ASV_108","non hub connector"
-0.959472645651184,"1",0.429752066115702,"Peripherals","","peripheral"
-0.727342166864607,"1",0.291666666666667,"Peripherals","","peripheral"
-1.65586408201091,"1",0.46875,"Peripherals","","peripheral"
-1.42373360322434,"1",0.37037037037037,"Peripherals","","peripheral"
-0.959472645651184,"1",0,"Peripherals","","ultra peripheral"
-0.0309507305048768,"1",0,"Peripherals","","ultra peripheral"
-2.12012503958407,"1",0.277777777777778,"Peripherals","","peripheral"
-0.959472645651184,"1",0.489795918367347,"Peripherals","","peripheral"
-1.42373360322434,"1",0.32,"Peripherals","","peripheral"
-2.12012503958407,"1",0.5,"Peripherals","","peripheral"
