Family	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae	-0.210682232991987	-0.270586950291586	-0.310659525551305	-0.312712861716579	-0.318797927153476	-0.27352402393346	-0.320788119741471	0.0330639139002752	-0.249612222855656	-0.194196534061627	-0.21752220048117	-0.338815975046422	-0.329476698403256	-0.312782070882869	-0.340634994593101	-0.0621930257183383	-0.301619180732037	-0.31228076416915	-0.0731944111472849	-0.168021233426087	-0.308536445821926	0.185529500281675	0.668734707115331	-0.231157399216005	-0.243468039263081	-0.326943673945413	-0.310134280320937	-0.228109421814217	-0.262969107059569	-0.307349839566061	-0.21282361035129	-0.3352454074159	-0.333743990029621	-0.317929872212438	-0.315759530386831	-0.129447715027594	-0.244941885875705	-0.286225139733404	-0.281527303077843	-0.253446549230065	-0.313226494512682	-0.256033036908316	-0.303019277551714	-0.267479317369312	-0.268267604224524	-0.0984200507851289	0.149110123449043	-0.272122902487374	0.320477267490697	-0.312057957786604	-0.0070859435832054	-0.0929225927332126	-0.251368539345436	-0.29471886145348	-0.108321778173755	-0.340218295100748	-0.306384349387939	-0.033656300614218	-0.250981682841989	0.402196129500246	-0.241053703636008	-0.215567538258959	-0.262630519441912	0.118282235351733	-0.219625954575934	-0.0994552467094431	-0.25133564255263	-0.200391889442828	-0.0442562818447976	-0.343905218991883	-0.129646656849699	-0.225664925185276	-0.249218428351984	-0.228858541741252	-0.00104215004475324	-0.209806571752908	-0.227014798950595	-0.304500912711673	0.415629198242173	-0.291216911525663	0.022929002089839	-0.2372810101129	0.158956768037456	-0.251609846226492	-0.212637991871407	1.040796427913	-0.253248414389043	-0.184383163239766	-0.298362928813347	-0.252814548028055	-0.109767878355511	-0.289507302821961	-0.286236076380714	-0.242657517334664	-0.300251271766992	-0.296246803585213	-0.336232286038928	2.86007795793464	-0.025916451907231	2.83249027916925	0.335222585845531	1.24174768464596	2.12589313279416	-0.258052283602629	0.966539630729123	1.67551319628576	-0.0861982338829048	-0.541076201354105	-0.187011373310123	0.0292329041999487	-0.227690220063461	-0.308765259093278	-0.106897718668235	-0.0894846545511138	0.772601657564075	-0.0908690473401676	1.80044854986648	-0.328275405514284	1.95809137699577	0.643369709500776	-0.341348636418179	0.625156353636337	2.21397013522352	-0.180231700896007	1.16322972327921	0.594278716771316	-0.19184878069957	0.285912276686612	-0.226762108247765	0.181137432203028	-0.31530447621693	-0.364831505527779	0.123239089999574	-0.328116739861354	1.01373796758244	0.503102152727539
Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae	-0.310860093770229	-0.320404381540438	-0.361670073056912	-0.321844307160258	-0.331219571806893	-0.322828527847568	-0.329144159726677	-0.381336192678793	-0.291305653745781	-0.294622491440605	-0.235429939204415	-0.461638050103642	-0.396230817753703	-0.400286439993594	-0.396030202633497	-0.403826567522865	-0.337858836777241	-0.335781110033635	-0.453469005879599	-0.413218801171269	-0.449289773353778	-0.390606886556317	-0.422149521015174	-0.289835386953411	-0.3440620195748	-0.326943673945413	-0.371968667351137	-0.324997685205252	-0.317644900025149	-0.347670775740724	-0.335920455075514	-0.404279459427519	-0.37965625743391	-0.393518446438703	-0.375203179244357	-0.383080130289869	-0.377788077194778	-0.398411983920484	-0.370592607322795	-0.310125600063163	-0.354880752442069	-0.322477421526313	-0.346297635191256	-0.287691760939658	-0.277553695517797	-0.313114642257102	-0.339316213231144	-0.276952227719022	-0.35706244338537	-0.368323423795285	-0.35237181023228	-0.213451217121582	-0.2771361636791	-0.296710659842099	-0.283887522419665	-0.344470966389087	-0.318046627154904	-0.248942768372768	-0.253187311637695	-0.331176052885217	-0.246529181187743	-0.28531092046768	-0.276158426281426	-0.227190366487805	-0.28565030647547	-0.413289763584197	-0.26545374231771	-0.300002827746927	-0.378002980115655	-0.347217961063738	-0.246629094689127	-0.229426106617355	0.141489719865448	-0.256510438065772	-0.329172844887781	-0.393217384372516	-0.311002571473905	-0.334371560661256	-0.280686819568667	-0.371337610138065	-0.395438563583252	-0.264459173201343	-0.240762462843796	-0.26249426936377	-0.220725341521238	-0.390981033996157	-0.26061975455351	-0.322130655204357	-0.397814300462795	-0.265097716094341	-0.23854817019364	-0.298395286877431	-0.363286593630604	-0.254511872582688	-0.360569877461822	-0.325237870971751	-0.416083676283811	-0.52117082483556	-0.304261230461807	-0.375672585031171	-0.433079005788081	-0.500155339402651	-0.204884183142302	-0.317778505783211	-0.314465942537604	-0.375950581944672	-0.172735557568363	-0.565570059233917	-0.468827953602232	-0.484837013963926	-0.370598771351708	-0.48089982520027	-0.380025598717306	-0.329327796205803	-0.375157158844162	-0.291679947826158	0.38387631093574	-0.341600013734255	-0.569764976329757	-0.321256239622967	-0.403582200198906	-0.521105051153287	-0.596741949514679	-0.437621716146798	-0.275108655274631	-0.490925010939723	-0.224657907187801	-0.514016728232913	-0.24831084558544	-0.429919888113624	-0.34021414453942	-0.387980826728569	-0.248049386525896	-0.45466795650245	-0.544402896253958	-0.342544143168461
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae	-0.220335476437425	-0.289048699699056	0.0984871868033132	-0.268740531802229	-0.25040519078339	0.0858679782928256	-0.190792933412292	2.45762466721182	0.0507980166792683	-0.119213405287689	-0.181765072606397	0.12179912345409	-0.123406664065279	-0.317429482733243	-0.159923398108796	1.67580483452067	0.0242147054664936	-0.288345447855202	0.370442193570485	0.341461938720976	1.78212535808565	0.692985244734903	0.0797020641217547	-0.190711587497096	-0.21105622359008	3.36883694237523	-0.185895999345498	-0.199772010006818	0.32135929110361	0.11644630156905	5.96063160868983	1.47926183388318	0.0360301561959086	-0.0131867688880399	0.159916258533127	0.337814778941594	-0.258315754075577	0.219922662048921	-0.156620113394013	-0.183676296314883	0.238683315714079	0.557074392141241	0.0620993168575297	-0.277919768530199	-0.270179062197693	-0.232703778575115	-0.287987183575351	-0.273543161508225	0.408980311445905	-0.306830851582818	-0.328558373240298	-0.198843421472582	-0.274328011769226	-0.296710659842099	-0.107356229971282	-0.346017591654891	-0.31318652933191	-0.220871040511799	-0.25208446120781	-0.129341877819837	-0.241835804727567	-0.219523199167719	-0.272211737370554	-0.0575275944767573	-0.121237717845112	-0.117071439444722	-0.242777531694507	-0.292946792873621	-0.34596949429021	-0.148599438732149	1.45213983691585	-0.201776004216922	-0.308082713539717	-0.271925562729495	-0.269795887498333	5.25028480848545	0.282815446364642	-0.335606772191558	-0.332628705472234	4.21889730124773	-0.298307660410672	-0.242454540437429	-0.148452818843058	-0.225682196789222	-0.213063534803136	0.130687339302636	-0.235700061767694	-0.17800966997942	-0.362209144679188	-0.259736719454523	-0.206307548128549	-0.295728459934131	-0.34728530126127	-0.242210343072582	-0.332711288396215	-0.314594397671366	-0.413162398248773	-0.457788645405864	-0.281238420529071	-0.307193610478302	-0.426259795898441	-0.417792261913331	-0.157521515184227	-0.344143463438732	-0.199699522624426	0.904926169292793	-0.336641268977965	-0.563609934919324	-0.150794235430934	-0.482722633981275	-0.363520718543158	-0.458658917168855	-0.381112545255576	-0.35964408803479	-0.369646935080046	-0.283463437375212	-0.40043491632783	-0.340267181755161	-0.506013234399565	-0.285244356607734	-0.403940301092477	-0.308818776365071	-0.379238886823105	-0.387613567412497	1.06789375130808	-0.439941537799553	-0.254709561761717	-0.491079079810268	-0.245010828987666	-0.135380433067903	-0.334463347294625	-0.349300423059691	-0.248049386525896	-0.449237966722172	-0.250461893656527	-0.328715865181235
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Corynebacteriaceae	-0.306793553696396	-0.319413496025061	-0.358779695940125	-0.32151811739598	-0.331219571806893	-0.303605876666658	-0.328845673852547	-0.373245013291584	-0.290963531922101	-0.281563446135343	-0.220598706706743	-0.445634562690216	-0.391621510940383	-0.375123401043975	-0.393044406309453	-0.378097990032838	-0.338536781878032	-0.33117121995078	-0.302689952910102	-0.362748961911796	-0.441865016255357	-0.377764424441796	-0.404015193819671	-0.287924349822789	-0.336686008413116	-0.326943673945413	-0.364099594989517	-0.309466006585925	-0.313924474996694	-0.344225864296146	-0.323238014726957	-0.389519025857037	-0.377074602030502	-0.383466129775084	-0.374657156626299	-0.373299398252039	-0.375344034537209	-0.387402683930961	-0.345911897127939	-0.30797575186624	-0.352005578475335	-0.321624224354583	-0.343724276657632	-0.271856883075912	-0.27236382958253	-0.282461627452098	-0.201848765046441	-0.278088722622624	-0.183792413104014	-0.20470197283733	-0.346246033034306	-0.21359736648875	-0.246270378734851	-0.296710659842099	-0.291359427291495	-0.347951022778496	-0.31513042863459	-0.244110066702047	-0.252635877414157	-0.241801552296428	-0.24313938800784	-0.202651598708455	-0.27559456064275	-0.223434069092641	-0.277226459109948	0.526765674077763	-0.249253569935133	-0.295416120576866	-0.374471815558968	-0.340592974498925	-0.218124131111233	-0.222710355163863	-0.308082713539717	-0.269407924648165	1.77132433355369	-0.269770690755378	-0.303301182561528	-0.238487510958793	-0.390194809624828	-0.316417898189818	-0.222452105629567	0.0805186256347902	-0.180237298927104	-0.258725811905643	-0.219235243862244	-0.136366636812883	-0.251297708619993	-0.160370098514213	-0.377544979439268	-0.23585573175165	-0.223921844641586	-0.28995160439185	-0.347570944635822	-0.22343951238035	-0.120759547926566	-0.301031620415074	-0.413892686897804	3.68064832148228	-0.319189292936332	-0.112790772924826	4.56704860559873	3.87631589974882	1.13510252191904	-0.34770063235325	-0.395040338149826	-0.094938201500751	-0.336372429883877	-0.359852431638926	-0.308056673591622	-0.215809994236309	-0.369713895851525	0.398173875703912	0.464190114979998	-0.30976989256003	-0.329817503501941	-0.291132067737411	-0.409426039100242	-0.336602319206505	1.29980008344232	-0.319088290567737	-0.276771250495666	2.073445076922	-0.268733691439793	-0.379649756099895	1.24837808693535	0.418392542376454	-0.249070884834713	0.362936320332622	-0.0575077909999948	1.40378953912666	0.0337510876843769	-0.155808665691751	-0.248049386525896	-0.41221240005163	-0.488365056614203	0.846599043634927
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae	-0.30992159009177	-0.322055959836883	-0.36038541668063	-0.321844307160258	-0.321201565232368	-0.321866997399395	-0.328547192118274	-0.379497057435289	-0.290279306766752	-0.291755126083543	-0.234590078533107	-0.462638533203035	-0.395769849845387	-0.398887883032741	-0.395177083340516	-0.398155464299353	-0.338197806717623	-0.33347604423606	-0.39021709639353	-0.381988948986738	-0.453002849467922	-0.378348031703668	-0.4206378745345	-0.288402091361001	-0.343447258366014	4.67707618528491	-0.36829611523466	-0.317230434523538	-0.314455923196352	-0.346194319208628	-0.327627253289659	-0.375437280153411	-0.376042017110522	-0.393518446438703	-0.37301916311682	-0.376175686674433	-0.375955022347358	-0.387402683930961	-0.359370898062858	-0.30754580981446	-0.352963929148739	-0.321197638907408	-0.335148576331142	-0.287017671463807	-0.277826887046024	-0.309788564745711	-0.343383379455277	-0.279225287290501	-0.355022447242404	-0.361773952868484	-0.35679698319785	-0.218274893509595	-0.2771361636791	-0.299556445705714	-0.301759941679094	-0.351044858250256	-0.31513042863459	-0.256496494883276	-0.253187311637695	-0.339319419404686	-0.244443073128171	-0.283193620366271	-0.275876491256075	-0.240532271736023	-0.283543985178599	-0.252965484213077	-0.262675546797389	-0.298944263050684	-0.378546281333819	-0.347954193556075	-0.251548717479635	-0.229426106617355	-0.330164498336357	-0.280425137568912	-0.307476578123849	-0.391160647139966	-0.311573160247139	-0.332889399854616	-0.397553114067288	-0.364849932576625	-0.389695997520514	-0.263904093457032	-0.24228325113142	-0.26249426936377	-0.220725341521238	-0.395196372212335	-0.26061975455351	-0.321637086499289	-0.397524622863966	-0.26621479879408	-0.239550453990839	-0.298839794023523	-0.364429953413226	-0.254959366720226	-0.360296593732923	-0.326568676366075	-0.416083676283811	-0.510003055458329	-0.363704405862047	-0.108332879482629	-0.169485680894678	-0.447537180317338	-0.316996462475627	-0.348293548020012	-0.378562010231097	-0.360854216764296	-0.334490650116467	-0.565080018112457	-0.461587760298085	-0.476380380873622	-0.363815594009972	-0.470927755087252	-0.381474871297423	-0.35964408803479	-0.375481330115561	-0.291953893911222	-0.413547983358841	-0.341600013734255	-0.550627549625419	-0.314211258123569	-0.403940301092477	-0.520626477334566	-0.402570984051076	-0.43218158561916	-0.476762328360708	-0.489605410237006	-0.254004626279519	-0.502136238079825	-0.244570874338301	-0.412133412932429	-0.33797755129048	-0.384672466651268	-0.247692928441407	-0.199878150570629	-0.48469340570242	-0.342881517235825
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae	-0.280849193079367	-0.291027693636971	-0.351073778405817	-0.319561082607675	-0.321602197294383	-0.314176262086132	-0.324070462809152	-0.28148397881394	-0.271472770347226	-0.261195975482826	-0.22003929916133	-0.361248313100621	-0.361681163431497	-0.372794666101894	-0.345317760245334	-0.324973732792845	-0.266790547781611	-0.333015060059638	-0.444343102834242	-0.375747414783853	-0.409959736892662	-0.297936875450001	-0.278909389141303	-0.24735949294899	-0.333613393580781	-0.326943673945413	-0.357806178437092	-0.306447268706439	-0.29480145508164	-0.31914345803794	-0.333480949763824	-0.39622728219214	-0.36313842805188	-0.371054156139303	-0.354463026001429	-0.345703865369218	-0.309446864447477	-0.362504517512171	-0.344790660631181	-0.301097782211493	-0.336677492975209	-0.299879526337148	-0.338149693284139	-0.283310600387552	-0.276187798919443	-0.310158101782117	-0.335619446651469	-0.277236344904991	-0.350433110277136	-0.366140062560429	-0.343864220665425	-0.213305069169391	-0.259018468093552	-0.287322567272586	-0.271873575852958	-0.342924447447956	-0.3102710298548	-0.221775888804015	-0.250430320680163	-0.333466063675883	-0.241053703636008	-0.281870430741628	-0.269393203112544	-0.237148775401417	-0.281437903555077	-0.389089185438769	-0.26475915372542	-0.293299535219896	-0.326444173908662	-0.342801082215064	-0.246629094689127	-0.219756351591029	0.719954487415846	-0.278221166739602	-0.325083472157528	-0.38841859413319	-0.309290900776037	-0.258910450053199	-0.374565517296167	-0.357681358040716	-0.373751184742465	-0.258539232763141	-0.240192204109363	-0.26081929836286	-0.219235243862244	-0.366966495314772	-0.25866820844773	-0.297959438820365	-0.392890238232433	-0.261300172475199	-0.198107386348895	-0.29617290538739	-0.354427410708181	-0.254288129878897	-0.35373873712442	-0.310604455692017	-0.307487703481856	-0.426143672676008	-0.182912474231601	-0.357971506741587	-0.431942354811419	-0.48326823130956	-0.227689194660038	0.101984536986308	-0.278888107934002	-0.249237363488105	-0.0792902353775967	-0.458899148472513	-0.457015920230156	-0.357814030980407	-0.324924618706995	-0.434902094449261	-0.35467695409778	0.0558901239765454	-0.173424682631258	-0.226595050924296	-0.197444752313049	-0.323280802734459	-0.550627549625419	-0.317462481882806	-0.397853265708874	-0.177359178299172	-0.552840761987992	-0.420942100841426	-0.388084688450261	-0.472016129326682	-0.246721980319752	-0.511148617384107	-0.233795479403611	-0.423989768201223	-0.336060645704172	-0.3777263368777	-0.187207636589281	-0.438700194345642	-0.492037071677722	-0.338833339639973
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae	-0.310860093770229	-0.320404381540438	-0.361991248233097	-0.297067962047427	-0.330818763318131	-0.318341744248607	-0.319296311099364	-0.381336192678793	-0.291305653745781	-0.294622491440605	-0.235429939204415	-0.0827068234324518	-0.395769849845387	-0.401218851218654	-0.32574083660248	-0.403390286754664	-0.338197806717623	-0.331632165489279	-0.456321439384426	-0.395517343739189	-0.455973645296676	-0.389439121320135	-0.414592111634869	-0.289357609925727	-0.3440620195748	-0.326943673945413	-0.370919309887943	-0.325429281938898	-0.316050349971337	-0.347670775740724	-0.333968828934183	-0.345287592337511	-0.37965625743391	-0.393518446438703	-0.374657156626299	-0.271118673511322	-0.378399125952107	-0.386823379340157	-0.371153833088339	-0.310555597292901	-0.35392232046983	-0.321197638907408	-0.304303553903911	-0.132599570409058	-0.277826887046024	-0.314593075309653	-0.343383379455277	-0.277236344904991	-0.360632867406329	-0.372690759233917	-0.35441409345537	-0.21900588805276	-0.241938068606145	-0.299556445705714	-0.301759941679094	-0.349884620085805	-0.31513042863459	-0.255589878273111	-0.252911592273703	-0.335756317864619	-0.245486094559974	-0.169217469557558	-0.275876491256075	-0.241284255935912	-0.285229023039609	-0.412376141059807	-0.26545374231771	-0.292594056778153	-0.221221256728404	-0.348322319019951	-0.251548717479635	-0.229426106617355	-0.327825390518961	-0.280425137568912	-0.329802048032428	-0.391503424923143	-0.254593030205569	-0.339807018675336	-0.395100108041977	-0.374411325775803	-0.338707535904577	-0.264459173201343	-0.24247335972471	-0.262913037372939	-0.220725341521238	-0.397725899395366	-0.260186058409036	-0.317688954983101	-0.397524622863966	-0.265991376503794	-0.235140866451968	-0.298395286877431	-0.367288592361277	-0.254511872582688	-0.357563931158485	-0.326834847348218	-0.162432733394874	-0.52117082483556	-0.363704405862047	-0.376960445392629	-0.425502209001517	-0.500155339402651	-0.331659866561864	-0.26514025014209	-0.385769976338713	-0.375950581944672	-0.303330768618544	0.025427991233154	-0.468827953602232	-0.131678897897361	-0.370598771351708	-0.365271140659909	-0.363727083652483	-0.357748140234318	-0.370619233111359	-0.291953893911222	-0.323385495178239	-0.0040442236003775	-0.44726590598014	-0.321256239622967	-0.378169806595099	-0.495750146690429	-0.595244468417993	-0.437621716146798	-0.483046640587798	-0.473774605900244	-0.262935939596021	-0.512377776079074	-0.209191181907711	-0.428733760500748	-0.323285385764571	-0.385995758084816	-0.248049386525896	-0.431677062132289	-0.497545777215536	-0.343556279518435
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Dysgonomonadaceae	-0.310860093770229	-0.322386290863227	-0.361991248233097	-0.321844307160258	-0.331219571806893	-0.321866997399395	-0.329144159726677	-0.381336192678793	-0.291305653745781	-0.29366665636556	-0.234310134499828	-0.462638533203035	-0.395769849845387	-0.401218851218654	-0.395603639523882	-0.403826567522865	-0.331758270290771	-0.335781110033635	-0.459174153367288	-0.413218801171269	-0.455230918424306	-0.385352366249392	-0.422149521015174	-0.289835386953411	-0.3440620195748	-0.326943673945413	-0.371968667351137	-0.323702947313967	-0.31711336964172	-0.343733778028506	-0.33982423286785	-0.404950586003304	-0.378623562166735	-0.393518446438703	-0.375203179244357	-0.383080130289869	-0.378399125952107	-0.398991553055065	-0.371153833088339	-0.310555597292901	-0.354880752442069	-0.322477421526313	-0.346297635191256	-0.287691760939658	-0.277826887046024	-0.310158101782117	-0.280242918746121	-0.278656996235491	-0.359612690305861	-0.370943726969976	-0.355435302113971	-0.215205102923862	-0.276880859175679	-0.299556445705714	-0.302085048197859	-0.351044858250256	-0.318046627154904	-0.257100931635614	-0.253187311637695	-0.340592098469883	-0.246529181187743	-0.28531092046768	-0.276158426281426	-0.242036275097582	-0.28565030647547	-0.412832948465232	-0.26545374231771	-0.298591420661379	-0.353566874795147	-0.343537167256934	-0.250892683138642	-0.229426106617355	-0.332503851816782	-0.280740012114416	-0.329802048032428	-0.384991450947866	-0.311573160247139	-0.3400541173795	-0.397859756549616	-0.373386710656859	-0.402139853467539	-0.264459173201343	-0.24247335972471	-0.262913037372939	-0.220725341521238	-0.400677321882896	-0.26061975455351	-0.322130655204357	-0.398103981422021	-0.266438223959689	-0.241956186720895	-0.299062051452964	-0.368146250770235	-0.255854389917292	-0.361389747710356	-0.327101021631645	-0.416083676283811	-0.52117082483556	-0.363704405862047	-0.376960445392629	-0.433079005788081	-0.500155339402651	-0.347861492977997	-0.348293548020012	-0.402596443925039	-0.375950581944672	-0.338792102464056	-0.279547506540995	-0.468827953602232	-0.48610571291595	-0.370303809076329	-0.48089982520027	-0.343097579130553	-0.35964408803479	-0.375481330115561	-0.291953893911222	-0.413547983358841	-0.340933587430749	-0.569764976329757	-0.321256239622967	-0.392841497429498	-0.528284486952072	-0.595244468417993	-0.437621716146798	-0.483046640587798	-0.491364890392679	-0.262935939596021	-0.235382474857358	-0.245450794827247	-0.427547684707592	-0.336699596353611	-0.383680044093522	-0.245376140139677	0.0364350401576222	-0.132990301021511	-0.331413443709982
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Marinilabiliaceae	-0.310234419893813	-0.320734686955552	-0.361991248233097	-0.321844307160258	-0.330417962183585	-0.318662198531966	-0.328845673852547	-0.381336192678793	-0.286858550772611	-0.27392316345194	-0.209414166902765	-0.432137827451233	-0.390238880190142	-0.396557114417731	-0.391338389334053	-0.399464075291234	-0.338536781878032	-0.335320077550705	-0.458603588129825	-0.413218801171269	-0.456716390780723	-0.39119078933254	-0.421393687485368	-0.289835386953411	-0.3440620195748	-0.326943673945413	-0.371443982933198	-0.325429281938898	-0.316581852957352	-0.347670775740724	-0.337872256376255	-0.402937257887611	-0.377590911041268	-0.391744213619529	-0.374111146399395	-0.382504687100983	-0.375955022347358	-0.396673355911885	-0.371153833088339	-0.310555597292901	-0.35392232046983	-0.322050818560768	-0.346297635191256	-0.280278072080063	-0.276187798919443	-0.310158101782117	-0.34264383833856	-0.279225287290501	-0.361653089273986	-0.371817226752233	-0.306127945672163	-0.217251560615392	-0.276370260949346	-0.299271848078994	-0.300134491332196	-0.351044858250256	-0.318046627154904	-0.251963873963623	-0.253187311637695	-0.340083017823595	-0.246529181187743	-0.284781572743567	-0.275876491256075	-0.242036275097582	-0.282280307447172	-0.200338812324225	-0.253186573514006	-0.300002827746927	-0.370669591507405	-0.348322319019951	-0.251548717479635	-0.229426106617355	-0.330684333433383	-0.280740012114416	-0.329802048032428	-0.384306078710239	-0.309005636270075	-0.3400541173795	-0.394486893708265	-0.308582356962003	-0.396714864434524	-0.264089118076484	-0.24247335972471	-0.262913037372939	-0.220725341521238	-0.399834024526372	-0.26061975455351	-0.322130655204357	-0.398103981422021	-0.266438223959689	-0.241354720232333	-0.298839794023523	-0.366430964749986	-0.255630629752591	-0.360843164367644	-0.327101021631645	-0.406955775178132	-0.468046419536369	-0.359476773342407	-0.376960445392629	-0.423987097048693	-0.493697433952984	-0.347861492977997	-0.34770063235325	-0.401909433245206	-0.375622299778311	-0.321591441666296	0.475703329453325	-0.349780746928727	-0.264889814420207	-0.370598771351708	0.178613567903977	-0.0897023290023653	-0.357748140234318	-0.375157158844162	-0.291953893911222	-0.412798491573074	-0.338934432282655	-0.553080495152963	-0.3209852332307	-0.349566257033515	-0.517755179382185	-0.440330341643719	-0.437621716146798	-0.483046640587798	-0.488725707813544	-0.262465755101888	-0.498040546069936	-0.212703939588078	-0.42636166072964	-0.243919715501569	-0.342033872364243	-0.248049386525896	-0.384154394528042	-0.522345100039207	-0.334111323770486
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae	-0.220958421919495	0.0366169976886445	0.658485653341639	0.039463038773519	0.238847016317317	0.453737563432203	1.52356632837621	0.144600924280816	0.0121167835939534	0.649586766111195	0.532234741494239	0.782031997858921	0.430665744954497	0.189087933029643	1.98475553578858	0.0234068249452031	0.0355486537589712	0.0163836179218768	0.811766189460061	0.700371223244058	0.941088406977964	0.620709310578263	1.44693922923497	-0.0812205204271267	0.0296289340926935	-0.326943673945413	0.770690907684985	0.609383021756505	0.136564525784372	0.146786126261843	0.0959703917737861	0.327649385975081	0.150970151645778	0.834870561096177	3.55359480797881	0.598104465259641	0.393897456742962	0.347993606653212	0.695914442388386	-0.00162027904291772	0.225142016257375	0.182829764612924	3.64003285446769	0.399307239254536	0.308004219916858	0.168572795137729	0.15923062256022	5.30335459359635	1.29781981914433	1.1714810378875	2.63210472156728	0.020752592490721	0.394986940704209	-0.217766715521967	-0.14150163808092	2.88772038608483	1.9620959589483	-0.0232136206602072	0.0273582944689179	-0.195988690013826	-0.15317086398575	4.29259359527123	0.698706506115428	-0.213296421206915	-0.179788986748932	0.83953901424385	0.414005661339413	1.27408179971531	3.68769924233837	2.15462784693117	-0.2020912322944	-0.202044213422129	2.15796162712401	-0.195292283688029	0.567393652312593	0.492803908865696	-0.0051895293349225	1.12009805397494	0.713772522866274	0.0853677863644053	-0.132605559293782	1.01281220319947	-0.145617954715411	-0.0564347108893558	0.442642905123437	0.0723581310160268	0.456658952091232	0.166689644858115	-0.124697363102247	3.27226525961748	0.208090869621999	2.34272552092745	-0.23529111964191	1.57612306679016	1.50433658112978	0.62512895749504	4.49543217081749	0.547712852976816	0.406236147880126	0.42816697944624	0.636922149553879	0.579563081657104	-0.237426166573096	0.738775207224679	2.8801944955208	-0.0142753671464769	0.940214848064788	3.71948345760322	1.7704571787976	4.87186501427686	0.055784921390014	5.16114063076673	1.43350049540083	0.182454014480626	3.31130242120148	0.722567994957997	0.0611355241217146	6.2384483243569	2.57035559209334	-0.299587241591839	0.986515342513966	0.866993450582373	2.26255275465166	-0.022959273240864	0.367486106131818	0.217433009273651	-0.161906407890184	-0.157897559540984	0.201456567780873	0.483305149999241	0.94754960825804	1.99070250357214	-0.0875401225301366	0.693573510915332	0.696822405801624	-0.260029284436713
