Order	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Bacteroidetes|Saprospiria|Saprospirales	-0.387825612174126	-0.394396257312979	-0.415329932915651	-0.396357649201139	-0.400521987163773	-0.39197263736783	-0.369119843554137	-0.454601364840029	-0.35241095962784	-0.33535978130148	-0.250846019302399	-0.3516488210507	-0.20473704364546	-0.209934610760569	-0.407418460258071	-0.281925170498733	-0.41226583548223	-0.409348329596551	-0.535909924940589	-0.495382131370602	-0.501836070950592	-0.467578527245031	-0.458066132421543	-0.35175654580746	-0.41065999936084	-0.416260269516383	-0.419639797135942	-0.367547972884157	-0.375433222986027	-0.424642970635849	-0.395904739714942	-0.487615969084956	-0.461437734429676	-0.4443515528255	-0.366305576626379	-0.459701218289685	-0.441267041004976	-0.461460659445116	-0.421476225814395	-0.379141253314011	-0.426756408124244	-0.3896629414368	-0.416426844196866	-0.317353361380008	-0.322921127647606	-0.395160260344736	-0.415645613607538	-0.254739971010628	-0.411762033832494	-0.427297189964019	-0.364458024742501	-0.271355085860701	-0.325115036856227	-0.368578604596415	-0.376638230721136	-0.384285449866794	-0.352382636785176	-0.311277777329486	-0.304714293931654	-0.426239432605849	-0.29933365142658	-0.255900657784564	-0.312554341443123	-0.303426274822749	-0.357014707308952	-0.392477282909186	-0.298988705789642	-0.323624957728655	-0.319841923905268	-0.355938686541459	-0.31537528722791	-0.282066364419298	-0.341837610413452	-0.349350494770021	-0.343916334821167	-0.481064543754903	-0.384840307576745	-0.368799567025446	-0.420764934297549	-0.448525977595988	-0.490441569741595	-0.299955126855711	-0.295929670552061	-0.324328087192314	-0.266186691712973	-0.473866543513711	-0.306295560631031	-0.383427648338191	-0.45521849214596	-0.294449665675474	-0.296472565005242	-0.315931974917922	-0.464764655129867	-0.288776528222574	-0.366676639160644	-0.372257567909448	-0.377416698836535	-0.559341398961148	-0.431850746071446	-0.401903361602262	-0.461471269500992	-0.568075101869762	-0.438551197935388	-0.390233057484514	-0.443254914597907	-0.468635288412981	-0.383086247243583	-0.451010861820496	-0.427343137403594	-0.467244520813118	-0.445380880125816	-0.447118991022251	-0.387470986236569	-0.396249629734459	-0.376706822713218	-0.305154400756271	-0.494958811524179	-0.366141208920933	-0.568001417351189	-0.405873436677625	-0.397784021393455	-0.50598254531245	-0.612968827997186	-0.489101114142262	-0.597434787910274	-0.58791265568182	-0.323834843167224	-0.5238188788889	-0.269214568714605	-0.423407120779459	-0.338953471944475	-0.34538140903948	-0.294672404947837	-0.437316087075163	-0.485780683540129	-0.424252573214057
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales	-0.38477845832662	-0.394396257312979	-0.414845133748663	-0.396095806288401	-0.398937556947912	-0.39197263736783	-0.369341139764847	-0.454601364840029	-0.3518693206136	-0.335599531451515	-0.250846019302399	-0.455310483946729	-0.464878328820428	-0.464780444012607	-0.406542658999317	-0.494620011348748	-0.399604662269264	-0.407147188971648	-0.53460203280495	-0.494566100943637	-0.500225289565507	-0.467578527245031	-0.458066132421543	-0.350998757764558	-0.409219299398165	-0.416260269516383	-0.416521586581108	-0.310981564655342	-0.372548940353432	-0.423858443289484	-0.39515902991817	-0.487088145709308	-0.461437734429676	-0.442154534450411	-0.365588147871684	-0.458347505842363	-0.441267041004976	-0.460581201924788	-0.417700218927935	-0.378798584633342	-0.425249473889422	-0.389325983801924	-0.415752321319384	-0.314139082195048	-0.284690422283214	-0.395160260344736	-0.415645613607538	-0.254739971010628	-0.407944104352423	-0.427297189964019	-0.364225598904785	-0.26899921272346	-0.324918091660894	-0.368578604596415	-0.376374451833419	-0.296761515337559	-0.351311406520291	-0.311277777329486	-0.304714293931654	-0.426032175314713	-0.29933365142658	-0.255733541907575	-0.312131323674396	-0.303426274822749	-0.357014707308952	-0.392477282909186	-0.298988705789642	-0.323116761586036	-0.302924254111854	-0.353415640759742	-0.31537528722791	-0.282066364419298	-0.341837610413452	-0.349350494770021	-0.343916334821167	-0.481064543754903	-0.384840307576745	-0.36862159409802	-0.420764934297549	-0.448525977595988	-0.489681816526353	-0.299955126855711	-0.295929670552061	-0.324328087192314	-0.266186691712973	-0.472888479078971	-0.306295560631031	-0.383042918155002	-0.45521849214596	-0.294449665675474	-0.296312302087358	-0.315931974917922	-0.464529993209019	-0.287937822964172	-0.364263983272853	-0.372257567909448	-0.377416698836535	-0.559341398961148	-0.431850746071446	-0.401903361602262	-0.461471269500992	-0.568075101869762	-0.438551197935388	-0.390233057484514	-0.443254914597907	-0.430574239519609	-0.383086247243583	-0.451010861820496	-0.419652025008598	-0.467244520813118	-0.436808633543312	-0.444496750916603	-0.387470986236569	-0.396249629734459	-0.376706822713218	-0.305154400756271	-0.486752561020443	-0.361150201207667	-0.557341960689563	-0.402537109611845	-0.394009073363598	-0.418177618241249	-0.612293851570768	-0.485369950073101	-0.597434787910274	-0.587225156292517	-0.323834843167224	-0.5238188788889	-0.268893780878806	-0.422629970182803	-0.336381396286934	-0.343574105708859	-0.294672404947837	-0.437316087075163	-0.485780683540129	-0.424252573214057
Bacteria|Bacteroidetes|Unassigned|Unassigned	-0.387825612174126	-0.394396257312979	-0.415329932915651	-0.396357649201139	-0.400838890650161	-0.39197263736783	-0.369341139764847	-0.454601364840029	-0.352681786454184	-0.335599531451515	-0.250846019302399	-0.495713335942229	-0.468441276704353	-0.467270066936482	-0.407418460258071	-0.49496869391155	-0.41226583548223	-0.409348329596551	-0.535909924940589	-0.495382131370602	-0.501836070950592	-0.467578527245031	-0.458066132421543	-0.35175654580746	-0.41065999936084	-0.416260269516383	-0.419639797135942	-0.367547972884157	-0.375433222986027	-0.424642970635849	-0.395904739714942	-0.487615969084956	-0.461437734429676	-0.4443515528255	-0.366305576626379	-0.459701218289685	-0.441267041004976	-0.461460659445116	-0.421476225814395	-0.379141253314011	-0.426379662580972	-0.3896629414368	-0.416426844196866	-0.317353361380008	-0.322921127647606	-0.395160260344736	-0.415645613607538	-0.254739971010628	-0.411762033832494	-0.427297189964019	-0.364458024742501	-0.271355085860701	-0.325115036856227	-0.368578604596415	-0.376638230721136	-0.384005071402738	-0.352382636785176	-0.311277777329486	-0.304714293931654	-0.426239432605849	-0.29933365142658	-0.255900657784564	-0.312554341443123	-0.303426274822749	-0.357014707308952	-0.392477282909186	-0.298988705789642	-0.323624957728655	-0.319841923905268	-0.355938686541459	-0.31537528722791	-0.282066364419298	-0.341837610413452	-0.349350494770021	-0.343916334821167	-0.481064543754903	-0.384840307576745	-0.368799567025446	-0.420764934297549	-0.448525977595988	-0.490441569741595	-0.299955126855711	-0.295929670552061	-0.324328087192314	-0.266186691712973	-0.473866543513711	-0.306295560631031	-0.383427648338191	-0.45521849214596	-0.294449665675474	-0.296472565005242	-0.315931974917922	-0.464764655129867	-0.288776528222574	-0.366676639160644	-0.372257567909448	-0.377416698836535	-0.559341398961148	-0.431850746071446	-0.401903361602262	-0.461471269500992	-0.568075101869762	-0.438551197935388	-0.390233057484514	-0.443254914597907	-0.468635288412981	-0.383086247243583	-0.451010861820496	-0.427343137403594	-0.467244520813118	-0.445380880125816	-0.447118991022251	-0.387470986236569	-0.396249629734459	-0.376706822713218	-0.305154400756271	-0.494958811524179	-0.366141208920933	-0.568001417351189	-0.405873436677625	-0.396604259561193	-0.50598254531245	-0.612968827997186	-0.489101114142262	-0.597434787910274	-0.58791265568182	-0.323834843167224	-0.5238188788889	-0.269214568714605	-0.423407120779459	-0.338953471944475	-0.34538140903948	-0.294672404947837	-0.0507660750333044	-0.214782439882437	-0.424252573214057
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales	-0.254777958033295	-0.318894980569829	-0.193483943393329	-0.351117757750554	-0.307918819182241	-0.354694402433527	-0.31720016131109	-0.250021469922974	-0.267611750514485	-0.309729014400888	-0.2369117431181	-0.100433979038829	-0.36856511366341	-0.303944662154444	-0.257115046038994	-0.357673251457594	-0.237438404469172	-0.0681941754504373	0.0241610546389587	-0.102542594417579	-0.305677031127053	-0.340688971306269	-0.332919266845207	-0.248663983499551	-0.313441589836649	-0.416260269516383	-0.274438582661545	-0.0137931907289741	-0.215117351056561	-0.33230969056079	-0.366102422396938	-0.373919157011969	-0.371921327527579	-0.32171811947702	-0.328326652316473	-0.357982552803941	0.0144346483306579	-0.344406844476929	-0.28563088719235	-0.316213294863536	0.000202986192637135	-0.286875428700811	-0.378693787868007	-0.210438600574583	0.20608540958645	-0.334846547276096	-0.211574716364143	-0.146463456644698	-0.204519162126162	-0.335362219268483	1.02872233024855	-0.204273715586164	-0.181687776406073	1.30643409623456	-0.0663645882464133	-0.195286602677981	-0.265861689602372	-0.00825533472525843	-0.274535309307752	0.0783627610492708	-0.287748148335918	-0.203210577665014	-0.277910779106188	-0.278504068426167	-0.343325883147189	0.0463642831382057	-0.223705499980295	-0.297729899138021	-0.114085674308796	0.106248071190975	-0.304695735275551	-0.270872056648497	-0.236001917362852	-0.165382758771527	1.33134822442013	-0.382551981171783	-0.359183525893154	-0.317272361152618	-0.33560893370141	-0.158104566040344	-0.433538833798469	-0.168120840235416	-0.0782691873395956	-0.297424169543928	-0.248039741637706	-0.33545008124986	-0.273133423810561	-0.0577453804376806	-0.0598696081718468	-0.241683948186954	-0.214356366046453	-0.271448306829065	-0.441312356366547	-0.107878460990764	-0.0278599635546588	0.507378250327357	-0.30345808038026	0.00163363242322439	-0.235719899678321	0.113605581136105	0.0683536498412158	0.112632816765494	-0.10466611639383	-0.342968717784606	-0.116572982395168	-0.248744509097386	-0.17903970666455	0.00340268166941861	-0.127036532533225	-0.328313339633875	-0.268964235734561	-0.253103618589506	-0.219609956557161	-0.347282608257824	-0.101133112538865	-0.278580897673131	0.00524701371637915	-0.121831638397831	-0.144381972727546	-0.396978060133487	-0.135785314406269	-0.101008769514788	0.260049344530151	0.197801256286652	-0.130131438654628	-0.285255114875536	-0.305363042998934	0.556608446367703	-0.125361075442847	-0.151161178524748	0.172653594821098	-0.0146452066093552	-0.271049473682618	0.136562030811814	0.623475578613225	0.471097790174587
Bacteria|Candidatus_Saccharibacteria|Unassigned|Unassigned	-0.314088431523559	-0.333075211357934	-0.183672918957885	-0.392692209456866	-0.389434026871797	-0.369139789603372	-0.366022018839275	-0.217408416808146	-0.283508902938122	-0.245727203616626	-0.224203402619136	-0.035222569503851	-0.373529274753364	-0.433862866210506	-0.240620518843863	-0.130531944111782	-0.400143249023901	-0.274854535531402	-0.412436985362036	-0.442814072444471	-0.471251911610679	-0.416998252199797	-0.220849994692276	-0.333201533632292	-0.393379493946299	-0.416260269516383	-0.401328047960548	-0.355317766101508	-0.363899213102589	-0.406215831837577	-0.371313970580262	-0.47231458209619	-0.43277970466603	-0.401775841674221	-0.346946420458683	-0.423183775141837	-0.354073310943012	-0.377215339263728	-0.367430641810757	-0.214140475367344	-0.33056940783857	-0.302286089307938	-0.362883730257765	-0.311172703124719	-0.321666010181375	-0.38494231713543	-0.370962636906489	-0.251466331305854	-0.410998380922929	-0.424663796380995	-0.362598713000517	-0.267114842700365	-0.187732161096261	-0.368578604596415	-0.375583141863659	-0.383724697758874	-0.352382636785176	-0.300513306055566	-0.30449693427903	-0.422716391582275	-0.298712742495955	-0.255733541907575	-0.312342830903786	-0.302814121985149	-0.355645264173263	-0.222057643536126	-0.254390163531194	-0.321846350049616	-0.261584097318973	-0.308575750056219	-0.313505753596648	-0.280774195580193	-0.20934592926119	-0.347820745663684	-0.247548080255138	-0.00130760500756802	-0.312097834118063	-0.358124785514101	-0.407653893728805	0.3949241794214	-0.482592157283164	-0.294389138846731	-0.294868556627806	-0.324328087192314	-0.266018538775544	-0.464088014849023	-0.30579248354624	-0.370351899075031	-0.4530424512715	-0.29346139292955	-0.290704342154271	-0.31561709205662	-0.46335672573734	-0.28642829093241	-0.362037239858762	-0.36906245856801	-0.234280345341541	0.0305570097531125	0.835274946660062	-0.290792921156258	-0.45266915627566	0.0507420083620104	-0.430031939700644	-0.227339894538013	-0.435023902032817	0.136558848217192	-0.157076181856487	0.172931835824745	-0.215753414360653	0.212154553318328	-0.438661748382959	-0.254991485046942	-0.317387285074419	-0.391645651697613	-0.200646463595289	-0.304576142873837	-0.231051681613269	-0.325784316387595	-0.421452828258804	-0.405650993927077	-0.351363588318715	0.253797100718036	-0.449142315974201	-0.485636438662263	-0.542105378325619	-0.586537676521112	-0.31421888905258	-0.0644062608484946	-0.110305292136526	-0.412012313793723	-0.131156161814937	-0.256876347218295	-0.294672404947837	-0.359261535803457	-0.307003189575611	-0.418824928104703
Bacteria|Firmicutes|Bacilli|Bacillales	-0.347242541924859	-0.374633574583235	-0.336242519941424	-0.309643097627718	-0.267619505655053	-0.337476915527145	-0.213864913963855	-0.359890054523167	-0.251193369910796	-0.186036109662672	-0.115029798356117	-0.400618593816632	-0.356514459239278	-0.407955995296755	-0.138805873584133	-0.417698288876382	-0.312035842141383	-0.38734936828557	-0.45366305234804	-0.413938238454966	-0.264216939047581	-0.328452332198735	-0.386765277131653	-0.319961715576312	-0.365095847146688	0.873051621172561	-0.0122597355478461	-0.267408249692898	-0.274791646649546	-0.318657414603316	-0.114184851307005	-0.250930202555108	-0.297845441745192	-0.302084690324425	-0.218843164906639	-0.292997611726684	-0.330363441498151	0.0817973096730576	-0.32982236573169	-0.301542868712511	-0.329070610775267	0.122201448036675	-0.249941232203174	-0.307959827346772	-0.195888136087358	-0.15196857468432	-0.292100937724753	-0.249102598168439	-0.206028485616374	-0.409529430426575	-0.351215162119427	-0.258874154643716	-0.320585998566599	-0.34508156456622	-0.363454733418574	-0.370272428151686	-0.299626931260403	-0.308406446938693	-0.269765047934681	-0.405525813096664	-0.281545795074714	-0.254730896808474	-0.308324759428126	-0.284615580949255	-0.252270700020924	-0.381121655656406	-0.273041561345418	-0.255939625339056	-0.315729244670456	-0.274154511918022	-0.281763363671105	-0.24335998720856	-0.306775686418265	-0.339919545189332	-0.328982690012344	0.303207636126995	-0.105473700935878	-0.248067956099272	-0.355520672924779	-0.287635476156044	-0.100151340508515	-0.232210802179778	-0.190999999756942	-0.281306687624585	-0.258454088250272	-0.398692853794123	-0.2385525340027	-0.35920731311972	-0.175500688192708	-0.282101737646809	-0.248322257529148	-0.287150312744269	1.08819411831405	-0.199509543586305	-0.303326287306218	-0.276679005014999	-0.37652088237297	-0.306770920760664	-0.421742100674472	-0.394382216313918	-0.459337060931362	-0.503423691883215	-0.435042805323068	-0.390013934130105	-0.436769570564152	-0.435361078388029	-0.378875579137471	-0.217520913871196	-0.410333848866308	-0.46211108404344	-0.355919973626445	-0.395456310112412	-0.308830534603262	-0.305327143711005	-0.375834679426439	-0.224636995890344	-0.492320736178183	-0.363289005913487	-0.4899436310281	-0.304527655930415	-0.171835051127896	-0.500503044130358	-0.454172478997892	-0.247751352435237	-0.564019560721343	1.59883695219707	-0.284282577895212	-0.333131273178144	-0.210166924513033	-0.265053829755365	-0.253875820251583	-0.31087907425411	-0.24151287494843	-0.395797513532066	-0.314863869976349	-0.407702996536358
Bacteria|Firmicutes|Bacilli|Lactobacillales	2.55438238222896	3.28574912392916	1.68219711155784	2.27859908620283	2.91342192975835	1.36779482707104	2.11226918688544	2.93398723760623	5.15966978219744	4.76669396851686	5.76253071913929	2.67787520417526	3.08748996139248	2.90219299532812	1.92635053311548	3.16627981213359	2.3125632364891	0.659110762205577	0.473581362266077	0.221576503431228	1.34741906019274	2.29379321535914	0.76387425085998	0.406283799936669	0.794646163475999	2.63813384513151	3.47640811707603	0.179638639534039	0.427791193358633	2.75716735404659	2.58634977605909	2.49020756423911	2.18946740712627	1.26576581676917	0.788257234664371	2.0795220016899	1.07794860466304	3.60989977139808	1.16408901932972	3.94446299201732	1.97533133309505	4.78746243605805	2.86451916545426	-0.292400061882541	-0.270094132005149	0.361773908183508	0.156404512004317	-0.183651146432668	4.04329052561637	-0.107605568080198	-0.171324283125986	0.366390059508358	-0.26027314425395	-0.300922411299353	0.941809289855373	-0.345079291310551	-0.153390805362579	-0.263260055236666	-0.257197096575698	0.454511974598447	-0.177573133552737	-0.188247255708858	-0.207419726402638	0.502131396712892	0.844403558770572	-0.23417479407689	-0.170258803446097	-0.144839944319429	-0.305452725162345	-0.0497105710151392	0.591406303406623	-0.163535843072062	-0.226044931511589	-0.0880174840531909	-0.0916055951668918	2.40179611272629	4.37438057382178	-0.0899315864793366	0.747220715591777	4.03681118819778	2.18524146083718	-0.134543497015091	0.737257882460349	-0.0638716508470629	-0.231093717584896	0.49014132986183	-0.256583463776092	0.0784013600666553	0.104121142362282	-0.210226800982158	0.279413592467258	-0.216164613805047	1.03978998095992	-0.143988352396469	-0.258282115716214	-0.163714297469665	-0.336931450240638	0.471571960528562	-0.124996301163308	0.204257940397912	-0.403929033732541	0.156433236709287	4.93954171862755	-0.368991401097982	0.449836331883973	1.70999089248746	-0.231795468113678	-0.303311089553768	-0.0640960056816649	-0.390385805164978	2.98247071687581	-0.227635827890751	-0.180511338163832	0.187610425402983	-0.24058563730383	0.0850954281996828	0.367835184510987	-0.308250271355985	0.0314027382505856	0.101659778949319	0.086710914400087	-0.217812364834133	1.37767889992819	2.63746123871925	1.40152145334389	0.185033865363959	0.277589459915427	0.340133364690946	-0.216554407740367	0.822774751327696	-0.165240655485241	-0.282253665288799	-0.208590153731908	-0.26771582745086	0.308444876953923	-0.120212075063347
Bacteria|Firmicutes|Clostridia|Clostridiales	-0.241178882113639	-0.218919323120259	-0.139233072737639	-0.0885673007938432	-0.0675214654827462	-0.0897112191321528	0.0433078821828184	0.0208414668821741	0.0349784767125106	0.0122215071323593	-0.103249366896022	1.19536733647544	0.148646628178705	0.065062630323391	0.562622036543306	-0.144594497247896	-0.0474410397764475	0.0386989222359134	0.44732199005541	0.379402226970421	0.904000097745648	0.0253891453715884	0.408068620999024	-0.0657223146374167	0.0115831732703275	-0.416260269516383	0.117977633319278	0.717987919480138	0.195685111539403	-0.197810806949097	-0.202032749936665	0.21392192345257	-0.0404103367121545	0.146387545973881	0.292382314374768	0.165577544933934	0.183353551379667	0.0124162152009198	0.119800738467283	-0.205663690776881	-0.0772039105386051	-0.106047968302098	-0.1453629036968	0.355089436738637	1.15199811228735	-0.0124667054727215	1.07552546832172	0.749054683497687	-0.18717134439668	-0.183738320142381	0.100064936412435	-0.0808328127953999	0.131553895959552	1.00169289854254	-0.191508848771058	1.10225324154851	0.452150898837521	0.472695470395235	0.840875551226656	-0.284838678546969	1.06681563987098	1.4959596776875	0.581518993722965	-0.239305120484603	-0.158384167127201	0.75183380284835	0.0903414986635339	2.01051111136046	0.238929133364458	0.123858139844997	-0.21956312635486	0.88576306336685	0.306895067883752	-0.0699899279296241	-0.228130210745193	-0.245825398884012	-0.32831114841662	1.69085934038471	-0.132845232505776	-0.0711018125816085	-0.114565598582969	0.375608415003703	0.143398954260822	0.300706939730518	0.472564854722231	0.449990703589755	0.888608121961581	0.318064252399883	3.40081605525707	0.407416512170994	0.175501671239927	1.11691269840243	-0.0406556203014107	0.433243875987044	0.810133697566832	0.813249591848953	3.08852014704107	0.19906552063452	0.135473527642885	0.204697891265558	0.590304802406536	-0.275797700854429	-0.302699460227548	1.70262014835638	0.646880784961472	0.0752406134206966	0.40368957599052	0.774096106947635	0.917276875764763	1.83779487472003	0.65310980572426	1.00903704155199	1.35062846173187	3.17886770942503	1.2764778454536	2.42387226447927	0.600266701883611	1.6617613597342	0.692656202553226	-0.392087642215862	2.05500064146181	0.496161962726661	0.867571238904052	2.33227344565059	-0.0134680568749262	1.84712570966618	1.44663272391374	2.15090028607613	0.666398924919148	0.293770557860032	0.640804706678755	0.704463064681523	1.6378764478821	0.637395586916526	1.0701655117711	0.44853527501154
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales	-0.372595400309672	-0.384116795406444	-0.406363313952203	-0.387195507361932	-0.385634078585062	-0.384865887006711	-0.340598337818899	-0.410478819373466	-0.336170273287407	-0.260508910549682	-0.225211504521496	-0.45004588002503	-0.431417838021989	-0.431377244424529	-0.367758278124244	-0.469877859905595	-0.367319754364268	-0.403479236205999	-0.532422384039955	-0.490486432274166	-0.478223404464206	-0.457087323972733	-0.437513895037496	-0.335850872497222	-0.398177907399163	-0.416260269516383	-0.402885768984266	-0.356926467751981	-0.362663919697671	-0.417975604401066	-0.392176525370193	-0.481810656023402	-0.452016797838741	-0.432929902143688	-0.353396838436424	-0.444364618510816	-0.425850404170387	-0.448712454447358	-0.405957814854302	-0.375714896293564	-0.421106063764447	-0.370130826453804	-0.407322991646555	-0.303759474759268	-0.303270497381658	-0.388848424933607	-0.413306381880001	-0.24783001401778	-0.40908939524759	-0.42433464990573	-0.363295929469106	-0.270412681848124	-0.312909673836331	-0.328677776151201	-0.373736907626403	-0.373634455429513	-0.337035694642579	-0.29812231844749	-0.258929901430588	-0.424374205118578	-0.297677958959458	-0.254229606503385	-0.301348841539037	-0.302048970958757	-0.352564472889162	-0.381121655656406	-0.291545471311896	-0.290883148002134	-0.305452725162345	-0.325941721041389	-0.311903502934974	-0.277759660599909	-0.31732161610269	-0.340683994240719	-0.342378363549899	-0.475594031302438	-0.382547892325481	-0.342481647690119	-0.0246498406010425	-0.437294080043742	-0.473986612549058	-0.295641280370009	-0.28501952391518	-0.269901393429006	-0.135070994486098	-0.456594325144662	-0.260760793796241	-0.328502958524197	-0.410660028273645	-0.285887169286992	-0.250557863334949	-0.272860745798123	-0.452096929310582	-0.282236073216136	-0.349795699445476	-0.323401793775711	-0.275839870536998	-0.51805074958844	-0.37128141612087	-0.397116793229874	-0.389835642315698	-0.566595361829355	-0.434541659272646	-0.252749094134474	-0.410103621567962	-0.456916325891084	-0.311055537450927	-0.441795748320038	-0.421283199711737	-0.428102760736183	-0.317221409686175	-0.43258205267018	-0.336472215684102	0.0883954958080481	-0.255724258590268	-0.1783571749693	-0.305283778014852	-0.337405723363234	-0.559279685686436	-0.404761252850663	-0.36690141409541	-0.393027671509002	-0.585309574494354	-0.484304031295468	-0.596759275185149	-0.485348653878814	-0.317611991873572	-0.495175960325096	-0.261998815510271	-0.412530101228702	-0.334881218227597	-0.341967794754289	-0.273270946421754	-0.431584071415131	-0.462296284050006	-0.422624120368906
Bacteria|Firmicutes|Negativicutes|Selenomonadales	-0.328000080323988	-0.319682460967486	-0.400549575594544	-0.394786651240635	-0.395135517368607	-0.38232846219255	-0.36557952154621	-0.425938951315625	-0.335629219164927	-0.3061394744443	-0.218559612448135	-0.38276728815999	-0.445649452138143	-0.401572963178808	-0.378830995188081	-0.476496234789477	-0.372158695009975	-0.362450587592683	-0.300860971850305	-0.450955401984387	-0.309401734337488	-0.416088078498664	-0.377062222473626	-0.246405995046881	-0.269560841102569	-0.416260269516383	-0.373312117765245	-0.0781633196833242	-0.33880032110183	-0.40699957187477	-0.376154729452442	-0.465986298416158	-0.443419114929577	-0.340498417432963	-0.304010772614363	-0.418680165717149	-0.38946141570165	-0.406133120453183	-0.33316207460364	-0.348330389595696	-0.3868657792694	-0.367775073652404	-0.399908559113516	-0.249268043607853	-0.319992694710983	-0.375331250378482	-0.369504358090755	-0.236382901223454	-0.392680757249268	-0.378971414289621	-0.288866308266466	-0.245935771735001	-0.290298844730684	-0.362643919321874	-0.373209452159777	-0.341443497236272	-0.345242556772275	-0.273757407246142	-0.290593297566607	-0.382562296543996	-0.286507445298763	-0.221191881156013	-0.308324759428126	-0.300671811153324	-0.34674692148258	-0.0876107136143264	-0.27183190042312	-0.317781789600679	-0.202464560596594	-0.3443361615055	-0.30603021577495	-0.269796215416368	-0.111472254534081	-0.215836116274084	0.00831792622488722	-0.468758000454136	-0.383694059931574	-0.36470670357708	-0.40958770008501	-0.432215162277613	-0.466902431357743	-0.284515319542913	-0.272907956180291	-0.316924336257344	-0.263328411385356	-0.441615222897356	-0.276981328389711	-0.191612963569958	-0.3906974149461	-0.290497032460935	-0.27981577627013	-0.305072723714194	-0.451393406721433	-0.282068412848565	-0.237096264058546	-0.294954334676066	-0.244937671923657	0.179520510460037	0.700694643692022	-0.280604431537318	-0.163343480939833	1.4826264415237	-0.237367925300961	-0.0582767397184789	-0.0321898345052136	0.0334759670708645	0.0316368393773116	0.122382849371884	0.216343399011591	0.882086283136107	-0.388925117373262	0.120504450377227	0.117627394535763	-0.183728379476953	-0.20107769631178	-0.283198509520565	0.623062461933646	-0.0436562341612719	0.476351106610295	-0.40542855416919	-0.261712051660265	0.299562952780572	-0.443777912672408	-0.470185978928937	0.389662899167134	-0.0481227634330604	-0.305739772023755	-0.450360708969609	0.3853952072109	-0.389244576476253	0.208477516817257	-0.0293890350946493	-0.294533318678749	-0.239931297871521	-0.383832849668128	4.44736972228235
