OTU	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
ASV_1	14.2674966562973	15.703581611705	13.1169995169285	14.8536717665998	16.5847747046591	9.22554845545422	16.0513905286079	18.8606624522421	23.5233752100812	21.6098853396638	22.8871787908931	19.2134744522144	16.5047936029614	17.4567219802262	15.5620205646637	15.0127974515088	13.1526263153921	5.91287152588762	4.84781651023787	3.61329074104233	10.4161324562684	16.8495719225909	8.42154136399391	4.25431546994393	6.95840603422138	-0.104867735681591	22.1785860148504	3.51384725857985	5.01952353726092	16.9672091489916	6.17255705451552	14.5553373162857	14.1039905676108	9.28666102049315	6.7563715202209	11.0034074953076	9.27543560106043	19.7544710956776	11.2649986901542	19.519247154654	10.2560807637742	22.7356464964077	16.5948797824535	-0.0856464377536119	-0.0575302513301371	1.55581040274856	1.13384575772195	0.242305586060541	20.6731500166649	1.21463296283426	0.242633047110373	1.22360358173131	0.128770612886193	0.036681837912505	2.25024740040368	-0.0247807455225971	0.633139175074881	-0.016642800849857	0.0934906784138923	2.59492828329846	0.628378644752724	0.0179983918226667	0.377274400297458	2.04132268635109	4.22414932877492	0.734852069059737	0.550236234406997	0.582403446448397	-0.112528096080986	1.31075485621855	3.55152680354247	0.452873642217195	0.168759589546275	0.149303022079591	1.11869302383404	7.15860281934593	7.60680561247588	0.18433628601158	3.82244564851154	18.3124089303607	6.70221445435776	0.285335901612747	0.9971958695346	0.836828107703383	0.00889055647270452	4.29969886957033	0.0494463864482352	1.46050494356088	1.99022544363852	0.193098239030946	1.07528267254775	0.288601220299159	3.64566278919439	0.713544885884901	0.436078370078903	0.811183155946449	-0.154163974449787	3.23852138260457	0.419258388685915	2.59300921509861	0.026783111267319	3.29552264852701	23.277389714204	-0.171562235548117	2.84643474170956	7.32897309184589	0.109282476796037	0.642575350181928	0.702621174675436	-0.108700053641997	14.0772181008211	0.524607823195228	0.101441946205654	-0.0972796803147128	0.118825553195294	1.51313631796287	4.43993632679652	-0.137396595784686	2.48430892474015	0.0228338794933076	0.60832458393687	1.00572440398661	5.2740724522642	13.7783609609947	2.60167047790519	0.688602526671606	1.20599938046242	1.57747087726195	0.0408430337177023	2.39496661474586	0.501108985717996	0.0721107508007773	0.0926758188473495	1.07149487041622	5.73878056571153	1.1259931767028
ASV_2	17.3053159042598	4.23328800618279	9.80182899899939	3.43107687429845	1.88169342751426	13.9809503280031	0.929507002018343	4.48722328110209	4.69564196686652	1.71036320074642	0.251077402819389	8.71684180263283	12.9130053074471	10.9308197059688	7.99358761517043	17.3315351920509	5.79506807975957	2.30700257485572	15.1160973247591	17.1186660645561	8.31640102471217	4.20594777996604	2.31224866323915	3.94923429687143	6.14818170558498	-0.104867735681591	1.90873083738697	2.693451357205	4.98839006602807	12.0893170861331	0.43963250059511	6.80641218428422	7.5402290365569	9.83449223683004	1.09614168877463	19.3921190414639	13.1361880265642	10.9237261050183	9.70978378987731	13.7481106991501	0.529059656165246	1.30083059265955	2.66155394415121	0.179411636330289	2.28627246173602	13.1137375545786	0.428068001525445	-0.0407669157284778	7.30737269188792	1.26242471156176	0.0485351811679983	0.732431161112708	2.16446203328786	0.523404310450546	2.66010226565313	0.221562468761442	0.900306201914778	0.198082916412274	0.12664506181903	15.8462535774858	0.791337965204547	-0.0567047997029095	3.69507070728158	14.7830239399061	9.62088122711054	0.329556867311894	2.74253888409687	1.24286586112108	-0.100989015396408	3.49962538354357	7.34094143080077	0.110177408822456	0.555848835198058	0.11620792745084	0.0148108007189279	7.52757922845706	11.5050018830346	10.1126431399704	5.0934412937268	6.16193298268724	9.08721146804132	0.455891877112957	1.80752881509692	2.15483617300767	0.0926075831024183	3.83272038746687	1.92123982095268	1.15117152934987	9.90039332511422	2.08598489904392	24.1021437572874	2.28463678787689	18.2929972650341	1.90767497767648	1.20272594534048	3.22305477242508	-0.190188423229076	-0.250287645576441	-0.0988877187641361	0.0379724920705431	-0.19050399969409	-0.191349385953948	0.725912241609926	-0.167042216259105	0.62566198672551	1.71022641134038	-0.172399260587528	-0.23555495210894	0.0789512770573964	-0.257340569701816	-0.119755186842486	-0.240467080853887	0.267341170703242	-0.174435232960588	0.0961641043915701	0.0242816101293742	-0.0736433234571318	-0.14171894771795	-0.267286130860335	16.177027980652	3.38409657993868	-0.176835272537378	2.17638253090955	8.50037455328743	1.17538697676671	0.744478149784777	1.00520159316199	2.50799173990092	-0.102341750628592	0.535150057973251	-0.152999150875067	-0.147297443278212	-0.1529832138306	-0.285756826380285	-0.14532961156082	-0.229517821748234
ASV_4	5.91174944835447	1.555615966265	2.75131640240521	0.417914119897872	0.469114895554343	1.76346357362409	0.0647936761587995	0.823595755571671	1.68571521602594	10.7491266908805	0.811703088248802	7.40115082649224	8.8237477928873	0.997207971549074	6.86159816242017	2.43825260530548	2.32057136919149	1.0224229782148	2.83590179043732	1.51763914077055	7.82224188832923	2.38646641627184	8.02903969570899	16.2169407941244	13.1117795033091	-0.104867735681591	5.41565986414798	6.00074332766116	14.7202786450236	3.83313082866724	0.717404213985431	1.39948280419201	6.19725839584381	7.58830604854024	2.26028198667518	1.94995049953438	12.802119675742	5.34976481730211	11.4265180998085	3.73505189899754	1.26671970037476	6.1936003751394	0.338413899751902	-0.109772912177998	-0.0113140237204113	0.378217492712038	0.314082667105287	0.846371762891925	2.48276627584708	8.89723684067393	0.37831691170033	0.268378632817858	-0.0732855210385621	2.35584907585953	-0.0195054046077312	-0.042516624665184	0.502588727428965	0.0178203378556288	0.4226767431062	0.423137505367569	7.38510837419243	0.0446636367554856	3.00218336409021	0.110727041006349	0.367302564139054	-0.17639745316061	0.0138837815979414	3.31722529323597	-0.132147465923874	2.93746809588443	-0.0787583962060189	-0.0987227622263189	0.21631932364197	-0.0779530538355299	-0.0679481584198522	0.481107541966109	1.48057677525717	6.00069450171557	0.168458884445347	2.73817335502019	8.34078251106137	2.47994277126919	0.498143122103938	0.443477915055987	0.151670528544598	1.84009294741263	0.01436070384784	-1.22957448022549e-05	-0.0821259605727525	0.25799557367033	0.164004417280361	-0.058280148057881	-0.00990329647469636	-0.138710096648807	-0.21332406116538	0.214868085037932	-0.190188423229076	-0.327532967827134	-0.211948097314343	-0.230244729621555	-0.188721491892712	-0.189347560086464	-0.104158893570401	-0.17457568009509	-0.160746090378398	-0.180362942458289	0.428454840612056	-0.112737225644267	-0.224388010290867	-0.25269354018683	-0.136667926264495	-0.248647336281751	-0.226110286689872	-0.0595409792256311	-0.126167328911612	-0.0227989587703489	-0.210137283089669	-0.143159776293154	-0.340881214000428	-0.112545539991316	-0.219892369265643	-0.282792193027562	-0.304057777472867	-0.194896532596188	-0.10814160256159	-0.0658901805975665	0.25713092354597	-0.0388247603368212	-0.0688699317327287	1.31320552317319	-0.00206676691360802	0.0254510060370281	-0.150871901086453	-0.287829864404939	-0.305886288205673	5.36848692818422
ASV_3	2.10054425970544	17.5037972632609	0.513989727799315	9.30200105004388	14.4687320593423	1.81252713636975	7.40362005128657	1.97337282237636	2.99691969016562	-0.0054110853149087	0.0379315397583259	1.51582310713048	3.33153026916437	4.34419642546345	7.86769242993361	2.73550071534869	16.9063696468486	18.7025572405178	2.85243515878583	7.07517993117647	5.76249911695809	8.88731666209688	3.34040015494002	1.69040790162974	1.50325800864736	-0.104867735681591	5.26940562908649	5.30612877762519	2.28345952703448	3.52699482106439	0.280727246605932	3.33126642148364	2.86556067282674	0.806298691623669	1.07037881871519	1.91522174988038	1.13972013066364	1.41574389978549	2.62450108018394	0.819488334157528	1.80602406126687	0.825188108623029	2.80999159916344	-0.158041033584971	-0.16928764491819	4.10285214709851	0.758823914117742	-0.0873248502311729	0.0030684887764534	13.0088906874116	-0.0380267301754255	0.650341175769693	-0.138033522865585	-0.0887578265061535	-0.0406169427451445	-0.036066826433189	21.6505119450206	0.106972911619447	0.0330090283765702	1.15964966377711	2.36451440141733	-0.0727203990979877	-0.0878678432155336	0.407210985443566	19.3287509865545	0.707312684531793	0.662069286416891	-0.0242784300183782	-0.0859901203369278	1.31274478520701	0.0187425021653616	-0.108842282709109	-0.0922040170147898	1.11506388607158	1.95475807383085	2.79626471301362	1.02068448823432	0.983705855886777	-0.182155097429771	0.512648179665978	0.00502581431713247	1.80528559067718	0.857310678418125	0.128600258561487	-0.00955965702565871	0.363479521594716	0.169242178266251	-0.0062700219074883	-0.0721071456470663	-0.00535918954392453	0.197152208575395	-0.115579434192409	-0.0684446564436983	0.406473505360385	1.12898318718328	2.21580356529342	-0.16445558692822	2.15721985603404	3.55212086572108	2.50298543397074	-0.176244616421554	-0.193351243422111	0.74249725688908	-0.173068947985831	-0.183663582271619	1.22738001540021	0.306381517838202	0.0870444997509555	1.49070416777479	-0.215521982328046	15.5918215044435	-0.222063012338331	0.0800998306553602	-0.156373053877422	-0.168567546336562	3.09283452086988	-0.277133730104153	-0.144600627168235	1.59518601425296	1.9704139662931	6.43803670902519	-0.264245318428665	5.22477772860095	6.45933565028797	8.57027464986793	13.4931028540085	0.279927353785386	0.0425312597329659	-0.110376570134435	0.173700905023598	-0.195060645164535	-0.0819132681466067	-0.1529832138306	0.103583914176613	0.764903792819092	-0.223839225953907
ASV_5	0.218048718618464	0.25640389870365	6.29055220403989	0.587944498805687	1.40936621719445	2.14905545703201	2.00115929299993	1.15631433721837	0.879323372299119	2.53394177120452	0.376199149331109	2.77085492249417	1.4267871808552	0.870551873415591	2.89794857527657	0.865025483245461	1.43400250278384	3.89932262636044	3.01768109146146	2.76594647910253	3.28543641749451	1.17785714617457	5.03148701604676	2.98342652142666	2.26475968687322	-0.104867735681591	1.58008163372556	1.81273563011225	4.54015910304067	3.79940975267249	1.22946081858116	2.87162030806502	3.32857347851982	10.7119985770192	15.2614417052824	5.20728951963119	8.61043636711616	4.11789357197035	9.27046960599127	1.17828984504924	1.32098513226067	2.95738233017979	7.82487581020967	-0.113794482826047	5.79792301129991	0.00507700430696995	-0.0942184213478866	-0.0986151711411124	0.452509116701115	0.683271241038882	0.443461680791546	0.364141424173801	0.16913079031299	-0.171312859583629	0.195528101746098	0.116985808867779	0.0697998180688794	0.0624049410681271	0.350683803833624	0.202352151928372	1.95187251131653	-0.122119117195621	0.160830601236572	-0.0266523029321023	0.78186673097393	-0.0214041467230893	0.498589995279745	4.54672137836106	-0.102142865972373	13.9140727737529	-0.0556122660725485	0.155604009112998	1.62922715944528	0.020379386470457	0.00600935112546745	3.57250201714266	-0.0401354303458564	18.5795709374793	-0.0520698568188203	2.07696955841444	1.01460898315483	1.08088315774962	0.265946258342335	0.687111607963235	0.561825219524409	1.05133274554019	0.00266310929861464	0.09275887138917	0.642438568395859	0.74555095360297	1.099581411262	0.19919028515279	0.0507663612832678	8.89250052977322	0.941890086870446	0.63515745217978	-0.190188423229076	-0.277023299201246	-0.192778918844756	-0.194030257436144	-0.17446230265179	-0.191349385953948	-0.122027535959862	-0.17457568009509	-0.157472513600573	0.12373272835427	-0.166268873236346	0.864375270960642	-0.178847245606323	-0.213199036060323	-0.106227332648837	-0.197527497753938	0.044523447509977	-0.177719560882553	-0.171596763381836	-0.144763762540591	-0.158618197719713	-0.143159776293154	-0.29181513939869	0.154815940251492	7.08007364179536	-0.250998697533752	0.0820921187887117	-0.194896532596188	-0.223178684531005	0.356883683939981	0.0331235467618969	-0.111378330119117	2.97631123243006	0.547184823945232	-0.0211629197623932	3.23469479862692	-0.1529832138306	-0.192492882411794	-0.0196436707986971	-0.164223550185454
ASV_11	-0.060488638710913	0.0801739278994218	0.259344381968179	0.991967444791491	0.461734671574214	0.0935007470411678	0.672030603712256	0.0376492301623354	0.12004712203376	0.166129000010408	0.201183537697078	0.0795684077170885	-0.0419964005424819	0.753353188409919	0.740439670461695	0.0212039386603115	0.547602379953125	0.794810145030957	0.314148843316851	0.471667346673933	3.43499230519339	0.112606728474793	-0.056913865638693	-0.0721450464306793	-0.0738134870090084	-0.104867735681591	0.0090411388415579	0.511849526327386	0.00170476020255523	-0.0338532824896447	-0.108043382630943	-0.0460843593071141	-0.0277177232698831	-0.0659197689589914	-0.148982444853089	-0.0725965475547907	-0.0382980297567446	-0.0399165575758242	-0.0297816023725782	0.299992868480436	0.34519334104641	0.425544659003482	0.423747194238444	0.209493297366089	0.83115911666069	0.0125532103437232	0.0470455219535016	0.367368491862201	0.29041508151744	1.0385046647584	1.03344994779621	0.0354671789642817	0.0358776763518543	0.163701228966461	0.105646773672018	1.2927724850872	1.08312668186322	0.452821892900494	1.71312239672751	2.16039002855088	4.74930132048366	-0.0833989905113066	0.271217515405232	0.0831046302105842	0.50574323481153	1.16936190340682	5.13996855918736	1.76959277935979	-0.0110280081002182	0.231372174456482	-0.100256988605973	2.12531125417751	3.74653179903664	0.352255178761339	0.837548081106033	-0.0417620410897104	-0.126145974129052	0.717579219273958	-0.00417389390565157	1.18707737101845	1.38463152210727	22.9641864865212	23.6986805965116	1.58131093275612	0.187690831398602	3.04536706545713	1.3083818986005	0.397490801980095	0.369697116987947	1.15596596204957	0.416714566894702	0.806220979529661	-0.00231736858981294	1.8625019979525	0.957347047763401	1.26155360656482	1.15433776810675	-0.315647282107841	1.13501297996689	5.15704332805284	2.94630350036735	1.31901821446807	0.372432710355583	2.64889156383585	9.65323706315777	-0.0012858435550922	3.70317298894648	4.73339503701119	6.23797976661714	1.42564918302208	4.72328498538143	0.469642664044503	11.7749046693889	5.91810189799657	18.2095973543382	1.03635081863173	0.871298160528152	0.447149841107189	2.39040462849621	-0.117838528162879	1.14709166446931	1.95312588731046	3.74667428946593	-0.046725513120333	-0.14100130397686	0.154671651464333	-0.0716794103715466	0.659972964958036	-0.0354087460350974	0.450882265587838	0.482083018788107	2.1706526559296	4.41027602303357	12.0995260992263	9.31403920450543	0.116586411842929
ASV_7	-0.0684577270987019	0.000297420737944595	0.525380796774509	0.195814717389398	0.588968138188197	0.14009600326361	0.701530596433592	1.14353383824483	-0.00688521573282954	-0.0618966678664501	-0.077812734205956	1.16747795923643	0.749389962202094	1.13090949767566	0.663269440932099	0.169364660982632	0.159303624634528	2.2380131311578	5.14496495037424	3.60598917874273	1.14388218570138	0.500239221966691	0.102660221423298	0.0916741880850386	0.187210858768098	-0.104867735681591	2.01321341934634	1.42736663576352	0.91122062285068	0.154897129353575	-0.0434160821999821	1.38198745317118	0.485950453277709	0.219272835801543	-0.122999284431539	0.544621970969498	0.284234318103747	0.495969430441625	1.57181694342235	0.550981152858675	0.566179908637692	0.940371396832714	0.8769689055994	0.247585455222707	0.836897512857608	0.359592860166018	0.380715417275183	5.47217095327791	0.656669313101599	2.33263056557248	3.99921251622877	0.438497804433636	18.0497571201384	4.37167116046866	0.281106329053737	0.991830772753935	3.69119966175768	0.430604403560538	1.27164269176834	0.314523382854179	5.5114954378622	0.893958550694786	0.893649391688398	-0.0526497427839282	0.218324251270467	1.654760084284	0.0829864842658163	2.67202009721006	7.42089581696613	0.510137190379323	-0.0737979700096002	7.56351502978459	10.0683157912049	0.261472222323584	0.0253716936685709	-0.0792211122075095	-0.131063401736315	0.0828240887339349	3.04628938194704	0.433572830250118	0.579100177763951	1.36397133613097	0.8689145201015	0.671540856618153	-0.0341695602118382	0.792045886487609	2.66240925940321	0.132339513228829	0.108112502740737	10.5504500228373	1.11484965654683	15.5534296638455	0.201181897031384	8.63634479861083	5.45349726097153	0.734431062709423	11.1701464910439	-0.277023299201246	-0.187028675099258	0.301490979573282	1.3599881459858	-0.00331574316655408	-0.101925578452719	0.758832884947475	-0.177115289103674	0.104339738786514	6.74809292327169	2.21285061582477	7.89777060378596	4.02505702803793	0.0986908631731015	3.84677773815374	2.07183982302588	0.00934222047811173	2.2653099986395	2.01734870840991	1.93875752394393	1.00812710216674	4.94506051891553	-0.121014491966253	0.768541754813297	4.21903936287613	3.30834235419066	0.043090291521345	-0.185606894679084	-0.120080940826205	0.268530143322247	0.425671616181213	0.745892024842848	1.88720161590103	8.05613720613875	8.90945532961952	0.422753757030082	3.0480758981609	2.34664081353542	-0.246554561445225
ASV_6	0.904067304268596	0.818611356790838	2.6410534979654	7.90453447471811	1.6467172913182	15.9010354525768	13.3834245269133	0.645905118798354	0.187817507237188	0.0298700507289303	0.183434333649307	1.42689990564062	6.56904819214	4.35585844371789	4.63306559537927	0.868704842347309	0.358911547078087	3.22196279089854	4.69741314500832	2.085453800036	0.0360213252840281	2.71468850039725	1.22529481487173	2.18070020260607	3.31350104222432	-0.104867735681591	0.571205623976921	3.53483310240542	2.66711545298534	8.18074495104416	1.50802983282013	13.3444897963185	14.1250885197013	2.89502963235562	2.49006536244743	1.97227032370149	2.48961787826019	3.57490955333096	6.93785203614872	0.691186045667625	0.478239449148109	0.365986776240795	4.47409920922325	-0.17011122643271	-0.194349959502921	0.722161051820787	0.15989348376423	-0.135318285396939	1.08868208382891	-0.118305282204629	-0.165331966176725	-0.0443586341615214	-0.13938290465293	-0.169592362241064	0.0466095560923223	-0.140930984828673	0.236495554352108	-0.160684650198138	-0.162301672594138	-0.0809401516804231	-0.181537691504046	-0.0847339002448123	-0.153838542384012	-0.0870478335557195	-0.0770738996966045	-0.132098707237518	0.108890962294461	-0.136707109709551	-0.154079368676192	-0.0963472592674612	0.114479792717397	-0.0818592461085944	-0.0974984753003353	-0.055430891016312	0.282069205369778	2.95777918876929	4.47805669317524	-0.145669088297487	0.0590923042053757	3.54978851207593	0.0785715534092307	-0.118395619873896	-0.0744554400752034	1.10833698690046	-0.0734143365981687	2.88428209021682	0.0392141624170185	0.598684541804579	-0.162301568249246	-0.114638576285027	-0.0728162106113702	-0.131778233909836	-0.0977295179597747	0.0622645627974681	2.58165621685754	-0.123708969435009	-0.1884727316615	-0.279994130735753	-0.210031061809458	-0.230244729621555	-0.194069088068244	-0.119303555422566	-0.122027535959862	-0.17457568009509	-0.18038939184882	-0.238660454824199	-0.189259403034182	3.33372282689456	-0.224388010290867	-0.257340569701816	-0.120882601796415	-0.248647336281751	-0.247495194692881	-0.182646223191487	-0.171596763381836	-0.148924434115651	-0.261670839909757	-0.144600627168235	-0.313280224918331	-0.0892606206843834	0.122544947826006	-0.282792193027562	-0.330816047959837	-0.0151162816403657	-0.213784949370106	-0.180317370074124	-0.0954818947687053	-0.134391116727577	-0.155918794790044	-0.0169790789877426	-0.174028279817385	-0.233735149245192	-0.1529832138306	-0.287829864404939	-0.305886288205673	-0.274952302519455
ASV_8	-0.103528910294315	-0.0680449297979891	0.120422104918677	2.05398737649225	1.46784278268932	0.159371072346149	1.07814122925674	0.039491327839902	0.0484403728295351	-0.0301181083738573	-0.0577654292193831	1.89637937381758	0.378835156361456	1.83788871280453	1.7055336134654	0.586894871913303	0.600450895323108	0.174912320832912	0.0185747626974612	-0.0207531205848843	1.33663605934538	0.26914182557018	2.08774111700355	0.409261025695126	0.310090261741996	-0.104867735681591	0.384124746880121	2.00686965730586	0.539239942072809	0.331687122716818	0.065972307975553	0.187072904658819	0.535464276186356	0.599595107217382	0.970503895562207	0.209991185052336	0.68829987514249	0.20444749693747	1.03333374839304	-0.00729983412145896	0.070672825928266	0.051355691729666	0.0503192690201989	0.0690449202436198	1.26274087567604	-0.0678447432843119	-0.0570216882202208	2.08684924283838	0.180559156121496	-0.0699682716744536	0.000845446057340401	0.0403305128910755	-0.115096937718875	0.112223683337665	0.478583437300697	2.68455251978893	2.18343879195914	0.436664128616299	0.78975031517328	1.16985559791972	1.62474548769874	0.0486627672937635	11.4645347446202	0.178482745642296	0.0243845798846901	0.199761155467749	10.5559443067278	0.114463993440254	-0.155233807211265	1.48773018220773	-0.0605716099905823	16.3654269493994	4.40066204676564	0.722405579001775	-0.0344855801318906	-0.00819070031308861	-0.132292801563203	0.227647266314373	-0.130791350238115	-0.0812611106059175	0.0463210761500454	0.412192984413497	0.262043440100374	1.18961350804268	0.0833972608609043	2.97408621718483	14.8492960935527	0.222891942804217	8.04528213097742	13.6018988550211	3.25754565079525	5.90196340759948	0.122217803618972	17.0280577727446	3.88901020001181	0.944003679230996	0.674878364281527	-0.327532967827134	-0.204280112180601	-0.240897616034392	-0.195851668642341	-0.193351243422111	-0.122027535959862	-0.142938436141983	-0.186937860376767	1.113933493264	-0.0605678063765844	-0.286988441204424	-0.22628584796423	-0.255017038697767	-0.10397289222595	2.7823868878345	6.24226482488108	0.276296605554858	-0.16705296932612	-0.1461506326776	-0.26940212209793	1.30934304362849	7.15673757393811	-0.0998438207727275	9.24023144772706	-0.264245318428665	-0.283248013497562	-0.189899136528537	-0.258409869691904	-0.1722843569813	-0.0320280644902939	0.0107020278953898	0.930370354736245	2.28067614399911	0.546760502209624	4.72683043610183	5.17867451414836	1.68606935285065	4.43598777360909	-0.203965390411395
ASV_9	0.386403795113254	0.491225427544122	0.118518090643531	1.37632977068409	0.855822498996692	0.588976792023376	1.29609327895545	0.497330418820147	0.350699491500294	0.0980315623895951	0.454693373279926	0.246029557605981	0.255689337363412	3.49963360897281	1.13812485801925	0.583206525297228	0.492966751826317	0.37665427836846	0.424857704373999	1.90057571506767	1.36787673524524	0.775047736303118	0.758792423958914	0.0948224949452471	0.041845313388208	-0.104867735681591	0.233745721113084	0.860162389712879	0.519215857804602	0.480331512212974	-0.0200912640199164	0.0599450229641412	0.188491107677652	0.138737876000919	0.55737791849325	0.124282498060736	0.677090445087011	0.219545080047669	1.15952236074956	0.0851819679560017	0.319736323754559	-0.0424694743678905	-0.0129912332492637	0.2756452987743	11.6552662571866	0.461986270312738	20.106395305452	0.299939953652008	1.80016589008027	3.30142522539702	0.108562251399462	0.183587817674222	0.599924519343635	2.18402033293721	2.37341512213916	0.856171529758826	2.22909435042613	0.440703774566394	11.6742187169153	0.650263286582831	0.844949958660723	0.171219742410291	3.61227590620633	0.155904573104648	0.609834016224743	5.47639341442454	15.5414002589873	3.65997202728165	-0.0940661802070624	1.2271481986108	-0.0192527582246877	0.330381543705598	0.0594917563309222	2.89360933259873	0.958118915826084	0.465694801432937	-0.107708066875375	0.00519485008379098	-0.0212777309406997	0.0678980326737069	0.0669625377884244	2.21518606553401	0.524584122683703	0.0952811560850873	-0.0518647229826079	0.711772955355468	0.918792924915167	0.0635828895819015	2.10704521298703	0.6982969710054	0.450419191869508	2.20906183187362	-0.00015007720271187	3.91259060438271	2.79214855626708	12.3090408996672	-0.179894636313184	2.13371722401988	0.455514416411144	2.21372689785202	2.17130412053281	7.13766556708041	0.490053679872335	-0.171562235548117	-0.175478270608753	-0.0120679117587832	-0.0712869595888585	2.57116873717281	-0.144700916416299	0.521542811867803	0.679324174739783	1.56744958975669	6.85773221674073	0.751396036060933	-0.165538413323021	0.23032863609253	-0.0890903734165383	-0.120109194605917	4.22499510297786	-0.119955823122543	2.1464371551125	1.91647550540593	2.13227802011691	2.01758151774641	3.18722240216564	2.47951004985602	-0.00736838232324458	0.923744424654027	0.398622111162036	9.43431434808664	0.808961192069096	7.87250198693504	0.429050046724623	1.22583415448158	0.892722522901481	4.92605738401469
