Phylum	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria	1.09953615694624	0.572234973016562	2.28847481021394	0.301565412417221	0.517440686985082	2.23300547718325	0.711521657720634	14.1937199066552	2.14951081962487	1.66509479983089	0.624287682650926	2.63560088581142	1.49334099149226	0.846006302233183	1.32175042624016	9.63361722641813	2.16058888752002	0.366768663285409	5.08977914134561	4.2901161412657	8.59269282814614	7.13973346836375	6.42034470552999	1.05734944532488	1.13815734817646	48	1.13365413794598	1.25045452708981	3.55679270084281	2.46232838486438	34.3843271021745	7.93683347005742	2.0197918225148	1.97162380184113	2.59395424836601	4.16455521260423	1.34417317140078	3.15097269157001	1.56715173744254	0.994631130884901	2.94797565269029	4.76376255107698	2.15810598569019	0.263861463994268	0.134074217527969	1.74407930971177	3.23951771320192	0.098219766728054	7.22545255074054	1.35891436593355	1.76862012607985	1.09348365101503	0.427903834243567	0.13381904691101	2.33436783160167	0.149571914864354	0.148666794552081	1.7895380850413	0.0392099201097878	5.03467095082277	0.126580300354737	1.21076104980273	0.139280125195618	3.64627526646752	1.32926662721355	6.48756353320613	0.310042058984231	0.599173919980146	1.75026586316909	0.996611188087408	11.8634983026621	0.310401953090941	7.60074221895459	0.539512896927346	12.1850456920966	26.5971602990603	3.43864353752898	1.09010798347145	4.11503673706928	21.5314706958161	3.00270705205773	2.31591448931116	3.5083181470813	0.320914969597529	0.123006387945374	8.87816762570325	0.254685064811647	2.24055354852375	0.650789415681589	0.332033512219605	1.44973909618982	0.134184712196928	0.610485994733062	0.366791098162142	1.4520047896395	0.411777838414407	0.747971602434077	25.186250342372	2.97082372839742	16.9091713714814	23.4509601121378	21.0933430154546	19.9680700874774	2.55636938101393	7.22664095766048	16.0636404396679	3.20488030040295	0.948216969531357	2.64966411800353	3.10603306016278	0.884457357891638	3.75094434651221	4.67153921041543	3.37784543001453	6.12533636641052	1.48773209061641	12.5660260732749	0.176440544179784	12.941112054097	5.14879991389517	0.76644934314314	13.4670321742894	9.91836025707834	1.43154746007158	17.9405802167074	6.81591187969067	0.917768989499523	5.4765401561413	1.35846752652064	10.4866077280473	1.81347512768488	1.23618729628746	2.66955659873874	1.48391890457489	5.54976162097735	8.71285191087254
Bacteria|Bacteroidetes	28.6791878944567	19.518019973947	35.9227053140097	21.9203200533422	21.5453494559533	15.471226627537	29.1696140029681	26.8794493841019	15.833948937857	26.669159972682	11.9141987174035	24.6904338604535	22.5544746383315	14.5019865735032	34.7081269789722	15.0441909047083	25.2186768510533	31.6028838496039	22.4516687316853	18.3238524136841	24.3221570691124	15.575298639722	28.714569662646	42.9353209191759	32.3197917532054	8	28.4844149651017	44.1477112035877	39.4236964870229	16.7831231164192	23.5519849195485	12.3820754716981	20.4543997264197	26.1151181550726	39.9169389978213	11.8464089924909	31.1329459587521	19.1524340122386	33.4270131231095	16.7119419905457	22.7757629742741	21.3157840701423	23.4793399647102	43.2208572876439	23.3467904122037	17.2718927850193	31.9718214455057	65.3637200736648	25.0246845858475	31.1520823584464	40.2886411393883	9.94692391135906	19.7243961488655	35.6151958962159	6.77034138442855	28.600900869924	32.4501246882793	31.1087318581965	44.4232057377183	14.2003236742939	49.59916238221	66.9406484075705	38.6525821596244	2.97792707449467	9.0249009878454	27.2521571739754	17.5720148921841	43.0696140823598	45.541253101737	41.7207819307881	3.33909038572251	34.437178481123	42.2341257337581	8.66132291987805	11.6741117047677	6.99499279785994	19.5103215173608	37.1378672693651	31.0191808724751	8.4958217270195	16.6128167063784	21.2970817780794	4.9720768914232	16.3111668757842	20.139500426329	27.1954992065909	26.8534357141952	13.2750444227397	11.9775413848706	35.1376394733794	6.36260706901644	36.133860818064	20.7254010055063	23.1611669679903	19.946755949267	27.9339170987027	31.4894636015326	20.6861133935908	24.2576350715426	12.7948611353243	20.6638450755978	14.3905788750849	6.21577759892336	23.3311138093559	25.8402292386385	8.20912759337509	21.7941840591824	31.6737259188414	20.7576363190943	27.9850641904176	9.67015244409743	32.9967262654243	21.6983188271022	29.4665467377015	37.5537492717841	54.3845464034224	22.7958530006743	43.9476250174119	21.9248774878857	26.1489613604564	14.8375657903922	21.9694127831482	19.4933258508037	22.7965920623898	13.3142257951765	18.6898952715236	45.963452884222	26.3868490891758	5.97191482866519	9.76419697344849	14.0586300986497	23.491533508228	50.8174223693812	26.071542299119	22.5392332141438	24.9224188543152
Bacteria|Campilobacterota	0.799939168124097	0.445071645679548	1.2712215320911	0.262164906272258	0.539459439622745	0.213566561578359	0.32732770218727	1.0589903405902	0.567557341309166	0.175615467169664	0.117372888563798	1.76850378965098	0.504361560828517	0.789491711193314	0.839490135584964	0.634742085810702	1.0040655414562	1.96797585614285	2.55865636124058	1.91988622896421	0.919661203828998	0.642161714272562	0.63168785906826	0.67601030110935	0.56215557586331	0	0.810681926561755	2.2443537634843	1.00775793190546	0.52684451389664	0.17952918471309	0.553732567678425	0.46807873982089	0.664325709404954	0.240559186637618	0.520569401575529	2.46140801516247	0.609644716412458	0.774049110438945	0.393574468995316	2.43261012491782	0.628323853719636	0.217167897931088	0.758383280619288	3.83899176188419	0.369010464475858	1.18878276773014	0.917740945365255	1.1980252331322	0.524099204492279	9.1407891664721	0.553037346970401	1.03034739034964	11.526280573935	2.00377816758872	1.16562940549462	0.582677920583158	2.17531695047755	0.227090787302521	2.91779381711221	0.08751230641809	0.451712505003145	0.256651017214397	0.189462183115781	0.0910456593981882	2.57678863916516	0.554009580807888	0.180815798337204	1.45116979794399	3.10501978198087	0.0794076191610585	0.0906792222512861	0.692037484391229	1.24344877196588	11.7733788794488	0.495232869195418	0.156428950529344	0.331027555190284	0.481340478673101	1.53906755578065	0.280685121193598	1.00950118764846	1.70242784080889	0.193031560660168	0.150962385205686	0.682812675311353	0.250883795187593	2.01226185292837	2.12985626950338	0.413111462877881	0.632568671851925	0.327364427170091	0.119703136222169	1.41253593122017	2.14487496948349	5.61481407982537	0.466249718278116	2.46507806080526	1.06393136278695	3.07902747790637	2.73948367605231	2.94725874942776	1.77329762108958	0.282010105362109	1.76883318604215	1.12770206926536	1.27746104617074	2.38557179942615	1.67489717240223	0.721617766341286	0.979174933121712	1.02996726265424	0.998241815724851	0.29474849512212	1.76852442644325	0.202872557811329	2.42610699033491	1.60344213833558	1.81098913132751	0.0538155203960822	1.56221642072345	1.93767133169817	3.51678892585615	3.50141552267507	1.95316322963999	1.26416117341552	0.13364243829265	5.18023240833784	1.1473199521738	1.54240522000029	3.39606800531729	2.20605771523969	0.185158964416804	3.01984927290097	5.16984505363528	4.71917023120579
Bacteria|Candidatus_Saccharibacteria	0.44255189719413	0.361329942311271	1.32781228433402	0.0212156571549804	0.0660562579129892	0.130755037701036	0.0208047268339367	1.22884234779783	0.46125295039729	0.611401996812905	0.224539438991614	2.06325442125947	0.479233226837061	0.160980956295383	0.932045140862223	1.69371685682147	0.0692990020943698	0.771262103365888	0.558538360178575	0.254799715572411	0.142835663809953	0.255483692775105	1.20075149072889	0.121335182250396	0.0996926144388136	0	0.10187714050375	0.07676457516868	0.0721668084228975	0.104922424377721	0.148111577388299	0.074343724364233	0.14961420907517	0.23014140647243	0.122549019607843	0.18657575897176	0.466345794159455	0.438396200566262	0.307237954604997	1.03527197279203	0.542936523085407	0.533869941068972	0.308300855098598	0.0436856728467332	0.00893828116853129	0.0624196805581054	0.259093680146312	0.0276243093922652	0.00438837081733406	0.0149742629854937	0.0116740602381508	0.0348675034867503	0.986712459884016	0	0.00674672783699906	0.0034384348244679	0	0.0764759865402264	0.00163374667124116	0.0200819817372095	0.00468815927239768	0.0014294699525416	0.00156494522691706	0.00464937872676764	0.00910456593981882	0.992891035274649	0.327831357450539	0.0124089273368669	0.4087646224743	0.313840709146453	0.0138963333531852	0.0104629871828407	0.867089124625098	0.0102764361319494	0.642317012641967	2.43500925989437	0.444146484538674	0.0684884596945415	0.073959116370426	4.53560676401902	0.0386721722533402	0.0424160162877503	0.00822996884368938	0	0.00139779986301561	0.0480853996698136	0.00380126962405443	0.080019769590134	0.0116005243437003	0.00772170958650245	0.0443044205966329	0.00231352952063668	0.00718218817333014	0.0182094871428014	0.0290633464699659	0.0198447151043088	0.904327248140636	2.59380991509176	7.07650757710092	0.655768482881626	0.044909568459874	2.67573839329408	0.0448602076763732	0.975284947710626	0.0441873543825822	3.13446828168096	1.41593582754276	3.29006694903675	1.17719870546824	3.57872066679719	0.0371190497523263	1.01989423319063	0.415570828671481	0.0276759150349408	1.12630732099759	0.00441027299589845	1.27275792312879	0.263113092197923	0.622826949927451	0.00134538800990206	0.275028270672493	3.66613764247583	0.650712844563809	0.017360183750868	0.229290457881859	0.00570727392061182	0.0695486158461748	2.17077632629924	1.26815741942049	0.0640848250047335	1.36570349121948	0.585632138219784	0	0.405477125570534	0.815703218116806	0.0279571696161481
Bacteria|Firmicutes	31.396851950422	29.9469635878668	21.1345755693582	19.5744745336344	24.8940347529312	13.817901817495	21.366454458453	27.4185448852391	49.7864903335075	48.5869459169404	70.0205827819076	27.254296497302	27.2678321427289	22.984312919578	24.2104408541041	24.7179816808613	23.5077614882346	10.7368906400637	24.8923240309163	11.734613257486	27.1738585676339	22.7173337629756	17.5456748441201	24.470087163233	23.1480712248345	28	34.7552781029176	18.2901700941376	15.3973040542282	24.6210514566358	24.1219900810125	21.6494052502051	20.8989676619574	21.7329410648192	16.3217138707335	22.3568434145667	20.9431656649792	33.7998904009499	20.5920880272465	37.714701289812	29.7066870267863	47.1838360608612	27.6191030190216	25.3639016548133	15.5049384003456	43.5891316320911	17.0307525570683	14.267955801105	34.6878771256171	22.5306504445484	7.38092458557086	10.1396637222997	8.07668487134733	23.4748345847892	18.9346916745378	15.263212185813	10.2628045271437	13.0875904965841	20.743681484749	27.1650148252277	15.8600428185214	20.5214706386872	17.9201877934272	29.2376181232783	15.4367915509628	16.1918913898786	19.1959237093229	27.1826416833596	11.3124778447359	12.6738226799993	8.97901653663669	13.4588891795274	12.3026292756363	18.165313602576	6.88447052640799	22.5474998285205	37.2384703483338	19.6367828687533	29.0222847304736	31.0134773923075	31.4492084679582	13.0386834068544	21.5343013344307	12.3902132998745	14.3777693909786	19.7486736443924	17.551728944134	14.5753656785794	33.6252798626498	10.0240659948779	13.5866889829674	18.7962705904127	26.2568829303328	11.9948493164939	15.1071274950883	17.8081512167291	30.7738900157764	17.8992056970693	33.7825487976212	15.9932411591948	7.81970849607382	21.3206623833804	47.9661173490256	35.6716671236275	36.3608366139096	49.034659855165	36.1244526503574	13.2162863779205	16.5104374846887	24.9783234973289	28.7877430337783	14.1475698816419	20.2932244518388	40.2615373970802	23.1586539795267	33.8620760625083	36.1808833445718	21.2100106792961	15.8800339474909	27.3544290173286	26.6302754470954	18.3335737988746	26.4173380900843	34.839217990492	36.09367354072	27.9356790229147	43.5047047593072	21.3818247404086	14.8948078048284	13.3733377998514	12.3696914573567	10.9574157988181	19.1857362247176	10.1008385521707	13.4634485498609	36.224104671643
Bacteria|Fusobacteria	3.68945327351532	5.19818869797159	8.14354727398206	7.71340677991786	9.22585735518083	6.06993941683253	9.64507136021304	6.76897173071811	4.30082340858723	7.98399947965788	6.21055675574532	9.68154455569072	6.69490612772373	14.6955062337306	9.72152309815702	5.38486260645991	5.7995564863866	11.3132413966551	8.85597970381733	9.83447894445761	14.2610133814464	7.25711786774691	10.3792849946906	9.95443740095087	12.4892691977514	0	9.0042051415442	12.7530200799968	10.7193484368154	8.07009710905235	3.08341374744732	7.43180885972108	6.26242332271785	14.2687672012907	17.7854938271605	10.0658773667481	11.1798299209457	9.84564800438396	14.1734346345297	5.33036726487134	7.06029564590359	7.91359520338391	12.0101603552246	22.1783423908295	46.6161157209469	3.47714338167799	32.7270879902459	12.1608348680172	7.53263850795392	19.5320542817033	19.7714802708382	4.89888423988842	48.8288947694387	25.1460857928779	41.1685332613682	19.4116838015335	21.1658354114713	41.6845110635261	30.4775441520038	12.5465134135825	25.2926192745855	6.78855280462005	36.9827856025039	3.38126067904176	6.14330586789275	32.7569612130832	50.0679805334248	20.0829625427665	23.6407745480326	22.3594811612106	0.93700990610049	48.9057459237946	22.1907129269801	26.7392868153324	45.9738401798488	11.6894162836957	0.293304282242521	24.0828253772573	20.5145614588133	8.99243127655384	10.4327540824092	53.9998303359348	59.1052848157075	49.1434224495705	60.7637578451517	16.2929362547885	48.651182828398	18.5916520552136	16.3451388002738	45.9274416689188	18.0626661415772	37.8551267814177	3.99688771845822	53.7570074008558	38.0218323858682	33.4953985066852	18.4612350687401	17.9238564776773	18.260063017473	39.1033807614424	25.9441216096678	20.4255923721723	5.68141336042538	26.8941025942318	11.6842077073458	9.21319003817883	28.1153707007323	23.1944254679601	32.6276158180435	17.6139065253265	19.7358147631421	21.2843112566104	37.062815129103	20.4317442745451	22.9589147501873	5.28350704908634	14.0242189256013	12.3786971258764	20.5313877405755	5.34657195135077	36.7756076449483	26.3425191170105	15.7961545142369	3.9380909139469	9.94757077944775	9.07884598921325	2.35783444702032	17.1304527067069	61.5011829352057	36.9230545157954	45.7202826558455	41.6540795505737	24.6751549344864	19.4066447298588	22.1878724672229	8.96167072045626
Bacteria|Proteobacteria	27.4716751577827	37.1037776812853	20.8226363008972	42.3191744078559	36.0850657810235	52.1945053827491	32.4914353874534	15.0931970578678	23.6320066305112	8.51409801944779	4.67790497899195	16.5808926733414	32.7045266898805	34.4499246472119	18.6392790452221	32.0376024425518	36.7084513982999	33.7133755291948	28.1825869766161	44.4753891127439	15.0979802535959	38.6724054595254	18.8090505622567	15.2560419968304	24.6656143557365	16	18.160142194477	14.0256959314775	25.0161086625944	43.8553409978792	10.5136778797603	41.042863002461	40.026075619296	29.9753250450792	16.6643972403776	43.3869258764454	24.3048455073693	27.3312631290529	24.4647152690118	33.8238754251246	30.4235329049225	13.6136834972588	30.1068388497857	0.732171876911248	5.77710906192739	30.6315402974114	7.49170222854433	0.448127685696746	17.3516182117389	22.0664482919981	9.82226243287415	70.8188052068805	4.27059287202297	1.00066909523456	27.012211577385	26.1407007530172	32.570017264531	1.36467149315115	1.08644153637537	35.3206619966215	4.83349220984201	0.686145577219967	3.52895148669797	58.7274650424837	65.4709336732371	5.02862160382297	4.80311058590325	3.05436882877453	0.333436724565757	14.7855700048412	73.7895301054136	1.66710262446595	3.38083067838346	40.9293323741993	5.35458818720621	23.9550037725496	32.9115338417274	13.9910508412666	9.32733577438832	17.3714864522664	33.1744863462282	5.71873939599593	7.75850919992946	19.1439050284722	1.75983002753666	18.8943563769254	4.14084971046996	44.0650042951788	31.3759381924063	3.82610710011196	57.0985527222605	4.21525078660004	41.1635144840795	5.32107227865718	16.3429009869912	7.61416912658448	0.243689429794906	5.10955902492468	3.24908270020324	6.25595086430018	8.85126767463698	10.9602664688146	9.75577575173833	0.283315707701748	1.39391017915964	4.89259656798141	0.583839618757719	9.75406476294576	2.6225872584035	1.63482784661427	35.8250028799263	9.69654998740871	3.85347495677192	1.17622638898499	0.636668793519572	3.7810740484836	0.323106316026073	1.56320131247001	10.2047800257344	32.5987514799268	11.9211492551899	2.77304862213245	12.1390681578279	29.0008546552	16.2963998601887	30.0345290072197	4.85340242738306	15.4633995516735	2.0682286499275	22.1806318181156	1.97719163226754	3.12425471023134	1.34185790683237	1.5486678696529	2.41110448947159	2.26033716346557
Bacteria|SR1	0.0425823131320812	0.0294646734073569	2.46514837819186	0.0045462122474958	0.0238536486908017	0.106056863913062	0.0818319255468176	0.0413552713201193	0.00180176933748941	0.206510780838401	0.355520778403389	0.0717382489629144	1.1379545536131	0.0496643375804905	0.193228870666558	0.0192833038727302	0.00461993347295799	2.2446242193067	0.527071410309359	1.22264359642885	0.147847441487496	0.138099293391949	7.22084569934925	0.0272385103011093	0.567694054443244	0	0.227597867082846	0.105046260757141	0.139178844815588	0.156267440562563	0.116693970063508	0.223031173092699	2.38955265351487	0.213533263737307	0.923656499636892	0.0944395817017552	1.66837078231377	0.244314549273906	0.369161883440112	0.1625633676285	0.163305126084282	0.063653723742839	0.0232679890640451	1.10961609030702	1.01151548557212	0.280888562511474	0.220144956987062	1.09576427255985	0.0351069665386725	0.00748713149274684	0.0262666355358394	0.0842631334263133	2.80389617701706	0.013381904691101	0.0455404128997436	1.22752123233504	0.290140034529062	0.129159443934605	0.137234720384257	0.0519768939080718	0.409432576456064	0.0271599290982904	0.0735524256651017	0.0151104808619948	0.143396913552146	0.0759865588220395	0.254132835232976	0.00709081562106681	0.0022155264090748	0.161928450995777	0	0.00348766239428023	0.0175051640233869	0	0	0.211262775224638	0.970697505516914	0.0433760244732096	0.00848711171463905	0.0661208182099547	0.0174648519853794	0.043476416694944	0.00940567867850215	0.0096515780330084	0.025160397534281	0.0304540864575486	0.556252454986632	0.0364796008425611	0.0812036704059024	0.00386085479325123	0.00738407009943881	0.0532111789746437	0.611683026095284	0.126165732346553	0.0302258803287646	0.835958623769007	0	0.0657354149548069	0.454216851035969	0.0214566374766994	0.0503531525156163	0.123131324293179	0.00131941787283451	0.232397216455812	0	0.0190214806864037	0.234533863945409	1.06298674682334	0.00386812280000516	0.123066595810142	0.00383990169851652	0.664819944598338	0.604466659885791	0	0.0221932477043859	0	0.0786693639020005	0.00928634443051493	0.66252361267008	0.00269077601980411	0.335059822139078	0.559803780118309	0.0761614623000762	0.00133539875006677	0.0209716882209018	0.142681848015295	0.321832810582299	0.162325114014068	0.462998295555725	0.101953130689349	0.436577345553768	4.58303521742587	0.00326751113676712	0.0498885468633903	0.00248311481922924	0.086667225810059
Bacteria|Spirochaetes	0.307200973310014	0.381489982011042	1.56659765355418	0.234887632787283	0.422026092221876	0.0610190175938167	0.5145702436927	0.0635098809558976	0.0504495414497036	0.0162606914045985	0.0476295779679181	1.149371510558	0.337437627885271	0.089053294971914	0.272793699764553	0.216937168568215	0.0877787359862018	0.903298822148636	0.851574330835644	1.97124121039741	0.280659549942365	0.414297880175846	0.196041059710839	0.111430269413629	0.141231203788319	0	0.353318593661941	1.30701789826674	0.298976777752004	0.154035048554526	0.186261529139831	1.48943806398687	2.62038600465941	0.270475467400588	0.136165577342048	0.154328096927258	0.187037083219033	0.262581057630834	0.154809822087789	0.0705867254176381	0.0424169158660474	0.178641095665387	0.0794989626354876	0.192216960525626	0.0700165358201618	0.0367174591518267	0.174422542843595	0.986801718845918	1.78606692265496	0.0224613944782405	5.14826056502452	0.362234619556795	10.5568380158775	0.0059475131960449	0.086020779921738	3.53643021696524	0.0215806637253021	1.44284694605894	0.00816873335620579	0.0425265495611496	0.00468815927239768	0.709017096460632	0.0140845070422535	0.00232468936338382	0.00682842445486411	0.388375745090424	0.0241426193471327	0.017727039052667	7.90610599078341	0.807972889504699	0.00794076191610585	0.0209259743656814	2.35736208848277	0.55492755112527	0.0160579253160492	0.233212154468756	0.101958155255733	0.0251124352213319	0.295836465481704	0.0787822514842013	0.0474045982460299	0.107100441126569	0.0141085180177532	0.0193031560660168	0.00279559972603123	0.0769366394717017	0.0253417974936962	0.31066498782052	0.163567393246175	2.88148462736316	0.211676676183913	0.225569128262077	0.0263346899688772	0.0728379485712056	0.645206291633244	0.391933123310098	12.0760085643453	2.57463708572994	1.17714457190403	0.478751223698856	3.23893251316667	0.309406917454655	0.415616629942869	1.67117099473842	9.59267293323692	2.35594625073029	3.45188936987737	4.81896433939063	12.3638098430832	9.89287612228344	1.81755347063115	8.50037773860489	2.66488426497726	0.790147374247561	2.49951452270647	0.0117607279890625	2.95853000674309	12.9854049620034	8.1419224135571	0.0134538800990206	1.45332197852825	4.13071706824412	4.07129781804091	0.933443726296672	0.100664103460329	0.573581029021488	0.0627301240965498	1.92986524438948	4.25983871378056	0.843298038130471	8.69656475197649	5.97556774518377	0.0304967706098265	20.7865407069313	10.0715137067938	0.943554474544997
Bacteria|Synergistetes	0.00152079689757433	0.00775386142298865	0.0082815734989648	0.0045462122474958	0.0220187526376631	0.0116226700178699	0.0166437814671493	0.0132927657814669	0.00720707734995766	0.00650427656183941	0.00170105635599707	0.109166900595739	0.0341027389884051	0.0325387039320455	0.0438418446050175	0.0498152016712197	0.00153997782431933	0.12155761411745	0.344169764194544	0.187643201390535	0.909637648473914	0.382074711717725	0.0653470199036131	0.0272385103011093	0.0221539143197364	0	0.279620236701782	0.0606036119752737	0.069589422407794	0.0334858801205492	0.0314176073247907	0.271739130434783	0.0341975335028961	0.0166081427351239	0.0113471314451707	0.036854470908002	0.00997531110501509	0.0684994063384784	0.0500154809822088	0.0256679001518684	0.0254501495196284	0.0821338370875341	0.040718980862079	0.0279588306219092	0	0.005507618872774	0.00169342274605433	0.029158993247391	0.0109709270433352	0.00561534861956013	0.112362829792202	0.0106539593987293	0.015483362423287	0	0.00506004587774929	0.0223498263590414	0.00239785152503357	0.0237925291458482	0	0.017719395650479	0.00468815927239768	0.181542683972783	0.0125195618153365	0	0.00682842445486411	0.0320832137248611	0.0152479701139786	0.0567265249685345	1.39578163771712	0.0300485785352987	0.00794076191610585	0.00523149359142035	0.228734143238922	0.0205528722638989	0.00291962278473621	0.00823101721654435	0.00838012234978631	0.00114147432824236	0.00484977812265089	0.0211023887904111	0.0212073202679607	0.00424160162877503	0.00235141966962554	0.0072386835247563	0	0.0240426998349068	0.00380126962405443	0.0882570988126478	0.00580026217185017	0.0115825643797537	0.0344589937973811	0.00231352952063668	0.00718218817333014	0.0104054212244579	0.0325509480463618	0.00868206285813509	1.32831868379536	0.0219118049849356	0.124125325658478	0.103260067856616	0.288509954954342	0.00157860672170742	0.0329854468208626	1.82262086613659	0.741811949331834	0.491841143462725	0.149702466348133	2.45115452930728	3.89391028533853	6.03306016278354	0.268793118896156	0.664819944598338	0.505659609712152	0.0152217532692175	1.52994701362111	0	0.512755675432682	3.55047902060021	0.77340049826156	0.00134538800990206	0.490024989878401	0.725725003606983	1.59805454229633	0.0961487100048074	0.00139811254806012	0.102730930571013	0.0204554752488749	0.541083713380227	0.310361494823069	0.103409603984911	1.61617575036731	0.217293372552137	0.017426726062758	6.8517142553869	4.27219904648391	0.0293550280969555
