Class	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Candidatus_Saccharibacteria|Unassigned	0.44255189719413	0.361329942311271	1.32781228433402	0.0212156571549804	0.0660562579129892	0.130755037701036	0.0208047268339367	1.22884234779783	0.46125295039729	0.611401996812905	0.224539438991614	2.06325442125947	0.479233226837061	0.160980956295383	0.932045140862223	1.69371685682147	0.0692990020943698	0.771262103365888	0.558538360178575	0.254799715572411	0.142835663809953	0.255483692775105	1.20075149072889	0.121335182250396	0.0996926144388136	0	0.10187714050375	0.07676457516868	0.0721668084228975	0.104922424377721	0.148111577388299	0.074343724364233	0.14961420907517	0.23014140647243	0.122549019607843	0.18657575897176	0.466345794159455	0.438396200566262	0.307237954604997	1.03527197279203	0.542936523085407	0.533869941068972	0.308300855098598	0.0436856728467332	0.00893828116853129	0.0624196805581054	0.259093680146312	0.0276243093922652	0.00438837081733406	0.0149742629854937	0.0116740602381508	0.0348675034867503	0.986712459884016	0	0.00674672783699906	0.0034384348244679	0	0.0764759865402264	0.00163374667124116	0.0200819817372095	0.00468815927239768	0.0014294699525416	0.00156494522691706	0.00464937872676764	0.00910456593981882	0.992891035274649	0.327831357450539	0.0124089273368669	0.4087646224743	0.313840709146453	0.0138963333531852	0.0104629871828407	0.867089124625098	0.0102764361319494	0.642317012641967	2.43500925989437	0.444146484538674	0.0684884596945415	0.073959116370426	4.53560676401902	0.0386721722533402	0.0424160162877503	0.00822996884368938	0	0.00139779986301561	0.0480853996698136	0.00380126962405443	0.080019769590134	0.0116005243437003	0.00772170958650245	0.0443044205966329	0.00231352952063668	0.00718218817333014	0.0182094871428014	0.0290633464699659	0.0198447151043088	0.904327248140636	2.59380991509176	7.07650757710092	0.655768482881626	0.044909568459874	2.67573839329408	0.0448602076763732	0.975284947710626	0.0441873543825822	3.13446828168096	1.41593582754276	3.29006694903675	1.17719870546824	3.57872066679719	0.0371190497523263	1.01989423319063	0.415570828671481	0.0276759150349408	1.12630732099759	0.00441027299589845	1.27275792312879	0.263113092197923	0.622826949927451	0.00134538800990206	0.275028270672493	3.66613764247583	0.650712844563809	0.017360183750868	0.229290457881859	0.00570727392061182	0.0695486158461748	2.17077632629924	1.26815741942049	0.0640848250047335	1.36570349121948	0.585632138219784	0	0.405477125570534	0.815703218116806	0.0279571696161481
Bacteria|Firmicutes|Bacilli	19.5103033989811	24.2835432045159	13.1373360938578	17.2468138629165	21.9288427310593	10.9078758117709	17.8074591880609	19.5521814905621	44.9775679717483	42.3672314546815	67.0522394406927	15.5360094819251	20.1816419571382	17.8997122893547	15.3657546480474	18.7369435963362	17.4233091043489	6.41949951796119	5.03077861034083	3.92668088804614	10.1288026863128	15.6512532510875	6.70079233261633	5.28674722662441	7.46033064717122	28	26.4815537347726	4.12306573471779	5.78365421789221	20.4554079696395	21.3707053252844	16.7170836751436	15.6881184944536	10.4441491885736	8.51488743645606	14.6934168701341	9.03763186114367	26.4019545163942	9.93879057803606	31.4667065945113	15.0304341371339	40.259953594382	21.7206677912861	0.242892341027837	1.28562277474042	6.22728107214981	4.08622908622909	0.649171270718232	30.3653318705431	1.93542349087506	1.30311697408359	5.48582054858205	0.4968751759473	0.59475131960449	8.88038051545001	0.326651308324451	1.7000767312488	0.361986336290405	0.62082373507164	5.26620438732236	1.05796127580441	0.59037109039968	0.812206572769953	6.45217532807179	9.01352028042063	0.987825264686513	1.1397857660199	1.72838630763504	0.129608294930876	2.58918585045824	7.22212296269827	1.27822826750371	0.986124239984129	1.83434384955298	1.7897287670433	19.5651279237259	35.3515461325735	2.58201493048421	7.17645917699265	27.4528009904054	16.0289916542957	1.78571428571429	9.15995532302628	2.19332110800116	0.356438965068981	5.22367725079742	0.889497092028738	3.01368573412255	4.52884470378061	0.75672753947724	4.89194644087821	0.947390338700722	16.2209719894661	1.82355006958625	1.07883142096514	1.89889117654355	0.260592742844264	5.679265954533	1.72411441354194	3.67444916788478	0.304840707121569	3.41610494577486	32.7466321858796	0.12794902928466	4.9449666586326	11.9210336816076	0.971818510709964	1.98797649952179	2.12359941720283	0.425139149162308	21.3396137058891	1.43918408461345	1.69860943607329	4.11955995295094	0.875246206341721	3.63700513061759	4.23409755001124	0.396217362368637	2.9033317819695	3.7321063394683	4.25386365857404	1.4009522435435	8.83072112879304	18.1747769884087	8.76476756378888	12.761464486488	4.73066957588981	5.01661899976811	0.887837390928286	8.15188103526122	1.69733435947667	0.645255319712749	1.09352706043806	1.09860948943849	4.45470798569726	1.66345159216081
Bacteria|Firmicutes|Clostridia	0.882062200593111	1.03746665839588	1.58454106280193	1.79726924184334	1.94865960843318	1.74485333643271	2.62000859928709	2.47836233125572	2.61256553935965	2.38706949819506	1.25027642165785	7.78827859393032	3.15719567792655	2.59624606110426	5.5435576845011	1.62783223525631	2.10668966366884	2.59253049419458	4.53517414990068	4.32566958995023	6.78093519771463	2.5180104495132	4.45448852342963	1.88688589540412	2.46462296807067	0	3.03463822777127	7.04820007272433	3.63669166731101	1.29925214867731	1.17367204506183	3.46595570139459	2.22070233184432	3.24096042516845	4.255174291939	3.24319343990418	3.38911194792888	2.491095077176	3.1200133374616	1.08874676477509	1.98723250832432	1.74329069218291	1.57058926182305	4.86658395512608	11.0745303678103	2.36460436937764	9.01916954548533	8.83824432166974	1.29895776193088	1.3944782405241	2.95937427037124	1.57872307453897	3.31766229378976	9.33462196119248	1.19079746323033	9.54337585531066	5.55102628045271	5.72550219231161	8.99214167851133	0.809185734705208	10.8655904736604	16.1658756932929	6.83881064162754	0.488184766310602	1.32926662721355	6.8590533763361	2.89838498583209	17.6844941589406	3.99016306274371	3.22521409612206	0.714668572449527	9.91716801813585	4.3179404591021	1.89428972698935	0.772240226562728	1.18663831538514	0.344981703399536	14.1223203890145	1.63680011639467	2.00472693508905	1.8687391624356	5.2818544282321	3.46599259302804	4.58208667117074	6.33343117932374	4.64665245475965	9.44868919552464	4.38461266901234	22.8205514889273	5.63684799814679	3.6908043713695	11.1014714047751	2.18697629877903	5.75809997008441	7.64947279089504	7.64021531515888	24.3576741041244	3.34702821144892	3.10858919973265	3.63287693277367	5.51162885643908	1.2549923437574	0.717763322821971	13.2805869988119	6.02554832489757	2.81246178720398	5.01628014321536	6.5623719087307	7.72077310881029	12.6702654322714	6.25519986688341	7.99420800805842	10.8324493977129	23.971493807514	11.0896884622854	23.1377622274819	5.38885142728703	14.1152435343827	5.48635256111917	0.0834140566139275	15.6179759594578	4.86365603808974	6.03679801178498	15.1834837882592	2.44669695910521	10.6355049510601	13.6560752761489	13.3183891164876	7.70179857030197	4.11453705996301	6.60463163786469	7.17200625380926	16.3386448542145	5.72975268018257	7.32643027413588	4.59755654337555
Bacteria|Firmicutes|Erysipelotrichia	0.0912478138544597	0.0604801190993115	0.0510697032436163	0.0530391428874509	0.0880750105506523	0.0406793450625445	0.180307632560784	0.227453992260656	0.109907929586854	0.510585710104394	0.216034157211628	0.202738529677802	0.186667623936533	0.172968899849294	0.220832995047495	0.115699823236381	0.257176296661328	0.0335331349289517	0.0157334749346077	0.0237022991230149	0.110259108905929	0.0529380624669137	0.103466114847387	0.104001584786054	0.0720002215391432	0	0.0932067455672606	0.0666639731728011	0.0798989664682079	0.0379506641366224	0.0224411480891362	0.0281993437243642	0.0491589544104131	0.0616873873018886	0.0816993464052288	0.0783157506795043	0.0822963166163745	0.0662160927938625	0.0881225141115107	0.0213899167932237	0.0318126868995355	0.119094063776924	0.0523529753941016	0.096108480262813	0.140033071640324	0.038553332109418	0.0135473819684346	0.0583179864947821	0.0153592978606692	0.0168460458586804	0.00729628764884427	0.00774833410816674	0.0872698609312539	0.260203702326965	0.0185535015517474	0.0653302616648901	0.103107615576444	0.0934706502158322	0.344720547631884	0.0106316373902874	0.0125017580597271	0.014294699525416	0.0829420970266041	0.0104611021352272	0.0295898393044112	0.0658550176457675	0.0546385595750899	0.228678803779405	0.100806451612903	0.198654491427808	0.025807476227344	0.0348766239428023	0.159880498080267	0.0582331380810468	0.0102186797465767	0.0274367240551478	0.0139668705829772	0.168938200579869	2.25878416062465	0.059086688613151	0.0810868127892616	0.0328724126230064	0.0846511081065193	0.39088891033684	1.09587509260424	0.084950872750004	0.344648445914269	0.336553736805564	0.237810749045857	0.0669214830830212	0.353204686423156	0.316953544327226	0.0646396935599713	0.0507264284692325	0.105790581150676	0.303872200034728	0.640917286454812	0.17940290331416	0.32736349624214	0.028161836688168	0.36608102774867	0.00631442688682968	0.0211106859653521	0.822529473972817	0.178088428269195	0.0597817964429831	0.449107399044399	0.0478207405383249	0.033523730933378	0.202780186278075	0.710381814225556	0.0768068496600353	0.302233329942895	2.95578772573168	0.772602435708935	0.971730150096291	0.913126545291077	0.187274612682051	0.0369589618638268	0.00672694004951028	0.182886819584247	0.536719088154667	0.109565612431689	0.0240371775012019	0.00279622509612024	0.426618725565733	0.0450020455475249	0.13398263378939	0.0572388002747462	0.0611718784136093	0.0265864409151333	0.0225243130084532	0.167732238354046	0.0297208364292538	0.106773937226857	0.00838715088484442
Bacteria|Firmicutes|Negativicutes	10.9132385369934	4.56547360585572	6.3616287094548	0.477352285987058	0.928457402888126	1.12449332422891	0.758679038544224	5.16054707116061	2.08644889281274	3.32205925395948	1.50203276234542	3.72726989176882	3.74232688372761	2.31538566926976	3.08029552650808	4.23750602603246	3.7205864235555	1.691327492979	15.3106377957402	3.4585604803666	10.1538615747005	4.49513199990793	6.28692787322678	17.1924524564184	13.1511173880535	0	5.14587939480643	7.05224031352269	5.89705920255677	2.82844067418239	1.55517156257714	1.43816652994258	2.94098788124907	7.98614406377527	3.46995279593319	4.34191735384899	8.43412553929026	4.84062471458581	7.44516159763736	5.13785801373233	12.6572076944285	5.06149771051929	4.27549299051829	20.1583168783966	3.0047521861546	34.9586928584542	3.91180654338549	4.72222222222222	3.0082281952825	19.1839026672906	3.1111370534672	3.06737176507051	4.17487754067902	13.2852576016653	8.84496019430576	5.32785476051301	2.90859389986572	6.90663131776622	10.7859955235341	21.0789930658098	3.92398931099686	3.75092915546915	10.1862284820031	22.2867969267607	5.06441480402422	8.27915773121021	15.1031143978958	7.54108241300456	7.09190003544842	6.66076824199122	1.01641752526155	2.22861626994507	6.83868407846982	14.3784468879526	4.31228285305539	1.76829686535428	1.5279756417777	2.76350934867475	17.9502412764616	1.49686277819983	13.4703908384376	5.93824228028503	8.82370231026982	5.2239166103658	6.59202415398163	9.79339306608537	6.86889421066636	6.84051353863896	6.03807292089602	3.56356897417088	4.65073348429654	6.43045530260966	7.78429494852765	4.36247284835399	6.27303270207745	7.96517252499194	5.51470588235294	8.69350862777321	28.6224816881044	8.65775322184822	1.6371579047645	16.6432506669613	14.4806111543587	21.4406016215581	25.2122332021103	34.2413825899105	29.6872465973877	4.61811722912966	6.63254122774218	11.6801387296171	0.482547646780242	4.63737093931	7.45993228810973	9.21469591088355	10.4211168751907	6.11557855431251	25.6448078219825	6.51127516986272	7.4533906425384	23.5321816811969	6.5755490094794	11.5322464290867	11.4402533370746	1.45692003632285	24.8794127927298	4.11209085980082	25.072957861721	2.91283399036356	6.24793304332341	1.04574782621361	4.04113901910026	3.11762991228768	1.58583207171098	3.24275554612037	1.57553635280095	29.9547093852218
Bacteria|Fusobacteria|Fusobacteriia	3.68945327351532	5.19818869797159	8.14354727398206	7.71340677991786	9.22585735518083	6.06993941683253	9.64507136021304	6.76897173071811	4.30082340858723	7.98399947965788	6.21055675574532	9.68154455569072	6.69490612772373	14.6955062337306	9.72152309815702	5.38486260645991	5.7995564863866	11.3132413966551	8.85597970381733	9.83447894445761	14.2610133814464	7.25711786774691	10.3792849946906	9.95443740095087	12.4892691977514	0	9.0042051415442	12.7530200799968	10.7193484368154	8.07009710905235	3.08341374744732	7.43180885972108	6.26242332271785	14.2687672012907	17.7854938271605	10.0658773667481	11.1798299209457	9.84564800438396	14.1734346345297	5.33036726487134	7.06029564590359	7.91359520338391	12.0101603552246	22.1783423908295	46.6161157209469	3.47714338167799	32.7270879902459	12.1608348680172	7.53263850795392	19.5320542817033	19.7714802708382	4.89888423988842	48.8288947694387	25.1460857928779	41.1685332613682	19.4116838015335	21.1658354114713	41.6845110635261	30.4775441520038	12.5465134135825	25.2926192745855	6.78855280462005	36.9827856025039	3.38126067904176	6.14330586789275	32.7569612130832	50.0679805334248	20.0829625427665	23.6407745480326	22.3594811612106	0.93700990610049	48.9057459237946	22.1907129269801	26.7392868153324	45.9738401798488	11.6894162836957	0.293304282242521	24.0828253772573	20.5145614588133	8.99243127655384	10.4327540824092	53.9998303359348	59.1052848157075	49.1434224495705	60.7637578451517	16.2929362547885	48.651182828398	18.5916520552136	16.3451388002738	45.9274416689188	18.0626661415772	37.8551267814177	3.99688771845822	53.7570074008558	38.0218323858682	33.4953985066852	18.4612350687401	17.9238564776773	18.260063017473	39.1033807614424	25.9441216096678	20.4255923721723	5.68141336042538	26.8941025942318	11.6842077073458	9.21319003817883	28.1153707007323	23.1944254679601	32.6276158180435	17.6139065253265	19.7358147631421	21.2843112566104	37.062815129103	20.4317442745451	22.9589147501873	5.28350704908634	14.0242189256013	12.3786971258764	20.5313877405755	5.34657195135077	36.7756076449483	26.3425191170105	15.7961545142369	3.9380909139469	9.94757077944775	9.07884598921325	2.35783444702032	17.1304527067069	61.5011829352057	36.9230545157954	45.7202826558455	41.6540795505737	24.6751549344864	19.4066447298588	22.1878724672229	8.96167072045626
Bacteria|Proteobacteria|Alphaproteobacteria	0	0	0	0	0.00366979210627718	0	0	0	0	0	0	0.191821839618228	1.30487848655634	1.03952596246061	0	0.919170817933473	0.00153997782431933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022761414849547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012474894275271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Betaproteobacteria	4.90152840088206	27.7045468643384	9.36231884057971	28.4304959917562	25.0958733187765	29.6959218956575	29.0836211320545	5.80007680264674	12.7943640655123	4.45868158314092	3.18948066749451	8.5087801378622	16.0462361345443	15.8566241950952	11.1163432654055	10.5527880443516	29.4212763336208	25.3175168713585	8.34267508407576	20.0244923757604	9.15902370570841	32.006812898474	16.4483894682386	10.6874009508716	18.2742100744925	0	11.640005202237	9.3289160033938	19.7195804015567	27.0610559214198	9.01909741702386	28.1839622641509	22.0851946053391	19.0661478599222	15.29593318809	19.2495508361358	11.2047681987082	11.3343684354736	13.7471122013957	7.32390750999979	28.7289771160739	8.37149134514692	23.9485777441685	0.0506753805022105	0.166847915145917	6.89921057462824	2.97195691932534	0.115101289134438	3.08721886999451	19.5133364529715	9.39907774924118	66.7393072989307	0.0506728224762119	0.193294178871459	13.0515450006747	0.299143829728708	29.8196815653175	0.652595085143265	0.382296721070431	5.6253174725054	3.17232110765576	0.401681056664189	0.245696400625978	6.13601757465159	36.3932262029408	1.56532311173401	1.79036582421632	0.34390455762174	0.1362548741581	9.40186635060014	49.0123677366843	0.760310401953091	2.08661555158772	2.53827972459151	4.0597354821757	10.8279031483641	8.97371434956284	2.53064858571331	2.34244283324038	8.40156439042233	19.7515001060366	3.9574143196471	2.9192875198401	13.0827140237429	1.21468808096057	13.9880427639488	0.959187035136402	40.0275362148295	7.49509877846479	0.384798527727372	1.30698040760067	0.256801776790672	2.42997366531003	1.27986681060833	3.43412501889118	3.13918587056285	0.0774735181428893	2.71980279375514	3.13859752022152	3.84342018801379	5.56470380098257	4.3395898779737	3.66798168647993	0.0274176491324272	0.5771136284513	2.38855450333555	0.441622275726993	6.54187730564285	1.68521216653558	0.404161888512852	20.2145225082238	6.96927726013599	1.37458043329798	0.772158029474849	0.278802674286348	3.56350058068594	0.172791638570465	0.0139295166457724	7.15224354587018	7.30411150575826	5.98919432073601	1.46010676670033	7.1351264681124	7.73062336413653	12.6151695211465	16.9634449105385	2.79830901404609	2.70026538867847	1.29359688620927	7.537249304534	0.797593227453998	1.2944855181917	1.33423371417991	0.94469801507271	1.77170242352006	2.05624982526769
Bacteria|Proteobacteria|Deltaproteobacteria	0.00152079689757433	0	0	0	0.00366979210627718	0	0	0	0	0	0	0	0	0	0	0	0.00153997782431933	0.052395523326487	0.0157334749346077	0.0158015327486766	0.00751766651631334	0	0.00272279249598388	0	0.00276923928996705	0	0	0.00404024079835158	0	0	0	0.035890073831009	0.00213734584393101	0	0	0.00230340443175013	0.00748148332876132	0	0.00476337914116274	0	0	0.00205334592718835	0	0.00174742691386933	0	0	0	0	0	0.00187178287318671	0.00145925752976885	0	0	0	0	0.00171921741223395	0.00239785152503357	0	0	0	0	0.0114357596203328	0	0	0.00682842445486411	0.00337718039209064	0	0.0124089273368669	0.0753278979085431	0	0	0	0	0	0	0	0	0	0	0	0.0012474894275271	0	0	0	0	0.00160284665566045	0	0	0	0	0.00123067834990647	0	0	0	0	0	0.14367816091954	0	0	0	0	0	0	0.229786011776533	0.0790016335931014	0	0.00873264387030776	0.363437628091269	0.511881583867349	0.750985931250524	0	0.27952656761521	0.412664738960492	0.0110703660139763	0.0624185091685855	0	0.00983367048775006	1.49664917738466	0.0260081583486188	0.00134538800990206	0.147984754778093	0.079353628625018	0.523777074063682	0	0	0	0.00272739669984999	0.030919069336013	0.0241674934493373	0.00436941988668638	0.018190722731407	0.00132495958873254	0.00653502227353425	0.363018787814457	0.482965832340087	0
Bacteria|Proteobacteria|Gammaproteobacteria	22.568625960003	9.39923081694684	11.4603174603175	13.8886784160997	10.9818528780345	22.4985834870916	3.40781425539883	9.2931202552211	10.8376425649988	4.05541643630687	1.48842431149744	7.88029069586101	15.3534120687798	17.5537744896561	7.52293577981651	20.5656435802667	7.28409510903043	8.34346313450979	19.8241784176058	24.4350952042348	5.93143888137122	6.6655925610514	2.35793830152204	4.5686410459588	6.38863504195398	16	6.52013699224	4.69273968728536	5.29652826103765	16.7942850764594	1.49458046273647	12.8230106644791	17.9387436681129	10.9091771851571	1.36846405228758	24.1350716358778	13.0925958253323	15.9968946935793	10.712839688475	26.4999679151248	1.69455578884859	5.24013880618468	6.15826110561728	0.679749069495168	5.61026114678147	23.7323297227832	4.51974530921899	0.333026396562308	14.2643993417444	2.55124005615349	0.421725426103199	4.07949790794979	4.21992004954676	0.807374916363096	13.9606665767103	25.8398377058763	2.74793784768847	0.712076408007886	0.704144815304939	29.6953445241161	1.66117110218624	0.273028760935445	3.28325508607199	52.5914474678321	29.0686029043565	3.45992131169686	3.01274476168693	2.69805534381592	0.121853952499114	5.38370365424102	24.7771623687293	0.906792222512861	1.29421512679574	38.3910526496078	1.29485270503051	13.1271006241855	23.9378194921646	11.4604022555533	6.98489294114794	8.96992206184407	13.4204912613366	1.76132507634883	4.83922168008935	6.06119100472927	0.545141946576089	4.90471076632099	3.18166267533356	4.03746808034926	23.8808394139415	3.44130857238459	55.7903416363099	3.95844900980937	38.7335408187694	4.04120546804885	12.9087759681001	4.47498325602163	0.0225377507324769	2.38975623116954	0.110485179981722	2.41253067628639	3.28656387365441	6.62067659084092	6.08779406525841	0.0261120467927879	0.737794917115235	2.50404206464586	0.133484699160419	2.84874982921164	0.425493508000567	0.479680026850894	15.6104803717025	2.44774615965752	2.06622978451345	0.39299799349616	0.295447610064638	0.217573467797657	0.140481006967858	0.0526226184395846	3.02652832151559	25.2932945861586	5.78397017967583	1.2335882268071	4.48016461565185	21.2702312910635	3.68123033904229	13.0710840966812	2.05236601663712	12.732215093659	0.750464270268895	14.6390130936949	1.16140768208214	1.82844423245091	0.00108917037892237	0.240951066765736	0.156436233611442	0.204087338197881
Bacteria|SR1|Unassigned	0.0425823131320812	0.0294646734073569	2.46514837819186	0.0045462122474958	0.0238536486908017	0.106056863913062	0.0818319255468176	0.0413552713201193	0.00180176933748941	0.206510780838401	0.355520778403389	0.0717382489629144	1.1379545536131	0.0496643375804905	0.193228870666558	0.0192833038727302	0.00461993347295799	2.2446242193067	0.527071410309359	1.22264359642885	0.147847441487496	0.138099293391949	7.22084569934925	0.0272385103011093	0.567694054443244	0	0.227597867082846	0.105046260757141	0.139178844815588	0.156267440562563	0.116693970063508	0.223031173092699	2.38955265351487	0.213533263737307	0.923656499636892	0.0944395817017552	1.66837078231377	0.244314549273906	0.369161883440112	0.1625633676285	0.163305126084282	0.063653723742839	0.0232679890640451	1.10961609030702	1.01151548557212	0.280888562511474	0.220144956987062	1.09576427255985	0.0351069665386725	0.00748713149274684	0.0262666355358394	0.0842631334263133	2.80389617701706	0.013381904691101	0.0455404128997436	1.22752123233504	0.290140034529062	0.129159443934605	0.137234720384257	0.0519768939080718	0.409432576456064	0.0271599290982904	0.0735524256651017	0.0151104808619948	0.143396913552146	0.0759865588220395	0.254132835232976	0.00709081562106681	0.0022155264090748	0.161928450995777	0	0.00348766239428023	0.0175051640233869	0	0	0.211262775224638	0.970697505516914	0.0433760244732096	0.00848711171463905	0.0661208182099547	0.0174648519853794	0.043476416694944	0.00940567867850215	0.0096515780330084	0.025160397534281	0.0304540864575486	0.556252454986632	0.0364796008425611	0.0812036704059024	0.00386085479325123	0.00738407009943881	0.0532111789746437	0.611683026095284	0.126165732346553	0.0302258803287646	0.835958623769007	0	0.0657354149548069	0.454216851035969	0.0214566374766994	0.0503531525156163	0.123131324293179	0.00131941787283451	0.232397216455812	0	0.0190214806864037	0.234533863945409	1.06298674682334	0.00386812280000516	0.123066595810142	0.00383990169851652	0.664819944598338	0.604466659885791	0	0.0221932477043859	0	0.0786693639020005	0.00928634443051493	0.66252361267008	0.00269077601980411	0.335059822139078	0.559803780118309	0.0761614623000762	0.00133539875006677	0.0209716882209018	0.142681848015295	0.321832810582299	0.162325114014068	0.462998295555725	0.101953130689349	0.436577345553768	4.58303521742587	0.00326751113676712	0.0498885468633903	0.00248311481922924	0.086667225810059
Bacteria|Spirochaetes|Spirochaetia	0.307200973310014	0.381489982011042	1.56659765355418	0.234887632787283	0.422026092221876	0.0610190175938167	0.5145702436927	0.0635098809558976	0.0504495414497036	0.0162606914045985	0.0476295779679181	1.149371510558	0.337437627885271	0.089053294971914	0.272793699764553	0.216937168568215	0.0877787359862018	0.903298822148636	0.851574330835644	1.97124121039741	0.280659549942365	0.414297880175846	0.196041059710839	0.111430269413629	0.141231203788319	0	0.353318593661941	1.30701789826674	0.298976777752004	0.154035048554526	0.186261529139831	1.48943806398687	2.62038600465941	0.270475467400588	0.136165577342048	0.154328096927258	0.187037083219033	0.262581057630834	0.154809822087789	0.0705867254176381	0.0424169158660474	0.178641095665387	0.0794989626354876	0.192216960525626	0.0700165358201618	0.0367174591518267	0.174422542843595	0.986801718845918	1.78606692265496	0.0224613944782405	5.14826056502452	0.362234619556795	10.5568380158775	0.0059475131960449	0.086020779921738	3.53643021696524	0.0215806637253021	1.44284694605894	0.00816873335620579	0.0425265495611496	0.00468815927239768	0.709017096460632	0.0140845070422535	0.00232468936338382	0.00682842445486411	0.388375745090424	0.0241426193471327	0.017727039052667	7.90610599078341	0.807972889504699	0.00794076191610585	0.0209259743656814	2.35736208848277	0.55492755112527	0.0160579253160492	0.233212154468756	0.101958155255733	0.0251124352213319	0.295836465481704	0.0787822514842013	0.0474045982460299	0.107100441126569	0.0141085180177532	0.0193031560660168	0.00279559972603123	0.0769366394717017	0.0253417974936962	0.31066498782052	0.163567393246175	2.88148462736316	0.211676676183913	0.225569128262077	0.0263346899688772	0.0728379485712056	0.645206291633244	0.391933123310098	12.0760085643453	2.57463708572994	1.17714457190403	0.478751223698856	3.23893251316667	0.309406917454655	0.415616629942869	1.67117099473842	9.59267293323692	2.35594625073029	3.45188936987737	4.81896433939063	12.3638098430832	9.89287612228344	1.81755347063115	8.50037773860489	2.66488426497726	0.790147374247561	2.49951452270647	0.0117607279890625	2.95853000674309	12.9854049620034	8.1419224135571	0.0134538800990206	1.45332197852825	4.13071706824412	4.07129781804091	0.933443726296672	0.100664103460329	0.573581029021488	0.0627301240965498	1.92986524438948	4.25983871378056	0.843298038130471	8.69656475197649	5.97556774518377	0.0304967706098265	20.7865407069313	10.0715137067938	0.943554474544997
