Order	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales	-0.306355918586345	-0.353592395703939	-0.37916405852806	-0.390166700705996	-0.391888682451312	-0.353510805194993	-0.364299838989166	-0.128510123248618	-0.321727177117046	-0.260467932140048	-0.239654844699677	-0.408927664045069	-0.417405121194947	-0.399981104977412	-0.371688766027039	-0.220016066707122	-0.384222135176168	-0.392593530105349	-0.239136093223763	-0.302420920163192	-0.395425998799976	-0.0123264762111658	0.332118266030231	-0.306778129701733	-0.332636562978257	-0.417367003661381	-0.375141208904095	-0.296863606301852	-0.334881614910627	-0.3932266822771	-0.298696191159633	-0.433908006404481	-0.426034153810221	-0.388823079284126	-0.328786447579254	-0.259415909074834	-0.34000971629659	-0.376243563674438	-0.355686281451129	-0.334301805377935	-0.395274008686563	-0.338920441352969	-0.383046020380827	-0.303423358031619	-0.317521088901667	-0.217170895174997	-0.0217643539305218	-0.252021458347841	0.105485515175683	-0.38164459857708	-0.122777194272505	-0.169425717765302	-0.30730707112827	-0.365939138766568	-0.218881070242863	-0.377491192518373	-0.344716871710408	-0.132129738533444	-0.304025381456484	0.185746757405449	-0.29645397405402	-0.212520814236016	-0.30330321254887	-0.00551175921647253	-0.304034255975177	-0.191103411471928	-0.290082632571975	-0.251889486467117	-0.122564119887048	-0.355296625485722	-0.215718665594659	-0.279899450412419	-0.285592887058484	-0.308260602261028	-0.112010089369398	-0.334580509901122	-0.317073347425134	-0.344358441786504	0.156465685428645	-0.384532105819128	-0.148843102253024	-0.281345051184799	0.0296051073121135	-0.317482013982771	-0.261312801096156	0.652690797379437	-0.302096949996214	-0.276809075179741	-0.38086780145753	-0.285379683199465	-0.190555836534415	-0.310145983358529	-0.398323686792393	-0.280518082757908	-0.326564060254738	-0.350742268980114	-0.328739908105816	1.83601965760671	-0.166876924420685	1.89547827514079	0.0854455360699293	0.739082696982059	1.60944636297092	-0.323523214295574	0.561897449140624	1.21457783386146	-0.192896104467147	-0.441228206570885	-0.25472518970625	-0.134513764715719	-0.332562721269115	-0.341345584026598	-0.200556987004301	-0.197598573352006	0.406303988843423	-0.162466081145836	1.24905510532197	-0.359143953579756	1.10835321914025	0.395135753826844	-0.358728706348783	0.235661999045789	1.29635481328398	-0.298679655045866	0.739462755913904	0.267129836586024	-0.267128504057949	0.0197719528407219	-0.255712866043988	-0.0173710564578398	-0.325182319531309	-0.333486365994392	-0.000188987106538044	-0.35672188389445	0.450220843756705	0.265493462157305
Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales	-0.389082255500933	-0.39403995119416	-0.418502867784363	-0.397624323693963	-0.401873587380792	-0.39326907667666	-0.370608913066834	-0.45705413918667	-0.355502365338748	-0.33769701003146	-0.252952830069289	-0.496853151767949	-0.469841663886185	-0.467737561435944	-0.410400301271364	-0.497349153143622	-0.413555327462307	-0.411658348321215	-0.534111785309153	-0.497527336013429	-0.498868014956497	-0.469780493850651	-0.461215892398327	-0.354370375124371	-0.412662451997194	-0.417367003661381	-0.421950562700073	-0.370930790568755	-0.37819988284974	-0.425888774248102	-0.394519767889486	-0.489083666507342	-0.463052232836311	-0.445904467886612	-0.368672167632823	-0.461405622854787	-0.443539559536419	-0.462736837805133	-0.423556568031902	-0.380303358471054	-0.428599851734542	-0.392530438672364	-0.417637897058344	-0.318557607180851	-0.324795733824251	-0.39521061841818	-0.41513178810296	-0.255199098874043	-0.410121230036337	-0.424687382144184	-0.363420951094563	-0.2693117955547	-0.327667059255987	-0.367566557799288	-0.364376896539725	-0.380628448717653	-0.353443056574139	-0.306173063379317	-0.305800646744231	-0.420480974262858	-0.300899183335872	-0.257753882515179	-0.31366064261179	-0.293245390533165	-0.358764812716502	-0.395309411545161	-0.300893913243019	-0.325115305858531	-0.321207083656694	-0.357617855776057	-0.313079208130094	-0.282980042295107	-0.0105685392156003	-0.331108905555815	-0.346653315163005	-0.483370415845387	-0.385862128090035	-0.366289311211801	-0.339085835493693	-0.448410367059585	-0.485015568565492	-0.302307215435249	-0.297644856270007	-0.326442054798077	-0.267865637607799	-0.46878719948478	-0.307926449566739	-0.386565649855522	-0.45681637053767	-0.294633829392498	-0.29612050149149	-0.316570697419668	-0.462612934549565	-0.289624011992296	-0.368391716940923	-0.372939042097458	-0.37857189674968	-0.562104276331682	-0.386728745372508	-0.405089575704603	-0.464205017457411	-0.571015608776476	-0.322819007066021	-0.368411076507631	-0.380287645617889	-0.473039835201268	-0.258535288913383	-0.454668741751314	-0.430589742217219	-0.468332785577776	-0.446543011074936	-0.450468792734196	-0.38970917938551	-0.375320303611663	-0.378805576686092	-0.307117007359635	0.135127697820067	-0.368862754195476	-0.571849323404076	-0.40728451263225	-0.400626674909997	-0.505436616728003	-0.61594109919453	-0.490541067247034	-0.430399208326353	-0.589281490577582	-0.294017896659452	-0.526066045700096	-0.271879291390027	-0.426440474219671	-0.342325039008414	-0.3478587664076	-0.295948137707236	-0.439236748887667	-0.488772700817793	-0.426307413948588
Bacteria|Actinobacteria|Actinobacteria|Micrococcales	-0.3143245764427	-0.368579897622817	-0.0641832076659404	-0.354262318621594	-0.336930097261953	-0.0641733640792462	-0.266199857375981	1.77267502935501	-0.0786996700062799	-0.202842918243321	-0.213107357196672	-0.0798614752725581	-0.255704689418603	-0.403578550712229	-0.245505386430764	1.17921665625053	-0.12086525827816	-0.37317951800601	0.103905039296306	0.101781170602882	1.12871769705283	0.388892055831697	-0.0954793491147984	-0.273986476852157	-0.306865314971738	2.64051241298079	-0.281156593607469	-0.275210941749507	0.126920065966792	-0.0505654339152657	4.3945465844758	1.00565465626216	-0.128386006940729	-0.15901955448371	-0.0101774777957655	0.111653812113168	-0.350427475018675	0.0130672384953293	-0.26057982811818	-0.277703857636312	0.0452547444475328	0.314850282871418	-0.0916805801744807	-0.311240458763264	-0.319018466402229	-0.328491796125447	-0.373720881001682	-0.252955962246081	0.172643228793345	-0.377646820245456	-0.346806129138165	-0.257200651101958	-0.325448033622004	-0.367566557799288	-0.218081470173497	-0.381769440287639	-0.349806444903921	-0.28346226498702	-0.304912981228661	-0.253276908534806	-0.297088902798473	-0.215085780696295	-0.310638813105123	-0.15183715617246	-0.222530447731887	-0.202555074765484	-0.283529606842645	-0.319926551875365	-0.302124251612971	-0.218539741320398	1.09170067383631	-0.260335427710088	-0.327092534867081	-0.343848395799009	-0.304153442811915	3.99757933745565	0.0994978076295066	-0.367196298846811	-0.376148885928603	3.14787241426069	-0.406867759658442	-0.285334996761307	-0.221978184797549	-0.296141579277657	-0.261657590029419	-0.0587386126153951	-0.288220473539886	-0.27173356560227	-0.429619039309357	-0.290594747947278	-0.269681773587605	-0.314642928515792	-0.449258450078485	-0.28017460149591	-0.34907117113311	-0.36478939105109	-0.376748414889674	-0.516623683049622	-0.368525975178541	-0.355437659434166	-0.459313359946164	-0.508685772928676	-0.283186993324936	-0.38823226209579	-0.295518364480971	0.583939913811165	-0.382975451697298	-0.453593095673906	-0.232146323480375	-0.466957526357036	-0.44089470804429	-0.436362767905163	-0.390462636139344	-0.397806606126868	-0.375021864656462	-0.301194353773416	-0.486932684075969	-0.367890561683458	-0.529130584791444	-0.377213714421893	-0.400867811768934	-0.367777171203395	-0.46666086673416	-0.453235903630463	0.662339653629855	-0.548883534937233	-0.318653576081919	-0.510373285464424	-0.269403367665001	-0.229057530270013	-0.338367111536202	-0.323844932267816	-0.295948137707236	-0.435694866476094	-0.3109659762102	-0.414956899634345
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales	-0.385722813761453	-0.393235278298556	-0.416273432275822	-0.397357916079561	-0.401873587380792	-0.377766420489682	-0.370383540049116	-0.450629100944428	-0.355225172347495	-0.327651095430082	-0.241939283869296	-0.485392303343263	-0.466220098152945	-0.44824864194367	-0.40831337757573	-0.476436590599965	-0.414104152322532	-0.407918260856844	-0.417050820135752	-0.457337159071804	-0.493408792350823	-0.459561012591521	-0.447977087496875	-0.352820030702203	-0.406792442482722	-0.417367003661381	-0.415992383887497	-0.359053830736202	-0.375251698490169	-0.423097801873737	-0.384643062258426	-0.477283818762833	-0.460970339856672	-0.438311514808576	-0.36830572421337	-0.453608890098642	-0.441633911586551	-0.454245668245306	-0.404744622535853	-0.378558129467379	-0.42629919224673	-0.391841865934884	-0.415580711655214	-0.306700908796357	-0.320729973033337	-0.369771911951312	-0.304264577354407	-0.255946913780504	-0.278013548150605	-0.299568648898846	-0.359146689266664	-0.269432973426535	-0.303279299965042	-0.367566557799288	-0.370573669134438	-0.38319580813271	-0.351260969309869	-0.302262914280148	-0.305356805767949	-0.346407070218633	-0.298147192289767	-0.204146187519481	-0.313228906654895	-0.290112522862795	-0.35178026648828	0.215145685323998	-0.288488331330949	-0.321742376471789	-0.319103340386304	-0.352975796728777	-0.289346917455803	-0.277479578113238	-0.327092534867081	-0.341767640242709	1.14615848080845	-0.383201654834712	-0.3795524938277	-0.295908545047404	-0.417240921332578	-0.404619893401567	-0.345879328013481	-0.0365487395846739	-0.248025777283143	-0.323339777257353	-0.266658243113902	-0.268444685762856	-0.300554323137866	-0.257687671278674	-0.441332564301656	-0.272604281900157	-0.284125424553758	-0.310467138852413	-0.449496829127747	-0.265757486146651	-0.202197969266096	-0.354405390899777	-0.377204263017613	2.40952288896289	-0.398533226459413	-0.214613904454429	3.06066993568808	2.68884998695907	0.792536982802541	-0.390906839964894	-0.439844250058909	-0.240206176245524	-0.382771219217929	-0.341840311272207	-0.33022491920685	-0.29349888631723	-0.445836861058783	0.105587321269534	0.193813499081892	-0.360816394517416	-0.347676325751471	-0.306722071844919	-0.494086020586046	-0.365217390391959	0.67348169138256	-0.405473969990409	-0.315271013690532	1.16436107418583	-0.390901618388286	-0.447296317351356	0.808294749119708	0.128818605884445	-0.314030659804339	0.0721748666633465	-0.128822323079683	0.796232807994869	-0.0852657173260106	-0.2038049012244	-0.295948137707236	-0.411547070478331	-0.454850995204787	0.545159462304977
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales	-0.388306930886619	-0.395381170073128	-0.417511967340367	-0.397624323693963	-0.393820724794181	-0.392493566680859	-0.370158170657797	-0.45559368415809	-0.354670803607526	-0.335491150793513	-0.252329125160434	-0.497569687700219	-0.469479472229215	-0.466654272315551	-0.409804008784921	-0.492739226563393	-0.413829737408228	-0.409788189396969	-0.484988134621546	-0.472656475538334	-0.501598249619842	-0.460025399907084	-0.460112262312419	-0.353207600201972	-0.412173197065371	3.70118227584181	-0.419169794683456	-0.364991058747068	-0.375672829897926	-0.424692580406168	-0.388061161401648	-0.466027813330374	-0.460137656948446	-0.445904467886612	-0.367206451764072	-0.455901667592569	-0.442110302400035	-0.454245668245306	-0.415002808987393	-0.378209109663336	-0.427066040413564	-0.391497591916573	-0.408725456621765	-0.318052840325762	-0.325009757601616	-0.392450023791012	-0.41841379219785	-0.256694780046728	-0.408564858563243	-0.419676128955019	-0.36650872771355	-0.273311360488826	-0.327667059255987	-0.369891781224033	-0.379199891500065	-0.385478293454434	-0.351260969309869	-0.31228510004134	-0.305800646744231	-0.42723291600085	-0.299205575441209	-0.256380383343931	-0.313444772715259	-0.304373726949315	-0.357018333128436	-0.290938327606012	-0.298766351505998	-0.324336858632043	-0.321530767208311	-0.358133739271875	-0.317175682596074	-0.282980042295107	-0.34266467099154	-0.350873364687658	-0.331121864319654	-0.481700698605748	-0.386329618646123	-0.365201005048528	-0.422494652168412	-0.443236403424174	-0.480393636510244	-0.30187904664144	-0.298891921626664	-0.326442054798077	-0.267865637607799	-0.472107358156348	-0.307926449566739	-0.386172165409571	-0.456595068110222	-0.295475481862942	-0.296942527802076	-0.316892021804414	-0.463567236204315	-0.289967770746006	-0.36820217083114	-0.37395807867368	-0.37857189674968	-0.554089232866969	-0.433742062852429	-0.211386923251879	-0.275291829655434	-0.531191375971663	-0.416693575840692	-0.391352650545082	-0.427661438918199	-0.460518142279359	-0.381341674698952	-0.45439982365375	-0.426067769619282	-0.462832437487449	-0.441130013072589	-0.444143886622785	-0.390713796927487	-0.397806606126868	-0.379028180150032	-0.307314480044082	-0.497365608109109	-0.368862754195476	-0.559023831697384	-0.4014010795996	-0.400867811768934	-0.505126070058018	-0.482663966103234	-0.486482161693459	-0.595500654543846	-0.588235669793044	-0.318075617376676	-0.517937721100873	-0.269073284699408	-0.414510181875687	-0.340785708340402	-0.345804626317691	-0.295663780099796	-0.273175296272765	-0.452628809988144	-0.426584352863595
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales	-0.364292332271857	-0.370186603638566	-0.410329863083547	-0.395759569872779	-0.394142756105577	-0.386290916555266	-0.366778064880954	-0.377792042951326	-0.339434665681821	-0.311985014801283	-0.241523895746843	-0.424980766521428	-0.442698905758306	-0.446445213233941	-0.374960627914284	-0.433270088120731	-0.356039050004885	-0.409414185259912	-0.527022815757019	-0.46768656944431	-0.469953056342317	-0.39606076379606	-0.356691715768628	-0.319917021463764	-0.404347280887693	-0.417367003661381	-0.411227486757346	-0.356745584488579	-0.360099349647983	-0.402779046828567	-0.392619879408789	-0.482646390565116	-0.449732700313578	-0.428936995735013	-0.354754087192707	-0.431614286332256	-0.390266619253248	-0.435045026378714	-0.403890084843411	-0.372974852130101	-0.414034831249554	-0.374294380541018	-0.411124440791799	-0.315276982657294	-0.323725669496562	-0.392756730306797	-0.412148770350279	-0.25538604778604	-0.405063609197887	-0.423016780524048	-0.357484827817357	-0.269190618999156	-0.313351149472405	-0.359896150128016	-0.354414003549042	-0.379487548427075	-0.347624958866967	-0.284194233131747	-0.303581606221266	-0.422379654542355	-0.29645397405402	-0.255522035459539	-0.308480823617517	-0.301551475145149	-0.355272082265373	-0.379547976581054	-0.300361988240381	-0.320185939615097	-0.290494474326311	-0.354522971291715	-0.313079208130094	-0.275060227202174	0.395263383075132	-0.34905171797955	-0.343725723491761	-0.47947466553873	-0.384459747674689	-0.310895294649797	-0.406082718940956	-0.437519727256848	-0.467561486324179	-0.29774087611811	-0.297177240908009	-0.325063169978997	-0.266658243113902	-0.449874520749414	-0.30638306992765	-0.367297579112316	-0.453054644143191	-0.29177266799714	-0.262958370131049	-0.314964202215613	-0.455218950257522	-0.289452136402242	-0.363653830996367	-0.361734481969722	-0.310807582071968	-0.493924135164869	-0.290822260976448	-0.39225277343777	-0.463389641610386	-0.558232833764365	-0.341907232037358	-0.0533542168234489	-0.354001404831845	-0.367985241104685	-0.187658167403933	-0.396148101591348	-0.423212461117056	-0.385746148410861	-0.410100477662634	-0.421297455513709	-0.372139419063967	-0.090028500939149	-0.240373366872304	-0.260211698016358	-0.325568133336877	-0.355501192405979	-0.559023831697384	-0.40411621210027	-0.396769020604296	-0.282624202149654	-0.585792339550712	-0.478096848573532	-0.522863702862902	-0.574296704374591	-0.312104952756409	-0.524103698530172	-0.260989204808399	-0.422462686448584	-0.339466420486279	-0.341491952443846	-0.247424282214767	-0.428821624729246	-0.45707344954019	-0.423261391157629
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales	3.79968074262319	2.62475221089819	4.92649022382726	2.92809978309174	2.90982176572987	2.0397327029502	3.59461106048804	4.08434218722179	1.76734025909536	3.12198133884532	0.974560772426825	4.23528525104218	3.26937104864038	2.04115086857015	4.82024460613063	2.24677192058348	3.28309736895786	4.04291874240647	3.72929520308281	2.89794469087924	4.07354350595362	2.36265087546204	4.4903846559645	5.06615550120058	4.35369466019869	-0.417367003661381	4.00094709610231	5.31514399352018	4.87888100584566	2.13829592101285	0.859391417550003	1.80623122299172	2.98159922672746	3.79432336945157	4.81191512091058	1.71555522429577	4.54767052034464	2.85653371263529	4.56450527176006	2.06259240058802	2.80087879622876	2.73708546546272	3.20330448376308	4.63183382184591	2.47585024427942	1.00791811381769	1.26779242641796	5.66842178056841	3.3683090119614	2.76850011401894	4.86722941986539	0.780443346068384	2.13872575018995	4.16599434348679	0.44862399455472	3.57912422515095	3.68689908590908	3.42519782276641	4.55256961370128	1.79587008329943	4.97752882222832	5.6098585734839	4.01830597594653	0.0550437695951613	0.933406985517853	3.35093699664533	1.90800720847523	4.78005768722379	4.97229342278689	4.86058553390395	0.0955332614813419	3.37660563679039	5.01143901690277	0.227310484696703	1.17994116849252	0.683635655427422	0.477462380556939	4.32514823748701	3.96337187787873	1.02807096573516	2.37274691335129	2.13442665322927	0.307023708663035	1.76304289315861	1.96158554039445	4.28268483729164	2.81047488496625	1.35729090431496	1.34206552824107	3.56068891138536	0.512465492626457	3.87109016547219	-0.00286281706064432	2.41664098827829	2.53178676299965	3.52422107866652	3.85745037415133	3.00484599227193	3.49583683181928	0.687512208578569	0.921294471286343	0.637651841458014	0.160343131811442	3.06293701873738	3.77634645615849	0.896619246793711	2.69260707620995	4.22138088502508	2.52617314448975	4.10268683478416	0.705595170630228	4.34563286249928	2.52537660161309	3.71497065248387	4.60229352272011	5.19884607714083	3.41624458367168	5.00613932895142	3.20625085207191	-0.360058505257978	1.78943013613522	2.85086140894902	3.14070317294296	1.80542206081234	1.08437276042657	1.72113353438859	4.81636830235635	3.65654447494199	0.415824837553474	0.820952027701119	1.57852971211095	2.81458327559457	4.91776794745113	3.34548116588937	3.28068721675543	3.05837470876652
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales	-0.389082255500933	-0.394308185230882	-0.418750602950872	-0.397624323693963	-0.401873587380792	-0.39326907667666	-0.370608913066834	-0.45705413918667	-0.354116457856131	-0.33769701003146	-0.252952830069289	-0.492912694048759	-0.466944348934529	-0.465932116936565	-0.40801526847631	-0.495575965651557	-0.414104152322532	-0.409414185259912	-0.521707877552702	-0.488818487989245	-0.503236589960789	-0.470245163156652	-0.459560474304419	-0.353595180771849	-0.411683958040832	-0.417367003661381	-0.421950562700073	-0.362681839331342	-0.376936299689879	-0.424293870068001	-0.397560106788285	-0.489083666507342	-0.463052232836311	-0.443670869393382	-0.366473651633992	-0.46002946335877	-0.443539559536419	-0.45290535896935	-0.42056220701312	-0.379605240871287	-0.425915782535162	-0.391153326131374	-0.417295013301746	-0.318305221235199	-0.324795733824251	-0.396437719824608	-0.416325161145236	-0.24604253184725	-0.412066920000385	-0.427360727349405	-0.36484599435326	-0.26991769807729	-0.327667059255987	-0.369659240926519	-0.377312445144295	-0.373214227835366	-0.353443056574139	-0.312774190992313	-0.305800646744231	-0.427866064438715	-0.300899183335872	-0.257582185522471	-0.31366064261179	-0.305628275639196	-0.358764812716502	-0.395309411545161	-0.300893913243019	-0.324336858632043	-0.291947617696362	-0.358133739271875	-0.31690254122804	-0.282980042295107	-0.344497858717451	-0.351133620423215	-0.347103770639651	-0.483370415845387	-0.386797124412587	-0.370280504569165	-0.422713596702786	-0.450861766798572	-0.491436991380372	-0.302307215435249	-0.299047814109934	-0.326786799707209	-0.267693144574873	-0.476756656969151	-0.307926449566739	-0.382237913760521	-0.45681637053767	-0.295643819690201	-0.29891562426669	-0.317052687165131	-0.466669094283206	-0.290655318549897	-0.368012627277854	-0.374365713858379	-0.378343948486558	-0.562104276331682	-0.433742062852429	-0.399720110511512	-0.463933221081187	-0.570639523808449	-0.439734534115948	-0.344616660172327	-0.443907252300149	-0.467594470177137	-0.384609418051989	-0.453862000615192	0.0265738909241984	-0.469157996226766	-0.446307624175533	-0.380303194898761	-0.343320092118675	-0.396868980999227	-0.379028180150032	-0.307314480044082	-0.473230269668605	-0.243538457630347	-0.537338431457772	-0.40728451263225	-0.388815790070222	-0.510095468436032	-0.61594109919453	-0.490541067247034	-0.600650194225475	-0.589630109864491	-0.324627392373022	0.296597260838805	-0.270723794104282	-0.420871858037588	-0.337487728246808	-0.346010026217966	-0.295948137707236	-0.405515658980798	-0.467077826013041	-0.325532531240327
Bacteria|Bacteroidetes|Cytophagia|Cytophagales	-0.383914204732019	-0.39189425417784	-0.39473900174289	-0.397091513202551	-0.401229198875216	-0.389908820255106	-0.367904676172262	-0.456177850702935	-0.350236681125001	-0.319081391610316	-0.240693166899681	-0.481812226000024	-0.464047532863474	-0.463043794314378	-0.399074651423597	-0.442460884441529	-0.394633030189119	-0.392593530105349	-0.465551888917681	-0.474313426641994	-0.502690459883031	-0.461418638721449	-0.447425695716605	-0.344296301242785	-0.400435848658237	-0.417367003661381	-0.408845586543567	-0.346198416721649	-0.370199103695233	-0.411142299713207	-0.396419905074149	-0.481037444887469	-0.449732700313578	-0.440097765316119	-0.35878157585532	-0.449941103105608	-0.399766704620186	-0.444419275935662	-0.401753949945959	-0.375417263123154	-0.427449478869726	-0.358142088023973	-0.414895045654059	-0.318305221235199	-0.325009757601616	-0.397664926154	-0.41841379219785	-0.256133875531821	-0.414012860712793	-0.426358167705295	-0.366983830570079	-0.272947704417887	-0.320204620847641	-0.369891781224033	-0.379469547740575	-0.383766395217486	-0.352715654059783	-0.309106471215087	-0.305578724201395	-0.428288178059125	-0.292221977035871	-0.257410491271732	-0.31366064261179	-0.305314626086104	-0.344450428611562	-0.395011872830054	-0.296107417747057	-0.324855818188462	-0.321854458958568	-0.356070324294543	-0.317175682596074	-0.282980042295107	-0.343947876478536	-0.351133620423215	-0.346428093101202	-0.480031146317516	-0.386563369627997	-0.362843303949412	-0.422713596702786	-0.439152858175236	-0.491436991380372	-0.301450893260909	-0.298424256595628	-0.326786799707209	-0.267865637607799	-0.475428157673803	-0.307926449566739	-0.385778691743665	-0.454382211623533	-0.295475481862942	-0.298751186978586	-0.317052687165131	-0.466669094283206	-0.290311539598352	-0.367823086281018	-0.332847317470223	-0.37857189674968	-0.546397969107934	-0.433742062852429	-0.406023593639662	-0.464205017457411	-0.568759209002593	-0.439734534115948	-0.391352650545082	-0.444161224247725	-0.471678327908713	-0.384609418051989	-0.44418418442751	-0.430589742217219	-0.424930017793691	-0.446543011074936	-0.446089749154727	-0.390713796927487	-0.397337785992216	-0.379028180150032	-0.307314480044082	-0.497365608109109	-0.368862754195476	-0.570862446362903	-0.40728451263225	-0.398215522871047	-0.499537158269595	-0.613541275196538	-0.490541067247034	-0.594127670627587	-0.585447086224131	-0.260990530759586	-0.524664347211034	-0.265278010163309	-0.424053678670905	-0.338806824470475	-0.334717684721486	-0.295948137707236	-0.430487601354843	-0.484042144854397	-0.426307413948588
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales	-0.386239600482558	-0.378758654785445	-0.415282676606992	-0.273196379994862	-0.332439493704819	-0.286109227958492	-0.225768575002455	-0.377501337792656	-0.229695110256486	-0.300247709946355	-0.109404966345934	-0.433905108992215	-0.394673196793061	-0.384520540554991	-0.2868611742934	-0.416667784302625	-0.147804512693515	0.0117879396625862	-0.379660028914372	-0.435416764499695	-0.43183482051335	-0.421988124463769	-0.423182259674282	-0.331133788264099	-0.337990852025511	0.884700752009506	-0.344672069836221	-0.281112911241262	-0.339921549544828	-0.241595067512553	2.05398386766995	-0.363985932809389	-0.330756326408258	-0.407530290646266	-0.230476025504661	-0.44306618091214	-0.407846194479424	-0.426568177035775	-0.364206842826154	-0.330127302276476	0.077195071703806	-0.354021001830742	-0.368342881112568	-0.158550630765312	-0.151143239145784	0.945502353553669	3.00269743294225	-0.221414107037402	-0.285729950897106	1.44858269550232	-0.175168675113616	-0.143515000183621	-0.235604825804576	-0.201190877185048	-0.154793744579428	-0.320570211622151	-0.170677331003225	-0.199083511504992	-0.281635247221067	-0.288787283153997	-0.25061665076391	-0.0664775324412299	-0.200639661380081	-0.270394374139476	-0.345148334821425	0.136094502459736	-0.275210534450134	-0.316036366563766	-0.297761844508793	-0.316925621183037	-0.277906559790572	-0.271542101634903	-0.294722916927153	0.354476570729746	-0.165675030243306	-0.27729914285349	1.80954671629744	-0.0893937916836855	0.0827156372350652	-0.366365911106623	-0.193723107997888	-0.144083156490043	-0.262469879332141	-0.271747898662002	-0.25562534183065	-0.337821529658449	-0.241228883399416	-0.031733411344602	-0.0836477518550992	-0.284202412583803	-0.289053434616048	-0.305008643028512	2.839784513347	-0.280002864645924	-0.34585366130179	-0.32167446063734	-0.242693677006628	0.317920037204599	-0.322726811050701	0.64276568670894	2.02151027134641	1.49218755774514	0.134396462592257	-0.356397834883944	-0.386865972217862	-0.301817187546612	-0.259142616639221	0.331911821898941	-0.328332968082748	-0.291321772685098	0.116535390376755	0.241840770521686	0.0784564562301496	-0.172419651356289	-0.363009861516236	-0.0400066682741981	-0.0862746159165085	-0.212747477067011	0.448554958668129	3.3883225471681	-0.221112775359472	0.392805434785881	0.237168925671099	1.53740318223734	0.848521082245732	1.41307816906024	-0.286713583743636	-0.348367544093654	-0.213753187764693	0.031366413587957	-0.208178960422974	-0.291483864642601	-0.274073023196452	-0.0274953595188503	0.0619817019853639	0.498353450341684
