Family	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae	4.77339176232372	3.15391808158698	5.92514714271215	3.50023482672956	3.37805056331191	2.04535540529942	3.46252353460005	5.01295174812114	2.11859444516375	3.50968454794415	0.697449432695606	4.85843918107239	3.72133020373846	2.31981758494019	5.2484647088654	2.6416068895907	3.99767137010575	4.9748603400492	4.02662948628695	2.92633851258745	4.6783912173815	2.3206450036981	4.93869675406029	6.38873915077189	5.46165028073842	-0.327927767927198	4.6501486842401	6.6053606175249	6.11945199656363	2.43300461830715	0.880190461560215	1.78145747791102	3.50688467069665	4.28526606125812	4.21976643222927	1.37300617427137	5.52561454305733	3.29970644541343	5.44555358713539	2.48381636008114	3.25401451212768	3.21435701788956	0.368738998517294	5.8020426862483	2.88902368857146	0.938114255516429	1.24503539536343	4.54144551280949	3.27026819930104	2.50561227321508	4.84643046901014	0.848324598757678	1.55959432637661	5.28680522181037	0.55689941832376	2.14531780675616	3.271022929108	4.23618604233844	5.70783997818651	2.25773487078445	6.33594667031746	5.46732782129839	4.75979449053669	0.171181975989958	1.20515321376485	4.19669216033501	2.07778225153054	5.58922370150693	4.60685913775229	5.29291458893125	0.205240289284	4.31935963481098	5.48357918242759	0.350018348032699	0.996569970915021	0.175453476769158	0.403956140242343	5.03157752256922	4.82278242309253	1.00819430174252	2.89573556586796	1.8341050509051	0.422794557195323	2.15605807836896	2.03131336301398	5.35616099016979	3.19184015367066	1.45705520237126	1.74310018392211	1.80022703228886	0.322153662357622	3.33010144029872	0.0581375112567545	1.70647434290306	2.22118574469492	4.06330271478974	0.971671328207166	3.29221036470004	4.04927170518929	0.325709671786376	0.469275829542965	0.0435426599789813	0.260191876583707	3.33398560329015	2.47112966671393	0.889018084371548	2.57178207614911	2.23999810713524	1.31362585414106	0.983499022311194	0.667580221394559	1.31753495712858	1.9244177467782	4.83832753554367	3.89574715836953	6.8287114447288	4.02203442278355	0.679726794105144	2.13808254590199	-0.287233668497114	1.45119433225609	2.92598571816508	1.5790244608606	2.31182684787451	0.78794545348618	1.7910011121165	6.06184321739919	3.85197056022167	-0.0107573523336344	0.386391562355811	0.355898726975173	2.24417976157353	6.31958839313475	2.00220874930701	2.97518897247964	3.80287623340654
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Unassigned	-0.312136868075243	-0.320476398955869	-0.363721763646583	-0.322901504564315	-0.331668060431525	-0.325212685003724	-0.330834510669344	-0.383969198383043	-0.291876418962412	-0.294940673154506	-0.235438632287528	-0.453153473032425	-0.385985692307352	-0.366924687011442	-0.395672045278462	-0.402409814201103	-0.338161848747599	-0.333497737593803	-0.448829910294918	-0.409783696951355	-0.450854724595752	-0.392188494706307	-0.425109920179547	-0.292232235022971	-0.345777812263304	-0.327927767927198	-0.374784961531974	-0.328875792520246	-0.318689434654068	-0.348246673908098	-0.341325126775037	-0.400868450288174	-0.378333815073088	-0.384434788234864	-0.351881080217784	-0.380276711389251	-0.376252662604963	-0.382916686720359	-0.362835186150902	-0.306103976991418	-0.348831424273597	-0.324797422287817	-0.346808624614097	-0.240969889172863	-0.278568787863068	-0.31562868438978	-0.329932802202875	-0.2709667048217	-0.363797372401092	-0.37155457955151	-0.355857638191424	-0.210299972449127	0.55916208361243	-0.298799356993244	-0.300802790135761	-0.249990558499952	-0.318982255818879	-0.200582008438409	-0.253421976774574	-0.341147005034493	-0.248206797719015	-0.2782157332155	-0.277808727712668	-0.243754558818889	-0.287468513232214	-0.415467882495148	-0.267988996576141	-0.290533270593686	0.486502741380372	-0.344625289419077	-0.252615830192653	-0.230544385585954	-0.326926010092099	-0.282544854361658	-0.333228843480782	-0.39564976088605	-0.313965972804565	-0.340678239602119	-0.253460322692319	-0.370197141163374	-0.392404728657	-0.267879948446772	-0.24570407520017	-0.259480822836245	-0.222914068769116	-0.401607431302981	-0.262809017480516	-0.320873634128244	-0.399788287774404	-0.267338427153988	-0.244118699605283	-0.173615833395599	-0.366593413403206	-0.258409605512762	-0.363332856997101	-0.288241946176192	0.429361442655768	-0.245419496152105	-0.365130603780109	-0.364754674046662	-0.435013900324025	-0.502105952065903	-0.351042745334739	-0.345444341316192	-0.404808507057799	-0.332026334985033	-0.303263048056284	-0.0955605741970034	0.344640613402188	-0.305729935220492	-0.352105525366526	-0.484483539588213	-0.340930491409116	-0.360616836354249	-0.377545183865088	-0.295332040444647	-0.399040253330813	-0.34529841300373	-0.57203983111506	-0.322617345898833	-0.326154865978513	-0.0196768841781966	-0.151954646543099	-0.439820641093988	-0.486618523213587	-0.492927064880375	-0.254931770204863	0.959183988384254	-0.0711722841595475	-0.263774945861652	0.521737606735543	0.0595797988207142	-0.249927958850055	1.5535874927492	0.685055060495099	-0.227362824352055
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Williamwhitmaniaceae	-0.311497804456083	-0.323849892748578	-0.365038085600012	-0.322901504564315	-0.332485909830329	-0.324884748357025	-0.330834510669344	-0.383969198383043	-0.294339687068619	-0.297560860207315	-0.238626991141425	-0.46847449385033	-0.398668873615777	-0.402037673041814	-0.398720953156804	-0.406416796207667	-0.34024073050179	-0.338215869359651	-0.461608522202624	-0.415624959016194	-0.450098573448867	-0.394578042253053	-0.425109920179547	-0.292723514627661	-0.346406564932699	-0.327927767927198	-0.374784961531974	-0.329764836872266	-0.320873149722401	-0.349251036524506	-0.343325798307043	-0.407034235457116	-0.381492582433338	-0.395278901255379	-0.376915745761249	-0.384389583008687	-0.381249860219898	-0.394731791993735	-0.369142026799575	-0.31226011480063	-0.357155525210389	-0.325673381928857	-0.347683492457737	-0.289616102151071	-0.280819147318915	-0.317902309255417	-0.345091401447334	-0.28086401256124	-0.364840797378586	-0.373332886684349	-0.356205058447705	-0.22195920890293	-0.278111482445739	-0.301128520634061	-0.304807783082434	-0.352718470785752	-0.3194787580848	-0.258823011401054	-0.254553438204578	-0.341407201383569	-0.248475115749413	-0.287166468842994	-0.277808727712668	-0.244141874679509	-0.287468513232214	-0.415933984449143	-0.267988996576141	-0.30172591676034	-0.379606540848357	-0.350646716758938	-0.253289957874564	-0.230544385585954	-0.334380326217168	-0.282544854361658	-0.333228843480782	-0.395999934415871	-0.313965972804565	-0.342193970206313	-0.398762659510187	-0.376830322271099	-0.404741171768206	-0.267306722502644	-0.24570407520017	-0.26551702631136	-0.222914068769116	-0.403330945816296	-0.26303221664739	-0.326207918029772	-0.400379244771757	-0.268486063054898	-0.24473992608256	-0.301119259025931	-0.37009392336235	-0.258871499550343	-0.364452052687013	-0.329948886823148	-0.403881688652484	-0.523770783364017	-0.365462668076311	-0.351563852403394	-0.435786634783656	-0.502105952065903	-0.351670692169715	-0.34695951715508	-0.404808507057799	-0.347167694576167	-0.307106931391747	-0.567932098370008	-0.33371363786752	-0.490444327063965	-0.372243156073117	-0.484875152160494	-0.387135959623973	-0.361908255072315	-0.315125907412189	-0.295897284902953	-0.321612674008906	-0.34529841300373	-0.572538690947799	-0.322617345898833	-0.397626090767731	-0.439670813187345	-0.394156258290254	-0.440190340151865	-0.486618523213587	-0.493822174620857	-0.26482847886076	-0.478283863298809	-0.250907093258881	-0.42819304444257	-0.342011992756201	-0.390431640030338	-0.249927958850055	-0.279012457134174	-0.306681343797018	-0.344582033816198
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae	-0.312136868075243	-0.322163066489809	-0.365367180095573	-0.323234588691377	-0.332485909830329	-0.324884748357025	-0.330834510669344	-0.383969198383043	-0.292580172114192	-0.297560860207315	-0.238626991141425	-0.459791418658709	-0.394440287635126	-0.399663389594455	-0.395236522757198	-0.404190604053118	-0.340587233593457	-0.335384845467138	-0.43954085632001	-0.404474851132021	-0.457661191353909	-0.394578042253053	-0.422795473535447	-0.291740969936978	-0.345149080883319	-0.327927767927198	-0.374784961531974	-0.31821066120473	-0.319235337950375	-0.347242366051077	-0.342825609914203	-0.407034235457116	-0.381492582433338	-0.392266066923575	-0.373575956889901	-0.38380197914131	-0.380625142589222	-0.387641916801257	-0.369142026799575	-0.310940755940734	-0.353727508420372	-0.323921506114817	-0.347246053353721	-0.289270590085731	-0.280537835023538	-0.317144400854957	-0.343954072381697	-0.264274936841905	-0.362232340813695	-0.372888294495967	-0.356205058447705	-0.216809740820564	-0.280746056478238	-0.300837357119232	-0.302137680316493	-0.335755119834669	-0.3194787580848	-0.258823011401054	-0.254553438204578	-0.342187812859547	-0.248475115749413	-0.286895160881213	-0.277808727712668	-0.244141874679509	-0.287468513232214	-0.415933984449143	-0.267988996576141	-0.30064243500518	-0.329802813102468	-0.350270320007632	-0.252952890133795	-0.230544385585954	-0.335445471784965	-0.282544854361658	-0.333228843480782	-0.395999934415871	-0.314258124846266	-0.34194133966418	-0.400327274798203	-0.377179498146726	-0.404741171768206	-0.267879948446772	-0.24570407520017	-0.26551702631136	-0.22269414527317	-0.404192755454953	-0.26303221664739	-0.320619660398344	-0.40008376412957	-0.268486063054898	-0.24473992608256	-0.301119259025931	-0.37009392336235	-0.258871499550343	-0.363053068124637	-0.329948886823148	-0.418023096735043	-0.523770783364017	-0.365794737985785	-0.372013366849707	-0.435400264189716	-0.501601080699301	-0.3482172373004	-0.287051177780578	-0.4027069745544	-0.373776996159285	-0.341188382404561	-0.567932098370008	0.27354856761373	-0.489581840685582	-0.37194243812247	-0.371966371615809	-0.316751368021891	-0.360616836354249	-0.377545183865088	-0.295897284902953	-0.385288862642955	-0.168915296577178	-0.520209079021856	-0.322617345898833	-0.390284459628547	-0.531628438118649	-0.599913074345633	-0.440190340151865	-0.486618523213587	-0.493822174620857	-0.26386266065419	0.704595673077479	-0.250223991972365	-0.424561645682211	-0.337734401803692	-0.387727406318214	-0.249927958850055	-0.405625156006116	-0.510913324782913	-0.219801780429491
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae	-0.30574728683081	-0.319127179191948	-0.333471075911004	-0.322568426574672	-0.331668060431525	-0.320622101386702	-0.327175467312779	-0.382841804001264	-0.287654533851059	-0.272685534058029	-0.221533920854317	-0.443965407077824	-0.390682265674115	-0.3958650744188	-0.382175000734461	-0.337510480648603	-0.316001689575436	-0.314166006969542	-0.365942526388101	-0.385904324999921	-0.456904818902284	-0.383230148912523	-0.405830247798174	-0.279954961402024	-0.330694131955957	-0.327927767927198	-0.357086744680572	-0.296011780062974	-0.310502922126327	-0.330679187378917	-0.341325126775037	-0.396758924554571	-0.364651636169762	-0.387446461221183	-0.361891139851828	-0.370878975201658	-0.323234014619342	-0.376421262251488	-0.343926910208679	-0.305664337606065	-0.355686298714755	-0.281928569821037	-0.344184269802889	-0.289270590085731	-0.280819147318915	-0.318660251104778	-0.346607949771273	-0.279990474423456	-0.364840797378586	-0.37155457955151	-0.359332122297262	-0.220595924439122	-0.271000320913252	-0.301128520634061	-0.304807783082434	-0.350350568968894	-0.318485767878813	-0.254168079079866	-0.254270564742452	-0.342708239201788	-0.237478088112234	-0.286623857517732	-0.277808727712668	-0.243754558818889	-0.269775340639215	-0.415467882495148	-0.261555957836638	-0.301364748494904	-0.380991743744778	-0.34725942222583	-0.253289957874564	-0.230544385585954	-0.334646606906152	-0.282544854361658	-0.332259695264214	-0.391798248598061	-0.313965972804565	-0.331586508532901	-0.400327274798203	-0.362170449700134	-0.404741171768206	-0.266733517983239	-0.244917327227142	-0.26551702631136	-0.222914068769116	-0.402469171099837	-0.26303221664739	-0.325191740948922	-0.396833759983904	-0.268256528938654	-0.244532847625569	-0.301119259025931	-0.37009392336235	-0.258409605512762	-0.362773283271956	-0.274360960971162	-0.418395367873405	-0.501515241338716	-0.365794737985785	-0.380925394317457	-0.435786634783656	-0.49907688121617	-0.3482172373004	-0.350596434653268	-0.403057215227598	-0.378833402913494	-0.341188382404561	-0.54997364605445	-0.472574803350741	-0.420254683321831	-0.372243156073117	-0.477827111062864	-0.387135959623973	-0.36126253473046	-0.377545183865088	-0.295897284902953	-0.416241888100966	-0.34529841300373	-0.571042139322342	-0.322617345898833	-0.404603027424357	-0.515061148722515	-0.596361259045055	-0.440190340151865	-0.478499899105626	-0.488452017961679	-0.184154596752239	-0.514961396391858	-0.242711895751923	-0.429403645286174	-0.339708555733773	-0.369145497662193	-0.249927958850055	-0.444720042681985	-0.539412530796903	-0.345619398756322
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae	-0.308941784438756	-0.304966500161611	-0.361089388641307	-0.266034201386893	-0.280217185674115	-0.208181757586269	-0.145161431288572	-0.298838963747193	-0.140220487785253	-0.258300814115022	-0.0597092240581304	-0.401642255052515	-0.316132033429466	-0.296868161788193	-0.227789042498143	-0.318876596693872	-0.0183994015206259	0.183300726202519	-0.285660711241632	-0.345635538658123	-0.364811477814011	-0.340284015689187	-0.378866861977881	-0.266215172403943	-0.254833347979239	1.25041666467887	-0.288587592815606	-0.214111667922786	-0.27779500838353	-0.136549445573822	2.85853456201284	-0.285421114048652	-0.227302050107397	-0.350133241616643	-0.169257004042545	-0.367355940260956	-0.345671901889024	-0.361666536671638	-0.305022208914906	-0.269652299788185	0.269459926666258	-0.29547786834922	-0.324076601006511	-0.103739254145331	-0.0687185244606094	1.32279906130202	3.7779922816317	-0.232019172491889	-0.194469825088544	2.11093588046788	-0.0823056944966812	-0.0614302571509495	-0.178844694175286	-0.257511565487278	-0.0330076848879967	-0.273556317788919	-0.0778941197251696	-0.114858989888362	-0.223751993570858	-0.186215532204753	-0.186623331171355	0.00612741852107891	-0.129677714420297	-0.208938914586313	-0.273226130824306	0.414395671807937	-0.237990453996849	-0.29233803722805	-0.374620601916718	-0.296149157302546	-0.207856224965127	-0.21647453579108	-0.269255879224705	0.588318727682399	-0.073098441481945	-0.272412556647445	-0.031720924592012	0.039783483917294	0.283809868304586	-0.320344351304333	-0.0378104592909113	-0.0610063302578621	-0.200731849339225	-0.20053824995636	-0.208406713329699	-0.230812669085677	-0.177122662273	0.0767005470486086	0.0782413882837856	-0.253573554925887	-0.232941183194942	-0.284501644791525	3.65386005361906	-0.245943788860179	-0.331742126705609	-0.260218753348436	-0.197317700877847	0.709330257455308	-0.235062146168808	1.06137548391195	3.0192307493721	2.20759601429588	0.312436375860837	-0.31940230572616	-0.324052413621804	-0.184579652556191	-0.181505419281784	0.86980481681802	-0.344157538403944	-0.280925136873314	0.318174332192482	0.557498333070758	0.280441799922411	-0.325137212378555	-0.354403403777939	0.0845335114157264	0.110320962023119	-0.136752113771259	0.88076621101018	4.27696723108136	-0.149808447313378	0.844234611454419	0.628175463007121	2.28839081021562	1.30224480597191	2.02881678155934	-0.219020222434377	-0.271749881211614	-0.17187068628973	0.225668404610492	-0.146552049930055	-0.302053870190544	-0.223921644743531	0.177590349211032	0.35363932786012	0.806715196105879
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae	-0.311817333334623	-0.32148838043081	-0.365038085600012	-0.22457747648221	-0.296535109390326	-0.305874372520677	-0.320469143668837	-0.366689342665342	-0.288709903283235	-0.286755216129878	-0.217191407981132	-0.442434394059454	-0.383168256963611	-0.398713748690162	-0.389140145560851	-0.39261807274557	-0.326385946278717	-0.325479682604857	-0.429095178142647	-0.40606736567395	-0.45312332554374	-0.386813021704299	-0.418167305368466	-0.289776054763919	-0.342005743278005	-0.327927767927198	-0.35655068055763	-0.323986828112672	-0.314322819441054	-0.329675836917162	-0.327826313281258	-0.369382461815324	-0.368334370859297	-0.388651255449561	-0.374689157119947	-0.380276711389251	-0.369383543348274	-0.392368229510754	-0.362261938266299	-0.291162571887045	-0.337575261556835	-0.306849823179156	-0.308355429117817	-0.256134938337051	-0.264230205356951	-0.30199325289006	-0.0913260802213079	-0.27475024674672	-0.363275681088821	-0.368887426916344	-0.355857638191424	-0.219384230867695	-0.262313235397752	-0.133114662453565	-0.298466990853323	-0.342065269506561	-0.311536440503327	-0.258512639082141	-0.254553438204578	-0.327101950437561	-0.246596992312771	-0.2782157332155	-0.274630051657245	-0.235816888789668	-0.284878045951255	-0.415001790549497	-0.263461771324269	-0.298475678843481	-0.346113753027093	-0.344625289419077	-0.250256628966119	-0.230268367352406	-0.329321715355185	-0.278671435623987	-0.333228843480782	-0.25953835940735	2.17901833381965	-0.332848977123441	-0.361559875042074	-0.325567820678413	-0.395325853767972	-0.262912701930423	-0.244523969363476	-0.261636335040644	-0.221814486720529	-0.397299256022012	-0.262139439859588	-0.269897478221775	-0.380296321213254	-0.267797471110447	-0.244118699605283	-0.300663758964556	-0.364843392141235	-0.257485859698671	-0.363053068124637	-0.329130179440064	-0.417650832205488	-0.511505073233198	-0.353180026094074	-0.340688025049215	-0.36480750368034	-0.445625477924334	-0.307763669402986	-0.334235812524848	-0.404808507057799	-0.3643417942214	-0.33183709128836	-0.552965887133333	-0.433703231967355	-0.419824714510682	-0.342795301837302	-0.412145815437059	-0.357686585376619	-0.0878476066151605	-0.3768836052356	-0.293919015589864	-0.415859479779064	-0.334010443946943	-0.477424692272121	-0.293033786868728	-0.393587874823113	-0.492177135223381	-0.566442677740734	-0.403989668948298	-0.473800925137244	-0.447767478644143	-0.262414049186187	-0.498699814206158	-0.251590225131234	-0.396741024659319	-0.342670168549514	-0.386713411087961	-0.247728431612995	-0.450263726709429	-0.523991252544244	-0.345619398756322
Bacteria|Bacteroidetes|Saprospiria|Saprospirales|Saprospiraceae	-0.312136868075243	-0.323849892748578	-0.365367180095573	-0.323234588691377	-0.332076980557109	-0.325212685003724	-0.330529562107707	-0.383969198383043	-0.293987768982251	-0.297233314523014	-0.238626991141425	-0.259396808700722	-0.0515144241186497	-0.0599758050721676	-0.398720953156804	-0.13472975544829	-0.340587233593457	-0.338215869359651	-0.461608522202624	-0.415624959016194	-0.459174010048704	-0.394578042253053	-0.425109920179547	-0.292723514627661	-0.346406564932699	-0.327927767927198	-0.374784961531974	-0.329764836872266	-0.320873149722401	-0.349251036524506	-0.343325798307043	-0.407719433590167	-0.381492582433338	-0.395278901255379	-0.376915745761249	-0.385564841530391	-0.381249860219898	-0.401232985451355	-0.373730103156835	-0.31226011480063	-0.357155525210389	-0.325673381928857	-0.347683492457737	-0.289616102151071	-0.280819147318915	-0.318660251104778	-0.346607949771273	-0.28086401256124	-0.364840797378586	-0.373777489143587	-0.359332122297262	-0.22195920890293	-0.280746056478238	-0.301128520634061	-0.304807783082434	-0.352718470785752	-0.3194787580848	-0.258823011401054	-0.254553438204578	-0.342708239201788	-0.248475115749413	-0.287166468842994	-0.277808727712668	-0.244141874679509	-0.287468513232214	-0.415933984449143	-0.267988996576141	-0.30172591676034	-0.380991743744778	-0.350646716758938	-0.253289957874564	-0.230544385585954	-0.335445471784965	-0.282544854361658	-0.333228843480782	-0.395999934415871	-0.314258124846266	-0.342193970206313	-0.400327274798203	-0.377179498146726	-0.404741171768206	-0.267879948446772	-0.24570407520017	-0.26551702631136	-0.222914068769116	-0.404192755454953	-0.26303221664739	-0.326207918029772	-0.400379244771757	-0.268486063054898	-0.24473992608256	-0.301119259025931	-0.37009392336235	-0.258871499550343	-0.364452052687013	-0.329948886823148	-0.418395367873405	-0.523770783364017	-0.365794737985785	-0.380925394317457	-0.435786634783656	-0.502105952065903	-0.351670692169715	-0.350596434653268	-0.404808507057799	-0.380519156358772	-0.341188382404561	-0.569429178562752	-0.472574803350741	-0.490444327063965	-0.372243156073117	-0.484875152160494	-0.387135959623973	-0.361908255072315	-0.377545183865088	-0.295897284902953	-0.416241888100966	-0.34529841300373	-0.572538690947799	-0.322617345898833	-0.408643370182321	-0.531628438118649	-0.599913074345633	-0.440190340151865	-0.486618523213587	-0.493822174620857	-0.265069943066951	-0.517881283150369	-0.251817942552647	-0.435054005942019	-0.34497396211051	-0.390769694450651	-0.249927958850055	-0.458418569609019	-0.54736020903416	-0.346656817734112
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae	-0.308302838041274	-0.323849892748578	-0.364708996707515	-0.322901504564315	-0.33003247139798	-0.325212685003724	-0.330834510669344	-0.383969198383043	-0.293283955453326	-0.297560860207315	-0.238626991141425	-0.409795309058321	-0.393970497777996	-0.399663389594455	-0.397414224727839	-0.405971539566986	-0.324308626744712	-0.335384845467138	-0.459865563804413	-0.414562791982994	-0.456904818902284	-0.394578042253053	-0.425109920179547	-0.291740969936978	-0.344520370791431	-0.327927767927198	-0.370493040106505	-0.251695461464025	-0.317051826634532	-0.348246673908098	-0.34232543519505	-0.407034235457116	-0.381492582433338	-0.392266066923575	-0.375802420074892	-0.38380197914131	-0.381249860219898	-0.400050797882901	-0.368568593245157	-0.311820317210305	-0.355196582031701	-0.325235396674591	-0.346808624614097	-0.285125007233194	-0.229421453791146	-0.318660251104778	-0.346607949771273	-0.28086401256124	-0.359624237131228	-0.373777489143587	-0.35898464572988	-0.218929873640295	-0.280482579352711	-0.301128520634061	-0.304473996724788	-0.229590877841493	-0.317989294263847	-0.258823011401054	-0.254553438204578	-0.342448024161437	-0.248475115749413	-0.286895160881213	-0.277230738561166	-0.244141874679509	-0.287468513232214	-0.415933984449143	-0.267988996576141	-0.301003587909948	-0.351369252580883	-0.346883094527335	-0.253289957874564	-0.230544385585954	-0.335445471784965	-0.282544854361658	-0.333228843480782	-0.395999934415871	-0.314258124846266	-0.34194133966418	-0.400327274798203	-0.377179498146726	-0.403766974836875	-0.267879948446772	-0.24570407520017	-0.26551702631136	-0.222914068769116	-0.402900054092947	-0.26303221664739	-0.32569982225259	-0.400379244771757	-0.268486063054898	-0.244532847625569	-0.301119259025931	-0.369802190390816	-0.257716790869804	-0.360814901848337	-0.329948886823148	-0.418395367873405	-0.523770783364017	-0.365794737985785	-0.380925394317457	-0.435786634783656	-0.502105952065903	-0.351670692169715	-0.350596434653268	-0.404808507057799	-0.332362684918013	-0.341188382404561	-0.569429178562752	-0.459740002293726	-0.490444327063965	-0.361119747201174	-0.48056776804822	-0.387135959623973	-0.361908255072315	-0.377545183865088	-0.295897284902953	-0.40553702890959	-0.338114349055682	-0.556081220424903	-0.318467033796269	-0.402766765880076	-0.391150751831031	-0.598898223336966	-0.435015125082513	-0.486618523213587	-0.492927064880375	-0.265069943066951	-0.517881283150369	-0.25136251110853	-0.433843090942749	-0.34102477150949	-0.387727406318214	-0.249927958850055	-0.458418569609019	-0.54736020903416	-0.346656817734112
Bacteria|Bacteroidetes|Unassigned|Unassigned|Unassigned	-0.312136868075243	-0.323849892748578	-0.365367180095573	-0.323234588691377	-0.332485909830329	-0.325212685003724	-0.330834510669344	-0.383969198383043	-0.294339687068619	-0.297560860207315	-0.238626991141425	-0.46847449385033	-0.398668873615777	-0.402987458904092	-0.398720953156804	-0.406416796207667	-0.340587233593457	-0.338215869359651	-0.461608522202624	-0.415624959016194	-0.459174010048704	-0.394578042253053	-0.425109920179547	-0.292723514627661	-0.346406564932699	-0.327927767927198	-0.374784961531974	-0.329764836872266	-0.320873149722401	-0.349251036524506	-0.343325798307043	-0.407719433590167	-0.381492582433338	-0.395278901255379	-0.376915745761249	-0.385564841530391	-0.381249860219898	-0.401232985451355	-0.373730103156835	-0.31226011480063	-0.3566657703035	-0.325673381928857	-0.347683492457737	-0.289616102151071	-0.280819147318915	-0.318660251104778	-0.346607949771273	-0.28086401256124	-0.364840797378586	-0.373777489143587	-0.359332122297262	-0.22195920890293	-0.280746056478238	-0.301128520634061	-0.304807783082434	-0.352323799691994	-0.3194787580848	-0.258823011401054	-0.254553438204578	-0.342708239201788	-0.248475115749413	-0.287166468842994	-0.277808727712668	-0.244141874679509	-0.287468513232214	-0.415933984449143	-0.267988996576141	-0.30172591676034	-0.380991743744778	-0.350646716758938	-0.253289957874564	-0.230544385585954	-0.335445471784965	-0.282544854361658	-0.333228843480782	-0.395999934415871	-0.314258124846266	-0.342193970206313	-0.400327274798203	-0.377179498146726	-0.404741171768206	-0.267879948446772	-0.24570407520017	-0.26551702631136	-0.222914068769116	-0.404192755454953	-0.26303221664739	-0.326207918029772	-0.400379244771757	-0.268486063054898	-0.24473992608256	-0.301119259025931	-0.37009392336235	-0.258871499550343	-0.364452052687013	-0.329948886823148	-0.418395367873405	-0.523770783364017	-0.365794737985785	-0.380925394317457	-0.435786634783656	-0.502105952065903	-0.351670692169715	-0.350596434653268	-0.404808507057799	-0.380519156358772	-0.341188382404561	-0.569429178562752	-0.472574803350741	-0.490444327063965	-0.372243156073117	-0.484875152160494	-0.387135959623973	-0.361908255072315	-0.377545183865088	-0.295897284902953	-0.416241888100966	-0.34529841300373	-0.572538690947799	-0.322617345898833	-0.406806754026259	-0.531628438118649	-0.599913074345633	-0.440190340151865	-0.486618523213587	-0.493822174620857	-0.265069943066951	-0.517881283150369	-0.251817942552647	-0.435054005942019	-0.34497396211051	-0.390769694450651	-0.249927958850055	0.155668830073296	-0.0846443538116037	-0.346656817734112
