Genus	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinobaculum	0.0152079689757433	0.0728862973760933	0.0138026224982747	0.0030308081649972	0.00550468815941577	0.021792506283506	0.00138698178892911	0.00147697397571855	0.0108106160249365	0.0178867605450584	0.00340211271199415	0.0202738529677802	0.00717952399755896	0.0599397177695575	0.00324754404481611	0.00160694198939418	0.00461993347295799	0.0230540302636543	0	0.0118511495615075	0.0375883325815667	0.0276198586783898	0.0163367549759033	0.00247622820919176	0.0166154357398023	0	0.0628603632895478	0.00808048159670316	0.0154643160906209	0.0200915280723295	0.118938084872422	0.0256357670221493	0.012824075063586	0.0284711018316409	0.00453885257806826	0.0276408531810015	0	0.0182665083569276	0.0119084478529069	0.0064169750379671	0.00424169158660474	0	0.00581699726601129	0.0489279535883412	0.0253251299775053	0.273545070681109	1.81534918377024	0.00613873542050338	0.0109709270433352	0.0355638745905475	0.0992295120242821	0.0242135440880211	0.011260627216936	0.0148687829901123	0.0607205505329915	0.00171921741223395	0.0143871091502014	0.424866591890146	0.00326749334248231	2.12632747805748	0.0109390383022613	0.00571787981016639	0.00156494522691706	0.105773366033964	0.0318659807893659	0.258354299994934	0.0165186342901435	0.0673627484001347	1.25952676355902	0.00667746189673305	0.0952891429932702	0.00523149359142035	0.0408453827212361	0	0.57808531137777	0.0260648878523904	0	0.0171221149236354	0.737166274642935	0.00984778143552517	0.108531580194858	0.0116644044791313	0.366821468461584	0.0072386835247563	0.00139779986301561	4.77808588052381	0.0139379886215329	0.0953176667176596	0.070763198496572	0.0154434191730049	0.0258442453480358	0.00347029428095503	0.0251376586066555	0.0195101647958586	0.0813773701159046	0.0198447151043088	0.036623844940275	1.41605039715147	0.154133646147341	0.388901554265177	1.93383323580245	1.0008366615625	1.72579857766753	0.1292546316243	0.14863019201414	0.282604855912284	0.0449107399044399	0.00136630687252357	0.0103149941333471	1.16633569210975	0.0191995084925826	0.392848149080836	0.274625477688496	0.199266588251574	0.507670541237828	0.00147009099863282	2.36710496740841	0.00309544814350498	5.94628630875791	0.0766871165644172	0.00139608259224616	1.5264752560958	0.873852567442979	0.0146893862507345	0.167773505767214	0.00998772936107068	0.0109095867994	0.638994099610935	0.0165356534127045	1.43171324953757	0.0167914363674526	0.00397487876619763	0.269025083593827	0.126313554824329	0.445719110051649	0.363443205009925
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces	0.334575317466352	0.111655604491037	0.135265700483092	0.030308081649972	0.0275234407970788	0.154000377736776	0.0180307632560784	1.01320414734292	0.117115006936812	0.164232983186445	0.0187116199159678	0.204298056829169	0.157949527946297	0.181531716673517	0.060079564829098	0.956130483689539	0.112418381175311	0.0502997023934275	1.15444372332684	0.602433436043296	0.177918107552749	1.37408796924989	1.99852969205217	0.14114500792393	0.191077511007726	0	0.0650279620236702	0.355541190254939	0.11855975669476	0.0625069762250251	0.103229281210027	0.107670221493027	0.0876311796011713	0.0972762645914397	0.0590050835148874	0.479108121804026	0.127185216588942	0.285414193076993	0.216733750922905	0.175397317704434	0.0636253737990711	0.106773988213794	0.114400946231555	0.0506753805022105	0.0268148435055939	0.769230769230769	0.431822800243853	0.0306936771025169	2.91168403730115	0.164716892840431	1.37899836563157	0.663451108011777	0.115421428973594	0.0059475131960449	0.824787478073134	0.0412612178936148	0.0215806637253021	0.802148125488596	0.00980248002744694	1.16475494075815	0.0203153568470566	0.327348619132026	0.0610328638497653	1.93530389501703	0.314107524923749	0.81558906468989	0.053367895398925	0.407721898211342	0.111884083658277	0.00834682737091632	0.512179143588827	0.0139506495771209	0.260243438481019	0.160997499400541	0.757642112639047	0.643391179093216	0.0949747199642448	0.119854804465448	0.545600038798225	0.301060746743198	0.842055363580794	0.110281642348151	2.05866792075716	0.0434321011485378	0.0363427964384059	0.711663915113241	0.020273437994957	0.497770037303334	0.209969490620976	0.0527650155077668	0.643644777001083	0.0254488247270035	0.114915010773282	0.0403210072447745	0.0895151071274951	0.0992235755215439	0.21833446022087	9.32758148452479	1.19896880498684	13.4962249728439	0.767545351859664	4.29223167632248	8.82690556926284	0.240230830493648	5.29980450443213	7.61538566052092	1.03294701780212	0.0122967618527121	0.924481349201233	0.201381702234777	0.582385090941672	0.112062452782674	0.440272591214891	0.0761087663460873	4.19313673814742	1.06581597400879	3.70167453360306	0.0340499295785547	1.34421113149177	4.80034441933053	0.0809727903502771	1.87274563555043	5.77223714274261	0.855990598792799	3.98741698706746	2.95208743543646	0.18273557888995	1.76109865759707	0.0470630135592358	0.681629502323075	0.036381445462814	0.0370988684845112	1.82327121431606	0.199554187453561	2.92635081446166	1.82839889289608
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Fudania	0	0.00155077228459773	0.00276052449965493	0	0	0	0	0.00147697397571855	0.00360353867497883	0.00650427656183941	0.00340211271199415	0	0	0.017125633648445	0	0	0.0107798447702353	0	0	0	0	0.260087002554837	0.0517330574236937	0	0.00276923928996705	0	0.00867039493648936	0.00202012039917579	0.00257738601510348	0.00223239200803661	0.0987410515921995	0.0512715340442986	0.012824075063586	0.0142355509158204	0.00226942628903413	0.00691021329525038	0.00498765555250754	0	0	0.00213899167932237	0	0	0	0	0	0.0128511107031393	0.00508026823816298	0	0.0285244103126714	0.00935891436593355	0.00583703011907541	0.018402293506896	0	0	0.00674672783699906	0	0.00479570305006714	0.0101967982053635	0	0.0200819817372095	0	0	0	0	0.0022761414849547	0.0624778372536769	0.00762398505698929	0	0	0	0.00397038095805293	0	0.0140041312187095	0	0.140141893667338	0.024693051649633	0	0.0102732689541812	0.0412231140425326	0.00422047775808222	0.0386721722533402	0.0201476077366814	0.0141085180177532	0	0	0.0288512398018882	0.00506835949873924	0.0164746584450276	0.00928041947496027	0	0.00738407009943881	0	0.00837921953555183	0.00130067765305724	0.0767272346807101	0	0.00281721884155961	0.0150643659271432	0	0.194450777132589	0	0	0.629362325342059	0	0	0.0312495754133775	0.0311880138225277	0.00273261374504714	0.0141831169333522	0.220960478840936	0	0.0025182573659028	0.0305139419653885	0.0166055490209645	0	0	2.54551584625759	0.00154772407175249	0.00136885043940099	0	0.00418824777673847	0.0115423459818208	0.255207707005518	0.0774531275038727	1.3603635092625	0.0542191022458123	0.01909177689895	0.0128829455566721	0.0254394667887761	0.155842642625147	0.00699643181977192	0.00397487876619763	0.0402993040201279	0.0297208364292538	0.242103694874851	0
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Schaalia	0.138392517679264	0.057378574530116	0.0690131124913734	0.00909242449499159	0.0238536486908017	0.0493963475759469	0.0194177450450076	0.661684341121909	0.0882866975369813	0.32521382809197	0.0833517614438566	0.168428932347712	0.096923573967046	0.0667899712289355	0.147763254039133	0.308532861963683	0.0400394234323026	0.0335331349289517	0.184868330481641	0.319981038160702	0.285671327619907	0.63755840449283	1.94135104963651	0.160954833597464	0.2436930575171	0	0.119217930376729	0.0909054179629106	0.128869300755174	0.0982252483536109	0.267049662260721	0.0820344544708778	0.0769444503815162	0.163708835531935	0.181554103122731	0.506748974985028	0.413975410858126	0.141565439766189	0.152428132517208	0.100532608928151	0.11664651863163	0.213547976427589	0.0756209644581467	0.00524228074160798	0	0.0312098402790527	0.0287881866829235	0.00153468385512584	0.0285244103126714	0.0505381375760412	0.0291851505953771	0.133658763365876	0.015483362423287	0.00446063489703368	0.118067737147483	0.00515765223670185	0.016784960675235	0.0271914618809694	0	0.196094645198634	0.00156271975746589	0.0443135685287895	0.0125195618153365	0.211546732067927	0.00910456593981882	0.0303946235288158	0	0.0265905585790005	0.00332328961361219	0.00500809642254979	0.12903738113672	0.00523149359142035	0.0606845686144079	0.121604494228068	0.0613120784794604	0.0425269222854791	0.322634710466773	0.0171221149236354	1.94476102718301	0.0281365183872148	0.691109142850014	0.0137852052935188	0.0740697195932044	0.0144773670495126	0.0153757984931717	0.115404959207553	0.00380126962405443	0.0494239753350828	0.110204981265153	0.0102956127820033	0.137835975189524	0.0208217656857302	0.195116112042136	0.0156081318366869	0.012787872446785	0.024805893880386	0.050709939148073	0.1615995617639	0.0736567866544815	0.222612613820757	0.0966236169894258	0.39780889387027	0.0818039081157393	0.0287232514720666	0.0334752684716531	0.932052553633782	0.0698611509624621	0.0519196611558956	0.0090256198666787	0.132855984113221	0.0204794757254214	0.0591790480987157	0.361808169018178	0.89808344288383	0.334285793547313	0.0176410919835938	0.0393346819510002	0.0232158610762873	0.0123196539546089	0.0282531482079432	0.157757332923816	0.126965805800029	0.91260138159565	0.00400619625020031	0.131422579517651	0.567873755100876	0.201827355788899	0.136559222900724	0.0356152535042865	0.0145647329556213	0.0489750227384034	0.0476985451943716	0.162286386459434	0.0658104235219191	0.684098132697656	1.3782884620761
Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Scardovia	0	0.00930463370758638	0.00138026224982747	0	0	0.00145283375223373	0	0	0	0	0	0.00935716290820623	0.00179488099938974	0.003425126729689	0	0	0.00307995564863866	0	0.0196668436682597	0	0.0250588883877111	0.00230165488986581	0	0	0	0	0	0.00202012039917579	0	0	0.0201970332802226	0.00256357670221493	0	0	0	0	0.00249382777625377	0.00228331354461595	0.00238168957058137	0.00213899167932237	0	0	0	0	0.00148971352808855	0.0146869836607307	0.0186276502065976	0.0122774708410068	0.0219418540866703	0.0187178287318671	0.0218888629465328	0.0377731287773129	0	0.0148687829901123	0.0944541897179868	0.0292266960079772	0	0.0458855919241358	0	0.0437078426045149	0	0	0	0.0918252298536608	0	0	0	0	0.00443105281814959	0.00500809642254979	0.0297778571853969	0	2.1519681639417	0.131880930360018	0.00291962278473621	0	0.00558674823319087	0.0262539095495742	0.464366255243823	0.0126614332742466	0.0311872356881775	0	0.0105813885133149	0.0024128945082521	0	0.0384683197358509	0	0	0.00116005243437003	0.00772170958650245	0.02092153194841	0.00347029428095503	0.0203495331577687	0.00780406591834346	0.00348760157639591	0.00868206285813509	0	0	0.249614665884632	0.00536415936917486	0	0	0.618806982359383	0.134477040982857	0.344125759888594	0	0.773462742798688	0	0	0.00699242021648533	0	0	0.00581217942197876	0.132844392167716	0.00138707798152412	0.00147009099863282	3.03438975050573	0	0	0	0.00139608259224616	0.021641898715914	0	0	0.696260048933939	0.00142681848015295	0.223646529387699	0.00257658911133442	0	0.00728236647781063	0	0	0	0	0	0.00419357544242221
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0.441031100296555	0.156628000744371	1.99861973775017	0.247010865447272	0.370649002733995	1.87124987287705	0.644946531852037	12.0742622514991	1.81798526152682	0.899216234674298	0.326602820351438	1.844920620068	1.06974907563629	0.30826140567201	0.902817244458878	7.96079061545878	1.66163607244056	0.215869556105126	2.9008594410683	2.90353164256933	7.84593795419235	4.36623932607545	1.8242709723092	0.515055467511886	0.600924925922849	20	0.771665149347553	0.589875156559331	3.14698832444135	2.12746958365889	33.6078633782904	7.46257178014766	1.73552482527198	1.53743949890861	2.24900145243282	2.92762703275441	0.491284071921993	2.46826194172984	0.914568795103246	0.633141537079421	2.66166147059447	4.32434652265867	1.86337812421228	0.0506753805022105	0.0417119787864794	0.414907288415642	0.254013411908149	0.0306936771025169	3.37246297312123	0.282639213851193	0.124036890030353	0.134627305129397	0.015483362423287	0.0148687829901123	1.01538253946836	0.0223498263590414	0.0239785152503357	0.20393596410727	0.00653498668496463	0.985198398166633	0.0281289556343861	0.355938018182858	0.0219092331768388	1.14723420082991	0.892247462102244	1.10096080782155	0.124525089264158	0.0354540781053341	0.135147110953563	0.909804183429878	10.8609771107538	0.179614613305432	0.110866038814784	0.0479567019490974	0.278823975942308	25.337814664929	2.95538981535797	0.0205465379083624	0.25825068503116	20.8280577361357	0.411671511083944	0.126187648456057	0.583152078067133	0.214747611234437	0.0503207950685621	2.04202663931142	0.145715335588753	0.689582132056155	0.143846501861884	0.0386085479325123	0.219060746283351	0.0173514714047751	0.0873832894421834	0.0793413368364918	0.122066055173857	0.0582938506189071	0.0112688753662384	0.194467269241304	0.346459700189598	0.291005645777736	0.0244961282508404	0.262048715803432	0.824636170521566	0.0182784327549515	0.794033368147612	5.44421950788712	0.00998016442320887	0.00546522749009428	1.08178500973478	0.0139848404329707	0.0307192135881321	0.0730294636111811	0.00145304485549469	0	0.0249674036674342	0.0455728209576173	0.0491683524387503	0.00619089628700995	0.177950557122129	0.178936605316973	0	0.663684893954696	0.583904544300584	0.184285027509214	5.31142957008039	0.166937762177896	0.0490931405972999	0.0747210842286981	0.0190796000915821	1.09818086485384	0.0251871545511789	0.155020271881708	0	0.0180447935463327	0.797079856972586	0.0615057731555257
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales|Corynebacteriaceae|Corynebacterium	0.0197703596684663	0.0139569505613796	0.0138026224982747	0.0015154040824986	0	0.0886228588862576	0.00138698178892911	0.0324934274658081	0.00180176933748941	0.0666688347588539	0.0901559868678449	0.0592620317519728	0.0197436909932871	0.095903548431292	0.0113664041568564	0.0948095773742568	0	0.0209582093305948	0.540838200877141	0.191593584577704	0.0501177767754222	0.0529380624669137	0.0653470199036131	0.00990491283676704	0.0332308714796046	0	0.0325139810118351	0.0747444547695043	0.0180417021057244	0.0156267440562563	0.0785440183119768	0.0589622641509434	0.010686729219655	0.0403340609281579	0.00226942628903413	0.0391578753397522	0.0124691388812689	0.0456662708923189	0.107176030676162	0.0128339500759342	0.0127250747598142	0.00410669185437671	0.0116339945320226	0.0821290649518584	0.029794270561771	0.167064439140811	0.650274334484861	0.00613873542050338	0.770159078442128	0.72250818905007	0.0481554984823722	0.036804587013792	0.170316986656157	0.0148687829901123	0.0556605046552422	0.0137537392978716	0.0143871091502014	0.0730770538051052	0.00326749334248231	0.459522993869089	0.0203153568470566	0.44742409514552	0.00312989045383412	0.115072123487499	0.0455228296990941	3.5359078705189	0.0889464923315417	0.0230451507684671	0.0188319744771358	0.0350566749578485	0.202489428860699	0.0435957799285029	0.110866038814784	0.0616586167916966	10.2405769174623	0.495232869195418	0.0432972988072293	0.470287423235851	0.0303111132665681	0.239160406291326	0.709821484262921	1.99673396674584	0.385632825818588	0.024128945082521	0.00978459904110929	1.01139623972175	0.0544848646114469	0.774308946916297	0.0823637228402724	0.176312368891806	0.110761051491582	0.047427355173052	0.0861862580799617	0.1885982596933	1.02884246503679	0.121548880013891	0.00845165652467884	13.7455491646124	0.186869995771555	1.10635786989231	19.6731127774527	14.9194121268568	6.6076447071552	0.00261120467927879	0.0294582362550548	1.16982106221383	0.01122768497611	0.575215193332422	0.545405314800727	0.90062372388331	0.00383990169851652	2.927474187862	3.44952848694439	0.218639728776033	0.195577995394901	0.00441027299589845	0.0154529107664644	0.0232158610762873	5.35220521805788	0.0107631040792164	0.497005402839632	8.15755302265185	0.881869563474566	0.213663800010683	5.94757077944775	2.99489198984105	0.0818219009954998	2.79817577490918	1.10916075199064	6.99544123858489	1.65115790946617	0.934096510056443	0	0.141173973038956	0.151470003972984	5.05465626659957
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Arachnia	0.00152079689757433	0	0.00276052449965493	0	0.00733958421255436	0.00581133500893493	0	0	0.00180176933748941	0.0146346222641387	0.00510316906799122	0	0	0.0017125633648445	0.00324754404481611	0.00321388397878837	0.00153997782431933	0	0.0157334749346077	0.00197519159358458	0.00501177767754222	0.0345248233479872	0.00544558499196776	0.00247622820919176	0.00276923928996705	0	0.00216759873412234	0.00808048159670316	0.00773215804531045	0.00669717602410983	0.0583469850317542	0.0281993437243642	0.010686729219655	0	0.00907770515613653	0.00460680886350025	0.00748148332876132	0.0365330167138551	0.0119084478529069	0.0064169750379671	0.00424169158660474	0	0	0.00349485382773865	0	0	0	0	0.00438837081733406	0.0430510060832943	0.00145925752976885	0.00484270881760422	0	0	0.00168668195924976	0	0	0.00169946636756059	0	0.0035438791300958	0	0.00857681971524958	0	0	0.00910456593981882	0.585940798027727	0.0152479701139786	0	0.0022155264090748	0.00166936547418326	0	0	0.00350103280467738	0.00171273935532491	0.103646608858136	0.00274367240551478	0.00279337411659544	0.0273953838778166	0	0.0365774739033792	0.0012474894275271	0.00318120122158127	0	0	0	0	0	0	0	0.00128695159775041	0	0.00115676476031834	0	0.00520271061222897	0.00232506771759728	0.0012402946940193	0	0.0342371952889619	0	1.12513242768443	0.951266313740967	0.167332312500987	0.130622369410616	0	0.0910527302428965	0.0611404736348691	0.0187128082935166	0	0.016761865466689	0.0349621010824267	0.0294392463552933	0.0327373457567363	0	0	0	0	0	0	0.0533851671366387	0.0349800882574534	0	0.0230846919636416	0.518432410042624	0.0186955825009348	0.0209716882209018	0.00570727392061182	0	0.0270541856690114	0.00381592001831642	0.0568024585269229	0.00559714545581753	0	0.00217834075784475	0.850228213565439	0.157677791021057	0.0013978584808074
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Cutibacterium	0.00304159379514866	0.00155077228459773	0.0041407867494824	0	0.0385328171159104	0	0.00277396357785822	0.00738486987859274	0.00360353867497883	0	0	0.00623810860547082	0.00358976199877948	0.006850253459378	0	0.017676361883336	0	0.0104791046652974	0.222235333451334	0.11653630402149	0.00751766651631334	0.0161115842290607	0	0.00495245641838352	0	28	0.013005592404734	0.0303018059876369	0.00773215804531045	0	0	0.0845980311730927	0.00427469168786201	0	0	0.0230340443175013	0.00249382777625377	0.00913325417846379	0.0381070331293019	0.00855596671728947	0.00424169158660474	0.00616003778156506	0.0504139763054311	0	0	0.0312098402790527	0	0	0.0263302249040044	0.00374356574637342	0.00145925752976885	0.000968541763520843	0	0	0	0	0.0143871091502014	0.00169946636756059	0	0.00236258608673054	0.0125017580597271	0.0028589399050832	0.00156494522691706	0.00929875745353527	0.0022761414849547	0.00844295098022661	0	0.00531811171580011	0	0	0	0	0.00816907654424722	0	0	0.00548734481102956	0	0.00570737164121179	0.00121244453066272	0.00281365183872148	0.0523945559561383	0	0.00117570983481277	0.0024128945082521	0	0.0224398531792463	0	0.00235352263500394	0.00232010486874007	0	0.0147681401988776	0	0.015561407708882	0	0.00232506771759728	0.0012402946940193	0	0	0	0	0	0	0.00263883574566901	0	0.00267802147773225	0.00135867719188598	0.00124752055290111	0.00136630687252357	0.00773624560001031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267233201052899	0.00133539875006677	0	0	0.0531842356470749	0.0128829455566721	0.0178076267521433	0.0160212062511834	0.00419785909186315	0.0132495958873254	0	0	0.00372467222884386	0.0013978584808074
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Lancefieldella	0.145996502167136	0.138018733329198	0.0441683919944789	0.0106078285774902	0.0440375052753261	0.0392265113103108	0.0235786904117949	0.401736921395445	0.102700852236897	0.170737259748284	0.0935580995798391	0.318143538879012	0.134616074954231	0.0770653514180025	0.193228870666558	0.286035674112165	0.326475298755698	0.0125749255983569	0.0511337935374752	0.14221379473809	0.125294441938556	0.352153198149469	0.514607781740954	0.220384310618067	0.0470770679294398	0	0.0585251658213032	0.0888852975637348	0.108250212634346	0.129478736466123	0.0224411480891362	0.0281993437243642	0.0683950670057922	0.0901584891335295	0.086238198983297	0.149721288063758	0.281802538716676	0.136998812676957	0.109557720246743	0.0470578169450921	0.08059214014549	0.108827334140983	0.0329629845073973	0.0227165498803013	0.00893828116853129	0.016522856618322	0.0321750321750322	0.0107427869858809	0.0460778935820077	0.0280767430978007	0.049614756012141	0.0300247946691461	0.0957153313439559	0.0639357668574827	0.153488058291729	0.036103565656913	0.0311720698254364	0.0424866591890146	0.0163374667124116	0.0283510330407664	0.029691675391852	0.0128652295728744	0.0359937402190923	0.0302209617239896	0.0204852733645923	0.0641664274497222	0.00381199252849464	0.0283632624842673	0.135147110953563	0.0116855583192828	0.0158815238322117	0.0575464295056239	1.84854532086966	0.0137019148425993	0.0160579253160492	0.0192057068386035	0.0111734964663817	0.375545053991736	0.0885084507383787	0.0689344700486762	0.0648694502314093	0.0190872073294876	0.0117570983481277	0.0096515780330084	0.00978459904110929	0.084950872750004	0.00886962912279368	0.105908518575177	0.0174007865155505	0.0257390319550082	0.262134488530078	0.0150379418841384	0.0323198467799856	0.00780406591834346	0.0290633464699659	0.0768982710291965	0.321162947937796	0.12599287866338	0.556517943611638	0.0496184741648674	0.00408268804180672	0	0.485545777203098	1.99757157964827	0.44589057604242	0.309778399750003	1.10530320987038	0.00409892061757071	0.0232087368000309	0.0615332979050709	0.197114953857181	0.0327373457567363	0.0871826913296813	1.8003182730229	0.775376591671984	0.351351748673243	0.507136435153967	0.0154772407175249	0.0383278123032278	0.0188354321386288	0.00558433036898463	0.546818640888761	0.0761614623000762	0.0614283425030714	0.0433414889898637	0.06278001312673	0.0927314877948998	0.0103063564453377	0.0839502404029612	0.0262165193201183	0.00699643181977192	0.0370988684845112	0.370317928833607	0.00743020910731345	0.0148986889153754	0.0181721602504962
