Order	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales	0.48817580412136	0.243471248681844	0.220841959972395	0.0424313143099608	0.0568817776472963	0.225189231596228	0.0388354900900151	1.67784243641627	0.219815859173709	0.513837848385313	0.108867606783813	0.393000842144662	0.262052625910902	0.325387039320455	0.211090362913047	1.26627028764262	0.167857582850807	0.106886867586033	1.33931205380848	0.934265623765505	0.501177767754222	2.29935323497595	4.00795055408827	0.304576069730586	0.454155243554596	0	0.255776650626436	0.456547210213729	0.265470759555659	0.183056144659002	0.58795807993537	0.266611977030353	0.19022378010986	0.303691752870836	0.24736746550472	1.02040816326531	0.546148282999576	0.44524614120011	0.381070331293019	0.284485893349875	0.184513584017306	0.320321964641383	0.195838907955713	0.10484561483216	0.0521399734830992	1.08683679089407	2.28104043893518	0.0383670963781461	2.97970378496983	0.260177819372953	1.5132500583703	0.839725708972571	0.142165418613817	0.0252769310831908	1.01032249359061	0.0481380875425506	0.0575484366008057	1.26440297746508	0.0130699733699293	3.50725904575148	0.0328171149067838	0.377380067470982	0.0751173708920188	2.25262399311892	0.357354213137889	1.16681582546732	0.0775105147460578	0.501675205190477	1.37473413683091	0.0200323856901992	0.740476048676871	0.0244136367599616	0.375777521035372	0.28260199362861	1.53718139616362	0.736676040880719	0.417609430431018	0.1643723032669	3.2687504546667	0.34326552432402	1.68036825887901	0.155878859857482	2.5136676268297	0.0651481517228067	0.0531163947945933	5.63400599464649	0.0430810557392836	0.658986337801104	0.400218089857662	0.0785040474627749	0.814709067638082	0.0497408846936887	0.343548000957625	0.0767399815303773	0.260407584370895	0.143874184506239	0.308485463150778	10.9202958093673	1.42675923778866	14.3021899180625	2.79800220465154	5.69087723175525	11.2638703803882	0.398208713590015	5.48190996491792	8.86129264548036	1.17890692249155	0.0683153436261784	0.958005080134611	1.72153385729869	0.622064075159676	0.566607907328129	1.10722017988695	1.19006434650246	5.03509307293256	1.08492715699102	8.65363002922005	0.0619089628700995	7.30418594464369	4.9052846841029	0.244314453643078	3.53772904342808	7.81389879878676	0.952139308797607	5.64697658161482	3.58416802214422	0.414564298377199	2.5495349256654	0.124653387265003	2.28375012744141	0.109144336388442	0.0927471712112781	2.29488198838944	0.421399002229063	4.29827175208582	3.57013055998211
Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales	0	0.00930463370758638	0.00138026224982747	0	0	0.00145283375223373	0	0	0	0	0	0.00935716290820623	0.00179488099938974	0.003425126729689	0	0	0.00307995564863866	0	0.0196668436682597	0	0.0250588883877111	0.00230165488986581	0	0	0	0	0	0.00202012039917579	0	0	0.0201970332802226	0.00256357670221493	0	0	0	0	0.00249382777625377	0.00228331354461595	0.00238168957058137	0.00213899167932237	0	0	0	0	0.00148971352808855	0.0146869836607307	0.0186276502065976	0.0122774708410068	0.0219418540866703	0.0187178287318671	0.0218888629465328	0.0377731287773129	0	0.0148687829901123	0.0944541897179868	0.0292266960079772	0	0.0458855919241358	0	0.0437078426045149	0	0	0	0.0918252298536608	0	0	0	0	0.00443105281814959	0.00500809642254979	0.0297778571853969	0	2.1519681639417	0.131880930360018	0.00291962278473621	0	0.00558674823319087	0.0262539095495742	0.464366255243823	0.0126614332742466	0.0311872356881775	0	0.0105813885133149	0.0024128945082521	0	0.0384683197358509	0	0	0.00116005243437003	0.00772170958650245	0.02092153194841	0.00347029428095503	0.0203495331577687	0.00780406591834346	0.00348760157639591	0.00868206285813509	0	0	0.249614665884632	0.00536415936917486	0	0	0.618806982359383	0.134477040982857	0.344125759888594	0	0.773462742798688	0	0	0.00699242021648533	0	0	0.00581217942197876	0.132844392167716	0.00138707798152412	0.00147009099863282	3.03438975050573	0	0	0	0.00139608259224616	0.021641898715914	0	0	0.696260048933939	0.00142681848015295	0.223646529387699	0.00257658911133442	0	0.00728236647781063	0	0	0	0	0	0.00419357544242221
Bacteria|Actinobacteria|Actinobacteria|Micrococcales	0.441031100296555	0.156628000744371	1.99861973775017	0.247010865447272	0.370649002733995	1.87124987287705	0.644946531852037	12.0742622514991	1.81798526152682	0.899216234674298	0.326602820351438	1.844920620068	1.06974907563629	0.30826140567201	0.902817244458878	7.96079061545878	1.66163607244056	0.215869556105126	2.9008594410683	2.90353164256933	7.84593795419235	4.36623932607545	1.8242709723092	0.515055467511886	0.600924925922849	20	0.771665149347553	0.589875156559331	3.14698832444135	2.12746958365889	33.6078633782904	7.46257178014766	1.73552482527198	1.53743949890861	2.24900145243282	2.92762703275441	0.491284071921993	2.46826194172984	0.914568795103246	0.633141537079421	2.66166147059447	4.32434652265867	1.86337812421228	0.0506753805022105	0.0417119787864794	0.414907288415642	0.254013411908149	0.0306936771025169	3.37246297312123	0.282639213851193	0.124036890030353	0.134627305129397	0.015483362423287	0.0148687829901123	1.01538253946836	0.0223498263590414	0.0239785152503357	0.20393596410727	0.00653498668496463	0.985198398166633	0.0281289556343861	0.355938018182858	0.0219092331768388	1.14723420082991	0.892247462102244	1.10096080782155	0.124525089264158	0.0354540781053341	0.135147110953563	0.909804183429878	10.8609771107538	0.179614613305432	0.110866038814784	0.0479567019490974	0.278823975942308	25.337814664929	2.95538981535797	0.0205465379083624	0.25825068503116	20.8280577361357	0.411671511083944	0.126187648456057	0.583152078067133	0.214747611234437	0.0503207950685621	2.04202663931142	0.145715335588753	0.689582132056155	0.143846501861884	0.0386085479325123	0.219060746283351	0.0173514714047751	0.0873832894421834	0.0793413368364918	0.122066055173857	0.0582938506189071	0.0112688753662384	0.194467269241304	0.346459700189598	0.291005645777736	0.0244961282508404	0.262048715803432	0.824636170521566	0.0182784327549515	0.794033368147612	5.44421950788712	0.00998016442320887	0.00546522749009428	1.08178500973478	0.0139848404329707	0.0307192135881321	0.0730294636111811	0.00145304485549469	0	0.0249674036674342	0.0455728209576173	0.0491683524387503	0.00619089628700995	0.177950557122129	0.178936605316973	0	0.663684893954696	0.583904544300584	0.184285027509214	5.31142957008039	0.166937762177896	0.0490931405972999	0.0747210842286981	0.0190796000915821	1.09818086485384	0.0251871545511789	0.155020271881708	0	0.0180447935463327	0.797079856972586	0.0615057731555257
Bacteria|Actinobacteria|Actinobacteria|Mycobacteriales	0.0197703596684663	0.0139569505613796	0.0138026224982747	0.0015154040824986	0	0.0886228588862576	0.00138698178892911	0.0324934274658081	0.00180176933748941	0.0666688347588539	0.0901559868678449	0.0592620317519728	0.0197436909932871	0.095903548431292	0.0113664041568564	0.0948095773742568	0	0.0209582093305948	0.540838200877141	0.191593584577704	0.0501177767754222	0.0529380624669137	0.0653470199036131	0.00990491283676704	0.0332308714796046	0	0.0325139810118351	0.0747444547695043	0.0180417021057244	0.0156267440562563	0.0785440183119768	0.0589622641509434	0.010686729219655	0.0403340609281579	0.00226942628903413	0.0391578753397522	0.0124691388812689	0.0456662708923189	0.107176030676162	0.0128339500759342	0.0127250747598142	0.00410669185437671	0.0116339945320226	0.0821290649518584	0.029794270561771	0.167064439140811	0.650274334484861	0.00613873542050338	0.770159078442128	0.72250818905007	0.0481554984823722	0.036804587013792	0.170316986656157	0.0148687829901123	0.0556605046552422	0.0137537392978716	0.0143871091502014	0.0730770538051052	0.00326749334248231	0.459522993869089	0.0203153568470566	0.44742409514552	0.00312989045383412	0.115072123487499	0.0455228296990941	3.5359078705189	0.0889464923315417	0.0230451507684671	0.0188319744771358	0.0350566749578485	0.202489428860699	0.0435957799285029	0.110866038814784	0.0616586167916966	10.2405769174623	0.495232869195418	0.0432972988072293	0.470287423235851	0.0303111132665681	0.239160406291326	0.709821484262921	1.99673396674584	0.385632825818588	0.024128945082521	0.00978459904110929	1.01139623972175	0.0544848646114469	0.774308946916297	0.0823637228402724	0.176312368891806	0.110761051491582	0.047427355173052	0.0861862580799617	0.1885982596933	1.02884246503679	0.121548880013891	0.00845165652467884	13.7455491646124	0.186869995771555	1.10635786989231	19.6731127774527	14.9194121268568	6.6076447071552	0.00261120467927879	0.0294582362550548	1.16982106221383	0.01122768497611	0.575215193332422	0.545405314800727	0.90062372388331	0.00383990169851652	2.927474187862	3.44952848694439	0.218639728776033	0.195577995394901	0.00441027299589845	0.0154529107664644	0.0232158610762873	5.35220521805788	0.0107631040792164	0.497005402839632	8.15755302265185	0.881869563474566	0.213663800010683	5.94757077944775	2.99489198984105	0.0818219009954998	2.79817577490918	1.10916075199064	6.99544123858489	1.65115790946617	0.934096510056443	0	0.141173973038956	0.151470003972984	5.05465626659957
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales	0.00456239069272299	0.00155077228459773	0.00690131124913734	0	0.0458724013284647	0.00581133500893493	0.00277396357785822	0.00738486987859274	0.00540530801246824	0.0146346222641387	0.00510316906799122	0.00623810860547082	0.00358976199877948	0.0085628168242225	0.00324754404481611	0.0208902458621244	0.00153997782431933	0.0104791046652974	0.237968808385942	0.118511495615075	0.0125294441938556	0.0506364075770479	0.00544558499196776	0.00742868462757528	0.00276923928996705	28	0.0151731911388564	0.03838228758434	0.0154643160906209	0.00669717602410983	0.0583469850317542	0.112797374897457	0.014961420907517	0	0.00907770515613653	0.0276408531810015	0.00997531110501509	0.0456662708923189	0.0500154809822088	0.0149729417552566	0.00848338317320948	0.00616003778156506	0.0504139763054311	0.00349485382773865	0	0.0312098402790527	0	0	0.0307185957213385	0.0467945718296678	0.00291851505953771	0.00581125058112506	0	0	0.00168668195924976	0	0.0143871091502014	0.00339893273512117	0	0.00590646521682634	0.0125017580597271	0.0114357596203328	0.00156494522691706	0.00929875745353527	0.0113807074247735	0.594383749007953	0.0152479701139786	0.00531811171580011	0.0022155264090748	0.00166936547418326	0	0	0.0116701093489246	0.00171273935532491	0.103646608858136	0.00823101721654435	0.00279337411659544	0.0331027555190284	0.00121244453066272	0.0393911257421007	0.0536420453836654	0.00318120122158127	0.00117570983481277	0.0024128945082521	0	0.0224398531792463	0	0.00235352263500394	0.00232010486874007	0.00128695159775041	0.0147681401988776	0.00115676476031834	0.015561407708882	0.00520271061222897	0.00465013543519455	0.0024805893880386	0	0.0342371952889619	0	1.12513242768443	0.951266313740967	0.167332312500987	0.133261205156285	0	0.0937307517206288	0.0624991508267551	0.0199603288464177	0.00136630687252357	0.0244981110666993	0.0349621010824267	0.0294392463552933	0.0327373457567363	0	0	0	0	0	0	0.0533851671366387	0.0349800882574534	0	0.0230846919636416	0.521104742053153	0.0200309812510015	0.0209716882209018	0.00570727392061182	0.0531842356470749	0.0399371312256834	0.0216235467704597	0.0728236647781063	0.00979500454768068	0.0132495958873254	0.00217834075784475	0.850228213565439	0.161402463249901	0.00279571696161481
Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales	0.145996502167136	0.147323367036784	0.0469289164941339	0.0106078285774902	0.0440375052753261	0.0406793450625445	0.0235786904117949	0.401736921395445	0.104502621574386	0.170737259748284	0.0935580995798391	0.322822120333115	0.13641095595362	0.104466365255514	0.193228870666558	0.290856500080347	0.326475298755698	0.0125749255983569	0.0511337935374752	0.14221379473809	0.15787099684258	0.36826478237853	0.517330574236937	0.220384310618067	0.0470770679294398	0	0.0585251658213032	0.0888852975637348	0.11082759864945	0.129478736466123	0.0314176073247907	0.0333264971287941	0.0683950670057922	0.0901584891335295	0.086238198983297	0.149721288063758	0.281802538716676	0.143848753310805	0.111939409817324	0.0470578169450921	0.08059214014549	0.108827334140983	0.0368409826847381	0.0227165498803013	0.00893828116853129	0.0293739673214614	0.0355618776671408	0.0107427869858809	0.0504662643993417	0.0280767430978007	0.0583703011907541	0.0387416705408337	0.0999380665503068	0.0639357668574827	0.156861422210228	0.036103565656913	0.0383656244005371	0.198837565004589	0.0163374667124116	0.0330762052142275	0.0328171149067838	0.0185831093830408	0.0375586854460094	0.0302209617239896	0.022761414849547	0.0894952803904021	0.00381199252849464	0.0336813742000674	0.214906061680255	0.0250404821127489	0.0297778571853969	0.0627779230970442	4.83959434699903	0.0137019148425993	0.0218971708855216	0.0192057068386035	0.0139668705829772	0.375545053991736	0.0921457843303669	0.0689344700486762	0.11601651676002	0.0339328130302002	0.0141085180177532	0.0120644725412605	0.00978459904110929	0.129830579108497	0.0114038088721633	0.115322609115193	0.0208809438186606	0.0295998867482594	0.269518558629517	0.0150379418841384	0.0574575053866411	0.0091047435714007	0.0325509480463618	0.0768982710291965	0.419765607392382	0.291700903861956	0.761120128762975	0.0791213506953292	0.00408268804180672	0.0536726285380523	0.519850641896795	2.00279398900683	0.483382876730671	0.525808073259874	1.21134245686698	0.297854898210138	0.03997060226672	0.427936117248902	0.19839492109002	0.151095441954168	0.107525319306607	1.83629696256832	0.8683108164341	0.351351748673243	0.813385030343898	0.0851248239463868	0.0533851671366387	0.0188354321386288	0.0237334040681847	1.06333862357524	0.117582608463275	0.0614283425030714	0.317371548409647	0.06278001312673	0.0954588844947498	0.0115946510010049	0.0839502404029612	0.0291294659112425	0.018190722731407	0.0410737472507089	0.372496269591452	0.0530729221950961	0.141537544696067	0.0195700187313036
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales	28.613793627861	19.39085664661	35.7667356797792	21.2050493264029	21.1324978439971	14.843602446572	28.2555930040639	26.4718045668035	14.9618925785121	26.2951640703763	10.6316022249817	23.4849193724463	20.7775424489356	12.8065488423072	33.9530729885524	13.432428089346	23.529321177775	29.0648446996689	21.3385253800618	17.8715335387533	23.9688267428457	15.2921950882685	28.4504587905356	42.7124603803487	31.8130209631414	0	27.9728616638488	43.0326047432427	39.1144101652104	15.6490679763366	7.75566077960548	11.7334905660377	19.7041913351999	25.8565056467685	38.9773965141612	11.6828672778366	30.7089952367889	18.8122202940908	32.929240002858	16.3611473551368	19.8998960785561	20.8702080039424	23.1787951059663	42.0797875128873	21.854097457059	8.83789241784469	10.130054866897	64.9815837937385	24.2654964344487	19.9475900795508	39.0876721923885	8.83697505036417	19.0262372614155	34.5282878596387	5.3383484010255	27.5848433792937	31.2248225589871	30.2895890690323	44.2434936038818	13.4124012143692	49.163163569877	65.3282063011035	37.8262910798122	2.71407483175061	8.84280966904903	24.180611607369	17.3534606538838	42.9969332222439	45.052729528536	41.4186267799609	3.05123776626367	34.3464992588717	41.9131977266627	3.89134381529819	10.4858252313801	5.95651279237259	5.3227743791726	35.3012350752232	28.1735735590097	7.9978053515658	15.1507590973166	20.107312521208	4.69108224090295	15.9251037544639	20.0388588361918	26.5110836846239	26.3592706630681	11.0933289400911	9.98225119775414	35.0488398131346	6.28630501132224	36.0471034610402	2.35934881493895	23.0714202099294	19.7770260058824	27.3596606553717	30.6442979490647	16.7721172281567	23.667016763739	6.51745363354745	7.23452321008152	5.23623849590352	3.16264464118431	22.8519577507083	25.5161886398329	7.12218583986631	21.0244638780424	27.5228856401148	17.6463762136235	26.8425027270439	6.50351351005414	28.9360362629061	18.6658142136848	28.1173458797481	37.4538796571143	52.371991826294	20.6830186558777	42.1135719923852	17.372080926438	0.28118609406953	13.6760250736434	17.2009810994085	16.0861025373792	12.1414454356071	7.16392869626005	10.0390948263562	45.2229646802127	21.6832856664348	5.46058154621079	7.14254504143667	13.1309032393479	23.0185229350505	50.6496901310272	21.7068251777943	18.6879221295193	19.5993737594006
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales	0	0.00775386142298865	0	0	0	0.00145283375223373	0	0	0.00900884668744707	0	0	0.026511961573251	0.0161539289945077	0.0119879435539115	0.0129901761792644	0.00803470994697091	0	0.0125749255983569	0.0747340059393868	0.0414790234652761	0.00501177767754222	0	0.00816837748795164	0.00495245641838352	0.00553847857993409	0	0	0.0525231303785706	0.00773215804531045	0.00892956803214645	0.00224411480891362	0.00256357670221493	0	0.011862959096517	0.0136165577342048	0.00691021329525038	0.00249382777625377	0.0525162115261668	0.019053516564651	0.0064169750379671	0.0148459205531166	0.00821338370875341	0.00193899908867043	0.00174742691386933	0.00148971352808855	0.00734349183036534	0.0118539592223803	0.0874769797421731	0.0109709270433352	0.00374356574637342	0.0131333177679197	0.0329304199597087	0	0.00148687829901123	0.0134934556739981	0.0739263487260599	0	0	0	0.00236258608673054	0	0.0014294699525416	0	0	0	0	0	0.00531811171580011	0.204936192839419	0.00166936547418326	0.00198519047902646	0	0	0	0	0	0	0.00114147432824236	0	0	0	0	0	0	0.00139779986301561	0	0	0.0258887489850434	0.00116005243437003	0	0	0	0	0	0.00581266929399319	0	0.00140860942077981	0	0	0.0362080757419303	0.00136089601393558	0.00157860672170742	0.0145135966011796	0.274176491324272	0.00803406443319675	0.0271735438377196	0	0.00409892061757071	2.51299044573668	0.00279696808659413	0.00127996723283884	0.363888189372954	0.274625477688496	0.00553518300698817	0	0	0.113789615643965	0.801721069167789	0.143729296137104	0	0.0698041296123079	0	0	0	0	0	0.00681849174962498	3.87132513977996	0.00890381337607164	0.0378683056846153	0.0307843000069964	0.0119246362985929	0	0.171956267912111	0.0968414779499404	0.514411920937124
Bacteria|Bacteroidetes|Cytophagia|Cytophagales	0.0304159379514866	0.0217108119843682	0.133885438233264	0.0030308081649972	0.00366979210627718	0.0203396725312722	0.0166437814671493	0.00443092192715564	0.0342336174122989	0.123581254674949	0.100362325003827	0.0748573032656499	0.0305129769896256	0.0256884504726675	0.0617033368515061	0.249076008356098	0.109338425526672	0.106886867586033	0.324502920526285	0.110610729240736	0.00751766651631334	0.0437314429074505	0.068069812399597	0.0643819334389857	0.0692309822491761	0	0.0715307582260372	0.15352915033736	0.0489703342869662	0.0825985042973546	0.0089764592356545	0.0410172272354389	0.0683950670057922	0.0308436936509443	0.0612745098039216	0.0575851107937532	0.231925983191601	0.0958991688738698	0.123847857670231	0.0320848751898355	0.00636253737990711	0.205334592718835	0.0155119927093634	0.00174742691386933	0	0	0	0.00460405156537753	0	0.00935891436593355	0	0.00871687587168759	0.0520804008783289	0	0	0.0103153044734037	0.00479570305006714	0.0254919955134088	0.00163374667124116	0	0.0640715100561016	0.0028589399050832	0	0.00232468936338382	0.0933218008831429	0.00168859019604532	0.0343079327564518	0.0017727039052667	0	0.0150242892676494	0	0	0.00350103280467738	0	0.00437943417710432	0.0164620344330887	0.00139668705829772	0.047941921786179	0	0.0604935145325118	0	0.00636240244316254	0.00470283933925107	0	0	0.00641138662264181	0	0.00470704527000788	0.0139206292124404	0.00128695159775041	0.00123067834990647	0	0	0.00260135530611449	0.00697520315279182	0.253020117579937	0	0.0671049027663654	0	0	0	0.00947164033024453	0.0145135966011796	0	0.00669505369433063	0.0067933859594299	0	0.0532859680284192	0	0.227952899057422	0	0.0226643162931252	0	0.00276759150349408	0	0	0	0	0.00410655131820297	0	0.0153569085147077	0.0490549704227384	0.00935316203685146	0	0.0265641384131423	0.0171218217618355	0.458202645574799	0.00901806188967045	0.0508789335775522	0.0203906261378698	0.0223885818232701	0.0847974136788828	0	0.0445812546438807	0.0211064759634485	0.00419357544242221
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales	0.0167287658733176	0.097698653929657	0.0193236714975845	0.710724514691843	0.396337547477935	0.605831674681466	0.895990235648206	0.403213895371164	0.821606817895173	0.248788578490357	1.18223416741797	0.283833941548922	0.375130128872456	0.399027264008768	0.67548916132175	0.366382773581874	1.50763829000862	2.40600243115228	0.708006372057349	0.296278739037687	0.333283215556558	0.239372108546045	0.187872682222888	0.148573692551506	0.423693611364958	8	0.422681753153856	0.553512989374167	0.234542127374417	1.03806228373702	15.7806153362806	0.602440525020509	0.681813324213991	0.204042896460093	0.860112563543936	0.0921361772700051	0.189530910995287	0.187231710658508	0.333436539881392	0.310153793501743	2.84405420881848	0.229974743845096	0.279215868768542	1.11485837104863	1.21858566597643	8.42665687534423	21.8299126193863	0.290055248618785	0.726275370268788	11.1913897987833	1.18637637170208	1.04893072989307	0.644670908169585	1.08542115827819	1.4168128457698	0.391981569989341	1.21331287166699	0.793650793650794	0.178078387165286	0.784378580794538	0.371927302276883	1.60672422665676	0.823161189358372	0.26152755338068	0.0887695179132335	3.06985697641039	0.184246305543908	0.0620446366843346	0.165056717476072	0.268767841343505	0.285867428979811	0.0906792222512861	0.317426974290749	4.76997910457986	1.18390703921053	1.02201797105426	14.1861504511299	1.78640732369929	2.84560731346541	0.43752286092119	1.45831514077918	1.18340685442823	0.276291811181001	0.386063121320336	0.0992437902741086	0.67319559537739	0.494165051127076	2.1487661657586	1.98020950546965	0.0875127086470278	0.0738407009943881	0.0867573570238756	18.3648551592052	0.0806420144895491	0.141829130773434	0.321236325750998	0.843757043047104	3.84689126266776	0.590618307803527	6.24119942603495	13.4279609695023	9.14329013212938	3.02410576453669	0.204979567323385	0.309311480678075	0.858683985271939	0.769720181139984	4.09345539008061	0.555720308934074	0.911811596229687	3.11800017919541	3.66028708133971	2.75787913572892	1.34089808344288	0.0998696146697367	2.01255457712832	1.95971004720162	0.999829750352107	4.35978864949216	25.8475944462383	1.04706194418462	4.3024094647237	3.39519781937708	10.6364510442818	6.12373296050332	8.63082498644522	0.275467066684849	0.823220221071346	0.449006588821898	2.55902358030266	0.857762541104037	0.364363886901449	0.167732238354046	2.12397834624774	2.49428883591577	4.80443959853504
