Class	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria|Actinobacteria	-0.362534018380836	-0.433081435411943	-0.205287123927193	-0.451125229705079	-0.438043542460374	-0.177811315682726	-0.376694722813568	1.4862947349549	-0.19076157046461	-0.239222135134739	-0.258548005902575	-0.198657576441122	-0.366951574037431	-0.455882770057106	-0.348119822146896	0.963658137947119	-0.250310697843327	-0.472598782167436	0.215577154674576	0.0701644386345866	0.803518378592589	0.450946292563441	0.370008780119414	-0.340133812608524	-0.367273194799625	3.69955381843625	-0.357156254983964	-0.314376572564471	-0.0256728163524709	-0.198532919224787	3.44357174182526	0.63536375092041	-0.272390363520171	-0.280532334860438	-0.1395097290695	0.0587389533502564	-0.402050404437205	-0.103530033254652	-0.324898096552157	-0.356390563453604	-0.125282624591463	0.125827579186594	-0.220639361574845	-0.373234356369295	-0.397446292918924	-0.270903300624924	-0.0761655901456962	-0.313057957267944	0.472993176208157	-0.353916443647933	-0.240286829846837	-0.225981091956895	-0.377014836885767	-0.464659795147787	-0.200605045025577	-0.479296470323469	-0.436152505584277	-0.209835745183036	-0.383955886328873	0.172170824175001	-0.369600498082743	-0.207718271018376	-0.385708746841688	0.00525704186351691	-0.290560062352919	0.390322703562858	-0.344356354784864	-0.344601679449035	-0.224708148065366	-0.333620397721212	0.836438953517274	-0.330989737431653	-0.0855705355066069	-0.378772508117686	0.992237737684918	3.04029881381602	-0.0237046386848345	-0.379381702416795	0.0480866705200471	2.45839412198621	-0.137866803075619	-0.133736743908515	-0.00583482751471208	-0.377971455999241	-0.325097864317458	0.790231258114798	-0.362163176656795	-0.195013440234028	-0.4740569793403	-0.34091925545751	-0.247172343304616	-0.388073566574881	-0.386269250292807	-0.327540368803021	-0.280023774348987	-0.432354075810626	-0.440469158669856	3.05989622850601	-0.190620287671675	1.65566058916286	2.69754926407449	2.58670727320668	2.06446218524843	-0.412891149082966	0.441656862500041	1.61424182140555	-0.214299571756069	-0.476937407154046	-0.157200778538151	-0.167705345107277	-0.472099369951354	-0.0105580700231997	0.136523417895097	-0.293257101312635	0.193194747438652	-0.263962292535411	1.1928187325439	-0.456827234681741	1.58484615472532	0.172615815175929	-0.405770802316036	1.35896342608919	1.18251837826828	-0.399375492774798	2.08115565145348	0.551263631149476	-0.316818235327751	0.28621820014724	-0.207327511751642	0.906778607891165	-0.205050419251855	-0.290750350277129	-0.131844210108836	-0.335855264605575	0.355269303291237	0.78608186540759
Bacteria|Actinobacteria|Coriobacteriia	-0.475096785407398	-0.471816617258782	-0.526509434136543	-0.490751437536228	-0.49947297273495	-0.483409615116891	-0.464711779891867	-0.507429068283078	-0.429143169972933	-0.398767094265222	-0.301009226640743	-0.566366477200006	-0.565593964418841	-0.563922836646766	-0.487341695583643	-0.565902861058645	-0.463081691766095	-0.522884127290668	-0.622857127965396	-0.557613766529312	-0.610054918556561	-0.480782326019563	-0.502698815177187	-0.418521998809148	-0.518600081521951	-0.376562720125874	-0.503813124557821	-0.456808839777019	-0.465278373213841	-0.514545304956533	-0.48576895295566	-0.561606115283805	-0.566711692810858	-0.558085172657275	-0.456210009701892	-0.548867065421252	-0.525221192733063	-0.539429014441822	-0.521995685606412	-0.476568939633983	-0.53664832125589	-0.45514666593643	-0.516385440416695	-0.398948029913971	-0.411131079283472	-0.500291804068632	-0.532772983414958	-0.320626529345164	-0.505369259634733	-0.54630329151644	-0.460039827002133	-0.325380044972531	-0.403762109462854	-0.465430068591384	-0.4646427331115	-0.48995808982059	-0.4451358053375	-0.372007636265942	-0.384681378289375	-0.538747185307571	-0.376338799620105	-0.32114292292167	-0.392952041370622	-0.379927872895717	-0.450824244556848	-0.483242951376643	-0.378697921630952	-0.408251351171061	-0.380896447258991	-0.453595398914946	-0.388381180020921	-0.349953808553981	0.170407096094954	-0.442332739552715	-0.431052808492169	-0.563704881909356	-0.465987717341334	-0.423640456961902	-0.530085906252688	-0.554427014987874	-0.592413822973492	-0.377378058344039	-0.372973646210515	-0.412672985292619	-0.33545444208834	-0.559279411454071	-0.387775058757166	-0.46161220832879	-0.56821081988128	-0.369993490947863	-0.345084516882639	-0.399912639011844	-0.451357515839015	-0.364977843490354	-0.464722395788411	-0.467301670108814	-0.428247734356236	-0.563786415795468	-0.396008551129013	-0.491543767680665	-0.558531219577452	-0.611721355141256	-0.43311986410899	-0.214719286811124	-0.477948712148811	-0.463033504146261	-0.315026900740043	-0.534324598365455	-0.544948215187162	-0.525009917814062	-0.546876119244559	-0.550749350638276	-0.478271135707876	-0.252782817268703	-0.367681857889766	-0.349346558304101	-0.442278083985592	-0.45762650528902	-0.682624032280593	-0.507389880389419	-0.507987007910143	-0.440418078616484	-0.757899451377388	-0.6182487365853	-0.571620160758334	-0.718918672052689	-0.400438238309945	-0.677777185783075	-0.331530403412251	-0.516465307289322	-0.432145108790998	-0.436931301166775	-0.333910601205237	-0.56119763723849	-0.609617826301902	-0.519904543610977
Bacteria|Bacteroidetes|Bacteroidia	2.97374903653055	1.95877602340683	3.90202970804252	2.19460416312797	2.20834002554129	1.48209037424656	2.78926519081874	3.13865412396018	1.27668630215302	2.38160176902318	0.66984181940893	3.25628240885215	2.46443278369455	1.45133244905559	3.77572482559423	1.6066571724016	2.46504145522858	3.17047181443042	2.66161454766838	2.02624704378836	3.14297981322701	1.59585349436567	3.53350337766575	4.00288865625753	3.42598868708842	-0.376562720125874	3.00693144424827	4.20789064583912	3.86407436015365	1.55929247907396	0.519519015161188	1.18188886660895	2.22705170291688	2.96867452282684	3.80855167876381	1.1902600429385	3.6014729938683	2.07523733043881	3.59005176044884	1.53053714536024	2.13932661098208	1.98766505208659	2.42891278766828	3.65666915178358	1.8910372734621	0.653115456240195	0.868439634567207	4.50323365991038	2.54582069024714	2.12070262626368	3.87099327985964	0.500846935348858	1.61203967650513	3.2992712283183	0.200807721859694	2.81043484511444	2.89061058613871	2.67136814764135	3.60177687217063	1.29204450233593	3.9504830160066	4.45454304410011	3.1640401703487	-0.0902265795323616	0.606469454579087	2.56610276025685	1.42502292215777	3.79409172342686	3.94127751707884	3.86699586390194	-0.0601710160239748	2.63338129890751	3.9643739513853	0.0300968478963017	0.806185788220881	0.330792145478513	0.215349200615371	3.42244012377639	3.12543326742063	0.642056419416118	1.71584751361058	1.61034102069981	0.117287559857345	1.30226705520424	1.47726963452711	3.21710812233698	2.16635019932928	0.926216342753155	0.894338169651874	2.78493469587579	0.284334178326971	3.04237203604657	-0.152059097562647	1.84392697613781	1.92538119741808	2.75395108329213	3.03668833437573	1.96294238376332	2.51217373182995	0.378971352167803	0.532426408979473	0.246500543715397	-0.0534727373944448	2.32613283323313	2.86635228178808	0.490804294516765	1.99860827812699	3.32057110173916	1.90825696915485	3.17816119442944	0.388992340971192	3.41234602655794	1.90144791882533	2.90256321135367	3.63888252233439	4.12880673267341	2.39603534589512	3.97457646981337	2.30596248840037	-0.471533828101089	1.30259350771984	2.05740757846486	2.33462784852343	1.28555983651811	0.537341835385732	1.14076416997758	3.81351236046208	2.8384693354125	0.21692705868918	0.471599131677533	1.14585226896661	2.16638004368933	3.90100541339557	2.61977166708521	2.55420945919912	2.26709540816918
Bacteria|Bacteroidetes|Chitinophagia	-0.495557436201497	-0.491338618895086	-0.533466292109761	-0.492253293700711	-0.505790448446294	-0.48905044280263	-0.467847704768612	-0.571933798862075	-0.441007719189593	-0.419518998722651	-0.310122649510479	-0.62185867777692	-0.585318307445897	-0.579672874022022	-0.514342368383476	-0.616283116113682	-0.509637447966174	-0.522884127290668	-0.618775300061125	-0.573774375126602	-0.637441324406766	-0.536432977982347	-0.588014423813413	-0.446038734054986	-0.524658378730039	-0.376562720125874	-0.512307875915034	-0.461667280810812	-0.479130609026833	-0.532063748886639	-0.489730886098939	-0.566496347615103	-0.577522448802775	-0.570347260263866	-0.465841478649885	-0.571835907146266	-0.56956485145169	-0.553569078440648	-0.535736697785346	-0.482021533799988	-0.546511588820183	-0.468339738771001	-0.521397221778571	-0.401419839861862	-0.412008914341608	-0.503319343965028	-0.536251745604102	-0.313057957267944	-0.511012308816448	-0.549924035227099	-0.466115473234779	-0.325951759165948	-0.415506112609579	-0.473521059610387	-0.483604973516773	-0.484744572122928	-0.449929866846238	-0.395380137446172	-0.386495338324882	-0.54326676589611	-0.379969001864405	-0.322811566525772	-0.397194415110809	-0.383238830463466	-0.453686635233719	-0.496084020920731	-0.379131535175023	-0.411656624820172	-0.382084453326315	-0.45657389157982	-0.391450999336821	-0.356403214486373	-0.434794166941171	-0.444038364235038	-0.433792057172161	-0.566696987236072	-0.467833755060656	-0.472715481949693	-0.54395099668189	-0.565304853086254	-0.611765981812454	-0.381101989514068	-0.374490642111308	-0.414086044876029	-0.336294680227083	-0.580629960425973	-0.38903635802967	-0.473615429572808	-0.571270659298557	-0.373153040329626	-0.374250012460438	-0.401623860234187	-0.458927541305367	-0.365957620804616	-0.468311665513487	-0.477738510651831	-0.484193480791869	-0.612783309435641	-0.505280850927953	-0.497557908568584	-0.55895887954165	-0.620610024403269	-0.507014483901672	-0.451470698648567	-0.550459291145084	-0.538042255025851	-0.472765845164923	-0.582326524576158	-0.171589138598975	-0.593560965249861	-0.577219998020904	-0.516799258177926	-0.454660340027046	-0.506366622794059	-0.481919775521843	-0.387801631575998	-0.553768415921676	-0.365479218396581	-0.665476504354505	-0.509968269262521	-0.501412130771183	-0.621145309481012	-0.782841228777199	-0.628604374498722	-0.625153093071888	-0.731314622559879	-0.410682054231653	0.0107072603446497	-0.33941396027185	-0.515202721622623	-0.430519823433111	-0.440648128071917	-0.373514575143214	-0.541611708378565	-0.618062398881517	-0.441930466508984
Bacteria|Bacteroidetes|Cytophagia	-0.491291996298738	-0.489385023192466	-0.51362866737328	-0.491824173403076	-0.505263870775566	-0.48633417327227	-0.465634023893473	-0.571220712023429	-0.43787245185945	-0.404494610918915	-0.300346796300077	-0.612791388836715	-0.582961712556504	-0.577338460917639	-0.507039383546776	-0.573334864704098	-0.494026365333109	-0.508982026001795	-0.575644963128537	-0.562681732202117	-0.636991969489056	-0.529812144681796	-0.577951031724954	-0.438441248628125	-0.515370166531926	-0.376562720125874	-0.501926173701373	-0.448176540829716	-0.473587774729329	-0.52135516423102	-0.488816477480302	-0.560383829181456	-0.566711692810858	-0.567373614737405	-0.459519935428412	-0.56368132166751	-0.533129212559409	-0.546850692184037	-0.520235074455259	-0.478577498165585	-0.547784810973706	-0.442506149040616	-0.519447958288572	-0.401419839861862	-0.412184490110348	-0.504328692266498	-0.53799148080512	-0.321232290233136	-0.5125802738914	-0.549088389244615	-0.467879953477987	-0.32833429367124	-0.409384365245474	-0.473713771726269	-0.485391237030494	-0.493514045654121	-0.449330496148055	-0.392380765869401	-0.38631392752477	-0.543614491813677	-0.37288269182426	-0.322672500916728	-0.397194415110809	-0.382984102068326	-0.441955484991311	-0.495841615156356	-0.375229674783282	-0.412082359978157	-0.406533887210444	-0.45487179983609	-0.391670308344923	-0.356403214486373	-0.43434451487154	-0.444038364235038	-0.433244153546381	-0.564132284916765	-0.467649138170905	-0.466569761242617	-0.54395099668189	-0.555758529568753	-0.611765981812454	-0.380403645791465	-0.373984950523845	-0.414086044876029	-0.336434727442263	-0.579574855765843	-0.38903635802967	-0.476460077844993	-0.569290683712145	-0.373015647124937	-0.37411663909628	-0.401623860234187	-0.458927541305367	-0.365677674363316	-0.468155587709728	-0.44343216843366	-0.484382297848753	-0.601496969542473	-0.505280850927953	-0.502634624443096	-0.559172714567625	-0.619262908358843	-0.507014483901672	-0.489448175868633	-0.550664106429543	-0.541117140990205	-0.472765845164923	-0.574277584003658	-0.551069664225247	-0.55721394908457	-0.577417261475822	-0.571280391301693	-0.493487931243425	-0.506753959817783	-0.481919775521843	-0.387801631575998	-0.571987722867896	-0.468622131796139	-0.691984987834986	-0.509968269262521	-0.509182811317661	-0.612758477917052	-0.780855923787173	-0.628604374498722	-0.62066476104941	-0.727932985450869	-0.3586224338854	-0.678247211464887	-0.335003709399702	-0.517728018993987	-0.43160332138336	-0.431358345971974	-0.373514575143214	-0.562597668059026	-0.632381483373478	-0.522334607659105
Bacteria|Bacteroidetes|Flavobacteriia	-0.493211261435522	-0.478754222357047	-0.530601250382414	-0.39202853984424	-0.449047233365716	-0.402419224297941	-0.349267015641362	-0.507192470922699	-0.340451018338155	-0.389293698586207	-0.195643108060993	-0.573656970519151	-0.52652115239013	-0.513869213974747	-0.415369992497821	-0.552477328173313	-0.296079449701363	-0.174646958311465	-0.509665499913259	-0.532933952567509	-0.578688493234228	-0.500233312519569	-0.557845307306631	-0.427686837400901	-0.463802532879748	0.436650250429596	-0.451084247823564	-0.394903997877532	-0.448677001633592	-0.38327958831554	1.48093499615772	-0.471449517346711	-0.470133188361348	-0.540269178388244	-0.354062882464939	-0.558124122468421	-0.539854610758769	-0.532717694672033	-0.489287552486298	-0.441331151170359	-0.128672996374143	-0.439280986254962	-0.481636410606686	-0.271001521550174	-0.26953062533651	0.601659790990221	2.31942561740787	-0.293107465485568	-0.409202504910006	1.01606029745272	-0.309538564545844	-0.226546507080776	-0.339978148280352	-0.33388750315351	-0.299306445157708	-0.440992028466406	-0.299309837596794	-0.302397715755605	-0.366740892925656	-0.428683762003349	-0.338903864629449	-0.167997529992452	-0.304619300600694	-0.354622953550511	-0.442527450896902	-0.0629428612040693	-0.358194544055065	-0.404847157263769	-0.386837799002538	-0.422580579571638	-0.360139416574278	-0.347088836151302	-0.394097635830047	0.134395357982349	-0.286648326376144	-0.408389091369925	1.27068302442988	-0.240551948743942	-0.122411401099868	-0.496410524543533	-0.370394532695435	-0.252049957713084	-0.344825772847624	-0.368962183921297	-0.326496714837117	-0.470271458580522	-0.334525852827104	-0.191926956657731	-0.267628591400198	-0.363814751483328	-0.366250823532071	-0.391755365557659	1.73910410664341	-0.357283023711942	-0.45006449268972	-0.434199712641738	-0.371817211185695	0.0203476210094171	-0.420404955364375	0.342861707677465	1.40147219587348	0.861496022871194	-0.0730966159821884	-0.46104433809617	-0.50445596033035	-0.413197074891988	-0.372285988700998	0.07160369098228	-0.466213429373963	-0.447396454113531	-0.105326817058181	-0.00127780987869746	-0.108976706742803	-0.320886599099465	-0.468723630939682	-0.169527235059551	-0.261518803137133	-0.340134627256378	0.114905220391116	2.58943218755734	-0.362752992872242	0.0966948949981446	-0.0765853342914325	1.06174431982213	0.374268245886664	0.890728730189749	-0.379666475970684	-0.530426633186429	-0.293274346914427	-0.156115844085191	-0.324294509466216	-0.395789866318526	-0.355661066729724	-0.223831635132934	-0.171315324493179	0.216008166228505
Bacteria|Bacteroidetes|Saprospiria	-0.495557436201497	-0.492424083985187	-0.533466292109761	-0.492253293700711	-0.50552715685188	-0.489259410885866	-0.467663215438333	-0.571933798862075	-0.441903672892469	-0.419321174433872	-0.310122649510479	-0.507001328607393	-0.370142737171617	-0.370772121474722	-0.516290520747007	-0.442664411047762	-0.509637447966174	-0.524738875717444	-0.631704959848834	-0.580434226566621	-0.638340074032734	-0.536432977982347	-0.589387249197258	-0.446672087314021	-0.525466369261841	-0.376562720125874	-0.512307875915034	-0.468688557475766	-0.480170178650748	-0.533362372418404	-0.49003570448929	-0.566903945571589	-0.577522448802775	-0.572206119858381	-0.467648259606902	-0.5729482673299	-0.569961422324017	-0.561706359614814	-0.538557175205323	-0.482882699163389	-0.548739809006419	-0.469417386047552	-0.521675712663407	-0.401625850142229	-0.412184490110348	-0.504328692266498	-0.53799148080512	-0.321686637663469	-0.5125802738914	-0.550481162468682	-0.467879953477987	-0.329192160924899	-0.415506112609579	-0.473713771726269	-0.485391237030494	-0.494936719798423	-0.449929866846238	-0.395380137446172	-0.386495338324882	-0.543614491813677	-0.379969001864405	-0.322950634312442	-0.397194415110809	-0.383238830463466	-0.453686635233719	-0.496084020920731	-0.379131535175023	-0.412295233887993	-0.406533887210444	-0.456786671038847	-0.391670308344923	-0.356403214486373	-0.434794166941171	-0.444038364235038	-0.433792057172161	-0.566696987236072	-0.467833755060656	-0.472865418170482	-0.54395099668189	-0.565304853086254	-0.611765981812454	-0.381101989514068	-0.374490642111308	-0.414086044876029	-0.336434727442263	-0.580629960425973	-0.38903635802967	-0.477092314563056	-0.571450671534581	-0.373153040329626	-0.374250012460438	-0.401623860234187	-0.458927541305367	-0.365957620804616	-0.469092085355377	-0.477738510651831	-0.484382297848753	-0.612783309435641	-0.505280850927953	-0.502634624443096	-0.559172714567625	-0.620879462531187	-0.509143094610524	-0.489448175868633	-0.551688230219136	-0.542142262976565	-0.472765845164923	-0.582997477214927	-0.551069664225247	-0.594013077831973	-0.577417261475822	-0.574906685502255	-0.493487931243425	-0.507141309046645	-0.481919775521843	-0.387801631575998	-0.571987722867896	-0.468622131796139	-0.692765314934466	-0.509968269262521	-0.511375414356822	-0.621145309481012	-0.782841228777199	-0.628604374498722	-0.625153093071888	-0.731314622559879	-0.411470458990388	-0.679892413981448	-0.340349730504946	-0.520674836586122	-0.434493150361754	-0.442168999654888	-0.373514575143214	-0.569950098741694	-0.636374341812729	-0.522997427376008
Bacteria|Bacteroidetes|Sphingobacteriia	-0.4929979949823	-0.492424083985187	-0.533056961580608	-0.492038731698135	-0.504210781646991	-0.489259410885866	-0.467847704768612	-0.571933798862075	-0.44145568698156	-0.419518998722651	-0.310122649510479	-0.593212078637228	-0.585023711570041	-0.579672874022022	-0.515559929563473	-0.617430070188725	-0.499301172802158	-0.522884127290668	-0.630683785660965	-0.579799817057277	-0.636991969489056	-0.536432977982347	-0.589387249197258	-0.446038734054986	-0.524254402666918	-0.376562720125874	-0.509790319927553	-0.42124118754244	-0.477744657794844	-0.532713044068319	-0.48942607546758	-0.566496347615103	-0.577522448802775	-0.570347260263866	-0.467045968374081	-0.571835907146266	-0.569961422324017	-0.560998574261084	-0.535384181418814	-0.48259563708722	-0.547466493804959	-0.46914796485704	-0.521118737062247	-0.398948029913971	-0.380102644417994	-0.504328692266498	-0.53799148080512	-0.321686637663469	-0.509444540048451	-0.550481162468682	-0.467683887157916	-0.327285900577642	-0.415340613212759	-0.473713771726269	-0.485167939189745	-0.420942296465168	-0.44903082290983	-0.395380137446172	-0.386495338324882	-0.543440627678333	-0.379969001864405	-0.322811566525772	-0.396840816326329	-0.383238830463466	-0.453686635233719	-0.496084020920731	-0.379131535175023	-0.411869490288941	-0.392386042962674	-0.454659056357046	-0.391670308344923	-0.356403214486373	-0.434794166941171	-0.444038364235038	-0.433792057172161	-0.566696987236072	-0.467833755060656	-0.472715481949693	-0.54395099668189	-0.565304853086254	-0.611141310123377	-0.381101989514068	-0.374490642111308	-0.414086044876029	-0.336434727442263	-0.57983862455505	-0.38903635802967	-0.476776191991611	-0.571450671534581	-0.373153040329626	-0.37411663909628	-0.401623860234187	-0.458769782311513	-0.365257769800342	-0.467063100613573	-0.477738510651831	-0.484382297848753	-0.612783309435641	-0.505280850927953	-0.502634624443096	-0.559172714567625	-0.620879462531187	-0.509143094610524	-0.489448175868633	-0.551688230219136	-0.512855310141623	-0.472765845164923	-0.582997477214927	-0.544553379689309	-0.594013077831973	-0.570120451724505	-0.572690503729051	-0.493487931243425	-0.507141309046645	-0.481919775521843	-0.387801631575998	-0.56568697537805	-0.464422556734066	-0.684183810943793	-0.507205730855508	-0.508186300543722	-0.55001010594031	-0.782273975833164	-0.625451872605467	-0.625153093071888	-0.730750968263307	-0.411470458990388	-0.679892413981448	-0.340082358204001	-0.520043317880062	-0.432325710287814	-0.440648128071917	-0.373514575143214	-0.569950098741694	-0.636374341812729	-0.522997427376008
Bacteria|Bacteroidetes|Unassigned	-0.495557436201497	-0.492424083985187	-0.533466292109761	-0.492253293700711	-0.505790448446294	-0.489259410885866	-0.467847704768612	-0.571933798862075	-0.442127672642972	-0.419518998722651	-0.310122649510479	-0.626833268828218	-0.587969947007328	-0.581715792229459	-0.516290520747007	-0.61771682226609	-0.509637447966174	-0.524738875717444	-0.631704959848834	-0.580434226566621	-0.638340074032734	-0.536432977982347	-0.589387249197258	-0.446672087314021	-0.525466369261841	-0.376562720125874	-0.512307875915034	-0.468688557475766	-0.480170178650748	-0.533362372418404	-0.49003570448929	-0.566903945571589	-0.577522448802775	-0.572206119858381	-0.467648259606902	-0.5729482673299	-0.569961422324017	-0.561706359614814	-0.538557175205323	-0.482882699163389	-0.548421468574084	-0.469417386047552	-0.521675712663407	-0.401625850142229	-0.412184490110348	-0.504328692266498	-0.53799148080512	-0.321686637663469	-0.5125802738914	-0.550481162468682	-0.467879953477987	-0.329192160924899	-0.415506112609579	-0.473713771726269	-0.485391237030494	-0.494699595858389	-0.449929866846238	-0.395380137446172	-0.386495338324882	-0.543614491813677	-0.379969001864405	-0.322950634312442	-0.397194415110809	-0.383238830463466	-0.453686635233719	-0.496084020920731	-0.379131535175023	-0.412295233887993	-0.406533887210444	-0.456786671038847	-0.391670308344923	-0.356403214486373	-0.434794166941171	-0.444038364235038	-0.433792057172161	-0.566696987236072	-0.467833755060656	-0.472865418170482	-0.54395099668189	-0.565304853086254	-0.611765981812454	-0.381101989514068	-0.374490642111308	-0.414086044876029	-0.336434727442263	-0.580629960425973	-0.38903635802967	-0.477092314563056	-0.571450671534581	-0.373153040329626	-0.374250012460438	-0.401623860234187	-0.458927541305367	-0.365957620804616	-0.469092085355377	-0.477738510651831	-0.484382297848753	-0.612783309435641	-0.505280850927953	-0.502634624443096	-0.559172714567625	-0.620879462531187	-0.509143094610524	-0.489448175868633	-0.551688230219136	-0.542142262976565	-0.472765845164923	-0.582997477214927	-0.551069664225247	-0.594013077831973	-0.577417261475822	-0.574906685502255	-0.493487931243425	-0.507141309046645	-0.481919775521843	-0.387801631575998	-0.571987722867896	-0.468622131796139	-0.692765314934466	-0.509968269262521	-0.510378728992314	-0.621145309481012	-0.782841228777199	-0.628604374498722	-0.625153093071888	-0.731314622559879	-0.411470458990388	-0.679892413981448	-0.340349730504946	-0.520674836586122	-0.434493150361754	-0.442168999654888	-0.373514575143214	-0.239902978611605	-0.403649594041362	-0.522997427376008
Bacteria|Campilobacterota|Campylobacteria	-0.383865117930071	-0.430273015216786	-0.346327570876747	-0.455189125035991	-0.428619477102166	-0.458578261810465	-0.424388330789462	-0.402539972760074	-0.371790891173119	-0.398174764888647	-0.298690936232632	-0.29838216145537	-0.505414005969363	-0.447783062362228	-0.390984905239038	-0.504869844109961	-0.367005971886066	-0.237677105965202	-0.195357045389418	-0.275487772806823	-0.474301964192051	-0.439544158975403	-0.483606318549194	-0.360544433907952	-0.443715469212708	-0.376562720125874	-0.395142947325011	-0.172325649697229	-0.345441418744194	-0.456969737575324	-0.465674720931269	-0.479142497913491	-0.503706787293327	-0.46850046353055	-0.435769354482466	-0.4893991036607	-0.184017592788235	-0.467545352080852	-0.424468393806768	-0.430180048537744	-0.188612341254279	-0.387264759501855	-0.490523018243706	-0.312592979867137	0.0308410333921072	-0.453712837128162	-0.364686483352342	-0.231570661599675	-0.342508491461688	-0.472715383073914	0.700600818547751	-0.274927031589627	-0.295050874813054	0.930402080293491	-0.22307326095269	-0.335221254577936	-0.377341778263365	-0.142457471188313	-0.361310726628853	-0.121197757588872	-0.370291396503108	-0.279113254112898	-0.3682400935371	-0.362499956701865	-0.442241464288462	-0.131511973825574	-0.316305050185184	-0.390603808109201	-0.234598542865842	-0.0677802231514432	-0.382901711482712	-0.347088836151302	-0.346255944751729	-0.29031224975694	0.949283331658891	-0.48975464711639	-0.447174765045291	-0.429464754578492	-0.471685506643668	-0.324481704566495	-0.564991087152028	-0.270909479058488	-0.193127738075406	-0.391499875623072	-0.321322039242847	-0.468701131679962	-0.361324555495255	-0.209839778491197	-0.244945441478813	-0.329149901299089	-0.305934483569059	-0.364436449060363	-0.443162196516784	-0.215120070929602	-0.18455260026521	0.261313206468045	-0.422047840663485	-0.203879718588037	-0.352796581271693	-0.0782396460899851	-0.135400062251474	-0.126319225626338	-0.251651080527303	-0.450387363908079	-0.283825060302556	-0.373058964231512	-0.306478504388454	-0.197812704404817	-0.296946321673553	-0.47785188047273	-0.427355421136717	-0.411065883205553	-0.352930288578336	-0.465957041020195	-0.250414418057857	-0.365579220118043	-0.188647129680426	-0.263256951117424	-0.352287523992132	-0.502602906483318	-0.290274171398304	-0.293472118223365	-0.0518147731911506	-0.0498899960998369	-0.298802042530907	-0.483482603638177	-0.396028631411545	0.237357676915772	-0.220520015552147	-0.299686031211581	-0.00427760376656318	-0.16422861913517	-0.353808051386938	-0.0803443856361966	0.312843116027854	0.203235919699829
