Species	HS00P003	HS03P003	HS10P003	HS00P004	HS03P004	HS07P004	HS03P005	HS00P010	HS03P010	HS07P010	HS00P011	HS03P011	HS07P011	HS00P012	HS03P012	HS07P012	IS00P013	IS07P013	HS00P014	HS03P014	HS07P014	DS03P016	DS07P016	DS10P016	DS03P017	DS08P017	HS00P019	HS03P019	HS07P019	IS00P020	IS03P020	IS07P020	HS03P024	HS07P024	HS00P025	HS03P025	HS07P025	HS03P026	HS07P026	IS00P027	IS03P027	IS07P027	HS00P029	HS03P029	HS07P029	DS00P030	DS03P030	HS00P031	HS03P031	HS07P031	IS00P033	IS03P033	IS07P033	HS00P034	HS03P034	HS07P034	HS03P035	HS07P035	HS00P036	HS07P036	DS00P037	DS03P037	DS07P037	IS00P038	IS03P038	IS07P038	IS00P039	IS03P039	IS07P039	HS00P040	HS03P040	HS07P040	HS00P041	HS03P041	HS07P041	HS00P042	HS03P042	HS07P042	IS00P043	IS03P043	IS07P043	HS00P044	HS03P044	HS00P045	HS03P045	HS07P045	HS00P046	HS03P046	HS07P046	HS00P047	HS03P047	HS07P047	HS00P048	HS03P048	HS07P048	DS00P049	DS03P049	DS07P049	DS10P049	HS00P050	HS03P050	HS07P050	HS00P051	HS03P051	HS07P051	IS00P052	IS03P052	IS07P052	IS00P053	IS03P053	IS07P053	DS00P054	DS03P054	DS07P054	DS10P054	HS00P055	HS03P055	HS07P055	HS00P056	HS03P056	HS07P056	HS00P057	HS03P057	HS07P057	HS00P058	HS03P058	HS07P058	HS00P059	HS03P059	HS07P059	DS00P060	DS03P060	DS07P060	HS00P061	HS03P061	HS07P061	IS00P062	IS03P062	IS07P062	HS00P063	HS03P063	HS07P063	HS00P064	HS03P064	HS07P064	DS00P065	DS03P065	DS07P065	HS03P066	HS07P066	HS03P067	HS00P068	HS03P068	HS07P068	IS00P069	IS03P069	IS07P069	IS00P070	IS03P070	IS07P070	HS00P071	HS03P071	HS07P071	HS00P072	HS03P072	HS07P072	HS00P073	HS03P073	HS07P073	HS00P074	HS03P074	HS07P074	HS00P075	HS03P075	HS07P075	DS00P076	DS03P076	DS07P076	HS00P077	HS03P077	HS07P077	IS00P081	IS03P081	HS00P082	IS03P082	IS00P083	IS03P083	HG00P003	HE03P003	HE10P003	HE03P004	HE07P004	HE03P005	HG00P010	HE03P010	HE07P010	HG00P011	HE03P011	HG00P012	HE03P012	HE07P012	IG00P013	IE03P013	IE07P013	HG00P014	HE03P014	DG00P016	DE03P016	DE07P016	DE10P016	DG00P017	DE03P017	DE08P017	HE03P019	HE07P019	IG00P020	IE03P020	IE07P020	HG00P021	HE03P021	HE07P021	HG00P022	HE03P022	HE07P022	HG00P023	HE03P023	HE07P023	HG00P024	HE03P024	HE07P024	HG00P025	HE03P025	HE07P025	HG00P026	HE02P026	HE05P026	IE03P027	IE07P027	HG00P028	HE03P028	HE07P028	HG00P046	HE03P046	HE07P046	HG00P047	HE03P047	HE07P047	HG00P048	HE03P048	HE07P048	DG00P049	DE03P049	DE07P049	HE10P049	HG00P050	HE03P050	HG00P051	HE03P051	HE07P051	IG00P052	IE03P052	IE07P052	IG00P053	IE03P053	IE07P053	DG00P054	DE03P054	DE07P054	HE10P054	HG00P055	HE03P055	HE07P055	HG00P056	HE03P056	HE07P056	HE03P057	HE07P057	HG00P058	HE03P058	HE07P058	HG00P059	HE03P059	HE07P059	DG00P060	DE03P060	DE07P060	HG00P061	HE03P061	HE07P061	IG00P062	IE03P062	IE07P062	HG00P063	HE03P063	HE07P063	HG00P064	HE03P064	HE07P064	DE03P065	DE07P065	HG00P066	HE03P066	HE07P066	HE03P067	HE03P068	HE07P068	IG00P069	IE03P069	IE07P069	IG00P070	IE03P070	IE07P070	HG00P071	HE03P071	HE07P071	HG00P072	HE03P072	HE07P072	HG00P073	HE03P073	HE07P073	HG00P074	HE03P074	HE07P074	HG00P075	HE03P075	HE07P075	DG00P076	DE03P076	DE07P076	HG00P077	HE03P077	HE07P077	HG00P078	HE03P078	HE07P078	DG00P081	DE03P081	HG00P082	HE03P082	DG00P083	DE03P083	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS10P166	DS00P172	DS07P172	DS00P180	DS06P180	DS00P191	DS08P191	DS00P193	DS07P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinobaculum|Unassigned	0.0152079689757433	0.0728862973760933	0.00256354384300857	0.0138026224982747	0.0030308081649972	0.0279341313183513	0.00550468815941577	0.021792506283506	0.00138698178892911	0.00326535943443975	0.00147697397571855	0.0108106160249365	0.0157792310254747	0.0178867605450584	0.00340211271199415	0.0217978168648032	0.0226816714647126	0	0.0202738529677802	0.00717952399755896	0.00317970079015565	0.0599397177695575	0.00415532608921485	0.0862654146396651	0.00324754404481611	0	0.00160694198939418	0.00461993347295799	0.0110817357164342	0.0190879157586651	0.022023197768316	0	0.0230540302636543	0.0213165075034106	0	0.0118511495615075	0.00630020475665459	0.0375883325815667	0.0238834487700024	0.0821538389315307	0.0218547388358709	0.0191993856196602	0.0276198586783898	0.0163367549759033	0.00239802402820076	0.00247622820919176	0.0166154357398023	0	0.0628603632895478	0.0291120815138282	0.0453319972323623	0.00940733772342427	0.0054166779514124	0.00808048159670316	0.0154643160906209	0.0203326420235045	0.0200915280723295	0.0117710761117781	0.118938084872422	0.00741271527760619	0.0256357670221493	0.012824075063586	0.024452269170579	0.0126646403242148	0.012173101503378	0.00237721675462369	0.0243789463419391	0.00624726682076591	0.00934382956854867	0.0284711018316409	0.00453885257806826	0.0139690817656919	0.0276408531810015	0	0.0167743017696888	0.0182665083569276	0.0119084478529069	0.00836820083682008	0.0119904076738609	0.00267501270631035	0.0181018877682958	0.0064169750379671	0.00424169158660474	0	0.00581699726601129	0.00439753737906772	0.0489279535883412	0.0253251299775053	0.0353829218430571	0.273545070681109	1.81534918377024	0.15794032233412	0.00613873542050338	0.0109709270433352	0.0854309687261632	0.0355638745905475	0.0992295120242821	0.00512671531349864	0.297163021776478	0.0242135440880211	0.011260627216936	0.0182363998541088	0.0148687829901123	0.0607205505329915	0.0154934097674882	0.0439372137215918	0.143339344338096	0.0155120528650762	0.0143970342109525	0.0107418596844579	0	0.00171921741223395	0.0143871091502014	0.0401812621380896	0.369143724556683	0.424866591890146	0.00326749334248231	0.0060637298002001	2.12632747805748	0.0109390383022613	0.00416712968107568	0.00571787981016639	0.00156494522691706	0.00321481386227737	0.105773366033964	0.0318659807893659	0.0106014024140908	0.258354299994934	0.0165186342901435	3.46881800795762	0.0673627484001347	1.25952676355902	0.0561398255922752	0.00667746189673305	0.0952891429932702	0.00365844735494256	0.0675	0.00177818873695254	0.0128203073668691	0.00523149359142035	0.0408453827212361	0.00198011959922379	0	0.57808531137777	0.0207270591757539	0.0260648878523904	0	0.0112890707683624	0.0171221149236354	0.150265312191839	0.737166274642935	0.00984778143552517	0.108531580194858	0.0347799203926267	0.0322000399724634	1.31530262702458	0.188809777752155	0.0286591606960082	0.0141629685582098	0.122982782410463	0.0116644044791313	0.366821468461584	0.0927226004715607	0.0072386835247563	0.00139779986301561	0.0666415189236766	4.77808588052381	0.0139379886215329	0.050155481994182	0.0953176667176596	0.070763198496572	0.0135548584485496	0.0154434191730049	0.0258442453480358	0.200307137611004	0.00347029428095503	0.0251376586066555	0.180581847165488	0.0195101647958586	0.0813773701159046	1.65179798585601	0.0292874242347069	0.0413493217377386	0.0198447151043088	0.0139723347771413	4.08787591462869	0.00931889250139783	0.0638609389115604	0.0314575323313527	0	0.00154925867972175	0.00314376434342482	0.00168299168602107	1.240120152372	0.0190814484287161	0.00748208974766652	0.0352705410821643	0.0159946258057293	0.0515482897013881	0.00171250470938795	0.00565621523784385	0.0342393594605984	0.0347017909141659	0.0218518734339491	0.0211081794195251	0.0103451843167006	0.258437473433648	0.279196570809177	0.418580140028608	0	0.242794593046254	0.0157667916330892	0.0784065378990064	0.065022455429375	0.0235656163794896	0.60672917815775	0.0371288966777063	0.0315288763382637	0.0061672559822383	0.0948354210297546	0.0690149443898813	0.170301338757746	0.0704737655724288	0.07050860204945	0.0661884020838671	0.0756605750203701	0.099290780141844	2.67510267510267	0.0635876131329617	0.0554836323284631	0.856640497219496	0.0224195139449377	0.0417188151856487	0.259067357512953	0.0230925549602808	0.0154408358639148	0.0556013574400368	0.0194938682923371	0.0376104807873127	0.107844000352144	0.0285778440057972	0	0.032644824311491	0.00129496775530289	0.00129604188807382	0.00739393401653284	0	0.0113417262107293	0.00732268127297491	0.00360815442900956	0.00119451478809308	0	0	0.00409584271963957	0.0259287535471975	0.0907081624570414	0.0457634487334966	0.0231454692743895	0.00690722219152346	0.0122555694754616	0.00481718772580567	0.00548147945130391	0	0.017902431746979	0.00470732223974392	0.0101882275031201	0.011605135272358	0.00255440890977828	0.00249162192128966	0	0.00729203126823008	0	0.00753159504119782	0.0132454229705069	0.00258074506109914	0.00139895358272013	0.0026060669237986	0.00419287211740042	0.00261948108079789	0.0264626635873749	0.00278800044608007	0.0198549266691375	0.0700416358613176	0	0.0180848177954607	0.123892118555227	0.00614817091915155	0.00420274018660166	0.00625211008715441	0	0.00643442675692023	0.011908886194353	0.0420684009459705	0	0	0.52042963127007	0.119000396667989	0.012531328320802	0.0188323917137476	0.0307787011388119	0.00590911776871713	0.00746625253852586	0.00951448920785081	0.0139353400222965	0.011202724502599	0.0823448681501814	0.0325289803643246	0.0175794983983124	0.0155381374952522	0.00428186061116424	0.0172114923593268	0	0	0.0184698735839764	0.00294980899986726	0.00390266747321794	0.0733675715333822	0.00137680361273268	0.00277050520162352	0.00570036054780465	0.00569160062038447	0.00306621491100311	0.00123298480962715	0.00328229366681437	0.00137706904624198	0	0.0136860689504154	0.0127567291746396	0.00824783082049421	0.00518517558300818	0.0292831893576523	0.00428320555103439	0	0	0.0124705772318436	0.0579733592191123	5.52874302874303	0.114527354418113	0.257885340210276	0.0462420617793945	0.0564563081103015	0.0310106784597131	0.036623844940275	1.41605039715147	0.154133646147341	0.388901554265177	1.93383323580245	1.0008366615625	1.72579857766753	0.1292546316243	0.14863019201414	0.282604855912284	0.0449107399044399	0.00136630687252357	0.0103149941333471	1.16633569210975	0.0191995084925826	0.392848149080836	0.274625477688496	0.199266588251574	0.507670541237828	0.00147009099863282	2.36710496740841	0.753102706302752	0.00309544814350498	0	5.94628630875791	0.0766871165644172	0.00139608259224616	0.00771604938271605	1.5264752560958	0.00152994094427955	0.873852567442979	0.0146893862507345	0.167773505767214	0.00998772936107068	0.0109095867994	0.638994099610935	0.0165356534127045	1.43171324953757	0.0167914363674526	0.00397487876619763	0.269025083593827	0.126313554824329	0.445719110051649	0.363443205009925
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Unassigned	0.460801459965022	0.138018733329198	0.126895420228924	0.306418219461698	0.0348542938974678	0.136877243459921	0.031193232903356	0.167075881506879	0.0346745447232278	0.0702052278404545	1.38687856319972	0.180176933748941	0.689026421445728	0.604897720251065	0.0476295779679181	0.238099230369389	0.472825612841316	0.059328148801411	0.711144381023674	0.254873101913343	0.294122323089397	0.210645293875873	0.0519415761151856	0.871139269148094	0.121782901680604	0.0917828383409819	2.10830789008517	0.204817050634471	1.25540234616176	0.136796729603767	0.0880927910732638	0.0196641365477642	0.052395523326487	0.0703444747612551	1.34914547564261	0.701193015722525	0.330760749724366	0.288177216458678	0.232863625507523	1.36844823134521	0.264685170345548	0.323989632331765	1.33265818123231	2.02031203202004	0.369295700342917	0.173335974643423	0.246462296807067	0	0.0780335544284042	0.497551938599974	0.131224202514733	0.0658513640639699	0.11375023697966	0.36968203304917	0.131446686770278	0.101663210117523	0.0937604643375377	0.0635638110036019	0.112205740445681	0.0469471967581725	0.143560295324036	0.104729946352619	0.0440140845070423	0.278622087132725	0.109557913530402	0.0784481529025817	0.285233672200687	0.812144686699569	0.887663809012124	0.123374774603777	0.0794299201161946	0.107096293536972	0.755516653614042	0.204493877652809	0.192904470351422	0.33793040460316	0.302474575463834	0.163179916317992	0.122302158273381	0.14712569884707	0.354279803465219	0.233150093046138	0.0933172149053042	0.240241473481037	0.153180928004964	0.815743183817062	0.0506753805022105	0.0253251299775053	0.060282014991875	0.767394896273178	0.447063604958342	2.42175160912318	0.0306936771025169	2.90510148107515	0.192219679633867	0.164716892840431	1.34835395750642	0.0495582480304869	0.803268793239541	0.681853401518673	0.115421428973594	0.021041999831664	0.0059475131960449	0.819727432195385	0.120627261761158	0.450356440646316	4.16146483562214	0.254397666987249	0.156567747044109	0.304800268546492	0.0123160293121498	0.0446996527180827	0.0215806637253021	0.114963055561756	3.85128452816302	0.800448659121036	0.00980248002744694	0.0500257708516509	1.1529420103245	0.0203153568470566	0.0333370374486054	0.327348619132026	0.0610328638497653	0.0369703594161898	1.92600513756349	0.314107524923749	0.0439200957155189	0.683879029398355	0.053367895398925	7.45422171418522	0.405949194306075	0.111884083658277	0.0467831879935626	0.0116855583192828	0.512179143588827	0.175605473037243	0.0825	0.136920532745346	0.0144228457877278	0.0104629871828407	0.264911482220588	0.102966219159637	0.160997499400541	0.751802867069575	0.483631380767592	0.749022566705535	0.233246738735719	0.052211952303676	0.122137753121932	4.66918152362766	0.556512039574189	0.379842998227399	0.862015194421227	0.396104648916026	0.0677311185627679	0.736426243987444	3.62341817762532	0.917093142272262	1.41472319264785	0.29895814585958	0.111342042755344	2.07277643877491	0.643759768988264	0.0458449956567899	0.0377405963014216	4.13303156041745	0.690826908589655	0.020273437994957	0.201875815026582	0.497770037303334	0.208809438186606	0.151039851283839	0.0527650155077668	0.697794624396968	0.356546704947586	0.0277623542476402	0.116112042135504	0.423433296801833	0.0403210072447745	0.0895151071274951	0.949596421520854	0.207558702185097	0.0786970962105347	0.101704164909583	0.867681989660472	2.14859473674795	0.107684980016153	0.197813152238248	2.04299196085285	0.0672929751411833	0.0790121926658094	0.0581596403533591	0.122858393079538	2.97192529073182	0.06017995273672	0.0598567179813322	0.904208416833667	0.0799731290286464	0.104937589749254	0.0171250470938795	0.0301664812685005	0.155394016013485	0.168982634016808	0.167531029660276	0.168865435356201	0.029311355563985	0.845022528266599	3.9415986467178	0.733268087028533	0.0388418650568872	0.208694228854364	0.0437966434252479	0.217125797258787	0.170872964267893	0.106738380071806	0.311563632026952	0.0935648196278199	0.0795076012008389	0.0267247759230326	0.270676097522425	0.28136861943567	4.5011589952221	0.391015731563154	0.223277239823258	0.369373985822871	1.04469793970434	0.281323877068558	3.73626373626374	0.269187562262871	0.351396338080266	0.347562970232254	0.0403551251008878	0.206140027976147	1.74950425382204	0.0669684093848143	0.113232796335375	0.233909158885672	0.0779754731693485	0.0898472596585804	0.171670041376882	0.0469493151523811	0.484693569973113	0.369480056980057	0.115252130221957	0.080354597060577	0.107951436641379	0.309948217486556	0.100657820120222	0.222609510698437	1.35185519273558	2.26718906780066	1.03212798387	0.22225495052819	0.155642023346304	1.08036473113323	0.320672517981935	0.453058142461616	0.162018284920727	0.0745979996684533	0.201536031374258	0.298665638999952	0.256259164348458	0.428935775562254	0.235715351335223	0.248311248146492	0.249611573826444	0.29302966562704	0.407428221109635	3.04227036589468	0.439035767695199	0.121047719052619	0.119539079549087	0.372060795035173	0.231059045152175	0.197426997174084	0.163677569178255	4.00682789534035	0.153738644304682	5.2245550156514	0.317551963048499	0.223040035686406	1.07878434902314	0.690039819967055	0.448400301626629	0.351362174311808	0.428857333460402	0.353519827851214	0.717267658513351	2.70966451177272	0.0367642052804292	0.119680337678716	0.0671228130954443	0.06139712570493	0.216633466135458	0.152902737763757	1.08515114605249	0.466847710005187	0.350877192982456	0.208868344461565	0.489039362538901	0.66576060194213	0.30014335204874	0.709509052356875	0.148643626904496	0.11202724502599	0.264679933339869	0.100544121126094	0.257832643175248	0.16919305272608	0.336839701411587	0.199161554443639	0.0874199825160035	0.0639219678496177	0.615662452799212	0.175513635492102	0.136593361562628	0.353251270345915	0.750357968939311	0.117746471068999	2.45970557637771	0.0668763072895175	0.0766553727750778	0.0530183468139673	0.0164114683340719	0.0275413809248396	0.242148304961865	0.0328465654809969	0.131819534804609	0.145161822440698	0.116666450617684	0.386956430797549	0.172755957225054	0.221975582685905	0.104912998976459	0.0296176209256286	0.0431429650002696	2.41312741312741	0.108654156755646	0.277722674072605	0.699796534928171	0.0758631640232176	0.0310106784597131	0.21833446022087	9.03451109285127	1.19896880498684	13.4171036221486	0.74441011962276	4.06491230839661	6.23424944914304	0.240230830493648	5.29310945073779	7.61402698332903	1.03294701780212	0.0122967618527121	0.924481349201233	0.201381702234777	0.582385090941672	0.112062452782674	0.440272591214891	0.0774925620978344	4.20700751796266	1.06581597400879	3.70167453360306	1.00029458099056	0.0340499295785547	0.519388538039308	1.34421113149177	4.80034441933053	0.0809727903502771	0.102880658436214	1.86697446255952	0.393194822679845	5.61590572012667	0.841301212542065	3.9860188745194	2.95494107239677	0.19909995908905	1.7520805957074	0.045791040219797	0.348097117639348	0.0335828727349052	0.0370988684845112	1.78188273991701	0.192123978346248	2.8617898291617	1.82280745897285
Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Fudania|Unassigned	0	0.00155077228459773	0	0.00276052449965493	0	0.0111736525273405	0	0	0	0	0.00147697397571855	0.00360353867497883	0.00175324789171941	0.00650427656183941	0.00340211271199415	0	0.00174474395882404	0	0	0	0.00158985039507782	0.017125633648445	0.00415532608921485	0.00282837425048082	0	0	0	0.0107798447702353	0.00158310510234775	0	0	0	0	0	0	0	0.00630020475665459	0	0.0059708621925006	0.0469450508180175	0.0121415215754838	0.0143995392147451	0.260087002554837	0.0517330574236937	0.0119901201410038	0	0.00276923928996705	0	0.00867039493648936	0.0238189757840413	0.00715768377353088	0.00235183443085607	0.0081250169271186	0.00202012039917579	0.00257738601510348	0.00609979260705136	0.00223239200803661	0.00706264566706688	0.0987410515921995	0.0024709050925354	0.0512715340442986	0.012824075063586	0	0.0126646403242148	0	0.0118860837731184	0.00731368390258173	0.00312363341038296	0	0.0142355509158204	0.00226942628903413	0	0.00691021329525038	0.00498765555250754	0	0	0	0	0.00479616306954436	0	0	0.00213899167932237	0	0	0	0.00439753737906772	0	0	0	0.0128511107031393	0.00508026823816298	0.528166024149585	0	0.0285244103126714	0.0122044241037376	0.00935891436593355	0.00583703011907541	0.00512671531349864	0.00464317221525746	0.018402293506896	0	0	0	0.00674672783699906	0	0	0.00115596245433948	0.00310241057301523	0	0.00671366230278617	0	0	0.00479570305006714	0	0.00229996090066469	0.0101967982053635	0	0	0.0200819817372095	0	0	0	0	0	0	0.0022761414849547	0	0.0624778372536769	0.00762398505698929	0	0	0	0	0	0.00397038095805293	0	0.0025	0	0	0	0.0140041312187095	0	0	0.140141893667338	0.0161210460255864	0.024693051649633	0	0	0.0102732689541812	0.123655829824534	0.0412231140425326	0.00422047775808222	0.0386721722533402	0.0212543957954941	0	0.0525166203167707	0.0302672162808798	0.00614124872057318	0.00629465269253769	0.638910552522647	0.0201476077366814	0.0141085180177532	0.00529843431266061	0	0	0.0364642273355966	0.0288512398018882	0.00506835949873924	0.00125388704985455	0.0164746584450276	0.00928041947496027	0.0019364083497928	0	0.00738407009943881	0.00667690458703345	0	0.00837921953555183	0.0348709773836804	0.00130067765305724	0.0767272346807101	0.00624734487842667	0.0165537615239648	0.0026676981766283	0	0	0	0.00207086500031063	0	0	0	0	0	0	0.295346612743535	0.00733901862642927	0.00748208974766652	0.00961923847695391	0.00319892516114585	0.012887072425347	0.00513751412816385	0.00942702539640642	0.0237041719342604	0.0196140557340938	0.00291358312452654	0.00659630606860158	0.00344839477223353	0.129218736716824	0.026277324311452	0.0557103064066852	0	0.00954810197372908	0.00175186573700992	0.00452345410955806	0	0	0.00596294032587469	0.00445546760132476	0.00137082071035929	0	0.163986248863951	0.114140100337111	0.139552485926487	0.0909338910611985	0.152768637773808	0.0875394995302759	0.0756605750203701	0.160756501182033	5.46786546786547	0.14413192310138	0.0924727205474385	0.143114164213281	0.0067258541834813	0.00490809590419397	0.00479754365764728	0.00461851099205616	0.00772041793195738	0.0230074582510497	0.00886084922378961	0.00626841346455212	0.147460163746809	0.00612382371552798	0.00241141079588613	0.0089031339031339	0	0.00259208377614765	0.0340120964760511	0	0.00567086310536464	0.00146453625459498	0.0276625172890733	0	0.00360044645536046	0.00133888524414572	0	0.0144048630817764	0.00766547851749645	0.00228817243667483	0.0231454692743895	0.00967011106813284	0.00136172994171796	0.00120429693145142	0	0	0.0462479486796957	0.00706098335961588	0.00382058531367005	0.0029012838180895	0.00255440890977828	0	0.0013719867740475	0.0131256562828141	0	0.0045189570247187	0.00735856831694825	0	0	0	0	0.00392922162119684	0.00841993841416474	0.00557600089216014	0.0092656324455975	0.32296976536052	0.00403964235699666	0.060713316884761	0.0111185234600845	0.0107592991085152	0.00700456697766944	0.00250084403486177	0.00136163723260849	0	0	0.00682190285610333	0	0	0	0.00915387666676838	0	0	0	0.00787882369162284	0.00298650101541035	0.00543685097591475	0.0116127833519138	0	0.00196059209881384	0	0	0.0103587583301682	0.0128455818334927	0.0233584539162292	0	0	0	0.00294980899986726	0	0.0217385397135947	0	0	0	0.0156519017060573	0	0.00123298480962715	0	0	0.0086999391004263	0	0.0021261215291066	0	0	0.00209165638268945	0.00428320555103439	0	0.00170590242238144	0	0	0.0107250107250107	0	0	0	0	0	0.00281721884155961	0.0150643659271432	0	0.194450777132589	0	0	0.629362325342059	0	0	0.0312495754133775	0.0311880138225277	0.00273261374504714	0.0141831169333522	0.220960478840936	0	0.0025182573659028	0.0305139419653885	0.0166055490209645	0	0	2.54551584625759	0.382955287728781	0.00154772407175249	0.00885321371657912	0.00136885043940099	0	0.00418824777673847	0.00771604938271605	0.0115423459818208	0	0.255207707005518	0.0774531275038727	1.3603635092625	0.0542191022458123	0.01909177689895	0.0128829455566721	0.0254394667887761	0.155842642625147	0.00699643181977192	0.00397487876619763	0.0402993040201279	0.0297208364292538	0.242103694874851	0
