DS	HS	MeanDecreaseAccuracy	MeanDecreaseGini
ASV_35	-0.000104267954267954	0.000421800421800422	0.000193916083916084	0.0633176498054028
ASV_273	1e-04	0.00026025641025641	0.000188461538461538	0.0214408788567004
ASV_402	0.000207575757575758	0.000176923076923077	0.000186811594202899	0.0288909758281383
ASV_253	-3.40909090909091e-05	0.000302413273001508	0.000182682806324111	0.0120514415252267
ASV_237	4e-04	7.54901960784314e-05	0.000182014652014652	0.0145420755170755
ASV_781	0.000253968253968254	0.000125490196078431	0.000180371352785146	0.019126811350151
ASV_23	9.08119658119658e-05	0.00018775407598937	0.000179458101125797	0.0894556055328153
ASV_1237	0.000232575757575758	0.000107894736842105	0.000178819025242588	0.0600710905310517
ASV_411	0.000319444444444444	0.00010213316095669	0.000168932806324111	0.0451192816059068
ASV_175	0.000496825396825397	-6.25e-05	0.000167280384671689	0.0184205465904551
ASV_100	0.000262337662337662	7.78388278388278e-05	0.000167249417249417	0.0309549721990898
ASV_1189	0.000236111111111111	0.000125490196078431	0.000166313758705063	0.0377706752397929
ASV_78	5.68431568431568e-05	0.00023562091503268	0.000164537612146308	0.0413425597358968
ASV_481	0.00026025641025641	7.25867269984917e-05	0.000164160322436185	0.0388398888195516
ASV_442	1e-04	0.000195833333333333	0.000164044289044289	0.0142854391818722
ASV_61	0.000566880341880342	-0.000169909360505336	0.000163762163762164	0.0363684885310472
ASV_177	0.000322222222222222	4.54248366013072e-05	0.000163461538461538	0.0534480126251378
ASV_4	0.000368589743589744	-4.35963589214363e-05	0.000163270576111656	0.115518280025393
ASV_198	0.000111111111111111	0.000192156862745098	0.000162068004459309	0.0397768070678653
ASV_16	0.000316666666666667	5.26315789473684e-05	0.000161666666666667	0.0219492474192474
ASV_610	0.000125	0.00025	0.000159761904761905	0.0232220785535772
ASV_336	0.000313034188034188	5.26315789473684e-05	0.000159414659414659	0.0206300664812073
ASV_1090	-1.3986013986014e-05	0.000223318713450292	0.000158703703703704	0.0257203522721348
ASV_103	-0.000152020202020202	0.000266219848263192	0.000157679277244495	0.0413488560725813
ASV_136	-0.000234090909090909	0.000351960784313726	0.000155626780626781	0.0293883054575712
ASV_246	0.000165811965811966	0.00022051282051282	0.000155384615384615	0.0202571319603356
ASV_519	9.09090909090909e-05	0.000152923976608187	0.000153368370759675	0.0137024630541872
ASV_49	-0.000102453102453102	0.0003155002891845	0.000151792922220209	0.0674874996613504
ASV_132	3e-04	8.85448916408669e-05	0.000150714285714286	0.0293200605743573
ASV_950	0.000225	0.000116666666666667	0.000150632183908046	0.0149666666666667
ASV_15	0.000597893772893773	0.00013634184443008	0.00014990787380553	0.133550702312753
ASV_786	8.6038961038961e-05	0.000185159285159285	0.00014828121653459	0.0253557971064365
ASV_245	0.000250396825396825	9.10302717578259e-05	0.000147597402597403	0.0503546746577571
ASV_148	1e-04	0.000182186234817814	0.000147142857142857	0.0143569358178054
ASV_29	-0.000183333333333333	0.000335851648351648	0.000141460278851583	0.0643057278354721
ASV_99	0.000436111111111111	9.49432404540762e-06	0.000139047619047619	0.0413571192708507
