X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean	group
117	-14.755002346104	6.0562186587109	ASV_7	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned	998.036363636364	Model_2
118	-3.03196043825428	-11.7854808086792	ASV_70	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Unassigned	Unassigned	137.987012987013	Model_6
119	-24.7789103766314	7.86123616554508	ASV_71	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Unassigned	202.14025974026	Model_6
120	6.66071254075882	0.459980936486643	ASV_72	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Unassigned	239.927272727273	Model_5
121	5.75727371207809	3.51444807966938	ASV_73	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	199.680519480519	Model_6
122	-1.83561084386952	6.35136028950155	ASV_74	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	175.275324675325	Model_6
123	14.3294661316292	-3.6192162027196	ASV_75	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Unassigned	152.680519480519	Model_6
124	3.7909093726394	-8.4290098714313	ASV_76	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	Unassigned	149.880519480519	Model_3
125	-2.54363946720811	-13.6939611591781	ASV_77	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Unassigned	163.098701298701	Model_6
126	13.90743016507	-12.0867754231761	ASV_78	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Unassigned	146.706493506494	Model_3
127	-3.24536096606503	-16.239176754501	ASV_79	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XI	Gemella	Unassigned	164.625974025974	Model_6
128	-19.7070775049289	10.4773336705475	ASV_8	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned	901.61038961039	Model_2
129	-7.78087055970922	9.89996924128818	ASV_80	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Unassigned	108.283116883117	Model_3
130	-19.7655792730668	7.58483600331651	ASV_81	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned	205.841558441558	Model_2
131	21.9556546368019	-9.19739306450825	ASV_82	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Unassigned	111.47012987013	Model_6
132	0.216209892764473	4.93984007411449	ASV_83	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	145.161038961039	Model_6
