var	estimate	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Tannerella	-1.13929376884287	0.175967310079199	1.31526107892207	-3.19570023926248	0.00550586591137042	16.351450070748	-1.89373962718461	-0.384847910501139	Welch Two Sample t-test	two.sided
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Unassigned	-0.448540564279085	0.0570809029085622	0.505621467187647	-2.99219450494557	0.00825572789462234	16.8367161425551	-0.765043208390911	-0.132037920167259	Welch Two Sample t-test	two.sided
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Unassigned|Unassigned	-0.283388183746802	0.0232069734303963	0.306595157177198	-2.59195871469554	0.0195207481875773	16.197137463384	-0.514936009060676	-0.0518403584329269	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Granulicatella	0.293738600177593	0.523563523405713	0.229824923228121	2.27709376289719	0.0324716309696848	22.8407010383261	0.0267846490135972	0.560692551341588	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Filifactor	-1.31683301696822	0.417265445526424	1.73409846249465	-2.5833413866423	0.0182833422484929	18.8743317451005	-2.38421256092066	-0.249453473015793	Welch Two Sample t-test	two.sided
Bacteria|Proteobacteria|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium	-0.390678713702083	0.0786472529492093	0.469325966651293	-2.27640543589352	0.0346095865428559	18.957614174267	-0.749939717819332	-0.0314177095848345	Welch Two Sample t-test	two.sided
Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema	-2.55558075316262	0.746978539634883	3.30255929279751	-2.72806254173016	0.013472491374242	18.7251647874872	-4.51822291133641	-0.592938594988832	Welch Two Sample t-test	two.sided
Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Fretibacterium	-0.520798061633122	0.0792238173469929	0.600021878980115	-2.46800857970148	0.0247528454847866	16.644002525943	-0.966736900162553	-0.0748592231036905	Welch Two Sample t-test	two.sided
