feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	LinDA	HEmed	HEpost	0.656325660132588	none	0.656325660132588
ko00564	LinDA	HEmed	HEpost	0.733117593738355	none	0.733117593738355
ko00680	LinDA	HEmed	HEpost	0.66652467774398	none	0.66652467774398
ko00562	LinDA	HEmed	HEpost	0.953341372149703	none	0.953341372149703
ko00563	LinDA	HEmed	HEpost	0.487616884007112	none	0.487616884007112
ko03030	LinDA	HEmed	HEpost	0.993141627457191	none	0.993141627457191
ko00561	LinDA	HEmed	HEpost	0.870590750343921	none	0.870590750343921
ko00440	LinDA	HEmed	HEpost	0.414857120029568	none	0.414857120029568
ko00250	LinDA	HEmed	HEpost	0.868518520356452	none	0.868518520356452
ko00740	LinDA	HEmed	HEpost	0.965051850327105	none	0.965051850327105
ko04111	LinDA	HEmed	HEpost	0.618650858898441	none	0.618650858898441
ko04940	LinDA	HEmed	HEpost	0.971589865409474	none	0.971589865409474
ko00010	LinDA	HEmed	HEpost	0.902502797528748	none	0.902502797528748
ko05412	LinDA	HEmed	HEpost	0.283358852342245	none	0.283358852342245
ko00195	LinDA	HEmed	HEpost	0.607563757467522	none	0.607563757467522
ko03450	LinDA	HEmed	HEpost	0.870063798051431	none	0.870063798051431
ko00760	LinDA	HEmed	HEpost	0.781962821894546	none	0.781962821894546
ko00920	LinDA	HEmed	HEpost	0.831042212199447	none	0.831042212199447
ko00311	LinDA	HEmed	HEpost	0.27112049869801	none	0.27112049869801
ko00310	LinDA	HEmed	HEpost	0.885160624057307	none	0.885160624057307
ko04146	LinDA	HEmed	HEpost	0.76496271469574	none	0.76496271469574
ko00600	LinDA	HEmed	HEpost	0.368020300090692	none	0.368020300090692
ko04141	LinDA	HEmed	HEpost	0.542247114650409	none	0.542247114650409
ko04142	LinDA	HEmed	HEpost	0.526605839422025	none	0.526605839422025
ko00604	LinDA	HEmed	HEpost	0.409662490271907	none	0.409662490271907
ko04260	LinDA	HEmed	HEpost	0.609814719503451	none	0.609814719503451
ko03040	LinDA	HEmed	HEpost	0.898454076636761	none	0.898454076636761
ko04110	LinDA	HEmed	HEpost	0.618650858898441	none	0.618650858898441
ko05142	LinDA	HEmed	HEpost	0.349122860046707	none	0.349122860046707
ko00513	LinDA	HEmed	HEpost	0.143110459021955	none	0.143110459021955
ko04973	LinDA	HEmed	HEpost	0.573855495634735	none	0.573855495634735
ko00510	LinDA	HEmed	HEpost	0.446076511180261	none	0.446076511180261
ko05110	LinDA	HEmed	HEpost	0.109620277156961	none	0.109620277156961
ko04974	LinDA	HEmed	HEpost	0.426732076313378	none	0.426732076313378
ko04976	LinDA	HEmed	HEpost	0.165409086940868	none	0.165409086940868
ko00450	LinDA	HEmed	HEpost	0.967742240561079	none	0.967742240561079
ko01051	LinDA	HEmed	HEpost	0.644734710943694	none	0.644734710943694
ko00565	LinDA	HEmed	HEpost	0.206320776704684	none	0.206320776704684
