feature	method	group1	group2	p_values	adj_method	p_adjust
ko00040	LinDA	DSmed	ISmed	0.26465292027425	none	0.26465292027425
ko00730	LinDA	DSmed	ISmed	0.509157165674784	none	0.509157165674784
ko00362	LinDA	DSmed	ISmed	0.434302650496836	none	0.434302650496836
ko01040	LinDA	DSmed	ISmed	0.342474238125212	none	0.342474238125212
ko00603	LinDA	DSmed	ISmed	0.234128140572831	none	0.234128140572831
ko03018	LinDA	DSmed	ISmed	0.700946176788589	none	0.700946176788589
ko04270	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko00281	LinDA	DSmed	ISmed	0.849604634823687	none	0.849604634823687
ko00280	LinDA	DSmed	ISmed	0.586779104515378	none	0.586779104515378
ko03013	LinDA	DSmed	ISmed	0.159212043020815	none	0.159212043020815
ko04626	LinDA	DSmed	ISmed	0.080991162054315	none	0.080991162054315
ko05200	LinDA	DSmed	ISmed	0.28864757518842	none	0.28864757518842
ko00601	LinDA	DSmed	ISmed	0.191491446637267	none	0.191491446637267
ko03015	LinDA	DSmed	ISmed	0.0649925789569304	none	0.0649925789569304
ko00312	LinDA	DSmed	ISmed	0.178260267367511	none	0.178260267367511
ko05020	LinDA	DSmed	ISmed	0.0378768414855068	none	0.0378768414855068
ko05143	LinDA	DSmed	ISmed	0.0226856712572394	none	0.0226856712572394
ko00523	LinDA	DSmed	ISmed	0.411612134057312	none	0.411612134057312
ko00520	LinDA	DSmed	ISmed	0.249058025697532	none	0.249058025697532
ko00521	LinDA	DSmed	ISmed	0.70380951071448	none	0.70380951071448
ko05146	LinDA	DSmed	ISmed	0.775199135812076	none	0.775199135812076
ko05145	LinDA	DSmed	ISmed	0.990575622365873	none	0.990575622365873
ko05144	LinDA	DSmed	ISmed	0.166539958597455	none	0.166539958597455
ko00052	LinDA	DSmed	ISmed	0.0961102432632984	none	0.0961102432632984
ko00053	LinDA	DSmed	ISmed	0.476655529177032	none	0.476655529177032
ko00051	LinDA	DSmed	ISmed	0.0737671190922089	none	0.0737671190922089
ko00401	LinDA	DSmed	ISmed	0.57799809673209	none	0.57799809673209
ko00400	LinDA	DSmed	ISmed	0.658105213568007	none	0.658105213568007
ko04020	LinDA	DSmed	ISmed	0.880068381857005	none	0.880068381857005
ko00350	LinDA	DSmed	ISmed	0.0569933625634557	none	0.0569933625634557
ko00480	LinDA	DSmed	ISmed	0.0241702828067227	none	0.0241702828067227
ko00643	LinDA	DSmed	ISmed	0.0384195314464137	none	0.0384195314464137
ko00642	LinDA	DSmed	ISmed	0.885550260401041	none	0.885550260401041
ko00640	LinDA	DSmed	ISmed	0.415983543135944	none	0.415983543135944
ko00720	LinDA	DSmed	ISmed	0.678836195161265	none	0.678836195161265
ko00960	LinDA	DSmed	ISmed	0.942090612823004	none	0.942090612823004
ko02020	LinDA	DSmed	ISmed	0.763724705250291	none	0.763724705250291
ko00120	LinDA	DSmed	ISmed	0.408769444985604	none	0.408769444985604
