feature	method	group1	group2	p_values	adj_method	p_adjust
ko00550	LinDA	DEmed	DEpost	0.863463927223383	none	0.863463927223383
ko00650	LinDA	DEmed	DEpost	0.91095494921692	none	0.91095494921692
ko02030	LinDA	DEmed	DEpost	0.738692672790853	none	0.738692672790853
ko03320	LinDA	DEmed	DEpost	0.844942107730577	none	0.844942107730577
ko04744	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko04745	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko04612	LinDA	DEmed	DEpost	0.782535475525095	none	0.782535475525095
ko04621	LinDA	DEmed	DEpost	0.795416916282845	none	0.795416916282845
ko04622	LinDA	DEmed	DEpost	0.769966835522746	none	0.769966835522746
ko00910	LinDA	DEmed	DEpost	0.987408181191877	none	0.987408181191877
ko04971	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko00460	LinDA	DEmed	DEpost	0.788517641339327	none	0.788517641339327
ko04970	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko00830	LinDA	DEmed	DEpost	0.356536965240986	none	0.356536965240986
ko00780	LinDA	DEmed	DEpost	0.839106636837773	none	0.839106636837773
ko00511	LinDA	DEmed	DEpost	0.556065505316664	none	0.556065505316664
ko00970	LinDA	DEmed	DEpost	0.847392510408701	none	0.847392510408701
ko00030	LinDA	DEmed	DEpost	0.922492355439126	none	0.922492355439126
ko04972	LinDA	DEmed	DEpost	0.0130483750871639	none	0.0130483750871639
ko00232	LinDA	DEmed	DEpost	0.141095840740181	none	0.141095840740181
ko00230	LinDA	DEmed	DEpost	0.857031887547696	none	0.857031887547696
ko04122	LinDA	DEmed	DEpost	0.979147892048465	none	0.979147892048465
ko00540	LinDA	DEmed	DEpost	0.937199776480627	none	0.937199776480627
ko05014	LinDA	DEmed	DEpost	0.744151507161746	none	0.744151507161746
ko00660	LinDA	DEmed	DEpost	0.328177703725784	none	0.328177703725784
ko03020	LinDA	DEmed	DEpost	0.867201252010999	none	0.867201252010999
ko04512	LinDA	DEmed	DEpost	0.540151269399212	none	0.540151269399212
ko00982	LinDA	DEmed	DEpost	0.38305106334809	none	0.38305106334809
ko03010	LinDA	DEmed	DEpost	0.796402571115752	none	0.796402571115752
ko00140	LinDA	DEmed	DEpost	0.179982969806408	none	0.179982969806408
ko05100	LinDA	DEmed	DEpost	0.784245098085281	none	0.784245098085281
ko00860	LinDA	DEmed	DEpost	0.83359160009074	none	0.83359160009074
ko05410	LinDA	DEmed	DEpost	0.281339358040324	none	0.281339358040324
ko00330	LinDA	DEmed	DEpost	0.731377651047353	none	0.731377651047353
ko04080	LinDA	DEmed	DEpost	0.445223514564602	none	0.445223514564602
ko04514	LinDA	DEmed	DEpost	0.540151269399212	none	0.540151269399212
ko00908	LinDA	DEmed	DEpost	0.742179705061536	none	0.742179705061536
ko04930	LinDA	DEmed	DEpost	0.898273628130293	none	0.898273628130293
ko03430	LinDA	DEmed	DEpost	0.864404282482293	none	0.864404282482293
ko00906	LinDA	DEmed	DEpost	0.440871681401505	none	0.440871681401505
ko00900	LinDA	DEmed	DEpost	0.882081556981438	none	0.882081556981438
ko00901	LinDA	DEmed	DEpost	0.0640452781996343	none	0.0640452781996343
ko00903	LinDA	DEmed	DEpost	0.55613760485604	none	0.55613760485604
ko00471	LinDA	DEmed	DEpost	0.76788283419642	none	0.76788283419642
ko00472	LinDA	DEmed	DEpost	0.785955985103736	none	0.785955985103736
ko00473	LinDA	DEmed	DEpost	0.800055136283197	none	0.800055136283197
ko05111	LinDA	DEmed	DEpost	0.948040572280136	none	0.948040572280136
ko04510	LinDA	DEmed	DEpost	0.540151269399212	none	0.540151269399212
ko04810	LinDA	DEmed	DEpost	0.540151269399212	none	0.540151269399212
ko04210	LinDA	DEmed	DEpost	0.744237117827957	none	0.744237117827957
ko00240	LinDA	DEmed	DEpost	0.856418047043469	none	0.856418047043469
ko04011	LinDA	DEmed	DEpost	0.85459122802293	none	0.85459122802293
ko00944	LinDA	DEmed	DEpost	0.078792614219128	none	0.078792614219128
ko04113	LinDA	DEmed	DEpost	0.849103895967853	none	0.849103895967853
ko04070	LinDA	DEmed	DEpost	0.922211170292368	none	0.922211170292368
ko03420	LinDA	DEmed	DEpost	0.810646400486779	none	0.810646400486779
ko00770	LinDA	DEmed	DEpost	0.751353925611843	none	0.751353925611843
ko02040	LinDA	DEmed	DEpost	0.872229342934422	none	0.872229342934422
ko04912	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko00670	LinDA	DEmed	DEpost	0.983907016969044	none	0.983907016969044
ko04920	LinDA	DEmed	DEpost	0.921310589453314	none	0.921310589453314
ko04144	LinDA	DEmed	DEpost	0.12710422974692	none	0.12710422974692
ko00930	LinDA	DEmed	DEpost	0.191499473494133	none	0.191499473494133
ko04112	LinDA	DEmed	DEpost	0.886356971956337	none	0.886356971956337
ko04720	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko04722	LinDA	DEmed	DEpost	0.305568694077145	none	0.305568694077145
ko04075	LinDA	DEmed	DEpost	0.0244285091468946	none	0.0244285091468946
