X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean
ASV_202	2.29747462736216	6.02822649436452	ASV_202	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	27.6666666666667
ASV_203	-6.479652007345	-15.7988615868494	ASV_203	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	25.9444444444444
ASV_204	-7.78620713789565	-16.0224381410516	ASV_204	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Unassigned	Unassigned	27.0555555555556
ASV_2045	3.44255508308343	-6.57878841561395	ASV_2045	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	5.61111111111111
ASV_2051	14.9395813412468	-18.5579577437302	ASV_2051	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4.61111111111111
ASV_206	6.17642104853958	-15.7079287383993	ASV_206	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Unassigned	26.1666666666667
ASV_207	-10.0305337630502	5.57991697073726	ASV_207	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_vulgare	26.9444444444444
ASV_208	-22.5922987736643	-6.04004649687788	ASV_208	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	24.7777777777778
ASV_210	9.98101407038356	-12.9027387607455	ASV_210	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	25.3333333333333
ASV_211	4.29257019370442	-15.4367462773292	ASV_211	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	25.8333333333333
ASV_212	23.8519078999594	-3.88974826169027	ASV_212	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	24.9444444444444
ASV_213	-0.0597877836982218	-24.9885832727315	ASV_213	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	26.8333333333333
ASV_214	0.109959850701351	-18.7595325839137	ASV_214	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	23.2222222222222
ASV_215	21.4569078542068	5.96561008994914	ASV_215	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	25.7222222222222
ASV_216	15.4027405281312	3.19189013864384	ASV_216	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	24.3888888888889
ASV_217	0.845480468678114	15.751398288025	ASV_217	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio	Unassigned	27.9444444444444
ASV_218	6.09669571121411	-16.6370690811059	ASV_218	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	25.2222222222222
ASV_220	-11.2414749348047	-0.723417247441344	ASV_220	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	23.1111111111111
ASV_224	9.61973352669312	6.51608396498098	ASV_224	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharothrix	Saccharothrix_longispora	27.2777777777778
ASV_225	-13.0366995569793	-6.62233184927224	ASV_225	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Peredibacter_starrii	24
ASV_2250	20.1774688289735	10.591149482467	ASV_2250	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	16.8888888888889
ASV_226	13.7665608021318	3.96745056739695	ASV_226	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	26.1111111111111
ASV_227	19.1507765558418	-11.5122249687885	ASV_227	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	25.1111111111111
ASV_228	-13.6062559209738	16.4494188151367	ASV_228	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Unassigned	22.2777777777778
ASV_229	-6.43185285385468	-17.9684886268228	ASV_229	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	22.8333333333333
ASV_23	-9.68453279554382	12.4417906222438	ASV_23	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis_keratiniphila_subsp._keratiniphila	195.388888888889
ASV_230	-16.2785599245362	-12.6220730637077	ASV_230	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Unassigned	Unassigned	21.5555555555556
ASV_231	21.6057992108186	-1.5031229783411	ASV_231	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	23.3333333333333
ASV_232	-10.5918776956338	3.81493286612635	ASV_232	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	24.2777777777778
ASV_235	16.9113260775805	-12.6462325315184	ASV_235	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	25.2777777777778
ASV_236	16.4531367326674	-19.9573791860687	ASV_236	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	23.1666666666667
ASV_2360	2.71565920564973	-2.18232236352756	ASV_2360	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	7.22222222222222
ASV_238	-11.3860490580795	-10.5602096863422	ASV_238	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea_lathyri	24.5
ASV_239	-11.7850046970264	-3.69337855956073	ASV_239	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Unassigned	Unassigned	20.3888888888889
ASV_24	-7.89646112845737	-0.531933095631634	ASV_24	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	196.555555555556
ASV_240	-2.29738123309513	0.423040486883192	ASV_240	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_agariphilus	25.3333333333333
ASV_2411	20.7255865956633	5.43981677261299	ASV_2411	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_dilutus	10
ASV_243	19.5722139115707	-14.2064518645625	ASV_243	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Lentzea_jiangxiensis	23.5
ASV_2438	0.589431408615296	4.90741525176174	ASV_2438	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Unassigned	Unassigned	4.83333333333333
ASV_244	-13.4660691218772	7.14766881240681	ASV_244	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Virgisporangium	Virgisporangium_ochraceum	22.7222222222222
ASV_245	-14.435957345829	8.0974711005202	ASV_245	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	24.5
ASV_246	3.05883834427487	2.56326483445177	ASV_246	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_thuringiensis	25.9444444444444
ASV_247	-8.08491414588961	-10.8879907680503	ASV_247	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niastella	Unassigned	21.2222222222222
ASV_248	1.79686288975918	3.02768146333633	ASV_248	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	26.2222222222222
ASV_2488	-12.6005932027228	-14.5626797168868	ASV_2488	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	8.22222222222222
ASV_249	-12.7836562423885	-4.14399980532763	ASV_249	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Peredibacter_starrii	22.3888888888889
ASV_25	-12.9275885782388	7.97418816234014	ASV_25	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	Actinophytocola_burenkhanensis	210.277777777778
ASV_251	-6.0026481367448	-6.92151643192221	ASV_251	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_namucuonensis	21.6666666666667
ASV_2522	2.29713949216324	14.482414903445	ASV_2522	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	4.5
ASV_2526	14.9858025421623	-19.4536167905189	ASV_2526	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	4.77777777777778
ASV_2528	11.0773857054142	-6.26933626292145	ASV_2528	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_urinalis	4.72222222222222
ASV_253	-2.90248358558003	-5.31472651270044	ASV_253	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	20.8333333333333
ASV_2532	2.6378900140322	-4.86005322152783	ASV_2532	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4.33333333333333
ASV_2533	-14.5938650542223	-16.2087929508703	ASV_2533	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4.83333333333333
ASV_254	7.41148774738918	20.0648970134078	ASV_254	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	21.7777777777778
ASV_255	0.949769314698743	2.27085666709715	ASV_255	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	21.2222222222222
ASV_256	-11.9321782886979	-18.3467651222534	ASV_256	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	22.5
ASV_257	-6.75589774390372	-6.15851509124468	ASV_257	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_insulae	21
ASV_258	13.3482780883697	14.2144322541642	ASV_258	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	21.8888888888889
ASV_259	-9.35746651873388	-15.8664512731445	ASV_259	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	21.6111111111111
ASV_26	14.8817712853113	-13.2534863509253	ASV_26	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	Actinophytocola_burenkhanensis	194.666666666667
ASV_260	-2.0837064588592	-0.711792588299719	ASV_260	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Dongia_mobilis	19.4444444444444
ASV_261	18.8509152721536	-15.4095936628796	ASV_261	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unassigned	Unassigned	21.6111111111111
ASV_264	16.2436527630493	1.31113646298093	ASV_264	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	20.9444444444444
ASV_265	22.2878620549968	4.46013755279374	ASV_265	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	21.7777777777778
ASV_266	12.4656237154804	0.800540797241525	ASV_266	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	21.8888888888889
ASV_2662	2.03523431749332	-18.0602811666781	ASV_2662	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4.61111111111111
ASV_267	-10.2978351701445	-1.95271642039008	ASV_267	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	20.8333333333333
ASV_268	-2.21418941358862	12.1402900894105	ASV_268	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter_fusiformis	18.9444444444444
ASV_269	-3.50313037403667	4.95282561575508	ASV_269	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_insulae	19.8333333333333
ASV_27	6.92625772347896	17.5323941783809	ASV_27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_neotropicale	185.111111111111
ASV_271	3.48829260879708	0.604299584589975	ASV_271	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_ginsenosidimutans	20.3333333333333
ASV_274	-10.6835703017071	-0.681548536969098	ASV_274	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Lentzea_kentuckyensis	23.3888888888889
ASV_277	-12.6319265412356	6.6204600425267	ASV_277	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Unassigned	19.0555555555556
ASV_278	-9.64085539083021	-1.04098866443199	ASV_278	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	20.6666666666667
ASV_279	18.2994266171718	-0.649715107346658	ASV_279	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	22.6111111111111
ASV_28	16.9611056482753	12.7328435603299	ASV_28	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinocorallia	Unassigned	261
ASV_280	6.79582314361706	-15.4380908598402	ASV_280	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	19.8333333333333
ASV_281	12.2581586787598	-9.39064573041133	ASV_281	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	20.5555555555556
ASV_282	-9.85096677601982	1.84065120558686	ASV_282	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	19.4444444444444
ASV_286	-0.0949979370224147	-7.04431828772908	ASV_286	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Dongia_mobilis	21
ASV_289	4.49141796017656	-25.5334500058208	ASV_289	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	Unassigned	22.5555555555556
ASV_29	-5.53312938668119	1.5696689662881	ASV_29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unassigned	Unassigned	186.888888888889
ASV_2902	-9.30978948979762	-16.5019528851369	ASV_2902	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	12.5555555555556
ASV_2907	0.848238964000378	-2.14866664289039	ASV_2907	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	5.83333333333333
ASV_291	17.3758712864306	-2.1747429239065	ASV_291	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	19
ASV_2916	-6.85968776562482	16.2798728109961	ASV_2916	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus_ginsengisoli	4.27777777777778
ASV_292	-14.8960909581083	0.0332856040074497	ASV_292	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	17.9444444444444
ASV_294	-3.45637691214118	-4.56008987143869	ASV_294	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	20.6666666666667
ASV_297	9.00834220199916	-6.04865031244585	ASV_297	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	18.1666666666667
ASV_298	-15.5287759656674	-7.36507454613651	ASV_298	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Phyllobacterium_myrsinacearum	16.4444444444444
ASV_299	18.5416285989696	0.380073629781187	ASV_299	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	16.7777777777778
ASV_3	-13.3601940904675	-12.0211676606789	ASV_3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Rhizobacter	Rhizobacter_bergeniae	922.666666666667
ASV_300	-14.4229708650882	6.9208136072014	ASV_300	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Iamia_majanohamensis	19.7222222222222
ASV_301	1.73995879647408	-12.0521424061816	ASV_301	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	21.2222222222222
ASV_302	-6.82457146433456	-5.28334189345194	ASV_302	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	17.3333333333333
ASV_303	20.3230543073347	-8.68003918130716	ASV_303	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Actinoplanes_rectilineatus	17.1666666666667
ASV_304	-10.0920519808304	-5.81641932024334	ASV_304	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	16.9444444444444
ASV_305	11.3137255281965	14.97487597257	ASV_305	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	18.3333333333333
ASV_306	11.7928761169792	-22.5401457884031	ASV_306	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	20
ASV_307	-12.7580938276569	3.83598966383274	ASV_307	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Aeromicrobium_panaciterrae	17.9444444444444
ASV_308	-10.7606580739427	1.16964811207014	ASV_308	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	18.3333333333333
ASV_309	17.5313892360935	1.19885778995337	ASV_309	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Unassigned	Unassigned	Unassigned	15.8333333333333
ASV_310	-13.4046591559386	-21.0372311874621	ASV_310	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	17.3333333333333
ASV_311	-12.6122376815946	-12.7156158539388	ASV_311	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	17.1111111111111
ASV_312	-9.26637071008585	-0.580795983965376	ASV_312	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_basaltis	19.1666666666667
ASV_315	10.8915676374605	-22.8892191856546	ASV_315	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	16.6666666666667
ASV_316	18.1527257843245	-9.42723256658769	ASV_316	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium	Unassigned	17.4444444444444
ASV_317	-14.5333236261025	7.78546346345979	ASV_317	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	17.4444444444444
ASV_318	-9.33932272688441	-19.9304831911204	ASV_318	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Turneriella	Turneriella_parva	15.2777777777778
ASV_319	0.279117884672798	-8.46986582556834	ASV_319	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	16.1666666666667
ASV_32	-6.91406767994933	-15.4899403110558	ASV_32	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Kinneretia	Kinneretia_asaccharophila	172.277777777778
ASV_321	15.0324930425053	10.187956282433	ASV_321	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_dilutus	18.8888888888889
ASV_322	-13.4169477797753	6.31264127854087	ASV_322	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	19.7777777777778
ASV_324	12.0762528572934	-13.6332780127163	ASV_324	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	20
ASV_325	3.41063796550237	-23.5298844669399	ASV_325	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	15.4444444444444
ASV_326	-1.53460791373862	3.2773221320962	ASV_326	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	15.7777777777778
ASV_327	1.70661314975743	-5.75329731114451	ASV_327	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	18.9444444444444
ASV_328	-4.63678396089307	-11.7706022431215	ASV_328	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax_guangxiensis	24.2777777777778
ASV_329	-7.52432936110663	-12.0391002803377	ASV_329	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	13.8888888888889
ASV_33	-6.64475415313254	-14.792970877639	ASV_33	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	214.166666666667
ASV_330	-10.0019256319814	8.58456842925052	ASV_330	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Unassigned	16.2777777777778
ASV_331	-8.33994977869868	-8.45639268890728	ASV_331	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	18.6666666666667
ASV_332	21.4771685594308	8.11791099301456	ASV_332	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	15.1666666666667
ASV_333	-1.60313830509983	-15.8987807297893	ASV_333	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	15.7222222222222
ASV_334	22.2685272267953	-0.15317847192195	ASV_334	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	14.8333333333333
ASV_335	3.58148181427086	-4.50762993999462	ASV_335	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Unassigned	Unassigned	15.5555555555556
ASV_336	-11.9694206322851	3.17147616391652	ASV_336	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_vulgare	15.5555555555556
ASV_337	2.26316566352179	2.6305421751345	ASV_337	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	14.8333333333333
ASV_338	-9.87229175341542	-0.764018220535762	ASV_338	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Paraherbaspirillum	Paraherbaspirillum_soli	15.5
ASV_339	-3.47450094518741	-13.8169160149862	ASV_339	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	15.7777777777778
ASV_34	17.9262524024641	12.3284674459777	ASV_34	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineosporia	Kineosporia_rhamnosa	172.166666666667
ASV_340	9.44148952628907	1.08114322654014	ASV_340	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_bangladeshensis	15.8333333333333
ASV_341	13.068975193192	15.7791488264349	ASV_341	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	14.4444444444444
ASV_344	-7.5716225995822	-2.10214106247151	ASV_344	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	15.5555555555556
ASV_345	-3.51343720473058	-0.390895456017345	ASV_345	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	17.1666666666667
ASV_347	-14.3017770540638	8.74697274994577	ASV_347	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	15.3333333333333
ASV_348	-5.58652757006095	-9.42331049170229	ASV_348	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	14.7222222222222
ASV_349	13.6581739220749	10.8687029142973	ASV_349	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	15.9444444444444
ASV_350	-18.2352865958167	-12.4368947881732	ASV_350	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Pelomonas_puraquae	14.8333333333333
ASV_351	5.04585726067923	1.34284319110489	ASV_351	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Sorangium_cellulosum	16.2777777777778
ASV_352	3.15793944409811	4.01607553402785	ASV_352	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	14
ASV_353	-7.37931056884436	11.6389011900132	ASV_353	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	14.5555555555556
ASV_355	2.38983028676236	7.70430886277835	ASV_355	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	13.6666666666667
ASV_356	18.8312832668924	10.6170164964833	ASV_356	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	17.1111111111111
ASV_357	-8.60644226788577	4.85822958785077	ASV_357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Unassigned	14.8888888888889
ASV_36	2.43487213490647	-9.25568793192032	ASV_36	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella_violaceinigra	169.333333333333
ASV_360	-15.8896525099728	11.6198748822936	ASV_360	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	16.0555555555556
ASV_363	4.16969112487847	-23.1449878116152	ASV_363	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	13.7777777777778
ASV_364	-6.41450879018625	16.4586241771228	ASV_364	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Promicromonospora	Unassigned	14.8888888888889
ASV_365	-0.70659981061134	-6.11670410819241	ASV_365	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis_solisilvae	13.4444444444444
