orig_model	model	color	OTU	X1	X2
371	2	model_2	#BA2148	ASV_577	0.541251614623358	5.9747489857377
372	2	model_2	#BA2148	ASV_702	2.87597899811461	9.55496899985235
373	14	model_14	#50A9AF	ASV_34	17.9262524024641	12.3284674459777
374	1	model_1	#9E0142	ASV_623	-2.6335199041133	2.79707711785169
375	5	model_5	#F47346	ASV_494	10.9931542558251	6.09626245327989
376	5	model_5	#F47346	ASV_264	16.2436527630493	1.31113646298093
377	41	mini_model	#C1C1C1	ASV_95	18.161474294996	-18.0311220945529
378	41	mini_model	#C1C1C1	ASV_138	17.3488505989657	-18.4467247316028
379	31	model_31	#5E4FA2	ASV_427	-3.51288764643864	20.2088121249402
380	2	model_2	#BA2148	ASV_692	5.21936477898187	1.77659998643529
381	7	model_7	#D6404E	ASV_480	-5.06661472107008	-14.8196215247467
382	12	model_12	#D3ED9B	ASV_781	19.8755667680678	-14.7795014139878
383	10	model_10	#FEE695	ASV_741	19.6740701714524	-7.05259326069223
384	9	model_9	#FEF6B1	ASV_764	-5.27407641619503	16.9017630269072
385	5	model_5	#F47346	ASV_178	11.2980678548933	8.35566101647841
386	5	model_5	#F47346	ASV_113	12.9727208791473	8.98220368370393
387	10	model_10	#FEE695	ASV_1048	19.38233512754	-7.97561409339863
388	5	model_5	#F47346	ASV_668	13.3887382717113	6.63270331357661
389	9	model_9	#FEF6B1	ASV_364	-6.41450879018625	16.4586241771228
390	3	model_3	#FDB567	ASV_839	-4.11884320770645	-14.5929115958786
391	2	model_2	#BA2148	ASV_452	2.24612903013674	11.1642757911347
392	11	model_11	#FDD07D	ASV_1512	3.63845719886821	-25.352768427297
393	7	model_7	#D6404E	ASV_214	0.109959850701351	-18.7595325839137
394	7	model_7	#D6404E	ASV_844	-12.7531990113984	-10.4678300963256
395	4	model_4	#E65948	ASV_245	-14.435957345829	8.0974711005202
396	4	model_4	#E65948	ASV_367	-13.3827632773824	7.6800165834204
397	10	model_10	#FEE695	ASV_724	17.1693707989106	-6.42300752704496
398	7	model_7	#D6404E	ASV_680	-9.43095476634758	-8.80855160121309
399	10	model_10	#FEE695	ASV_906	21.7999679033444	-8.99855749652723
400	26	mini_model	#C1C1C1	ASV_152	-11.088714078803	17.7851523624337
401	1	model_1	#9E0142	ASV_239	-11.7850046970264	-3.69337855956073
402	1	model_1	#9E0142	ASV_589	-15.8230210930702	0.00393490430453519
403	3	model_3	#FDB567	ASV_880	-6.27920883757852	-25.4836893112179
404	12	model_12	#D3ED9B	ASV_40	18.9795208753339	-14.7035184524496
405	2	model_2	#BA2148	ASV_43	2.68402253899424	-0.329120105301068
406	2	model_2	#BA2148	ASV_172	2.51821994894696	1.16317991253349
407	3	model_3	#FDB567	ASV_458	-3.29598567235491	-17.6695955129077
408	2	model_2	#BA2148	ASV_376	4.26767193189853	2.31437895399465
409	2	model_2	#BA2148	ASV_1093	1.44692591864448	2.89346677732711
410	4	model_4	#E65948	ASV_767	-12.9763126526068	7.04202473043527
411	2	model_2	#BA2148	ASV_942	0.815988096159475	1.36774526468887
412	2	model_2	#BA2148	ASV_798	0.461690075822477	1.92993767047919
413	2	model_2	#BA2148	ASV_246	3.05883834427487	2.56326483445177
414	2	model_2	#BA2148	ASV_916	5.78883162478473	-5.89880880774438
415	40	mini_model	#C1C1C1	ASV_790	11.7898108844097	17.1080716895599
416	13	model_13	#B4E0A2	ASV_1047	23.3857609457973	-5.34737530020425
417	2	model_2	#BA2148	ASV_664	4.69217496978561	-5.80847037448345
418	6	model_6	#F99655	ASV_1002	4.13927119117015	17.7984673582001
419	9	model_9	#FEF6B1	ASV_2916	-6.85968776562482	16.2798728109961
420	5	model_5	#F47346	ASV_54	16.28934996416	6.83401423099221
421	3	model_3	#FDB567	ASV_84	-4.25638282046788	-16.7655677784821
422	3	model_3	#FDB567	ASV_88	-3.22202726604414	-14.6033681071813
423	5	model_5	#F47346	ASV_433	16.3837858347639	10.8521513236579
424	1	model_1	#9E0142	ASV_444	6.65767420521257	-16.2867417298495
425	13	model_13	#B4E0A2	ASV_533	22.2918002647714	-5.47887362121959
426	1	model_1	#9E0142	ASV_384	8.51463421538596	-17.4594628539703
427	6	model_6	#F99655	ASV_558	-2.71178202687582	11.1982489656837
428	2	model_2	#BA2148	ASV_496	6.96861243867147	2.81514026147011
429	10	model_10	#FEE695	ASV_630	19.0264350865649	-9.15899837972201
430	4	model_4	#E65948	ASV_766	-13.9384829392185	9.91960139391126
431	22	model_22	#6DC4A4	ASV_254	7.41148774738918	20.0648970134078
432	7	model_7	#D6404E	ASV_1055	-14.1650430670852	-20.4447554658307
433	1	model_1	#9E0142	ASV_64	-3.29325058747997	-2.36526073012652
434	1	model_1	#9E0142	ASV_428	2.81469589262468	-9.75261717268061
435	4	model_4	#E65948	ASV_124	-12.6254397725958	8.51159687522962
436	2	model_2	#BA2148	ASV_337	2.26316566352179	2.6305421751345
437	7	model_7	#D6404E	ASV_229	-6.43185285385468	-17.9684886268228
438	18	mini_model	#C1C1C1	ASV_482	20.3180851066348	2.95971328891223
439	3	model_3	#FDB567	ASV_493	-2.43644703980863	-15.7932360263608
440	5	model_5	#F47346	ASV_1154	11.2517704197889	11.6378195849219
441	7	model_7	#D6404E	ASV_146	-4.94043229676792	-20.0975339688587
442	1	model_1	#9E0142	ASV_63	-6.1327115280591	-4.55813430894037
443	1	model_1	#9E0142	ASV_189	-6.53536864709969	-3.17487328563505
444	7	model_7	#D6404E	ASV_500	-17.5489434197234	-10.3178101640484
445	24	model_24	#348BBB	ASV_1586	9.24895927453207	16.8551436073456
446	1	model_1	#9E0142	ASV_1751	-21.1094342796111	1.19944411857757
447	3	model_3	#FDB567	ASV_160	-6.92029983809539	-24.6579321197905
448	6	model_6	#F99655	ASV_268	-2.21418941358862	12.1402900894105
449	1	model_1	#9E0142	ASV_312	-9.26637071008585	-0.580795983965376
450	4	model_4	#E65948	ASV_570	-13.1776570314724	10.1560672402202
451	1	model_1	#9E0142	ASV_365	-0.70659981061134	-6.11670410819241
452	2	model_2	#BA2148	ASV_66	-1.46296358622333	-3.28222877300856
453	2	model_2	#BA2148	ASV_286	-0.0949979370224147	-7.04431828772908
454	1	model_1	#9E0142	ASV_260	-2.0837064588592	-0.711792588299719
455	8	model_8	#F8FCB4	ASV_503	5.48083282717552	-2.15583537226025
456	11	model_11	#FDD07D	ASV_883	3.37501281527865	-24.1237121065529
457	11	model_11	#FDD07D	ASV_728	2.8196439909027	-24.0621591764147
458	11	model_11	#FDD07D	ASV_616	3.6156087565065	-23.0737677612753
459	1	model_1	#9E0142	ASV_803	-5.64000787180975	1.09907168408427
460	22	model_22	#6DC4A4	ASV_647	10.4428342113003	18.2793786037189
461	2	model_2	#BA2148	ASV_67	2.5764137237629	4.75109409079352
462	2	model_2	#BA2148	ASV_202	2.29747462736216	6.02822649436452
463	7	model_7	#D6404E	ASV_310	-13.4046591559386	-21.0372311874621
464	2	model_2	#BA2148	ASV_575	1.24108079816638	4.18124357039216
465	6	model_6	#F99655	ASV_90	-4.03484601320695	13.3000157550194
466	9	model_9	#FEF6B1	ASV_1202	-5.33673038574788	17.7693891803096
467	6	model_6	#F99655	ASV_531	-8.2609699046696	6.13380273678969
468	1	model_1	#9E0142	ASV_661	-12.2773491653681	0.048566337902114
469	6	model_6	#F99655	ASV_217	0.845480468678114	15.751398288025
470	8	model_8	#F8FCB4	ASV_403	20.2707112435353	-1.13187336757749
471	7	model_7	#D6404E	ASV_333	-1.60313830509983	-15.8987807297893
472	8	model_8	#F8FCB4	ASV_143	11.606649876381	-2.33984475259041
473	1	model_1	#9E0142	ASV_375	-14.2980567498541	0.68274328401702
474	8	model_8	#F8FCB4	ASV_399	14.9853522776905	-2.16903685808004
475	3	model_3	#FDB567	ASV_70	-2.85832131141806	-13.925991318152
476	9	model_9	#FEF6B1	ASV_80	-8.73170547852419	12.8619079724945
477	11	model_11	#FDD07D	ASV_76	1.64044554570955	-24.1510581963542
478	1	model_1	#9E0142	ASV_133	4.0581420225833	-16.3926422896701
479	2	model_2	#BA2148	ASV_485	4.55722560140538	-2.82081161563984
480	1	model_1	#9E0142	ASV_827	7.2327682711201	-16.9273116041002
481	10	model_10	#FEE695	ASV_1339	22.0008019998228	-11.21395612817
482	25	model_25	#EBF7A0	ASV_93	-23.007185832359	-6.98162216761652
483	2	model_2	#BA2148	ASV_450	14.8963270383944	-9.5779020991553
484	4	model_4	#E65948	ASV_820	-12.3569813819807	6.20275136278106
485	10	model_10	#FEE695	ASV_501	20.9556301693404	-10.6856448545104
486	1	model_1	#9E0142	ASV_853	1.57981768053782	-12.598921994186
487	1	model_1	#9E0142	ASV_184	-6.12031622103614	-1.21043341960551
488	15	model_15	#91D3A4	ASV_758	15.1554834708477	15.4867695964178
489	1	model_1	#9E0142	ASV_344	-7.5716225995822	-2.10214106247151
490	8	model_8	#F8FCB4	ASV_291	17.3758712864306	-2.1747429239065
491	10	model_10	#FEE695	ASV_841	19.2620856818619	-9.92920149720677
492	11	model_11	#FDD07D	ASV_363	4.16969112487847	-23.1449878116152
493	4	model_4	#E65948	ASV_687	-8.62083259541643	14.3602307100049
494	9	model_9	#FEF6B1	ASV_419	-9.3480799107243	9.55754674807015
495	1	model_1	#9E0142	ASV_411	-14.24875111884	-0.623173626524872
496	5	model_5	#F47346	ASV_81	18.1293334566161	6.87535362395217
497	8	model_8	#F8FCB4	ASV_392	14.9339159825835	-2.73896798744027
498	1	model_1	#9E0142	ASV_114	-5.55166751624641	-0.53735968717451
499	2	model_2	#BA2148	ASV_101	3.23463752043012	-0.586208938838318
500	2	model_2	#BA2148	ASV_773	2.53339669773645	-4.46584794931017
501	36	mini_model	#C1C1C1	ASV_210	9.98101407038356	-12.9027387607455
502	2	model_2	#BA2148	ASV_604	5.48991291934266	-4.93578051919098
503	1	model_1	#9E0142	ASV_110	-15.0891526615291	-6.13785135358509
504	7	model_7	#D6404E	ASV_1015	-12.7917437485966	-5.25492822367632
505	4	model_4	#E65948	ASV_643	-7.83088002966544	8.20863661468492
506	11	model_11	#FDD07D	ASV_1102	5.91608741269146	-24.8622817009468
507	7	model_7	#D6404E	ASV_112	-9.56157579411184	-12.2974593664403
508	7	model_7	#D6404E	ASV_247	-8.08491414588961	-10.8879907680503
509	2	model_2	#BA2148	ASV_970	-1.45023581850589	-7.07399368152623
510	2	model_2	#BA2148	ASV_121	4.37104267508105	-7.04608013205371
511	5	model_5	#F47346	ASV_370	-1.53019588157593	-8.59062622692977
512	7	model_7	#D6404E	ASV_463	-7.31823390431138	-17.1745500321898
513	1	model_1	#9E0142	ASV_632	-3.96754811765831	-4.17562740391518
514	10	model_10	#FEE695	ASV_800	17.5310829789147	-5.32857191446169
515	1	model_1	#9E0142	ASV_122	-2.96680710113168	1.54085009171835
516	2	model_2	#BA2148	ASV_163	-0.394266929702559	-1.0262548869362
517	6	model_6	#F99655	ASV_381	8.57078361422885	13.1975785173565
518	6	model_6	#F99655	ASV_326	-1.53460791373862	3.2773221320962
519	2	model_2	#BA2148	ASV_180	-1.27296595359542	5.39636373866115
520	6	model_6	#F99655	ASV_352	3.15793944409811	4.01607553402785
521	18	mini_model	#C1C1C1	ASV_584	20.417025083248	3.8222726785311
522	22	model_22	#6DC4A4	ASV_151	7.64091518490281	19.008405555997
523	1	model_1	#9E0142	ASV_308	-10.7606580739427	1.16964811207014
524	12	model_12	#D3ED9B	ASV_492	19.730317321364	-15.8627419017102
525	3	model_3	#FDB567	ASV_879	-3.40561434654141	-14.4504321336766
526	20	mini_model	#C1C1C1	ASV_332	21.4771685594308	8.11791099301456
527	12	model_12	#D3ED9B	ASV_200	18.4532870077544	-13.7491477950823
528	16	mini_model	#C1C1C1	ASV_449	14.0404346956796	-21.6940924687875
529	5	model_5	#F47346	ASV_216	15.4027405281312	3.19189013864384
530	1	model_1	#9E0142	ASV_218	6.09669571121411	-16.6370690811059
531	4	model_4	#E65948	ASV_207	-10.0305337630502	5.57991697073726
532	3	model_3	#FDB567	ASV_765	-3.88638400941726	-11.7423905609413
533	4	model_4	#E65948	ASV_336	-11.9694206322851	3.17147616391652
534	3	model_3	#FDB567	ASV_438	-3.66087189135627	-14.7426160918606
535	4	model_4	#E65948	ASV_720	-13.5736870512575	0.05653824196505
536	5	model_5	#F47346	ASV_349	13.6581739220749	10.8687029142973
537	2	model_2	#BA2148	ASV_789	9.10092960938347	-9.41738223516194
538	2	model_2	#BA2148	ASV_382	6.63443396471331	-1.32092208830094
539	5	model_5	#F47346	ASV_474	13.9148957506587	7.95522161865713
540	1	model_1	#9E0142	ASV_576	5.45273892399913	-11.958159604383
541	10	model_10	#FEE695	ASV_712	12.8194886006767	-16.6071302448307
542	2	model_2	#BA2148	ASV_161	4.20614726832056	12.3698316578659
543	5	model_5	#F47346	ASV_633	6.565522447156	9.16592495774711
544	12	model_12	#D3ED9B	ASV_771	20.412855262118	-15.044704044623
545	7	model_7	#D6404E	ASV_447	-10.2670701637612	-14.8833621292385
546	1	model_1	#9E0142	ASV_581	-11.3610848046757	-7.00942964662814
547	7	model_7	#D6404E	ASV_669	-2.24829566792013	-21.8009420749295
548	11	model_11	#FDD07D	ASV_1054	0.837408722535255	-25.8209095656808
549	7	model_7	#D6404E	ASV_191	-8.65139349875514	-14.1027190324959
550	2	model_2	#BA2148	ASV_574	-8.14468610886374	-7.69687118849913
551	7	model_7	#D6404E	ASV_329	-7.52432936110663	-12.0391002803377
552	2	model_2	#BA2148	ASV_469	-1.91421013290253	-6.1960070776977
553	2	model_2	#BA2148	ASV_168	-5.35669029536665	-7.69254310637215
554	7	model_7	#D6404E	ASV_658	-17.0568495048867	-17.0078631078665
555	9	model_9	#FEF6B1	ASV_541	-0.93383805213808	20.2251163129446
556	7	model_7	#D6404E	ASV_348	-5.58652757006095	-9.42331049170229
557	7	model_7	#D6404E	ASV_475	-8.36194180909441	-11.7072544764727
558	11	model_11	#FDD07D	ASV_717	1.23293340885364	-23.4042044786212
559	7	model_7	#D6404E	ASV_823	-10.0019090279054	-10.1725131707971
560	1	model_1	#9E0142	ASV_302	-6.82457146433456	-5.28334189345194
561	34	mini_model	#C1C1C1	ASV_162	10.800310467689	-20.6181489551331
562	11	model_11	#FDD07D	ASV_927	2.77261155174879	-23.0310172738357
563	2	model_2	#BA2148	ASV_546	6.11345305101123	0.525645868106614
564	24	model_24	#348BBB	ASV_170	6.08640768756528	18.3621398728478
565	9	model_9	#FEF6B1	ASV_599	0.703406754454227	19.7754673831443
566	35	mini_model	#C1C1C1	ASV_914	22.1471532146581	2.84276319376796
567	7	model_7	#D6404E	ASV_646	-12.6702781832765	-19.2169603030326
568	6	model_6	#F99655	ASV_667	-2.16846107707886	6.55107304653344
569	1	model_1	#9E0142	ASV_173	6.2994155595424	-16.018067502995
570	1	model_1	#9E0142	ASV_654	8.39052676848253	-18.938980881019
571	1	model_1	#9E0142	ASV_744	6.32597537610208	-16.8795708729776
572	6	model_6	#F99655	ASV_1145	-1.04145186689207	10.3167361418057
573	2	model_2	#BA2148	ASV_2528	11.0773857054142	-6.26933626292145
574	2	model_2	#BA2148	ASV_671	5.6584194817715	-6.44064526353327
575	22	model_22	#6DC4A4	ASV_1508	8.53264772959982	19.4583120266919
576	2	model_2	#BA2148	ASV_829	4.16330125697416	0.473754616842284
577	1	model_1	#9E0142	ASV_602	0.0907609032212386	-13.8971493897624
578	1	model_1	#9E0142	ASV_662	-0.744383447173538	-11.751605296167
579	2	model_2	#BA2148	ASV_740	5.29068314609872	-7.07977968957232
580	2	model_2	#BA2148	ASV_849	6.17815491043965	-7.34744914733976
581	2	model_2	#BA2148	ASV_881	7.78444732701791	-8.96930645410239
582	6	model_6	#F99655	ASV_830	1.83926791333038	15.0167423717181
583	20	mini_model	#C1C1C1	ASV_194	21.8447475807448	7.34756199301846
584	5	model_5	#F47346	ASV_309	17.5313892360935	1.19885778995337
585	15	model_15	#91D3A4	ASV_341	13.068975193192	15.7791488264349
586	40	mini_model	#C1C1C1	ASV_514	12.0647876581154	17.9192485952603
587	13	model_13	#B4E0A2	ASV_548	21.1695487205451	-4.44430829432128
588	8	model_8	#F8FCB4	ASV_1127	21.027369262007	-1.92993081544479
589	11	model_11	#FDD07D	ASV_723	2.31227653042175	-22.8151737948049
590	6	model_6	#F99655	ASV_519	0.234243065281238	-2.38476332294221
591	12	model_12	#D3ED9B	ASV_594	17.3947565401952	-15.1126666986122
592	6	model_6	#F99655	ASV_714	10.5114877160637	1.98302403963868
593	12	model_12	#D3ED9B	ASV_860	19.9108620804717	-13.5129336649605
594	7	model_7	#D6404E	ASV_204	-7.78620713789565	-16.0224381410516
595	1	model_1	#9E0142	ASV_225	-13.0366995569793	-6.62233184927224
596	39	mini_model	#C1C1C1	ASV_711	-18.5097426497364	2.05023679167041
597	1	model_1	#9E0142	ASV_249	-12.7836562423885	-4.14399980532763
598	1	model_1	#9E0142	ASV_695	-4.63971363682185	1.40285050376304
599	1	model_1	#9E0142	ASV_1461	-16.2492099424598	-5.59735760334303
600	7	model_7	#D6404E	ASV_230	-16.2785599245362	-12.6220730637077
601	1	model_1	#9E0142	ASV_587	-10.0412681608944	-4.15555376776248
602	8	model_8	#F8FCB4	ASV_334	22.2685272267953	-0.15317847192195
603	8	model_8	#F8FCB4	ASV_638	23.4493164061401	0.921105433825718
604	33	mini_model	#C1C1C1	ASV_236	16.4531367326674	-19.9573791860687
605	2	model_2	#BA2148	ASV_679	2.6349625966388	3.34707433450894
606	6	model_6	#F99655	ASV_1318	7.47441548878031	11.1296186790872
607	5	model_5	#F47346	ASV_772	15.9500712142545	8.03967744275003
608	5	model_5	#F47346	ASV_497	14.3512531159398	2.06787240548613
609	1	model_1	#9E0142	ASV_536	-3.1596458548896	0.36107831050912
610	14	model_14	#50A9AF	ASV_356	18.8312832668924	10.6170164964833
611	5	model_5	#F47346	ASV_833	15.1935879557601	6.94681778864301
612	2	model_2	#BA2148	ASV_255	0.949769314698743	2.27085666709715
613	2	model_2	#BA2148	ASV_271	3.48829260879708	0.604299584589975
614	1	model_1	#9E0142	ASV_1758	-14.8473819784311	1.52535756504199
615	2	model_2	#BA2148	ASV_648	2.06151484728516	5.20210212901285
616	3	model_3	#FDB567	ASV_556	-3.17135403854968	-19.8142756649202
617	3	model_3	#FDB567	ASV_563	-5.64953340492867	-20.410906107427
618	38	mini_model	#C1C1C1	ASV_838	-8.32488824004004	19.4529659626133
619	2	model_2	#BA2148	ASV_297	9.00834220199916	-6.04865031244585
620	2	model_2	#BA2148	ASV_525	5.97540826587746	-4.22158107520075
621	6	model_6	#F99655	ASV_1564	3.50168350820338	16.6137912577507
622	6	model_6	#F99655	ASV_1078	-1.99975336108001	8.12951954504507
623	2	model_2	#BA2148	ASV_1269	8.06803909875385	-8.49589271302507
624	7	model_7	#D6404E	ASV_2662	2.03523431749332	-18.0602811666781
625	2	model_2	#BA2148	ASV_281	12.2581586787598	-9.39064573041133
626	7	model_7	#D6404E	ASV_818	0.200064430080309	-13.5226216803442
627	5	model_5	#F47346	ASV_299	18.5416285989696	0.380073629781187
628	4	model_4	#E65948	ASV_300	-14.4229708650882	6.9208136072014
629	2	model_2	#BA2148	ASV_355	2.38983028676236	7.70430886277835
630	2	model_2	#BA2148	ASV_718	-1.14340034824735	8.69369333010056
631	6	model_6	#F99655	ASV_2522	2.29713949216324	14.482414903445
632	2	model_2	#BA2148	ASV_795	11.2187030403423	-5.48022997685323
633	6	model_6	#F99655	ASV_612	2.57210648145271	7.0053845023699
634	9	model_9	#FEF6B1	ASV_868	-6.0386595445103	17.9712409079978
635	3	model_3	#FDB567	ASV_505	-10.2334638679813	-15.341472928152
636	19	mini_model	#C1C1C1	ASV_305	11.3137255281965	14.97487597257
637	34	mini_model	#C1C1C1	ASV_507	9.54633327093405	-19.7622143972706
638	7	model_7	#D6404E	ASV_311	-12.6122376815946	-12.7156158539388
639	7	model_7	#D6404E	ASV_318	-9.33932272688441	-19.9304831911204
640	1	model_1	#9E0142	ASV_319	0.279117884672798	-8.46986582556834
641	3	model_3	#FDB567	ASV_557	-2.9820120750167	-15.8213903713453
642	2	model_2	#BA2148	ASV_351	5.04585726067923	1.34284319110489
643	15	model_15	#91D3A4	ASV_425	15.8890170202966	14.8048633713786
644	7	model_7	#D6404E	ASV_555	-18.3067695931832	-13.9372327748206
645	5	model_5	#F47346	ASV_871	12.5819259513649	8.38161599819171
646	5	model_5	#F47346	ASV_415	10.5909527062572	7.58780328851005
647	25	model_25	#EBF7A0	ASV_451	-21.5569050865746	-11.025853443419
648	13	model_13	#B4E0A2	ASV_459	22.2026458403413	-4.96047827439361
649	1	model_1	#9E0142	ASV_1990	-15.5409464616275	1.16413376149739
650	11	model_11	#FDD07D	ASV_1043	2.8710306915945	-23.4248546785084
651	9	model_9	#FEF6B1	ASV_470	-2.49877792636475	18.2589337192916
652	9	model_9	#FEF6B1	ASV_468	1.60641283734039	19.1418288766256
653	2	model_2	#BA2148	ASV_566	10.3363685497954	-1.18829509081374
654	9	model_9	#FEF6B1	ASV_677	-0.117752686590872	20.9124190885973
655	9	model_9	#FEF6B1	ASV_807	-7.18507911972743	18.1303570503585
656	7	model_7	#D6404E	ASV_553	-6.46343603865604	-9.47180572818498
657	9	model_9	#FEF6B1	ASV_878	-1.59964177703616	19.2239728524382
658	2	model_2	#BA2148	ASV_565	-1.49040546181375	-4.34270150996943
659	2	model_2	#BA2148	ASV_2045	3.44255508308343	-6.57878841561395
660	1	model_1	#9E0142	ASV_1235	-10.3325840282687	-0.76331876716388
661	6	model_6	#F99655	ASV_509	1.14315272325519	4.72121706936303
662	6	model_6	#F99655	ASV_670	0.353912501017721	0.869530173846818
663	2	model_2	#BA2148	ASV_2907	0.848238964000378	-2.14866664289039
664	2	model_2	#BA2148	ASV_982	4.67365578264473	-3.6313376811129
665	13	model_13	#B4E0A2	ASV_518	22.7202499974706	-6.49649640770736
666	42	mini_model	#C1C1C1	ASV_532	12.9035620992165	-19.6655002628345
667	1	model_1	#9E0142	ASV_788	-16.4366578343251	-4.86784864172552
668	32	mini_model	#C1C1C1	ASV_571	15.3277997858825	-16.4666927096782
669	6	model_6	#F99655	ASV_544	0.355545743512501	6.76497676440171
670	6	model_6	#F99655	ASV_601	2.79981379363746	7.28764850586552
671	2	model_2	#BA2148	ASV_568	5.11168980320838	-6.57858911924943
672	7	model_7	#D6404E	ASV_569	-14.6423245773864	-19.6337931180545
673	6	model_6	#F99655	ASV_641	4.36882162856702	9.72243165563185
674	11	model_11	#FDD07D	ASV_802	2.34041866613838	-23.1231798322675
675	2	model_2	#BA2148	ASV_690	3.93257786630666	-1.53079931659073
676	5	model_5	#F47346	ASV_791	5.7558105732718	-7.60508711398169
677	29	mini_model	#C1C1C1	ASV_837	20.021702292351	7.55512893851789
678	6	model_6	#F99655	ASV_776	4.84316842550117	10.9896249138056
679	9	model_9	#FEF6B1	ASV_733	-0.0491720964347858	18.9277564007744
680	2	model_2	#BA2148	ASV_907	4.4697954305278	14.4545019783618
681	5	model_5	#F47346	ASV_923	11.9241897174023	10.2611130570394
682	7	model_7	#D6404E	ASV_761	-4.62812394627509	-19.2639025893872
683	2	model_2	#BA2148	ASV_777	3.09831135848162	-5.71003860459756
684	24	model_24	#348BBB	ASV_787	8.34959369146272	16.0462116985004
685	2	model_2	#BA2148	ASV_801	1.49725075240076	-3.83882609816012
686	2	model_2	#BA2148	ASV_1120	6.10989833004079	-2.37671720113817
687	2	model_2	#BA2148	ASV_848	5.32594572172416	-5.70447816663108
688	2	model_2	#BA2148	ASV_952	6.11190168813753	-8.34079350820566
689	2	model_2	#BA2148	ASV_1850	3.11617225272246	-3.30016137837763
690	2	model_2	#BA2148	ASV_1263	5.14571352310565	-1.26669446714149
691	2	model_2	#BA2148	ASV_862	2.75129322107415	-7.05563391115432
692	2	model_2	#BA2148	ASV_1347	7.66034292740722	-5.22360466554173
693	2	model_2	#BA2148	ASV_1746	1.75190469163766	-4.44780144018236
694	7	model_7	#D6404E	ASV_1842	-5.75355484918467	-16.3644448945969
695	7	model_7	#D6404E	ASV_919	-15.4833304207752	-16.0719671229199
696	7	model_7	#D6404E	ASV_2902	-9.30978948979762	-16.5019528851369
697	7	model_7	#D6404E	ASV_2488	-12.6005932027228	-14.5626797168868
698	7	model_7	#D6404E	ASV_1908	-12.7645323314377	-16.0801842571845
699	7	model_7	#D6404E	ASV_2533	-14.5938650542223	-16.2087929508703
700	2	model_2	#BA2148	ASV_998	2.83402863637499	-3.06571989708466
701	2	model_2	#BA2148	ASV_2360	2.71565920564973	-2.18232236352756
702	2	model_2	#BA2148	ASV_1246	1.15442135536462	-2.62214965858528
703	27	mini_model	#C1C1C1	ASV_2051	14.9395813412468	-18.5579577437302
704	2	model_2	#BA2148	ASV_2532	2.6378900140322	-4.86005322152783
705	2	model_2	#BA2148	ASV_1118	3.24429707966736	-1.29330006337704
706	2	model_2	#BA2148	ASV_1439	3.38733887910348	-3.11660480970427
707	6	model_6	#F99655	ASV_2438	0.589431408615296	4.90741525176174
