D	H	MeanDecreaseAccuracy	MeanDecreaseGini
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Stomatobaculum	2.54622767489054e-05	0.00019411270653239	0.000143004172812066	0.605601244695342
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Metaprevotella	-0.000277134978054954	0.000348636897070854	0.000142335916922113	0.429554557292037
Bacteria|Proteobacteria|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium	-0.00160199852426431	0.000800841777477338	0.000138824262485656	0.619431572294621
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Unassigned	4.35195618881848e-05	0.000126285087749581	0.000123579621584284	0.59142027735231
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Unassigned	-0.000525992782619583	0.000383422387026881	0.000119377526620879	0.371579247516712
Bacteria|Firmicutes|Clostridia|Clostridiales|Tissierellaceae|Unassigned	0.000507220047901028	-3.72053080183695e-05	0.000112358527681851	0.539066527281469
Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Methylophilaceae|Methylophilus	0.000258248319936183	3.72977404778671e-05	0.000109539116332295	0.13025180586805
Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus	-0.000345713793507709	0.000274462148585955	0.000101125698496453	0.405472083327691
Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Caviibacter	-0.000309655717429846	0.00024716605770704	9.11144100021767e-05	0.255798112537685
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Unassigned	0.000395890398295163	-4.00306846038458e-05	7.68364977147238e-05	0.714856499695825
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella	3.73166109651505e-05	1.43758351320942e-05	1.30564666095889e-05	0.211294924017202
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes	-0.000677444377095811	0.000265421624943211	-3.94827548930606e-06	0.327865387334612
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Eikenella	-0.000323604719682186	8.52432895504885e-05	-2.30783703851609e-05	0.468828861911816
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Granulicatella	-0.000898581695982515	0.000339773708259362	-3.69658604221156e-05	0.66889216012555
Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium	0.000346159174196528	-0.000174261907568811	-4.93784825073054e-05	0.492932351588939
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia	0.000113861506709938	-0.000135035991874364	-6.25470750563529e-05	0.336946811373995
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas	-1.04758233645029e-05	-0.000102421587453488	-7.0948600367218e-05	0.133351478289918
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	-0.000692748038735318	0.000179508963889965	-7.13741938225539e-05	0.74251997224915
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Unassigned	-0.000215389806869818	-1.3254893416162e-05	-7.31000322772366e-05	0.713484306063796
Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax	-0.000139371358820208	-5.72436866312678e-05	-8.30800096162029e-05	0.0672184149271792
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Kingella	-0.000451038486293972	1.82790074216605e-05	-0.000115549486117268	0.521419433925669
Bacteria|Bacteroidetes|Saprospiria|Saprospirales|Saprospiraceae|Phaeodactylibacter	-0.000288885473532465	-8.95127996620544e-05	-0.000143349954927188	0.14853563557303
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Agathobacter	-2.69331098573931e-05	-0.00023337603829251	-0.000169545688254798	0.179025240550361
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium	-0.000448212032332842	-0.000108511876889464	-0.000184159995499434	0.501404556635348
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	-0.000357874749899248	-0.000136271105829414	-0.000191958461285443	0.220899266181957
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Nioella	-0.000275601532454474	-0.000233655673685508	-0.000245729964363162	0.0860702481701697
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XIII|Aminipila	-0.000517458025878626	-0.000228116984280515	-0.00030343555581267	0.552682243763803
