feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	LinDA	DEpost	HEpost	0.895266339966692	none	0.895266339966692
ko00564	LinDA	DEpost	HEpost	0.509635742251729	none	0.509635742251729
ko00680	LinDA	DEpost	HEpost	0.555949266139741	none	0.555949266139741
ko00562	LinDA	DEpost	HEpost	0.742628040449522	none	0.742628040449522
ko00563	LinDA	DEpost	HEpost	0.808862342086591	none	0.808862342086591
ko03030	LinDA	DEpost	HEpost	0.778676399295039	none	0.778676399295039
ko00561	LinDA	DEpost	HEpost	0.856446435073589	none	0.856446435073589
ko00440	LinDA	DEpost	HEpost	0.513632810792976	none	0.513632810792976
ko00250	LinDA	DEpost	HEpost	0.858427536795087	none	0.858427536795087
ko00740	LinDA	DEpost	HEpost	0.634883609817077	none	0.634883609817077
ko04111	LinDA	DEpost	HEpost	0.137688398581433	none	0.137688398581433
ko04940	LinDA	DEpost	HEpost	0.790177552241661	none	0.790177552241661
ko00010	LinDA	DEpost	HEpost	0.999208184052371	none	0.999208184052371
ko05412	LinDA	DEpost	HEpost	0.601703288870391	none	0.601703288870391
ko00195	LinDA	DEpost	HEpost	0.906555756046243	none	0.906555756046243
ko03450	LinDA	DEpost	HEpost	0.864029126982663	none	0.864029126982663
ko00760	LinDA	DEpost	HEpost	0.88067310889279	none	0.88067310889279
ko00920	LinDA	DEpost	HEpost	0.631917722720055	none	0.631917722720055
ko00311	LinDA	DEpost	HEpost	0.307342386997177	none	0.307342386997177
ko00310	LinDA	DEpost	HEpost	0.533093595563716	none	0.533093595563716
ko04146	LinDA	DEpost	HEpost	0.294384601122715	none	0.294384601122715
ko00600	LinDA	DEpost	HEpost	0.325143894777829	none	0.325143894777829
ko04141	LinDA	DEpost	HEpost	0.478422213331216	none	0.478422213331216
ko04142	LinDA	DEpost	HEpost	0.570577591676643	none	0.570577591676643
ko00604	LinDA	DEpost	HEpost	0.47500271556498	none	0.47500271556498
ko04260	LinDA	DEpost	HEpost	0.285487687251052	none	0.285487687251052
ko03040	LinDA	DEpost	HEpost	0.856279455770335	none	0.856279455770335
ko04110	LinDA	DEpost	HEpost	0.137688398581433	none	0.137688398581433
ko05142	LinDA	DEpost	HEpost	0.782104654731033	none	0.782104654731033
ko00513	LinDA	DEpost	HEpost	0.857814943637408	none	0.857814943637408
ko04973	LinDA	DEpost	HEpost	0.21635897141085	none	0.21635897141085
ko00510	LinDA	DEpost	HEpost	0.418503611242512	none	0.418503611242512
ko05110	LinDA	DEpost	HEpost	0.470478642784918	none	0.470478642784918
ko04974	LinDA	DEpost	HEpost	0.484664383093493	none	0.484664383093493
ko04976	LinDA	DEpost	HEpost	0.0383529992473754	none	0.0383529992473754
ko00450	LinDA	DEpost	HEpost	0.915351588286993	none	0.915351588286993
ko01051	LinDA	DEpost	HEpost	0.319695403396487	none	0.319695403396487
ko00565	LinDA	DEpost	HEpost	0.887264048105009	none	0.887264048105009
ko00524	LinDA	DEpost	HEpost	0.422024047531531	none	0.422024047531531
ko00300	LinDA	DEpost	HEpost	0.456641563816679	none	0.456641563816679
ko05222	LinDA	DEpost	HEpost	0.646011858896359	none	0.646011858896359
ko00514	LinDA	DEpost	HEpost	0.324260774020301	none	0.324260774020301
ko05416	LinDA	DEpost	HEpost	0.646011858896359	none	0.646011858896359
ko00260	LinDA	DEpost	HEpost	0.507728707770142	none	0.507728707770142
ko00190	LinDA	DEpost	HEpost	0.468245613039372	none	0.468245613039372
ko03440	LinDA	DEpost	HEpost	0.842752411128302	none	0.842752411128302
ko00750	LinDA	DEpost	HEpost	0.755266201765819	none	0.755266201765819
ko00950	LinDA	DEpost	HEpost	0.604598809186932	none	0.604598809186932
ko00592	LinDA	DEpost	HEpost	0.0522343541440384	none	0.0522343541440384
ko00591	LinDA	DEpost	HEpost	0.872453036592554	none	0.872453036592554
ko00590	LinDA	DEpost	HEpost	0.149444599767115	none	0.149444599767115
ko00061	LinDA	DEpost	HEpost	0.293224518344613	none	0.293224518344613
ko03070	LinDA	DEpost	HEpost	0.194920036010076	none	0.194920036010076
ko00253	LinDA	DEpost	HEpost	0.221784788280633	none	0.221784788280633
ko03060	LinDA	DEpost	HEpost	0.521263942335914	none	0.521263942335914
ko04740	LinDA	DEpost	HEpost	0.755189046513325	none	0.755189046513325
ko00380	LinDA	DEpost	HEpost	0.270555027334183	none	0.270555027334183
ko00500	LinDA	DEpost	HEpost	0.450371673050949	none	0.450371673050949
ko05120	LinDA	DEpost	HEpost	0.554595249674698	none	0.554595249674698
ko05322	LinDA	DEpost	HEpost	0.360051921006863	none	0.360051921006863
