feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	LinDA	DGpre	HGpre	0.98114612970308	none	0.98114612970308
ko00564	LinDA	DGpre	HGpre	0.965535891723393	none	0.965535891723393
ko00680	LinDA	DGpre	HGpre	0.967339703782083	none	0.967339703782083
ko00562	LinDA	DGpre	HGpre	0.400402903907197	none	0.400402903907197
ko00563	LinDA	DGpre	HGpre	0.982128531706123	none	0.982128531706123
ko03030	LinDA	DGpre	HGpre	0.910803560645404	none	0.910803560645404
ko00561	LinDA	DGpre	HGpre	0.687615429090268	none	0.687615429090268
ko00440	LinDA	DGpre	HGpre	0.233206891167764	none	0.233206891167764
ko00250	LinDA	DGpre	HGpre	0.894135020923295	none	0.894135020923295
ko00740	LinDA	DGpre	HGpre	0.707544941962151	none	0.707544941962151
ko04111	LinDA	DGpre	HGpre	0.0526012233069563	none	0.0526012233069563
ko04940	LinDA	DGpre	HGpre	0.674317425147805	none	0.674317425147805
ko00010	LinDA	DGpre	HGpre	0.913939647095367	none	0.913939647095367
ko05412	LinDA	DGpre	HGpre	0.978354568309031	none	0.978354568309031
ko00195	LinDA	DGpre	HGpre	0.952691484944326	none	0.952691484944326
ko03450	LinDA	DGpre	HGpre	0.627812099429183	none	0.627812099429183
ko00760	LinDA	DGpre	HGpre	0.886225511478018	none	0.886225511478018
ko00920	LinDA	DGpre	HGpre	0.87171512250585	none	0.87171512250585
ko00311	LinDA	DGpre	HGpre	0.223286890814564	none	0.223286890814564
ko00310	LinDA	DGpre	HGpre	0.22982384548156	none	0.22982384548156
ko04146	LinDA	DGpre	HGpre	0.898254104421328	none	0.898254104421328
ko00600	LinDA	DGpre	HGpre	0.678620142365477	none	0.678620142365477
ko04141	LinDA	DGpre	HGpre	0.221617226831588	none	0.221617226831588
ko04142	LinDA	DGpre	HGpre	0.417240655588379	none	0.417240655588379
ko00604	LinDA	DGpre	HGpre	0.35088588383531	none	0.35088588383531
ko04260	LinDA	DGpre	HGpre	0.419929213881088	none	0.419929213881088
ko03040	LinDA	DGpre	HGpre	0.813814118344323	none	0.813814118344323
ko04110	LinDA	DGpre	HGpre	0.0526012233069563	none	0.0526012233069563
ko05142	LinDA	DGpre	HGpre	0.397447099682065	none	0.397447099682065
ko00513	LinDA	DGpre	HGpre	0.971300425813187	none	0.971300425813187
ko04973	LinDA	DGpre	HGpre	0.278426516275836	none	0.278426516275836
ko00510	LinDA	DGpre	HGpre	0.324338016691985	none	0.324338016691985
ko05110	LinDA	DGpre	HGpre	0.735872416365929	none	0.735872416365929
ko04974	LinDA	DGpre	HGpre	0.663854763265801	none	0.663854763265801
ko04976	LinDA	DGpre	HGpre	0.249461777759458	none	0.249461777759458
ko00450	LinDA	DGpre	HGpre	0.793184685962907	none	0.793184685962907
ko01051	LinDA	DGpre	HGpre	0.576736312299878	none	0.576736312299878
ko00565	LinDA	DGpre	HGpre	0.801944376896866	none	0.801944376896866
ko00524	LinDA	DGpre	HGpre	0.950642606613631	none	0.950642606613631
