OTUID	DGpre	DEmed	DEpost	DSpre	DSmed	DSpost	HGpre	HEmed	HEpost	HSpre	HSmed	HSpost	IGpre	IEmed	IEpost	ISpre	ISmed	ISpost
ASV_615	0.036212098	0.005304811	0.004400137	0.349182147	0.017527086	0.014144465	0.014043031	0.011242179	0.007811749	0.185404488	0.047349372	0.010985395	0.003937165	0.001333639	0.001262603	0.005953896	0.010924981	0.005936051
ASV_244	0.04690346	0.10149894	0.06271792	0.01919138	0.04402597	0.04752823	0.07590886	0.05039757	0.07189918	0.04251669	0.07028636	0.05012546	0.10805414	0.05300876	0.06672373	0.04017833	0.03319201	0.09934176
ASV_256	0.05649221	0.17087009	0.23154926	0.01590636	0.04594654	0.03124087	0.06299847	0.05124773	0.06426462	0.04288556	0.03768279	0.05866052	0.06772435	0.043132	0.04767169	0.04339539	0.03747438	0.03852342
ASV_355	0.02481525	0.045408525	0.013383292	0.030143767	0.004762931	0.009225013	0.018436973	0.065324248	0.029350484	0.013841771	0.187960174	0.121704713	0.006311463	0.000922044	0.000681625	0.002666364	0.002629904	0.015638207
ASV_324	0.036122933	0.039704672	0.102145186	0.009275121	0.024532755	0.029963366	0.078055981	0.096647249	0.078535553	0.031827834	0.024043886	0.041018819	0.120819624	0.069020591	0.112969334	0.063112089	0.020548951	0.048077178
ASV_265	0.004720061	0.071220199	0.098554161	0.170337195	0.053689785	0.007252587	0.012641009	0.018256762	0.011298896	0.042729072	0.105368565	0.150538153	0.13152253	0.213215154	0.053607319	0.096476453	0.072789747	0.129023467
ASV_259	0.16409049	0.1512525	0.03543967	0.02671523	0.03762527	0.00833895	0.04433027	0.07109939	0.07595582	0.01623056	0.06684428	0.04940475	0.14003777	0.0452075	0.0223068	0.03398124	0.04966891	0.02797188
ASV_232	0.119856862	0.015988378	0.005735121	0.027285744	0.142135944	0.055064577	0.057094146	0.035690198	0.011689119	0.078660586	0.026178384	0.071332798	0.043484179	0.006309493	0.007354375	0.039758255	0.081512152	0.042099045
ASV_215	0.0191339	0.02649843	0.01607094	0.01079201	0.13831907	0.02339895	0.04203451	0.03450388	0.28719506	0.03810713	0.04632571	0.03432352	0.02297764	0.03164267	0.05133666	0.0254489	0.0153007	0.01770561
ASV_260	0.00239659	0.012124583	0.005185176	0.000104277	0.00029223	0.007350189	0.107225402	0.010796661	0.019368572	0.28236028	0.007804324	0.007333393	0.07324868	0.010322051	0.051146369	0.012097535	0.008914958	0.010364909
ASV_570	0.026708098	0.007131693	0.006455067	0.12676229	0.078119419	0.176046681	0.054528972	0.015198118	0.016320326	0.128821149	0.019526979	0.015971365	0.037322594	0.027047616	0.009399073	0.005275606	0.012461679	0.008944672
ASV_456	0.015463925	0.017665253	0.013108368	0.089474813	0.334386891	0.01320732	0.036832307	0.020402043	0.015314708	0.040251892	0.010845861	0.023210018	0.016888604	0.023613267	0.018007013	0.02904069	0.009322385	0.032409059
ASV_409	0.02798804	0.05682966	0.03255461	0.04407662	0.11025245	0.21752148	0.02847501	0.0222512	0.02203151	0.03197182	0.05938757	0.04706316	0.02267701	0.01317509	0.01740566	0.02935351	0.05192749	0.06341664
ASV_242	0.006397243	0.029439352	0.015439452	0.011040119	0.028338657	0.032973078	0.119639177	0.046943404	0.038220115	0.025890316	0.050001339	0.028026825	0.328334364	0.209616216	0.12913806	0.046429357	0.033800401	0.083772593
ASV_252	0.009239165	0.022685975	0.030037216	0.026439468	0.013912277	0.015085951	0.024231109	0.04390363	0.041240091	0.075166745	0.060342676	0.073251098	0.159118421	0.233706102	0.110761427	0.032259663	0.047624992	0.044559903
ASV_388	0.01246564	0.00934483	0.005561187	0.117207476	0.025078141	0.063363951	0.025558418	0.048678449	0.01887796	0.079377918	0.045350099	0.068037573	0.009140336	0.010031948	0.011057416	0.064516778	0.038577352	0.057548973
ASV_293	0.005274056	0.007172467	0.004807979	0.01039613	0.005041227	0.011752006	0.01544401	0.172553459	0.010884387	0.069267059	0.015178448	0.022703938	0.075410303	0.020596966	0.012312922	0.268152409	0.024122942	0.017918403
ASV_238	0.092496059	0.015096169	0.008162015	0.239794548	0.035602008	0.034268003	0.04034565	0.016855421	0.029532066	0.097810322	0.026713835	0.029358722	0.009968151	0.005668835	0.01937146	0.208805947	0.067093423	0.14295262
ASV_313	0.014667132	0.009158652	0.002253879	0.024307364	0.011539176	0.268121247	0.10989639	0.037496558	0.037062752	0.091643505	0.021421519	0.015372758	0.006892647	0.017733317	0.02349761	0.004596951	0.017602547	0.007038033
ASV_250	0.01518314	0.01833788	0.02562445	0.03943078	0.09982701	0.04397924	0.04094467	0.03901234	0.04422581	0.05067849	0.04926798	0.07839152	0.03837466	0.02991316	0.10150319	0.02345843	0.01857819	0.01809374
ASV_345	0.002966423	0.044932633	0.009749323	0.024601658	0.001725492	0.121353703	0.024336441	0.013475681	0.007518717	0.046403085	0.102677604	0.050662717	0.000959816	0.000377193	0.000534599	0.007913949	0.026046585	0.442901144
ASV_249	0.06292626	0.0436167	0.05493167	0.0101875	0.09126564	0.02746012	0.05707326	0.05327347	0.05411357	0.04659643	0.05914714	0.03950843	0.02724693	0.02660074	0.0566188	0.07275598	0.0428931	0.04240546
ASV_338	0.024556127	0.064253176	0.08506958	0.038577859	0.016583405	0.020207554	0.031681113	0.153278314	0.156574286	0.043058673	0.020904778	0.039771383	0.007032264	0.020024821	0.01454883	0.142705214	0.047878886	0.044461753
ASV_292	0.177932232	0.02137432	0.047979282	0.015040281	0.013645922	0.007181853	0.077632905	0.053278152	0.030062042	0.086854755	0.053168615	0.04655046	0.016248712	0.071384281	0.038049434	0.016445495	0.013065434	0.018487888
ASV_285	0.06838138	0.04992725	0.05384327	0.09593037	0.03730173	0.06644987	0.04165068	0.06067641	0.04043275	0.06131058	0.04514832	0.03685847	0.03576354	0.02795487	0.04541352	0.08760144	0.03134127	0.07708921
ASV_233	0.117991221	0.08988136	0.013203231	0.136736381	0.203529444	0.036224687	0.007034948	0.00728805	0.032926328	0.072788847	0.026957889	0.00404849	0.047708747	0.044633472	0.015167344	0.007341963	0.002682403	0.009767826
ASV_556	0.083087144	0.031593001	0.012419031	0.031519673	0.017777946	0.067647731	0.141393464	0.099165674	0.053601852	0.027118244	0.041779465	0.055745304	0.009548914	0.032808391	0.023145459	0.022136254	0.018285432	0.05648099
ASV_257	0.02525588	0.08783672	0.03956784	0.02243192	0.05179309	0.02498978	0.05092381	0.04273243	0.0356247	0.0168079	0.07270065	0.02527887	0.2664031	0.11566116	0.15903259	0.01973515	0.06556441	0.05290104
ASV_491	0.015335135	0.028529102	0.020765907	0.24945074	0.025838886	0.009144493	0.024173107	0.020503911	0.023071355	0.029934402	0.126300913	0.023294773	0.076997645	0.147192474	0.030087265	0.019596142	0.048904156	0.033801847
ASV_270	0.241145706	0.393336637	0.066368953	0.125226815	0.012545787	0.030923416	0.004019897	0.014458942	0.008144199	0.02379582	0.013245262	0.114344614	0.019691461	0.015019115	0.017121516	0.067668643	0.007187933	0.001823799
ASV_227	0.016859031	0.157618346	0.053298631	0.000993892	0.008158699	0.002479536	0.160315972	0.103195907	0.049009296	0.01085804	0.026201836	0.065898834	0.287954957	0.014902248	0.050341785	0.016466667	0.008928325	0.039056921
ASV_754	0.042674219	0.014229883	0.009832877	0.12303559	0.146441286	0.025900985	0.035732799	0.007040804	0.010334843	0.124000208	0.010796694	0.017518309	0.008926815	0.014973293	0.00637806	0.019060721	0.0297244	0.012394267
ASV_307	0.000265765	0	0.000376955	0.084337889	0.02156659	0.614592953	0.029197897	0.003039286	0.002079651	0.013015434	0.003903738	0.00764809	0.00694983	0.000667919	0.001092594	0.008948951	0.054490228	0.010046718
ASV_314	0.04408527	0.04385711	0.09117061	0.05730512	0.03525671	0.0102198	0.04329493	0.02822679	0.09715754	0.04405145	0.03050358	0.07396662	0.14870526	0.04346513	0.04652061	0.03030565	0.04415431	0.0352064
ASV_462	0.014094113	0.006929085	0.007331364	0.168445326	0.081796077	0.020548573	0.02127375	0.019110742	0.016911554	0.119708572	0.03170299	0.011829248	0.00854389	0.012949143	0.061725853	0.012781617	0.024251937	0.055998724
ASV_320	0.128389697	0.005539027	0.005773374	0.109297755	0.192655099	0.026186905	0.038997217	0.010084349	0.004221638	0.065905982	0.00519206	0.022928204	0.118064656	0.010052449	0.009094445	0.012948447	0.013869815	0.008590625
ASV_335	0.06166329	0.01620964	0.08720813	0.08552974	0.03880219	0.07001808	0.06316027	0.01998384	0.01601215	0.0810887	0.02486259	0.04321724	0.05570469	0.02225522	0.02248213	0.01862046	0.01811304	0.01816708
ASV_392	0.027604042	0.005801129	0.010454655	0.128366646	0.063700997	0.013655204	0.058465023	0.026891544	0.068698671	0.106452443	0.014033366	0.022251647	0.01331925	0.009340256	0.00604653	0.006756563	0.019611757	0.004953774
ASV_258	0.005400248	0.237648024	0.001502069	0.001620949	0.011989228	0.004545183	0.006108505	0.004139357	0.022589385	0.056666979	0.163383475	0.254513169	0.005814576	0.000479322	0.001500424	0.025929647	0.020148441	0.039802119
ASV_310	0.021729204	0.007623789	0.010680545	0.187063526	0.076418838	0.02008259	0.037272577	0.045567737	0.034432591	0.057704107	0.009250459	0.018226935	0.212006565	0.065448303	0.027022635	0.013398526	0.041140949	0.010469693
ASV_283	0.061622505	0.014907714	0.006384619	0.019589946	0.123946075	0.08494482	0.023910747	0.038054517	0.013775244	0.030882543	0.046517447	0.039268113	0.040893972	0.016185041	0.013572741	0.089765861	0.199162866	0.03784336
ASV_1153	0.0437951	0.03472712	0.05019128	0.02132156	0.03244534	0.03047514	0.04001998	0.04937771	0.04726116	0.04618027	0.034841	0.05856214	0.02994257	0.05192599	0.20273347	0.07722113	0.05910781	0.05727547
ASV_528	0.007786914	0.016434488	0.010931732	0.14336065	0.09367491	0.02229817	0.022656783	0.024103194	0.013068997	0.126082346	0.021362521	0.01870011	0.022103511	0.021646111	0.006672106	0.012013767	0.028482515	0.025485404
ASV_446	0.039921051	0.028939004	0.05300269	0.006346775	0.004852869	0.022379621	0.055172368	0.125485862	0.090632768	0.037520996	0.012871579	0.01848765	0.04976365	0.025273743	0.031555	0.062641062	0.018506467	0.033813915
ASV_327	0.043737811	0.005179451	0.012070622	0.141956273	0.084795802	0.023145721	0.070779019	0.012678145	0.029298766	0.093072181	0.012253644	0.007489944	0.084524737	0.017192287	0.008114959	0.002738278	0.005696662	0.014164534
ASV_343	0.009440536	0.005412114	0.004314086	0.044565202	0.061587617	0.048937525	0.01299499	0.015511161	0.011190431	0.110024894	0.102218412	0.042539063	0.010483631	0.003241323	0.004131128	0.007963824	0.054001133	0.027086145
ASV_346	0.060911766	0.064319899	0.04924693	0.007559919	0.01637236	0.040880129	0.074712311	0.026804242	0.072525822	0.022750144	0.048788356	0.153191542	0.007509252	0.012377363	0.011512606	0.035291488	0.016994022	0.061114569
ASV_377	0.019934775	0.010582693	0.009405697	0.252828819	0.036820044	0.030229938	0.18914178	0.021236493	0.027229193	0.030218548	0.011974088	0.021087246	0.006462294	0.01473596	0.003820624	0.007558355	0.006359746	0.058890902
ASV_521	0.000852509	0.003109266	0.003097932	0.386766462	0.067106709	0.02380159	0.022287882	0.005330239	0.018030651	0.054276874	0.006244251	0.020266676	0.082260021	0.001205998	0.000939114	0.003760297	0.028087811	0.003685975
ASV_715	0.00794356	0.01208504	0.018099072	0.037862277	0.028572332	0.653470259	0.010736117	0.012673293	0.009785505	0.008026904	0.018303528	0.017338155	0.010738807	0.010251394	0.012945489	0.006336831	0.010248713	0.008989259
ASV_275	0.007093675	0.019025047	0.010956494	0.018156215	0.027940821	0.104607153	0.021447611	0.069143361	0.074381523	0.05425117	0.056531216	0.031937916	0.070718619	0.034603635	0.089818597	0.015067725	0.028506346	0.048549468
ASV_243	0.098914665	0.090887824	0.027213936	0.005017586	0.031635717	0.037964391	0.096113407	0.032891199	0.068630233	0.034406826	0.040513612	0.061717254	0.032897095	0.05040789	0.029509578	0.015114234	0.01098967	0.010001459
ASV_481	0.026554745	0.037108687	0.016619186	0.089987808	0.165385685	0.06325835	0.015198708	0.014915607	0.004087513	0.051488344	0.016742519	0.033606804	0.020473734	0.018774748	0.005919443	0.005572948	0.105496489	0.006762788
ASV_396	0.055084237	0.009265071	0.006640296	0.101205922	0.043823939	0.100011662	0.066294913	0.011181567	0.00753331	0.081412532	0.009732139	0.079215414	0.001798895	0.001227804	0.001696242	0.082565814	0.02042668	0.002001464
ASV_248	0.001338789	0.000826757	0.000950414	0.130518541	0.003556374	0.016840758	0.032588096	0.435911445	0.032310418	0.002739054	0.005871293	0.005982666	0.00112877	0.029351701	0.029754771	0.00283296	0.00249669	0.002247978
ASV_630	0.048959577	0.001150208	0.00484832	0.136242689	0.113035031	0.010781988	0.014281313	0.004804738	0.004342203	0.106193314	0.046666648	0.019002108	0.007854241	0.008319076	0.002435919	0.004170512	0.017951322	0.002298638
ASV_236	0.041125983	0.038033148	0.019653834	0.005290153	0.011828987	0.014690592	0.050604112	0.050043119	0.030337291	0.102054496	0.036296764	0.031006945	0.028710174	0.153965653	0.066543034	0.005374614	0.005880994	0.013222023
ASV_474	0.026735554	0.03934554	0.029119656	0.084833506	0.057198053	0.048830661	0.031945379	0.011703564	0.029229024	0.061388147	0.03681765	0.016624223	0.353501969	0.047426965	0.022111805	0.046281992	0.007392299	0.004922812
ASV_520	0.007985198	0.00631214	0.004971712	0.335317852	0.006023222	0.16999213	0.010385194	0.005647634	0.007388489	0.03059482	0.018576644	0.016615263	0.002500218	0.0016708	0.002521791	0.031413401	0.108803175	0.137602393
ASV_340	0.01487502	0.01863171	0.02965747	0.1148735	0.02440663	0.04923692	0.06670207	0.02143111	0.01375258	0.05008287	0.03807263	0.03298658	0.01540498	0.01389025	0.06028659	0.0143191	0.01260619	0.12303247
ASV_305	0.02581546	0.02086919	0.01353087	0.01786341	0.0297333	0.03302606	0.0334465	0.05769398	0.01560626	0.03787168	0.03570926	0.15485671	0.20648943	0.01382311	0.01002511	0.03382083	0.02066861	0.01715673
ASV_423	0.03274939	0.022580802	0.009466914	0.006886658	0.012254283	0.021035506	0.01530521	0.018053884	0.015809567	0.195121545	0.045779079	0.035213665	0.027686993	0.024724865	0.010736244	0.017813103	0.015194053	0.010039267
ASV_298	7.57E-03	6.09E-04	2.68E-03	8.07E-05	1.24E-03	2.10E-03	8.74E-03	3.81E-02	7.17E-02	1.15E-03	1.36E-02	8.80E-03	1.25E+00	6.20E-03	6.73E-03	1.76E-02	9.00E-03	5.86E-03
ASV_267	0.01470401	0.02666753	0.01976843	0.01535214	0.12190731	0.03483205	0.05949987	0.05912871	0.03384515	0.01306288	0.06148022	0.04862264	0.02864041	0.03996532	0.13928932	0.08858205	0.06014127	0.06410928
ASV_347	0.021761888	0.015361449	0.021618422	0.142939053	0.06566586	0.03554219	0.056361668	0.032258298	0.009412608	0.043294862	0.047095227	0.033180529	0.02251313	0.010820095	0.008988011	0.022677402	0.017801964	0.02910955
ASV_289	0.034798133	0.007549025	0.008551797	0.055712539	0.119266124	0.018761351	0.061161545	0.019522699	0.009487791	0.032454345	0.060920235	0.040309127	0.128107755	0.041056828	0.007708889	0.014714321	0.010773898	0.008467709
ASV_308	0.00E+00	3.73E-04	2.56E-03	0.00E+00	5.10E-05	3.56E-04	8.74E-02	4.60E-01	3.77E-02	4.80E-04	2.52E-03	3.81E-03	1.88E-03	7.19E-04	1.37E-03	6.85E-04	5.73E-04	3.20E-04
ASV_326	0.013747886	0.018713559	0.06824422	0.032445995	0.087132018	0.036215701	0.062536471	0.058611618	0.020767418	0.042964319	0.032441501	0.009473607	0.015311933	0.027311026	0.066263717	0.02418486	0.050463207	0.080632363
ASV_348	0.009961742	0.007118255	0.017580916	0.11103656	0.069656634	0.006259175	0.046348029	0.015290736	0.009868173	0.070423719	0.009461939	0.011484688	0.078277697	0.008158101	0.022094404	0.005621409	0.014032079	0.172562158
ASV_662	0.02537861	0.01552178	0.03076198	0.2090965	0.08512653	0.04011164	0.03000674	0.0195623	0.03460624	0.0137314	0.04749675	0.02820163	0.03196797	0.03011441	0.01998163	0.03044749	0.02468014	0.03545374
ASV_783	0.011748769	0.006405792	0.015365774	0.072283114	0.022130708	0.007056467	0.018681565	0.009373902	0.008796657	0.180815808	0.007446072	0.012883273	0.026144862	0.035985871	0.004917287	0.011633369	0.029221271	0.023341555
ASV_449	0.025936316	0.021511044	0.046036662	0.015714206	0.051501937	0.019657339	0.086901522	0.034127654	0.014776306	0.120891465	0.015437515	0.014275729	0.05517811	0.032814179	0.012621152	0.007841554	0.009751837	0.014432531
ASV_375	0.09378246	0.05945636	0.03955212	0.01696619	0.03013008	0.03096105	0.02004238	0.02375262	0.05358442	0.04135838	0.06190199	0.08102052	0.02878171	0.01072921	0.01315693	0.05370611	0.04282392	0.05097982
ASV_402	0.010087477	0.013470604	0.019312395	0.141415488	0.007684472	0.102065096	0.044648773	0.024485774	0.007453679	0.091102311	0.021030303	0.015407096	0.007525226	0.008899436	0.024025752	0.032390082	0.102720676	0.027393677
ASV_891	0.08818068	0.0404629	0.06138622	0.05509272	0.02803352	0.03101476	0.02548681	0.02995059	0.03399022	0.02962416	0.04709222	0.07730692	0.0865404	0.08379352	0.06992591	0.05280197	0.04433776	0.0755879
ASV_352	0.019177987	0.028348141	0.116967236	0.004421578	0.03628279	0.257949234	0.011660716	0.019316743	0.006283624	0.032467358	0.048745642	0.045512987	0.005158698	0.001295395	0.001049383	0.014870577	0.016569616	0.022875195
ASV_277	0.06286226	0.06264661	0.04667148	0.01494962	0.01268805	0.02349312	0.05000419	0.08126291	0.06012021	0.02920216	0.03713633	0.03800385	0.03190529	0.03396907	0.03864074	0.03777753	0.02747059	0.03611357
ASV_300	0.004520492	0.003310098	0.005502576	0.056495086	0.005365738	0.014780471	0.011717313	0.008631232	0.003933064	0.120226156	0.060195643	0.011507622	0.017139396	0.028323413	0.091945171	0.004543334	0.011096746	0.012645162
ASV_436	0.136019083	0.047863329	0.042272753	0.014220084	0.005654086	0.01213083	0.034757404	0.07487734	0.062790267	0.022755504	0.026278943	0.051942735	0.040783974	0.020178222	0.015922116	0.047287789	0.064760729	0.074111404
ASV_302	3.42E-02	3.20E-02	8.18E-02	6.80E-05	1.40E-01	1.31E-02	6.01E-02	8.54E-02	2.18E-02	1.85E-02	4.40E-02	2.72E-02	1.48E-02	1.50E-02	3.16E-02	3.28E-03	1.78E-03	9.16E-03
ASV_498	0.036930528	0.035997904	0.017459619	0.282406396	0.02595905	0.014195273	0.024743612	0.013110174	0.031388225	0.050830588	0.019922939	0.0148305	0.049065217	0.061766755	0.017522711	0.014975277	0.008697758	0.014336275
ASV_460	0.001372047	0.000706607	0.004630658	0.134278242	0.224454253	0.009734948	0.011056196	0.006377671	0.00236305	0.062108266	0.009911808	0.007929362	0.00040576	0.000878518	0.000442009	0.00646628	0.024134403	0.006007304
ASV_239	0.003979776	0.000161182	0.002242818	0.012255476	0.388511646	0.004788182	0.000648392	0.000619748	0.001969394	0.011948997	0.001550758	0.00602961	0	0.001172079	0.001029727	0.001205659	0.016218162	0.024334862
ASV_316	0.020476507	0.141333992	0.033165368	0.035468007	0.047088932	0.031885164	0.025989811	0.037031347	0.023877621	0.008914025	0.044441545	0.021287974	0.358751375	0.011903849	0.064352691	0.028357808	0.101157512	0.05389288
ASV_578	0.127720478	0.009479971	0.021794219	0.117191168	0.061899926	0.031322152	0.007334254	0.007431231	0.00512338	0.113250839	0.002752189	0.016380316	0.120657011	0.009376658	0.007147337	0.006144758	0.007088686	0.001280233
ASV_339	0.009500164	0.014270303	0.024506719	0.021854532	0.035183159	0.046409594	0.018328269	0.017204786	0.014461189	0.099749868	0.042280126	0.051316761	0.004829213	0.010837053	0.00441463	0.012256898	0.032563754	0.009917136
ASV_290	0.075759706	0.09780015	1.024549771	0.000877089	0.010825918	0.029027935	0.016242298	0.031356882	0.014728778	0.011999119	0.005107041	0.007191958	0.014935934	0.046437691	0.027288047	0.002621036	0.002193357	0.011153382
ASV_466	0.074595136	0.016213036	0.00268965	0.158990313	0.078118185	0.010120011	0.015879449	0.022138908	0.082953774	0.052595861	0.007410245	0.024650608	0.011564953	0.009416325	0.005762501	0.00381349	0.002655155	0.008169474
ASV_279	0.008203092	0.00970903	0.003763854	0.003135044	0.026682506	0.000721925	0.013769543	0.031869654	0.032290614	0.019083732	0.038184279	0.138745116	0.000822922	0.000493832	0.00304557	0.036583915	0.005095117	0.000689496
ASV_373	0.080685452	1.122380037	0.011969495	0.001062133	0.000210115	0.019206691	0.004742716	0.021265946	0.003639326	0.002280757	0.005208571	0.008939623	0.000188128	0.002070702	0.001621664	0.015682484	0.001220141	0.003338624
ASV_268	0.08254531	0.018746227	0.020004377	0.009407435	0.008985229	0.017764338	0.045695904	0.057276079	0.036318253	0.024347966	0.086189861	0.029887075	0.04457992	0.028869831	0.030749408	0.024303609	0.011881627	0.011412201
ASV_272	0.056040032	0.010318388	0.0053389	0.003023315	0.004905719	0.002642241	0.035018984	0.052255975	0.029763442	0.007725105	0.015057601	0.034959205	0.183346784	0.426767088	0.117474275	0.032416949	0.00607296	0.033826892
ASV_328	0.000787513	0.002433584	0.000159651	0.000646927	0.0023313	0.00217465	0.176364088	0.028382873	0.069204402	0.035649103	0.064461308	0.021219014	0.014511501	0.078797432	0.046377869	0.00624187	0.005965813	0.021618583
ASV_496	0.078706239	0.001737307	0.004074402	0.03053541	0.126751627	0.073790132	0.007044622	0.004471522	0.004889408	0.055960419	0.073024163	0.024728268	0.003463676	0.002740834	0.002052076	0.002910113	0.005762548	0.003184819
ASV_359	0.022475935	0.015884867	0.09701475	0.064905033	0.024809911	0.035254618	0.011080732	0.017729424	0.019653637	0.091702464	0.017925028	0.028991937	0.038598796	0.025121109	0.013476097	0.04645607	0.013208803	0.004963246
ASV_254	0.000383033	0.001301711	0.243134058	0	0.046301664	0.00034635	0.065703102	0.100921363	0.000497983	0.079429825	0.035726843	0.00045364	0.000211227	0.000185645	0.000514058	0.000476486	0	0.000922715
ASV_389	0.015731567	0.010356239	0.010489781	0.257225222	0.004927143	0.031168936	0.049331337	0.009749391	0.014263921	0.028955414	0.023212479	0.021816574	0.025256763	0.037958793	0.03017566	0.006904043	0.036980454	0.024834799
ASV_644	0.007410436	0.00446339	0.000348128	0.175926676	0.098673632	0.049318007	0.006570988	0.005535761	0.00275722	0.097326865	0.008618875	0.010987046	0.028950119	0.002007408	0.001023048	0.002907456	0.007354999	0.003727672
ASV_323	0.0423761	0.04657696	0.15545094	0.01353536	0.03016757	0.02599131	0.03612702	0.0358117	0.0431412	0.02174385	0.06465908	0.04340961	0.08649646	0.05355521	0.0616974	0.0370341	0.05030071	0.05838704
ASV_315	0.05170469	0.704334091	0.093869881	0.006163094	0.071380855	0.019042939	0.005024239	0.019493065	0.011230569	0.013282882	0.009341814	0.021534557	0.039504146	0.050978934	0.067730658	0.004048632	0.006007833	0.007015104
ASV_253	0	0	0.000390779	0	0.000197604	0.004689179	0.000934433	0.00069059	0.000336149	0.123102698	0.193424955	0.062351926	0.000212962	0	0	0.013569258	0.039084234	0.062786162
ASV_287	0.005456576	0.000750247	0.003812686	0.001951592	0.0042829	0.0002309	0.002072526	0.004789814	0.001433978	0.080098616	0.016927605	0.016237352	0.001323303	0.002983739	0.002426238	0.004021156	0.010128765	0.335722663
ASV_422	0.011871087	0.012395005	0.009723196	0.136703513	0.120483462	0.038035888	0.03224562	0.00614086	0.012480766	0.048211735	0.023220345	0.005036949	0.109720555	0.020972497	0.007215077	0.001539759	0.002025991	0.004724386
ASV_410	0.009433189	0.007745615	0.016479798	0.040023594	0.0203312	0.028060342	0.052053475	0.028802322	0.016036592	0.022583488	0.025747893	0.048261054	0.073133329	0.273996908	0.105887604	0.030450835	0.030400948	0.041658904
ASV_337	0.015273011	0.018209859	0.023190731	0.011872173	0.007212239	0.005746406	0.017041357	0.089351153	0.088038997	0.043713882	0.025029304	0.022821599	0.012793028	0.019979149	0.015465839	0.022140464	0.034690812	0.041494041
ASV_1044	0.059303127	0.016823097	0.023500595	0.047980675	0.018345138	0.027465076	0.049616597	0.029533372	0.031653467	0.061706843	0.024383092	0.031568834	0.144143279	0.022862102	0.015806648	0.009994761	0.038778491	0.013224945
ASV_329	0.004744306	0.005970705	0.004559194	0.031636471	0.031451123	0.017676018	0.025646612	0.02085048	0.119053983	0.08907276	0.018912955	0.020151822	0.003025823	0.005169184	0.006145172	0.00838154	0.008892108	0.013461942
ASV_533	0.043200746	0.053631772	0.035996137	0.107245825	0.116037898	0.018942868	0.00778826	0.007489636	0.004470268	0.084605842	0.006145326	0.007056129	0.010070337	0.01819354	0.008221175	0.002482239	0.005428993	0.014519579
ASV_390	0.007962133	0.001270099	0.000783846	0.005606477	0.051687481	0.071110246	0.032987242	0.071754401	0.198963074	0.025046223	0.005417282	0.009716788	0.037100939	0.066014149	0.020973456	0.002139103	0.005518851	0.002952439
ASV_438	0.01986345	0.06451548	0.19076118	0.01807878	0.01404661	0.07468503	0.03347799	0.01722729	0.02716239	0.03230012	0.04996202	0.05259365	0.0303602	0.02279852	0.03152523	0.02103693	0.0401073	0.02137271
ASV_1237	0.026254002	0.002276067	0.002826892	0.189800368	0.139443805	0.064369986	0.023527617	0.006241441	0.004189553	0.049107046	0.00526131	0.004728362	0.009669704	0.008500307	0.002401017	0.003129276	0.003842695	0.002016315
ASV_400	0.005106756	0.004012451	0.009978585	0.043067548	0.073880089	0.007288565	0.011959723	0.038622048	0.005377387	0.057737905	0.008543852	0.103223951	0.007978726	0.004237264	0.007278202	0.017701525	0.011569265	0.026027186
ASV_601	0.011905255	0.006239523	0.011651663	0.233026154	0.037071823	0.067801327	0.006708778	0.020055288	0.021528168	0.062361294	0.011003943	0.007498963	0.032794437	0.006037526	0.014429278	0.027330196	0.010389659	0.011695214
ASV_428	0.018855659	0.021397831	0.006839711	0	0.013515819	0.0030508	0.007377874	0.235903036	0.076149954	0.005270585	0.002586502	0.003754737	0	0	0	0	0.000295838	0
ASV_470	0.00513132	0.001713175	0	0.073143804	0.031843736	0.0804224	0.015942714	0.011067605	0.003352013	0.08023965	0.059971689	0.007487678	0.001159612	0.004459967	0.004003562	0.101850249	0.012737411	0.030241252
ASV_266	0.003127945	0.000483547	0	0.038276159	0.223317681	0.004493363	0.005321334	0.006850821	0.007957144	0.002043103	0.0022926	0.001984569	0.000194533	0.00238524	0.000574916	0.004693812	0.055350239	0.205367099
ASV_371	0.13359362	0.002870864	0.005943458	0.082247566	0.142103051	0.005678717	0.01883261	0.008385858	0.00803268	0.051897471	0.014200174	0.014273201	0.001604362	0.000640393	0.002089905	0.006851281	0.012656982	0.008318403
ASV_506	0.025260594	0.00267036	0.006630209	0.217440006	0.073072441	0.007770233	0.009589183	0.016167274	0.008322997	0.055088742	0.00453911	0.036931396	0.040922328	0.006668843	0.001598696	0.006819157	0.020503743	0.004160698
ASV_414	0.00684563	0.003443188	0.071295759	0.005068219	0.011373824	0.015639811	0.028113333	0.041337824	0.019204107	0.055768272	0.025613538	0.108064513	0.003425281	0.003564768	0.022422753	0.014927926	0.008160815	0.021456466
ASV_365	0.01770199	0.05255692	0.04032758	0.04665709	0.0383116	0.09208422	0.01049448	0.02147111	0.04030907	0.03031624	0.03779127	0.0343389	0.0198244	0.02292269	0.0197596	0.03233702	0.01218748	0.02098817
ASV_376	0.058800012	0.005508558	0.012523151	0.001440183	0.002105958	0.00442869	0.006106818	0.00541522	0.01228598	0.022550356	0.078946164	0.123772953	0.004605046	0.003120849	0.003818731	0.009234783	0.014604226	0.017968572
ASV_524	0.02578995	0.01547732	0.02159279	0.04959886	0.02398445	0.0113619	0.03308631	0.05961616	0.03107806	0.03964296	0.04554513	0.04676881	0.03290519	0.03493684	0.02032098	0.05240964	0.10166162	0.07019492
